robot,uid,site_id,family,method,repeat,frame,previous_q,target_position,target_rotation,q,failure_kind,position_error,orientation_error,velocity_utilization,demand,demand_met,native_return_code
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_5ms,0,118,"[2.891099669005278,0.19204675078654598,1.6602999548821604,-0.6618225909692986,0.8554974623967372,0.3431319613984794,0.08289419405300935]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.891099669005278,0.19204675078654598,1.6602999548821604,-0.6618225909692986,0.8554974623967372,0.3431319613984794,0.08289419405300935]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.002240823967640014,0.010357006447120088,0.0,,,-3
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_5ms,1,118,"[2.891080167815741,0.19208398852053452,1.6604109269168315,-0.6618402433530103,0.8554276990730063,0.34315929345686735,0.08292256385150085]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.891080167815741,0.19208398852053452,1.6604109269168315,-0.6618402433530103,0.8554276990730063,0.34315929345686735,0.08292256385150085]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.0022406714209507878,0.010357891500253338,0.0,,,-3
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_5ms,2,118,"[2.8910998001666632,0.19204650057859823,1.660299208959349,-0.6618224723005,0.8554979313070099,0.3431317776754041,0.08289400339231225]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.8910998001666632,0.19204650057859823,1.660299208959349,-0.6618224723005,0.8554979313070099,0.3431317776754041,0.08289400339231225]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.0022408250079171133,0.010357000473759644,0.0,,,-3
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,two_step_predictive,0,99,"[2.2456897243257674,0.038767021924256934,1.8574960859034648,-0.5662058384783287,1.1239313325924503,0.26165555664217627,-0.08759009169050651]","[-0.05543068790185998,-0.22089743411382476,0.9282108245041313]","[[0.5028886681400038,-0.7376505645673102,0.45052706028595185],[-0.8619361113418139,-0.46691079496016247,0.19763716632916234],[0.06456878054698884,-0.48771503374736924,-0.8706118069699476]]","[2.2456897243257674,0.038767021924256934,1.8574960859034648,-0.5662058384783287,1.1239313325924503,0.26165555664217627,-0.08759009169050651]",position_tolerance+orientation_tolerance,0.0030669305500390137,0.011100439852814937,0.0,,,-3
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,two_step_predictive,1,98,"[2.295135043741257,0.05092856412247299,1.8429137755814564,-0.5580935992825549,1.0791937543387875,0.27197430513685106,-0.09364541652812733]","[-0.055278162469728824,-0.2186246989155838,0.929278974894687]","[[0.5001065560376069,-0.7404641137967126,0.4490059340225393],[-0.8631322033089802,-0.46812737217694433,0.18936621406600915],[0.0699730821043997,-0.48225476627811315,-0.8732319898989347]]","[2.295135043741257,0.05092856412247299,1.8429137755814564,-0.5580935992825549,1.0791937543387875,0.27197430513685106,-0.09364541652812733]",position_tolerance+orientation_tolerance,0.00286601842722712,0.014553046066948754,0.0,,,-3
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,two_step_predictive,2,98,"[2.257520379986238,0.030915401168178216,1.8184668263223633,-0.5501428938237904,1.1300242413933657,0.25575790133550713,-0.10779277841482814]","[-0.055278162469728824,-0.2186246989155838,0.929278974894687]","[[0.5001065560376069,-0.7404641137967126,0.4490059340225393],[-0.8631322033089802,-0.46812737217694433,0.18936621406600915],[0.0699730821043997,-0.48225476627811315,-0.8732319898989347]]","[2.257520379986238,0.030915401168178216,1.8184668263223633,-0.5501428938237904,1.1300242413933657,0.25575790133550713,-0.10779277841482814]",position_tolerance+orientation_tolerance,0.002653265454726791,0.014807218128603609,0.0,,,-3
panda,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,trajectory_19,near_singular,cr_ik_minimal_fixed,2,109,"[1.0370550253256086,-0.02862847277886552,-1.7177074285291236,-0.41879737163675906,1.0926901417478418,1.9588213720909289,-0.26632085441240533]","[0.21606105837063086,-0.12478886888830237,1.1316510129406645]","[[-0.14442033547106056,0.3270074485978723,0.9339212468211313],[-0.17354922942402623,-0.9375568151437348,0.3014430018160371],[0.9741783366862318,-0.11854681328085755,0.1921541604863149]]","[1.0370550253256086,-0.02862847277886552,-1.7177074285291236,-0.41879737163675906,1.0926901417478418,1.9588213720909289,-0.26632085441240533]",position_tolerance+orientation_tolerance,0.004305047051026304,0.010875833076177843,0.0,4.489481000005857,False,-3
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,cr_ik_minimal_fixed,0,75,"[-1.1972376501949706,0.5396098245525551,0.21405877775511642,-0.9802108534183688,2.897299999854392,2.759202189963776,0.5108933049734741]","[0.3464174105203118,-0.6609877826659248,0.6305184159581213]","[[0.516235334071317,0.6980864935488592,0.4961615940204704],[-0.14070093977781217,0.6405822349427853,-0.7548891612822021],[-0.8448102304079397,0.3198900558009965,0.4289126097443618]]","[-1.1972376501949706,0.5396098245525551,0.21405877775511642,-0.9802108534183688,2.897299999854392,2.759202189963776,0.5108933049734741]",position_tolerance+orientation_tolerance,0.013459130226959989,0.025606814011971527,0.0,4.489481000005857,False,-3
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,cr_ik_minimal,0,75,"[-1.2011883548461306,0.5399926918644493,0.22017356849233394,-0.980205223884284,2.897299999913762,2.759407746455298,0.5073663179440391]","[0.3464174105203118,-0.6609877826659248,0.6305184159581213]","[[0.516235334071317,0.6980864935488592,0.4961615940204704],[-0.14070093977781217,0.6405822349427853,-0.7548891612822021],[-0.8448102304079397,0.3198900558009965,0.4289126097443618]]","[-1.2011883548461306,0.5399926918644493,0.22017356849233394,-0.980205223884284,2.897299999913762,2.759407746455298,0.5073663179440391]",position_tolerance+orientation_tolerance,0.013462915199522344,0.025351116393745564,0.0,0.5039102817912327,False,-3
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,cr_ik_minimal,1,75,"[-1.2010937530985508,0.5399787763348558,0.22002528800967425,-0.9802142733247156,2.8972999999157296,2.7593951554707132,0.5074506476469907]","[0.3464174105203118,-0.6609877826659248,0.6305184159581213]","[[0.516235334071317,0.6980864935488592,0.4961615940204704],[-0.14070093977781217,0.6405822349427853,-0.7548891612822021],[-0.8448102304079397,0.3198900558009965,0.4289126097443618]]","[-1.2010937530985508,0.5399787763348558,0.22002528800967425,-0.9802142733247156,2.8972999999157296,2.7593951554707132,0.5074506476469907]",position_tolerance+orientation_tolerance,0.013462809082191893,0.025357137529417623,0.0,0.5039102817912327,False,-3
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,cr_ik,0,71,"[-1.1791788603636988,0.5370367369260436,0.2959388508645646,-0.9502031382038418,2.897285257413014,2.8088484914841567,0.48243392059552237]","[0.38693943824308696,-0.6300532542719856,0.6459277823269656]","[[0.5306617129559349,0.6476029799554461,0.5468167213568902],[-0.09173420140043374,0.685240687155057,-0.7225164613769637],[-0.8426048793450567,0.33325002778708235,0.42303833902355853]]","[-1.1791788603636988,0.5370367369260436,0.2959388508645646,-0.9502031382038418,2.897285257413014,2.8088484914841567,0.48243392059552237]",position_tolerance+orientation_tolerance,0.012666523287884021,0.020117977668242328,0.0,,,-3
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,trac_task_20ms,0,72,"[-1.1485561383402092,0.5277057223115159,0.21889953200644793,-0.9679023452422078,2.8949920199831043,2.7893800115128107,0.5262504141170865]","[0.37719423030748733,-0.6378831642217682,0.6422111927532251]","[[0.5275670504201451,0.6604035474662989,0.534359580998522],[-0.10416908689423132,0.6745619459455053,-0.7308317059472961],[-0.8431024900014291,0.3298989778343376,0.424670290669419]]","[-1.1485561383402092,0.5277057223115159,0.21889953200644793,-0.9679023452422078,2.8949920199831043,2.7893800115128107,0.5262504141170865]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.012775672689411578,0.025163357006565648,0.0,,,-3
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,trac_task_20ms,2,75,"[-1.234568483133038,0.5435763468351273,0.27079237554197455,-0.979984611468041,2.8970051296178374,2.7604921108805422,0.48265349161810517]","[0.3464174105203118,-0.6609877826659248,0.6305184159581213]","[[0.516235334071317,0.6980864935488592,0.4961615940204704],[-0.14070093977781217,0.6405822349427853,-0.7548891612822021],[-0.8448102304079397,0.3198900558009965,0.4289126097443618]]","[-1.234568483133038,0.5435763468351273,0.27079237554197455,-0.979984611468041,2.8970051296178374,2.7604921108805422,0.48265349161810517]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.013009067896281732,0.024693299175733464,0.0,,,-3
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,trac_task_5ms,0,71,"[-1.1547196408504454,0.5347797062563004,0.25796248168142644,-0.948959954926856,2.8890961521227756,2.8076517970405517,0.5154061121135348]","[0.38693943824308696,-0.6300532542719856,0.6459277823269656]","[[0.5306617129559349,0.6476029799554461,0.5468167213568902],[-0.09173420140043374,0.685240687155057,-0.7225164613769637],[-0.8426048793450567,0.33325002778708235,0.42303833902355853]]","[-1.1547196408504454,0.5347797062563004,0.25796248168142644,-0.948959954926856,2.8890961521227756,2.8076517970405517,0.5154061121135348]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.012367756144988177,0.025276108713229734,0.0,,,-3
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,trac_task_5ms,1,70,"[-1.1331166798113996,0.5310375577291455,0.24981211211723195,-0.9436194490172549,2.8968191062192665,2.8170565011612005,0.5107165566988094]","[0.396400236698004,-0.6222003221191696,0.6495423728735656]","[[0.5334090415878396,0.6347454779592699,0.5590822592093228],[-0.07922695805984556,0.6955513886843764,-0.714094779994798],[-0.8421388742178605,0.3366102254975236,0.42130235297417984]]","[-1.1331166798113996,0.5310375577291455,0.24981211211723195,-0.9436194490172549,2.8968191062192665,2.8170565011612005,0.5107165566988094]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.012275762004366699,0.018429340801372734,0.0,,,-3
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,cr_ik_minimal_fixed,2,60,"[-0.5140438666659515,0.43813819869819487,0.12980573264910258,-0.5454869105939304,0.38285990661637836,1.3737594492372653,-0.27536017758684356]","[0.558907458118362,-0.20021237920857426,0.813449720455779]","[[0.8763777329507428,0.08892881439761983,0.47334314736557687],[-0.04482647077177764,-0.9634785258074549,0.26400704124329905],[0.4795337909952369,-0.25258819504823987,-0.840384761294497]]","[-0.5140438666659515,0.43813819869819487,0.12980573264910258,-0.5454869105939304,0.38285990661637836,1.3737594492372653,-0.27536017758684356]",position_tolerance+orientation_tolerance,0.013128593133401562,0.016120227716782988,0.0,4.489481000005857,False,-3
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,pink_qp,0,105,"[-0.29890812302948927,0.6501893171993048,0.15842787091403504,-0.06980000000000001,0.37630819867383475,1.0383314852110515,0.27493358057509076]","[0.5386324067017476,-0.0890863944736938,0.8244160345204308]","[[0.91949543392027,-0.13962573615186571,0.36746809494679145],[-0.27315610011680863,-0.8991820107761838,0.34184419911046454],[0.28269045256030595,-0.4147003319272225,-0.86493337473513]]","[-0.29677849720720634,0.6322722729599511,0.11482787091403505,-0.06980000000000001,0.4139754548757427,1.03909267198161,0.2798914939718913]",position_tolerance+orientation_tolerance,0.001411975557762603,0.014032338823747612,0.9999999999999997,,,1
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,two_step_predictive,0,61,"[-0.47583702788289917,0.42486239863188247,0.08207669191714088,-0.5545320857592297,0.4191847851412015,1.360981775154775,-0.2635110342260734]","[0.5582224286863559,-0.18984961580778414,0.8159026658952557]","[[0.8790988960534523,0.09072274812651891,0.46792575685676174],[-0.04680225202536956,-0.9605442526743517,0.274161061895421],[0.4743360413914961,-0.26291466605467895,-0.8401673632142594]]","[-0.47583702788289917,0.42486239863188247,0.08207669191714088,-0.5545320857592297,0.4191847851412015,1.360981775154775,-0.2635110342260734]",position_tolerance+orientation_tolerance,0.01080301460779988,0.009854481617150666,0.0,,,-3
panda,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,two_step_predictive,2,61,"[-0.47779594950018234,0.41556806027669285,0.08501983597664102,-0.5714839361836771,0.41776255514001226,1.3695727672912352,-0.2660946008227605]","[0.5582224286863559,-0.18984961580778414,0.8159026658952557]","[[0.8790988960534523,0.09072274812651891,0.46792575685676174],[-0.04680225202536956,-0.9605442526743517,0.274161061895421],[0.4743360413914961,-0.26291466605467895,-0.8401673632142594]]","[-0.47779594950018234,0.41556806027669285,0.08501983597664102,-0.5714839361836771,0.41776255514001226,1.3695727672912352,-0.2660946008227605]",position_tolerance+orientation_tolerance,0.010775116313747014,0.00992543522565119,0.0,,,-3
ur5e,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,trajectory_00,smooth,cr_ik_minimal_no_shortcut,0,15,"[-2.889390662402994,-1.4783527982063818,-0.8322893001629952,0.44102241912732293,3.0909791658219903,-0.04227191587823625]","[0.13334206189081563,-0.0002422229873137588,0.9122144752313865]","[[0.26627137926026456,0.9321643194441352,-0.2452941787774196],[0.013461008027349204,0.2508605207053225,0.9679296464177248],[0.9638041055368689,-0.26103386888813274,0.05424910546330838]]","[-2.889390662402994,-1.4783527982063818,-0.8322893001629952,0.44102241912732293,3.0909791658219903,-0.04227191587823625]",position_tolerance+orientation_tolerance,0.003567644748553486,0.014824775082551466,0.0,3.9981641984305902,False,-3
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,cr_ik_minimal_fixed,1,31,"[3.9154483252556536,-2.054956382998827,1.00821841215233,0.5197194863642183,-0.4268796512303412,3.4446188870764836]","[0.15176318819029755,-0.16972938711180202,0.7708480634486129]","[[-0.367701838339846,-0.2700049048366814,0.8898835370123621],[-0.9098309659158194,-0.09349054408575327,-0.40431068700596684],[0.19236156461773962,-0.9583093809050834,-0.21128217844184266]]","[3.9154483252556536,-2.054956382998827,1.00821841215233,0.5197194863642183,-0.4268796512303412,3.4446188870764836]",position_tolerance+orientation_tolerance,0.0045403037260997444,0.01408495210376176,0.0,3.9981641984305902,False,-3
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,cr_ik_minimal_fixed,2,31,"[3.915608261984876,-2.0563367927788923,1.0111490871768674,0.5211789761610989,-0.42557229093990173,3.4415838280610465]","[0.15176318819029755,-0.16972938711180202,0.7708480634486129]","[[-0.367701838339846,-0.2700049048366814,0.8898835370123621],[-0.9098309659158194,-0.09349054408575327,-0.40431068700596684],[0.19236156461773962,-0.9583093809050834,-0.21128217844184266]]","[3.915608261984876,-2.0563367927788923,1.0111490871768674,0.5211789761610989,-0.42557229093990173,3.4415838280610465]",position_tolerance+orientation_tolerance,0.004321238333709675,0.01415576201276655,0.0,3.9981641984305902,False,-3
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,cr_ik_minimal_no_shortcut,2,31,"[3.9184700655964027,-2.055834478117437,1.010993453673502,0.5191586471252343,-0.4238296333277556,3.4479563206519854]","[0.15176318819029755,-0.16972938711180202,0.7708480634486129]","[[-0.367701838339846,-0.2700049048366814,0.8898835370123621],[-0.9098309659158194,-0.09349054408575327,-0.40431068700596684],[0.19236156461773962,-0.9583093809050834,-0.21128217844184266]]","[3.9184700655964027,-2.055834478117437,1.010993453673502,0.5191586471252343,-0.4238296333277556,3.4479563206519854]",position_tolerance+orientation_tolerance,0.004222053601879632,0.018361813356349763,0.0,0.2714998974251062,False,-3
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,cr_ik_minimal,0,31,"[3.9174647862564953,-2.0554151912518512,1.0100700058837992,0.5201254390456658,-0.42429513528734275,3.443485605562032]","[0.15176318819029755,-0.16972938711180202,0.7708480634486129]","[[-0.367701838339846,-0.2700049048366814,0.8898835370123621],[-0.9098309659158194,-0.09349054408575327,-0.40431068700596684],[0.19236156461773962,-0.9583093809050834,-0.21128217844184266]]","[3.9174647862564953,-2.0554151912518512,1.0100700058837992,0.5201254390456658,-0.42429513528734275,3.443485605562032]",position_tolerance+orientation_tolerance,0.0043292858705462995,0.014701768032673446,0.0,0.2714998974251062,False,-3
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,cr_ik_minimal,1,31,"[3.9166295070776416,-2.0547486772788512,1.0094766541904345,0.5203851104848198,-0.4255241783148756,3.4431423029335058]","[0.15176318819029755,-0.16972938711180202,0.7708480634486129]","[[-0.367701838339846,-0.2700049048366814,0.8898835370123621],[-0.9098309659158194,-0.09349054408575327,-0.40431068700596684],[0.19236156461773962,-0.9583093809050834,-0.21128217844184266]]","[3.9166295070776416,-2.0547486772788512,1.0094766541904345,0.5203851104848198,-0.4255241783148756,3.4431423029335058]",position_tolerance+orientation_tolerance,0.004592088197187966,0.014769064866047944,0.0,0.2714998974251062,False,-3
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,cr_ik_minimal,2,31,"[3.9146768084337458,-2.05604807736992,1.0106345319920769,0.5193940822024982,-0.4267489808899858,3.443499196032847]","[0.15176318819029755,-0.16972938711180202,0.7708480634486129]","[[-0.367701838339846,-0.2700049048366814,0.8898835370123621],[-0.9098309659158194,-0.09349054408575327,-0.40431068700596684],[0.19236156461773962,-0.9583093809050834,-0.21128217844184266]]","[3.9146768084337458,-2.05604807736992,1.0106345319920769,0.5193940822024982,-0.4267489808899858,3.443499196032847]",position_tolerance+orientation_tolerance,0.004594555035160844,0.013964795078033271,0.0,0.2714998974251062,False,-3
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,cr_ik,0,32,"[3.975913445603508,-2.068407345102688,1.0301683666662431,0.43034285091696245,-0.3732051392665167,3.5182297427022875]","[0.1561896994414263,-0.16983674059518838,0.7706985963035042]","[[-0.36590415319423436,-0.27596318253983426,0.8887960804131035],[-0.9076059503474023,-0.10540590846332507,-0.40637548321104333],[0.20582902994766822,-0.9553710882916161,-0.211897366872018]]","[3.975913445603508,-2.068407345102688,1.0301683666662431,0.43034285091696245,-0.3732051392665167,3.5182297427022875]",position_tolerance+orientation_tolerance,0.0045330555076209655,0.014142120404750038,0.0,,,-3
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,cr_ik,1,32,"[3.9768505470745055,-2.069278414792678,1.03190473204651,0.4274792972231458,-0.3733977768748736,3.522087472233702]","[0.1561896994414263,-0.16983674059518838,0.7706985963035042]","[[-0.36590415319423436,-0.27596318253983426,0.8887960804131035],[-0.9076059503474023,-0.10540590846332507,-0.40637548321104333],[0.20582902994766822,-0.9553710882916161,-0.211897366872018]]","[3.9768505470745055,-2.069278414792678,1.03190473204651,0.4274792972231458,-0.3733977768748736,3.522087472233702]",position_tolerance+orientation_tolerance,0.004462772631626218,0.015841407988112496,0.0,,,-3
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,cr_ik,2,32,"[3.974327472968702,-2.0694570303944495,1.0327072467197298,0.4272540527520409,-0.3753437916139686,3.520724252226957]","[0.1561896994414263,-0.16983674059518838,0.7706985963035042]","[[-0.36590415319423436,-0.27596318253983426,0.8887960804131035],[-0.9076059503474023,-0.10540590846332507,-0.40637548321104333],[0.20582902994766822,-0.9553710882916161,-0.211897366872018]]","[3.974327472968702,-2.0694570303944495,1.0327072467197298,0.4272540527520409,-0.3753437916139686,3.520724252226957]",position_tolerance+orientation_tolerance,0.004865866214520731,0.01506615347257815,0.0,,,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,cr_ik_minimal_fixed,0,125,"[6.283185307179585,-5.458284577632101,1.618548858093222,-4.667743776677923,1.4509544460041655,-5.143350423920103]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.458284577632101,1.618548858093222,-4.667743776677923,1.4509544460041655,-5.143350423920103]",position_tolerance,0.0016231094001682442,0.006856638947479326,0.0,3.9981641984305902,False,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,cr_ik_minimal_fixed,1,125,"[6.283185307179585,-5.458734357237269,1.6184774843238483,-4.666989214223628,1.4518742154800175,-5.14404811214359]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.458734357237269,1.6184774843238483,-4.666989214223628,1.4518742154800175,-5.14404811214359]",position_tolerance,0.0018278181028379558,0.006458457544095244,0.0,3.9981641984305902,False,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,cr_ik_minimal_fixed,2,125,"[6.283185307179585,-5.458266220327842,1.619089828780458,-4.665970556789937,1.4524910770535047,-5.146356921777862]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.458266220327842,1.619089828780458,-4.665970556789937,1.4524910770535047,-5.146356921777862]",position_tolerance,0.001870055596173473,0.007428813941421097,0.0,3.9981641984305902,False,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,cr_ik_minimal_no_shortcut,0,125,"[6.28176130290023,-5.4578606040635185,1.6174950387039817,-4.665509834745742,1.4519982904294453,-5.142236269025806]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.28176130290023,-5.4578606040635185,1.6174950387039817,-4.665509834745742,1.4519982904294453,-5.142236269025806]",position_tolerance,0.001855272739639286,0.006367446570853575,0.0,0.2714998974251062,False,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,cr_ik_minimal_no_shortcut,2,125,"[6.283185307179585,-5.458685816561379,1.6180831813442034,-4.665690322174932,1.4517027540688805,-5.144436203058755]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.458685816561379,1.6180831813442034,-4.665690322174932,1.4517027540688805,-5.144436203058755]",position_tolerance,0.0018927021087890373,0.006604145736864373,0.0,0.2714998974251062,False,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,cr_ik_minimal,0,125,"[6.283185307179585,-5.458556028541075,1.6176246729845714,-4.667073584782395,1.450543880537825,-5.141668908126325]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.458556028541075,1.6176246729845714,-4.667073584782395,1.450543880537825,-5.141668908126325]",position_tolerance,0.0016662729939290024,0.006745982551767127,0.0,0.2714998974251062,False,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,cr_ik_minimal,1,125,"[6.283185307179585,-5.458978611188631,1.6189154427207266,-4.668155705074345,1.4510747954053582,-5.145639585329702]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.458978611188631,1.6189154427207266,-4.668155705074345,1.4510747954053582,-5.145639585329702]",position_tolerance,0.0017670173659766028,0.008414207856191973,0.0,0.2714998974251062,False,-3
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,cr_ik_minimal,2,125,"[6.283185307179585,-5.458678231890017,1.6178204602936788,-4.66822819334125,1.4518628507571207,-5.143102361677699]","[0.006357379198625106,0.1465530850994874,-0.2632573644316416]","[[-0.694770808606833,-0.39269246843327316,-0.6025663023631427],[0.4121198881958775,-0.9039772943907654,0.11393967254371533],[-0.589449506964952,-0.1691675987349069,0.7898934119721728]]","[6.283185307179585,-5.458678231890017,1.6178204602936788,-4.66822819334125,1.4518628507571207,-5.143102361677699]",position_tolerance,0.0017177912820236056,0.006743849818748612,0.0,0.2714998974251062,False,-3
