robot,method,uid,family,search_repeats,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,accepted_near_tolerance_rate,optimization_call_rate,intervention_normalized_mean,unchanged_given_legal_backup
panda,cr_ik,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,3,1.0,1.0,889769082.6666666,1.0,10.091014567415405,0.11333333333333333,1.0,0.1226939934996661,0.03333333333333333
panda,cr_ik,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,3,1.0,1.0,903535643.6666666,1.0,0.778529776592681,0.0,1.0,0.06023883427386518,0.0
panda,cr_ik,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,3,1.0,1.0,875144203.6666666,1.0,0.7544847668392257,0.0,1.0,0.03644045942640358,0.0
panda,cr_ik,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,3,1.0,1.0,889555751.3333334,1.0,6.615494783560837,0.0,1.0,0.2608092910774122,0.006666666666666667
panda,cr_ik,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,3,1.0,1.0,879368900.3333334,1.0,0.9392836649043298,0.05333333333333334,1.0,0.04508895716831324,0.0
panda,cr_ik,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,3,1.0,1.0,882920780.6666666,1.0,0.7360511879747115,0.0,1.0,0.03168732197180728,0.0
panda,cr_ik,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,3,0.6666666666666666,0.3333333333333333,934505711.0,0.9955555555555556,9.401205614156636,0.01786786786786787,1.0,0.16921769484380453,0.040240240240240234
panda,cr_ik,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,3,1.0,1.0,930726211.3333334,1.0,14.236367736281062,0.4000000000000001,1.0,0.24002119058233548,0.006666666666666667
panda,cr_ik,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,3,1.0,1.0,892683455.3333334,1.0,0.7733128764589917,0.0,1.0,0.01709363880059512,0.006666666666666667
panda,cr_ik,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,3,1.0,0.6666666666666666,930188420.3333334,1.0,8.168552750102192,0.26,1.0,0.13484159111592,0.0
panda,cr_ik,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,3,1.0,1.0,932304829.3333334,1.0,9.667632327778138,0.34,1.0,0.14752419244392548,0.0
panda,cr_ik,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,3,1.0,1.0,917681524.0,1.0,2.297661506640802,0.0,1.0,0.1357127519093003,0.0044444444444444444
panda,cr_ik,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,3,0.0,0.0,892788504.0,0.68,7.214085151093031,0.0,1.0,0.5207031908640484,0.016375404530744337
panda,cr_ik,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,3,1.0,1.0,907120056.0,1.0,0.6376339519054212,0.0,1.0,0.01801353768798677,0.0
panda,cr_ik,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,3,1.0,1.0,847718816.6666666,1.0,5.388850162026589,0.0,1.0,0.2285597478167315,0.09333333333333334
panda,cr_ik,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,3,1.0,1.0,922198259.0,1.0,12.543226492382601,0.13333333333333333,1.0,0.1562892202199404,0.006666666666666667
panda,cr_ik,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,3,1.0,1.0,922450863.6666666,1.0,1.117306244778062,0.08666666666666667,1.0,0.046964931364721275,0.0
panda,cr_ik,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,3,1.0,1.0,894836856.3333334,1.0,5.837952389133162,0.0,1.0,0.21457766942842837,0.06444444444444444
panda,cr_ik,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,3,1.0,0.3333333333333333,913663231.0,1.0,2.0846118782476912,0.013333333333333334,1.0,0.07317683561695117,0.0
panda,cr_ik,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,3,1.0,1.0,925840093.6666666,1.0,7.434890760488545,0.07333333333333333,1.0,0.10904214830804893,0.0
panda,cr_ik,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,3,1.0,1.0,924240284.0,1.0,9.521927874231535,0.23111111111111113,1.0,0.1454200681728081,0.0
panda,cr_ik,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,3,1.0,1.0,914619358.6666666,1.0,6.7880748648609055,0.14666666666666667,1.0,0.09573900654604373,0.0
panda,two_step_predictive,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,3,1.0,1.0,593641727.0,1.0,0.6679233120865032,0.0,1.0,0.06198628679259169,0.0
panda,two_step_predictive,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,3,1.0,1.0,595140942.6666666,1.0,0.6753039568811569,0.0,1.0,0.03295424934745682,0.0
panda,two_step_predictive,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,3,1.0,1.0,606791760.0,1.0,0.6986670901266264,0.0,1.0,0.026313584645400012,0.0
panda,two_step_predictive,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,3,1.0,1.0,598099083.0,1.0,0.9266057226740837,0.0,1.0,0.059631234648180924,0.0
panda,two_step_predictive,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,3,1.0,1.0,615166347.0,1.0,7.298683759775138,0.0,1.0,0.45992975421350946,0.0
panda,two_step_predictive,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,3,1.0,1.0,583103690.0,1.0,5.4965768597456135,0.0,1.0,0.04119161495302337,0.0
panda,two_step_predictive,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,3,1.0,1.0,606329349.0,1.0,2.5944055524245164,0.0,1.0,0.32335029180859703,0.0
panda,two_step_predictive,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,3,1.0,1.0,587003488.3333334,1.0,4.318742763263188,0.0,1.0,0.26301111796274296,0.0
panda,two_step_predictive,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,3,1.0,1.0,613156769.3333334,1.0,5.379958108204719,0.0,1.0,0.1635356242558692,0.0
panda,two_step_predictive,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,3,1.0,0.6666666666666666,614772862.6666666,1.0,0.7154011003140927,0.0,0.9977777777777778,0.020014361054986315,0.0022222222222222222
panda,two_step_predictive,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,3,0.6666666666666666,0.6666666666666666,617344105.0,0.9,8.595659890675273,0.0,1.0,0.3141508224140396,0.0761904761904762
panda,two_step_predictive,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,3,1.0,1.0,603671576.6666666,1.0,3.2623309792944153,0.0,1.0,0.08364036444643502,0.0022222222222222222
panda,two_step_predictive,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,3,1.0,1.0,612840711.6666666,1.0,0.7758016765140505,0.0,1.0,0.03463399233164109,0.0
panda,two_step_predictive,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,3,1.0,1.0,578718051.0,1.0,0.5834298824063061,0.0,1.0,0.11422551870597403,0.0
panda,two_step_predictive,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,3,1.0,1.0,597647960.6666666,1.0,0.5878186047766192,0.0,1.0,0.020438838012964766,0.0
panda,two_step_predictive,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,3,1.0,1.0,603672835.6666666,1.0,0.7996018605323133,0.0,1.0,0.028580904114382532,0.0
panda,two_step_predictive,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,3,1.0,1.0,594027061.3333334,1.0,2.0003214066751203,0.0,1.0,0.08217322756882771,0.0
panda,two_step_predictive,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,3,0.3333333333333333,0.3333333333333333,689430000.3333334,0.9022222222222224,9.676851105526493,0.0,1.0,0.23816612264712153,0.0026041666666666665
panda,two_step_predictive,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,3,1.0,1.0,633540910.3333334,1.0,7.444112080784002,0.0,1.0,0.07208348176241695,0.0
panda,two_step_predictive,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,3,1.0,1.0,581238965.6666666,1.0,0.7537544559403774,0.0,1.0,0.0598500093036358,0.0
panda,two_step_predictive,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,3,1.0,1.0,600274020.3333334,1.0,0.7229077287640524,0.0,1.0,0.035700802267088855,0.0
panda,two_step_predictive,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,3,1.0,1.0,649159943.0,1.0,5.69143059394953,0.0,1.0,0.22366481202828084,0.024444444444444446
panda,two_step_predictive,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,3,1.0,1.0,592660429.3333334,1.0,0.788033208727042,0.0,1.0,0.03241951528447341,0.0
panda,two_step_predictive,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,3,1.0,1.0,605674116.6666666,1.0,0.7083312297872331,0.0,1.0,0.034156763786043355,0.0
panda,two_step_predictive,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,3,1.0,1.0,625684138.6666666,1.0,3.7827067555197025,0.0,1.0,0.17379428370825434,0.0
panda,two_step_predictive,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,3,1.0,1.0,573663321.6666666,1.0,8.471845799319015,0.0,1.0,0.03205133816884832,0.0
panda,two_step_predictive,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,3,1.0,1.0,593147018.0,1.0,0.7650581135294668,0.0,1.0,0.0179119755870393,0.0
panda,two_step_predictive,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,3,1.0,1.0,590623627.3333334,1.0,6.325352146774697,0.0,1.0,0.049341865353739224,0.0
panda,two_step_predictive,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,3,1.0,0.6666666666666666,625764902.3333334,1.0,6.947611113506741,0.0,0.9977777777777778,0.03663310023243523,0.0022222222222222222
panda,two_step_predictive,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,3,1.0,1.0,605693887.0,1.0,1.8941582230885796,0.0,1.0,0.1571236800900945,0.0
panda,two_step_predictive,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,3,0.0,0.0,716500893.0,0.6555555555555556,7.856563607931858,0.003401360544217687,1.0,0.4766155411588247,0.08135779564350992
panda,two_step_predictive,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,3,1.0,1.0,599075696.6666666,1.0,0.6374488000942495,0.0,1.0,0.01709141152942038,0.0
panda,two_step_predictive,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,3,1.0,1.0,627702747.6666666,1.0,0.5842098318848539,0.0,1.0,0.34027824599912543,0.0
panda,two_step_predictive,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,3,1.0,1.0,597854418.3333334,1.0,6.206862554709947,0.0,1.0,0.07331438229682863,0.0
panda,two_step_predictive,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,3,1.0,1.0,593921099.3333334,1.0,0.6621380151578876,0.0,1.0,0.03721601075215507,0.0
panda,two_step_predictive,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,3,1.0,1.0,625763171.0,1.0,4.1975539311915675,0.0,1.0,0.25542366945135153,0.011171171171171173
panda,two_step_predictive,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,3,1.0,1.0,610034406.0,1.0,0.5701125579887657,0.0,1.0,0.06794185869408237,0.0
panda,two_step_predictive,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,3,1.0,1.0,592911995.3333334,1.0,5.41654670815533,0.0,1.0,0.047944646089273256,0.0
panda,two_step_predictive,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,3,1.0,1.0,601515882.3333334,1.0,7.179676105045914,0.0,1.0,0.0783873885872336,0.0
panda,two_step_predictive,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,3,1.0,1.0,586654996.0,1.0,6.256030549596377,0.0,1.0,0.039272100347218133,0.0
panda,cr_ik_minimal,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,3,1.0,1.0,105348539.33333333,1.0,3.737653652982203,0.0,0.38666666666666666,0.0,1.0
panda,cr_ik_minimal,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,3,1.0,1.0,97263009.33333333,1.0,1.6476797043429752,0.0,0.13333333333333333,0.0,1.0
panda,cr_ik_minimal,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,3,1.0,1.0,109867744.33333333,1.0,1.67201962101037,0.0,0.20222222222222222,2.1775510926959745e-06,0.9555555555555556
panda,cr_ik_minimal,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,3,1.0,1.0,124304929.33333333,1.0,2.317040956253931,0.0,0.27999999999999997,6.361413468211784e-06,0.9933333333333333
panda,cr_ik_minimal,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,3,1.0,1.0,111498127.0,1.0,3.0294188270068036,0.0022222222222222222,0.5422222222222223,0.0004698509793638809,0.9866666666666667
panda,cr_ik_minimal,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,3,1.0,1.0,168115191.33333334,1.0,5.71918328098752,0.0,0.9533333333333335,0.00013642866108706073,0.9911111111111112
panda,cr_ik_minimal,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,3,1.0,1.0,117814037.66666667,1.0,3.6977010984214917,0.0,0.42,0.00116957477925573,0.9688888888888889
panda,cr_ik_minimal,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,3,1.0,1.0,165126932.33333334,1.0,3.1595526591807457,0.0,0.7622222222222222,0.0035894729970224787,0.8888888888888888
panda,cr_ik_minimal,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,3,1.0,1.0,291959365.3333333,1.0,5.174401334927517,0.008888888888888889,0.7066666666666667,0.003661737461087084,0.9488888888888889
panda,cr_ik_minimal,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,3,1.0,1.0,107083001.0,1.0,1.3478867118497488,0.0,0.13333333333333333,0.0,1.0
panda,cr_ik_minimal,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,3,0.0,0.0,345211109.0,0.7555555555555555,9.177070078475882,0.011852548036758564,0.7399999999999999,0.0009052454629876579,0.9940998329156224
panda,cr_ik_minimal,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,3,1.0,1.0,105919025.0,1.0,9.792460811581895,0.008888888888888889,0.31333333333333335,0.0007048008242616311,0.9866666666666667
panda,cr_ik_minimal,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,3,1.0,1.0,123191497.33333333,1.0,0.7648321087103523,0.0,0.17333333333333334,0.0037142007063182543,0.8622222222222223
panda,cr_ik_minimal,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,3,1.0,1.0,94914131.66666667,1.0,2.2174306199691687,0.0,0.13333333333333333,0.0,1.0
panda,cr_ik_minimal,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,3,1.0,1.0,87158850.33333333,1.0,1.2020309912672642,0.0,0.0044444444444444444,0.0,1.0
panda,cr_ik_minimal,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,3,1.0,1.0,105540814.0,1.0,0.7470113543924971,0.0,0.24,1.8524706567261534e-06,0.9288888888888889
panda,cr_ik_minimal,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,3,1.0,1.0,153596557.0,1.0,3.414297833498301,0.0,0.35555555555555557,2.0773517398915218e-05,0.8933333333333334
panda,cr_ik_minimal,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,3,1.0,1.0,134251933.33333334,1.0,7.926260537177934,0.0,1.0,0.0,1.0
panda,cr_ik_minimal,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,3,1.0,1.0,136103758.0,1.0,8.407523137877668,0.0,1.0,0.0,1.0
panda,cr_ik_minimal,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,3,1.0,1.0,119703013.33333333,1.0,3.235934540988243,0.0022222222222222222,0.2333333333333333,0.0007122220329815873,0.9622222222222222
panda,cr_ik_minimal,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,3,1.0,1.0,135532630.33333334,1.0,1.7785413504431224,0.0,0.6511111111111111,0.001036793840718389,0.8866666666666667
panda,cr_ik_minimal,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,3,1.0,1.0,151474668.66666666,1.0,18.328589177211025,0.0,0.6933333333333334,0.0,1.0
panda,cr_ik_minimal,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,3,1.0,1.0,111077122.66666667,1.0,3.62581011680885,0.0,0.13333333333333333,0.0016382586049717254,0.9644444444444445
panda,cr_ik_minimal,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,3,1.0,1.0,100277377.33333333,1.0,1.352232021990796,0.0022222222222222222,0.13333333333333333,0.0,1.0
panda,cr_ik_minimal,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,3,0.3333333333333333,0.3333333333333333,426645404.0,0.6666666666666666,6.942067409308534,0.015555555555555557,0.5711111111111111,6.923776973507887e-13,0.9908675799086758
panda,cr_ik_minimal,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,3,1.0,1.0,136976721.33333334,1.0,8.664144439994386,0.0,1.0,0.0,1.0
panda,cr_ik_minimal,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,3,1.0,1.0,111201015.66666667,1.0,1.8084592037630356,0.0,0.12666666666666668,0.0,1.0
panda,cr_ik_minimal,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,3,1.0,1.0,140885726.0,1.0,7.471896538421427,0.0,0.9666666666666667,0.0006136906769853805,0.9911111111111112
panda,cr_ik_minimal,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,3,1.0,1.0,123346332.33333333,1.0,7.131212062923722,0.0,0.30444444444444446,0.00129418339850221,0.94
panda,cr_ik_minimal,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,3,1.0,1.0,127623740.33333333,1.0,2.2234147248800524,0.0,0.5133333333333333,0.0008160600503673912,0.8533333333333334
panda,cr_ik_minimal,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,3,0.0,0.0,326026795.3333333,0.7888888888888889,4.912050661058456,0.0,1.0,0.0018099641824706242,0.940844134263875
panda,cr_ik_minimal,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,3,1.0,1.0,89815908.0,1.0,0.9025926199200351,0.0,0.0,0.0,1.0
panda,cr_ik_minimal,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,3,1.0,1.0,102758547.66666667,1.0,7.625004187936998,0.008888888888888889,0.20666666666666667,0.0,1.0
panda,cr_ik_minimal,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,3,1.0,1.0,167691694.33333334,1.0,6.982091841598471,0.0,0.9933333333333333,4.284946162423954e-05,0.9933333333333333
panda,cr_ik_minimal,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,3,1.0,1.0,134932417.66666666,1.0,1.7769184382908154,0.0,0.11333333333333333,0.0,1.0
panda,cr_ik_minimal,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,3,1.0,1.0,137097654.66666666,1.0,17.278473063679357,0.008888888888888889,0.5555555555555556,0.0,1.0
panda,cr_ik_minimal,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,3,1.0,1.0,93021640.66666667,1.0,1.5422694146911997,0.0,0.13333333333333333,0.0,1.0
panda,cr_ik_minimal,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,3,1.0,1.0,178682384.0,1.0,5.536422772623741,0.0,0.4822222222222223,0.0038587857077764264,0.8911111111111111
panda,cr_ik_minimal,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,3,1.0,1.0,141178046.66666666,1.0,7.670531291063515,0.0,1.0,0.0,1.0
panda,cr_ik_minimal,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,3,1.0,1.0,129168096.33333333,1.0,6.4058369678624265,0.0,0.9777777777777779,0.0,1.0
panda,cr_ik_minimal_fixed,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,3,1.0,1.0,135340466.66666666,1.0,4.939016065310305,0.0044444444444444444,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,3,1.0,1.0,141588399.33333334,1.0,2.519096045687372,0.0,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,3,1.0,1.0,138349459.0,1.0,1.5667607884691392,0.0,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,3,1.0,1.0,133949202.66666667,1.0,2.4813506109948267,0.0,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,3,1.0,1.0,131822411.33333333,1.0,6.255599075952446,0.0,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,3,1.0,1.0,147259042.33333334,1.0,6.0040396116862835,0.0,0.9933333333333333,0.0,1.0
panda,cr_ik_minimal_fixed,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,3,1.0,1.0,133272514.0,1.0,4.133449381520239,0.0,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,3,1.0,1.0,123730807.0,1.0,2.859123307017129,0.0,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,3,1.0,1.0,133080207.33333333,1.0,7.491388791777847,0.0,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,3,1.0,1.0,115636332.66666667,1.0,1.0458651487759656,0.0,0.7444444444444445,0.0,1.0
panda,cr_ik_minimal_fixed,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,3,0.0,0.0,319047646.6666667,0.7577777777777778,6.786948267445896,0.0058997050147492625,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,3,1.0,1.0,136597876.0,1.0,9.96525763652039,0.0,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,3,1.0,1.0,118496396.0,1.0,1.175723652486313,0.0,0.8244444444444444,0.0,1.0
panda,cr_ik_minimal_fixed,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,3,1.0,1.0,149798120.33333334,1.0,2.3809604406293583,0.0,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,3,1.0,1.0,112830067.66666667,1.0,1.459345923910209,0.0044444444444444444,0.6133333333333333,0.0,1.0
panda,cr_ik_minimal_fixed,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,3,1.0,1.0,134305395.33333334,1.0,1.9899289785923298,0.0,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,3,1.0,1.0,129193618.33333333,1.0,3.1733554035431353,0.0022222222222222222,1.0,0.0,1.0
panda,cr_ik_minimal_fixed,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,3,0.6666666666666666,0.3333333333333333,314768761.3333333,0.7999999999999999,7.617470692060045,0.005555555555555556,0.9977777777777778,0.0,1.0
