input_id,robot,repeat,accepted,status,q,e,position_normalized,orientation_normalized,category,point_objective,point_projected_gradient_inf,point_projected_gradient_scaled,actual_endpoint_kkt_active_constraints
3cb5ae5e3ed83e96de6ea7b6a86708da3bcaaf99454050465495c03aa329b03d,panda,1,False,stationary,"[-2.3237433682753093,0.08945386094300303,1.0657396147663691,-0.541115550993564,2.897299999999,2.3847131935265247,1.6162641427798048]","[-0.055171573113313443,0.38242224206147535,-0.9756388632373714,-0.1655164993032702,-0.1136799652607023,0.02652480183624491]",1.0493625994679978,0.20253990015731713,position_fail,0.5710921381589849,5.516546899841934e-07,4.0068129583775703e-07,"[{""joint"":2,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.1113813838739785},{""joint"":4,""side"":""upper"",""kind"":""physical"",""gradient"":-0.3767917187918056}]"
3cb5ae5e3ed83e96de6ea7b6a86708da3bcaaf99454050465495c03aa329b03d,panda,2,False,stationary,"[-2.3237433682753093,0.08945386094300303,1.0657396147663691,-0.541115550993564,2.897299999999,2.3847131935265247,1.6162641427798048]","[-0.055171573113313443,0.38242224206147535,-0.9756388632373714,-0.1655164993032702,-0.1136799652607023,0.02652480183624491]",1.0493625994679978,0.20253990015731713,position_fail,0.5710921381589849,5.516546899841934e-07,4.0068129583775703e-07,"[{""joint"":2,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.1113813838739785},{""joint"":4,""side"":""upper"",""kind"":""physical"",""gradient"":-0.3767917187918056}]"
3cb5ae5e3ed83e96de6ea7b6a86708da3bcaaf99454050465495c03aa329b03d,panda,0,False,stationary,"[-2.3237433682753093,0.08945386094300303,1.0657396147663691,-0.541115550993564,2.897299999999,2.3847131935265247,1.6162641427798048]","[-0.055171573113313443,0.38242224206147535,-0.9756388632373714,-0.1655164993032702,-0.1136799652607023,0.02652480183624491]",1.0493625994679978,0.20253990015731713,position_fail,0.5710921381589849,5.516546899841934e-07,4.0068129583775703e-07,"[{""joint"":2,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.1113813838739785},{""joint"":4,""side"":""upper"",""kind"":""physical"",""gradient"":-0.3767917187918056}]"
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,2,False,stationary,"[-0.3913371128272317,-0.015071697957276402,-1.3890438875592057,-1.6125680947968792,0.4810949964205539,2.1120288423220455,1.457065399381021]","[-0.34540982460598557,-1.2724675477078229,0.18955038438062122,0.5086715293879526,-0.5171870140778233,0.5703048973059247]",1.33207017650075,0.9227550098654217,position_fail,1.312943881677237,1.9240663036157457e-06,5.684651816465769e-07,"[{""joint"":2,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.267768812690266},{""joint"":4,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-2.3846686934151857}]"
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,0,False,stationary,"[-0.3913371128272317,-0.015071697957276402,-1.3890438875592057,-1.6125680947968792,0.4810949964205539,2.1120288423220455,1.457065399381021]","[-0.34540982460598557,-1.2724675477078229,0.18955038438062122,0.5086715293879526,-0.5171870140778233,0.5703048973059247]",1.33207017650075,0.9227550098654217,position_fail,1.312943881677237,1.9240663036157457e-06,5.684651816465769e-07,"[{""joint"":2,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.267768812690266},{""joint"":4,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-2.3846686934151857}]"
4481318d5ddc42ad85a73ca7db0930f598865b9f9facc5c5befea12352f1e43b,panda,1,False,stationary,"[-0.3913371128272317,-0.015071697957276402,-1.3890438875592057,-1.6125680947968792,0.4810949964205539,2.1120288423220455,1.457065399381021]","[-0.34540982460598557,-1.2724675477078229,0.18955038438062122,0.5086715293879526,-0.5171870140778233,0.5703048973059247]",1.33207017650075,0.9227550098654217,position_fail,1.312943881677237,1.9240663036157457e-06,5.684651816465769e-07,"[{""joint"":2,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.267768812690266},{""joint"":4,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-2.3846686934151857}]"
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,0,False,stationary,"[-0.10740589937324335,0.0004474193266212653,0.9328114764199597,-1.868286756056372,-0.9278701315674469,2.1142850624876988,2.897299999999]","[0.02045378062165426,0.18775744146731776,-0.20284012668281282,0.3810479855294191,-0.7206720502951899,-0.6276237156388638]",0.27715578825052806,1.0288232597414555,orientation_fail,0.567646315372903,4.298392348722757e-07,7.148028207927623e-08,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.0015723819414179552},{""joint"":6,""side"":""upper"",""kind"":""physical"",""gradient"":-5.0133958956059566}]"
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,1,False,stationary,"[-0.10740589937324335,0.0004474193266212653,0.9328114764199597,-1.868286756056372,-0.9278701315674469,2.1142850624876988,2.897299999999]","[0.02045378062165426,0.18775744146731776,-0.20284012668281282,0.3810479855294191,-0.7206720502951899,-0.6276237156388638]",0.27715578825052806,1.0288232597414555,orientation_fail,0.567646315372903,4.298392348722757e-07,7.148028207927623e-08,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.0015723819414179552},{""joint"":6,""side"":""upper"",""kind"":""physical"",""gradient"":-5.0133958956059566}]"
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,panda,2,False,stationary,"[-0.10740589937324335,0.0004474193266212653,0.9328114764199597,-1.868286756056372,-0.9278701315674469,2.1142850624876988,2.897299999999]","[0.02045378062165426,0.18775744146731776,-0.20284012668281282,0.3810479855294191,-0.7206720502951899,-0.6276237156388638]",0.27715578825052806,1.0288232597414555,orientation_fail,0.567646315372903,4.298392348722757e-07,7.148028207927623e-08,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.0015723819414179552},{""joint"":6,""side"":""upper"",""kind"":""physical"",""gradient"":-5.0133958956059566}]"
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,0,False,stationary,"[0.07935693197622179,0.031218897636966857,-1.816213849248365,-1.0571892944333634,-0.1772543316060931,3.4044629551649974,0.36450341583759127]","[0.02490935503287467,-0.8950882277773964,0.7461327056346168,-1.1018736284940402,-0.14946615175400432,-0.32494497720191956]",1.1655545572350818,1.1584709154309958,both_fail,1.3502861438954985,1.4265284711267867e-06,1.0270516706199024e-06,"[{""joint"":0,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.30589316665919886},{""joint"":6,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.3889549201217599}]"
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,2,False,stationary,"[0.07935693197622179,0.031218897636966857,-1.816213849248365,-1.0571892944333634,-0.1772543316060931,3.4044629551649974,0.36450341583759127]","[0.02490935503287467,-0.8950882277773964,0.7461327056346168,-1.1018736284940402,-0.14946615175400432,-0.32494497720191956]",1.1655545572350818,1.1584709154309958,both_fail,1.3502861438954985,1.4265284711267867e-06,1.0270516706199024e-06,"[{""joint"":0,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.30589316665919886},{""joint"":6,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.3889549201217599}]"
4a572d8f78d78baeb87b2b0623b7c585bda754c65c59e35bfb451b8b93f4e402,panda,1,False,stationary,"[0.07935693197622179,0.031218897636966857,-1.816213849248365,-1.0571892944333634,-0.1772543316060931,3.4044629551649974,0.36450341583759127]","[0.02490935503287467,-0.8950882277773964,0.7461327056346168,-1.1018736284940402,-0.14946615175400432,-0.32494497720191956]",1.1655545572350818,1.1584709154309958,both_fail,1.3502861438954985,1.4265284711267867e-06,1.0270516706199024e-06,"[{""joint"":0,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.30589316665919886},{""joint"":6,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.3889549201217599}]"
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,1,False,stationary,"[-2.081759823302745,1.43675154659963,0.09519269054386527,1.205260394747107,0.6600616838299297,2.2757176342127354]","[1.3224100420036466,-0.7413753347510488,-5.586862084072663e-07,0.15546029133506006,0.2772978770778075,0.7428059663779322]",1.5160493745817214,0.8079744541138006,position_fail,1.4756142123350613,1.7461893317971544e-06,4.228219641813693e-07,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-3.129845371628157}]"
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,2,False,stationary,"[-2.081759823302745,1.43675154659963,0.09519269054386527,1.205260394747107,0.6600616838299297,2.2757176342127354]","[1.3224100420036466,-0.7413753347510488,-5.586862084072663e-07,0.15546029133506006,0.2772978770778075,0.7428059663779322]",1.5160493745817214,0.8079744541138006,position_fail,1.4756142123350613,1.7461893317971544e-06,4.228219641813693e-07,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-3.129845371628157}]"
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,ur5e,0,False,stationary,"[-2.081759823302745,1.43675154659963,0.09519269054386527,1.205260394747107,0.6600616838299297,2.2757176342127354]","[1.3224100420036466,-0.7413753347510488,-5.586862084072663e-07,0.15546029133506006,0.2772978770778075,0.7428059663779322]",1.5160493745817214,0.8079744541138006,position_fail,1.4756142123350613,1.7461893317971544e-06,4.228219641813693e-07,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-3.129845371628157}]"
5920dd051364a2dc65b383b67ee2307d07472209a36afe30ad84d89588e685f2,panda,1,False,stationary,"[0.7597875293818591,-0.054312161456237,-1.3383788044046134,-0.6165267482755991,0.2767574111482283,1.1641717353368228,-0.04768350447268712]","[-0.26935603349015347,0.25459115755563366,-0.8732453953982366,-0.3495970806895556,-1.0678588558556052,-0.21309702252637955]",0.9486447442890773,1.143656852323069,orientation_fail,1.1039389233663996,1.4044767748799813e-07,1.260596036871868e-07,"[{""joint"":2,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.11413706992538952},{""joint"":4,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.01921595364142581}]"
5920dd051364a2dc65b383b67ee2307d07472209a36afe30ad84d89588e685f2,panda,2,False,stationary,"[0.7597875293818591,-0.054312161456237,-1.3383788044046134,-0.6165267482755991,0.2767574111482283,1.1641717353368228,-0.04768350447268712]","[-0.26935603349015347,0.25459115755563366,-0.8732453953982366,-0.3495970806895556,-1.0678588558556052,-0.21309702252637955]",0.9486447442890773,1.143656852323069,orientation_fail,1.1039389233663996,1.4044767748799813e-07,1.260596036871868e-07,"[{""joint"":2,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.11413706992538952},{""joint"":4,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.01921595364142581}]"
5920dd051364a2dc65b383b67ee2307d07472209a36afe30ad84d89588e685f2,panda,0,False,stationary,"[0.7597875293818591,-0.054312161456237,-1.3383788044046134,-0.6165267482755991,0.2767574111482283,1.1641717353368228,-0.04768350447268712]","[-0.26935603349015347,0.25459115755563366,-0.8732453953982366,-0.3495970806895556,-1.0678588558556052,-0.21309702252637955]",0.9486447442890773,1.143656852323069,orientation_fail,1.1039389233663996,1.4044767748799813e-07,1.260596036871868e-07,"[{""joint"":2,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.11413706992538952},{""joint"":4,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.01921595364142581}]"
5be03d09d1d94309b2e2bcdbd947cd30c346ebece6c2b58ab606780cb72ba53a,panda,0,False,stationary,"[0.25878390269727286,0.02560027261487645,-1.967934579510384,-1.0598816938104494,-0.1800237514200091,3.406763968314493,0.34656265905717654]","[0.10230464213256685,-0.6728932829901391,0.5365780761514838,-0.8881648710795199,-0.3189168093241761,-0.4423112515360285]",0.8666992799705948,1.0422015221273575,orientation_fail,0.9186758273130643,3.6664202833769366e-06,2.78189254169743e-06,"[{""joint"":2,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.19820665246132352},{""joint"":6,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.31795898958045066}]"
5be03d09d1d94309b2e2bcdbd947cd30c346ebece6c2b58ab606780cb72ba53a,panda,2,False,stationary,"[0.25878390269727286,0.02560027261487645,-1.967934579510384,-1.0598816938104494,-0.1800237514200091,3.406763968314493,0.34656265905717654]","[0.10230464213256685,-0.6728932829901391,0.5365780761514838,-0.8881648710795199,-0.3189168093241761,-0.4423112515360285]",0.8666992799705948,1.0422015221273575,orientation_fail,0.9186758273130643,3.6664202833769366e-06,2.78189254169743e-06,"[{""joint"":2,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.19820665246132352},{""joint"":6,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.31795898958045066}]"
5be03d09d1d94309b2e2bcdbd947cd30c346ebece6c2b58ab606780cb72ba53a,panda,1,False,stationary,"[0.25878390269727286,0.02560027261487645,-1.967934579510384,-1.0598816938104494,-0.1800237514200091,3.406763968314493,0.34656265905717654]","[0.10230464213256685,-0.6728932829901391,0.5365780761514838,-0.8881648710795199,-0.3189168093241761,-0.4423112515360285]",0.8666992799705948,1.0422015221273575,orientation_fail,0.9186758273130643,3.6664202833769366e-06,2.78189254169743e-06,"[{""joint"":2,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.19820665246132352},{""joint"":6,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.31795898958045066}]"
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,2,False,stationary,"[0.07935693197740429,0.031218897636880426,-1.8162138492492628,-1.0571892944334127,-0.17725433160567794,3.4044629551649956,0.3645034158369248]","[0.02490935503367958,-0.895088227777896,0.7461327056350608,-1.1018736284951816,-0.14946615175642766,-0.3249449772045313]",1.165554557235767,1.1584709154331265,both_fail,1.3502861438987652,1.4265288315051805e-06,1.0270519300796592e-06,"[{""joint"":0,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.3058931666580975},{""joint"":6,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.3889549201222351}]"
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,0,False,stationary,"[0.07935693197740429,0.031218897636880426,-1.8162138492492628,-1.0571892944334127,-0.17725433160567794,3.4044629551649956,0.3645034158369248]","[0.02490935503367958,-0.895088227777896,0.7461327056350608,-1.1018736284951816,-0.14946615175642766,-0.3249449772045313]",1.165554557235767,1.1584709154331265,both_fail,1.3502861438987652,1.4265288315051805e-06,1.0270519300796592e-06,"[{""joint"":0,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.3058931666580975},{""joint"":6,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.3889549201222351}]"
5c20cedcb0e226c817c20c7973b792c6237dae669f8f72560feb8931f1a58fdd,panda,1,False,stationary,"[0.07935693197740429,0.031218897636880426,-1.8162138492492628,-1.0571892944334127,-0.17725433160567794,3.4044629551649956,0.3645034158369248]","[0.02490935503367958,-0.895088227777896,0.7461327056350608,-1.1018736284951816,-0.14946615175642766,-0.3249449772045313]",1.165554557235767,1.1584709154331265,both_fail,1.3502861438987652,1.4265288315051805e-06,1.0270519300796592e-06,"[{""joint"":0,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.3058931666580975},{""joint"":6,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.3889549201222351}]"
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,0,False,stationary,"[1.0723650697496958,-0.014547124933454097,1.6144823325717856,-1.3530478493221985,-1.55373216054472,1.5453231732893766,1.1663194496758964]","[1.1007126109765508,-0.5778001426564039,-0.5104790253652736,0.3884908051171989,-0.19217182487824988,0.9430905716395436]",1.3438787490523303,1.037918562437847,both_fail,1.4416425172037515,1.9603329332040786e-06,8.504862217982403e-07,"[{""joint"":2,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.22249578837931683},{""joint"":5,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":1.3049555453811053}]"
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,2,False,stationary,"[1.0723650697496958,-0.014547124933454097,1.6144823325717856,-1.3530478493221985,-1.55373216054472,1.5453231732893766,1.1663194496758964]","[1.1007126109765508,-0.5778001426564039,-0.5104790253652736,0.3884908051171989,-0.19217182487824988,0.9430905716395436]",1.3438787490523303,1.037918562437847,both_fail,1.4416425172037515,1.9603329332040786e-06,8.504862217982403e-07,"[{""joint"":2,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.22249578837931683},{""joint"":5,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":1.3049555453811053}]"
5c958deb3dc1f5919302388d58c9a5d961bec7d2f0bb8d7685e59c6d95b72459,panda,1,False,stationary,"[1.0723650697496958,-0.014547124933454097,1.6144823325717856,-1.3530478493221985,-1.55373216054472,1.5453231732893766,1.1663194496758964]","[1.1007126109765508,-0.5778001426564039,-0.5104790253652736,0.3884908051171989,-0.19217182487824988,0.9430905716395436]",1.3438787490523303,1.037918562437847,both_fail,1.4416425172037515,1.9603329332040786e-06,8.504862217982403e-07,"[{""joint"":2,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.22249578837931683},{""joint"":5,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":1.3049555453811053}]"
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,0,False,stationary,"[-2.5215626151452266,3.7694324883904406,1.9429278730583948,-6.02165763305903,-0.03633573231260631,3.0057784773204967]","[0.634342916005115,-0.8884921439102633,-2.227107387398064e-10,0.40682228290544364,0.29045257583949546,-0.1235462305393239]",1.0917001533736854,0.5149084770720622,position_fail,0.7284699823183994,1.7007841259797374e-06,1.4990286013982857e-06,"[{""joint"":5,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.13459084395938475}]"
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,1,False,stationary,"[-2.5215626151452266,3.7694324883904406,1.9429278730583948,-6.02165763305903,-0.03633573231260631,3.0057784773204967]","[0.634342916005115,-0.8884921439102633,-2.227107387398064e-10,0.40682228290544364,0.29045257583949546,-0.1235462305393239]",1.0917001533736854,0.5149084770720622,position_fail,0.7284699823183994,1.7007841259797374e-06,1.4990286013982857e-06,"[{""joint"":5,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.13459084395938475}]"
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,ur5e,2,False,stationary,"[-2.5215626151452266,3.7694324883904406,1.9429278730583948,-6.02165763305903,-0.03633573231260631,3.0057784773204967]","[0.634342916005115,-0.8884921439102633,-2.227107387398064e-10,0.40682228290544364,0.29045257583949546,-0.1235462305393239]",1.0917001533736854,0.5149084770720622,position_fail,0.7284699823183994,1.7007841259797374e-06,1.4990286013982857e-06,"[{""joint"":5,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-0.13459084395938475}]"
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,0,False,stationary,"[-2.081759823302708,1.4367515465996166,0.09519269054387529,1.205260394747092,0.6600616838299004,2.275717634212759]","[1.322410042002814,-0.7413753347506741,-5.586860973849639e-07,0.15546029133495065,0.2772978770776434,0.7428059663774292]",1.5160493745808117,0.8079744541132611,position_fail,1.4756142123332463,1.7461903452087313e-06,4.2282220956900734e-07,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-3.1298453716247883}]"
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,2,False,stationary,"[-2.081759823302708,1.4367515465996166,0.09519269054387529,1.205260394747092,0.6600616838299004,2.275717634212759]","[1.322410042002814,-0.7413753347506741,-5.586860973849639e-07,0.15546029133495065,0.2772978770776434,0.7428059663774292]",1.5160493745808117,0.8079744541132611,position_fail,1.4756142123332463,1.7461903452087313e-06,4.2282220956900734e-07,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-3.1298453716247883}]"
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,ur5e,1,False,stationary,"[-2.081759823302708,1.4367515465996166,0.09519269054387529,1.205260394747092,0.6600616838299004,2.275717634212759]","[1.322410042002814,-0.7413753347506741,-5.586860973849639e-07,0.15546029133495065,0.2772978770776434,0.7428059663774292]",1.5160493745808117,0.8079744541132611,position_fail,1.4756142123332463,1.7461903452087313e-06,4.2282220956900734e-07,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-3.1298453716247883}]"
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,1,False,stationary,"[-2.0817598233036985,1.4367515466000016,0.09519269054355595,1.205260394747521,0.6600616838306878,2.2757176342121292]","[1.3224100420238527,-0.7413753347641355,-5.58685875340359e-07,0.15546029133776662,0.2772978770820026,0.7428059663905658]",1.5160493746057462,0.8079744541273759,position_fail,1.4756142123824527,1.746190513962631e-06,4.2282225042709607e-07,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-3.1298453716633654}]"
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,0,False,stationary,"[-2.0817598233036985,1.4367515466000016,0.09519269054355595,1.205260394747521,0.6600616838306878,2.2757176342121292]","[1.3224100420238527,-0.7413753347641355,-5.58685875340359e-07,0.15546029133776662,0.2772978770820026,0.7428059663905658]",1.5160493746057462,0.8079744541273759,position_fail,1.4756142123824527,1.746190513962631e-06,4.2282225042709607e-07,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-3.1298453716633654}]"
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,ur5e,2,False,stationary,"[-2.0817598233036985,1.4367515466000016,0.09519269054355595,1.205260394747521,0.6600616838306878,2.2757176342121292]","[1.3224100420238527,-0.7413753347641355,-5.58685875340359e-07,0.15546029133776662,0.2772978770820026,0.7428059663905658]",1.5160493746057462,0.8079744541273759,position_fail,1.4756142123824527,1.746190513962631e-06,4.2282225042709607e-07,"[{""joint"":0,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-3.1298453716633654}]"
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,0,False,stationary,"[-0.7134905465913833,-0.03546657026673399,-1.3675165977782944,-1.6264634976602228,0.9462252697292325,1.522717445248008,-0.27479510581240335]","[-0.7028103142127096,-1.141072058950976,0.18610021936371623,0.7406293254480902,-0.28362541210765796,1.194592426491999]",1.3530044616074295,1.4338850154524156,both_fail,1.943323655334292,7.690226986323268e-07,2.0363306557085267e-07,"[{""joint"":1,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-2.776511916060856},{""joint"":2,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.6254212373087826}]"
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,1,False,stationary,"[-0.7134905465913833,-0.03546657026673399,-1.3675165977782944,-1.6264634976602228,0.9462252697292325,1.522717445248008,-0.27479510581240335]","[-0.7028103142127096,-1.141072058950976,0.18610021936371623,0.7406293254480902,-0.28362541210765796,1.194592426491999]",1.3530044616074295,1.4338850154524156,both_fail,1.943323655334292,7.690226986323268e-07,2.0363306557085267e-07,"[{""joint"":1,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-2.776511916060856},{""joint"":2,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.6254212373087826}]"
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,panda,2,False,stationary,"[-0.7134905465913833,-0.03546657026673399,-1.3675165977782944,-1.6264634976602228,0.9462252697292325,1.522717445248008,-0.27479510581240335]","[-0.7028103142127096,-1.141072058950976,0.18610021936371623,0.7406293254480902,-0.28362541210765796,1.194592426491999]",1.3530044616074295,1.4338850154524156,both_fail,1.943323655334292,7.690226986323268e-07,2.0363306557085267e-07,"[{""joint"":1,""side"":""upper"",""kind"":""frame_displacement"",""gradient"":-2.776511916060856},{""joint"":2,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":0.6254212373087826}]"
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,1,False,stationary,"[-2.578625057562058,0.03536197734721825,2.897299999999,-0.5578130621809242,-2.897299999999,2.0328716416401473,-1.7683276689601262]","[-0.4102055349723688,0.011867054389075316,-1.2498388189083887,-0.4370125668849194,0.10236554553227466,-0.18370963875107776]",1.315487164951508,0.4849823913272706,position_fail,0.9828572005248372,3.7925206353151e-07,1.1585877296471164e-07,"[{""joint"":2,""side"":""upper"",""kind"":""physical"",""gradient"":-0.21269563908122835},{""joint"":4,""side"":""lower"",""kind"":""physical"",""gradient"":2.2733996211665635}]"
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,0,False,stationary,"[-2.578625057562058,0.03536197734721825,2.897299999999,-0.5578130621809242,-2.897299999999,2.0328716416401473,-1.7683276689601262]","[-0.4102055349723688,0.011867054389075316,-1.2498388189083887,-0.4370125668849194,0.10236554553227466,-0.18370963875107776]",1.315487164951508,0.4849823913272706,position_fail,0.9828572005248372,3.7925206353151e-07,1.1585877296471164e-07,"[{""joint"":2,""side"":""upper"",""kind"":""physical"",""gradient"":-0.21269563908122835},{""joint"":4,""side"":""lower"",""kind"":""physical"",""gradient"":2.2733996211665635}]"
777cecb834c2d2a97ee11f30726a9c1a3bfdbf129e98653491a9be48b524a07f,panda,2,False,stationary,"[-2.578625057562058,0.03536197734721825,2.897299999999,-0.5578130621809242,-2.897299999999,2.0328716416401473,-1.7683276689601262]","[-0.4102055349723688,0.011867054389075316,-1.2498388189083887,-0.4370125668849194,0.10236554553227466,-0.18370963875107776]",1.315487164951508,0.4849823913272706,position_fail,0.9828572005248372,3.7925206353151e-07,1.1585877296471164e-07,"[{""joint"":2,""side"":""upper"",""kind"":""physical"",""gradient"":-0.21269563908122835},{""joint"":4,""side"":""lower"",""kind"":""physical"",""gradient"":2.2733996211665635}]"
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,1,False,iteration_limit,"[1.7369974990334673,-0.33057300491030417,1.5881159732468646,-1.4259240997296494,0.3607934460048773,2.008733844252286,1.0933588611948557]","[-0.9736440387325684,-0.27287118853580594,0.3170529474061379,0.20772938005438898,-0.7437293836508151,-0.0036158988967882368]",1.0596999439234345,0.7722033191901171,position_fail,0.8596309686597818,0.721990096348343,0.1316185473806402,"[{""joint"":0,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":4.485473823536065}]"
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,panda,0,False,iteration_limit,"[1.7369974990334673,-0.33057300491030417,1.5881159732468646,-1.4259240997296494,0.3607934460048773,2.008733844252286,1.0933588611948557]","[-0.9736440387325684,-0.27287118853580594,0.3170529474061379,0.20772938005438898,-0.7437293836508151,-0.0036158988967882368]",1.0596999439234345,0.7722033191901171,position_fail,0.8596309686597818,0.721990096348343,0.1316185473806402,"[{""joint"":0,""side"":""lower"",""kind"":""frame_displacement"",""gradient"":4.485473823536065}]"
