input_id,uid,site_id,family,method,repeat,frame,failure_kind,q,position_error,orientation_error,internal_status,source
5be03d09d1d94309b2e2bcdbd947cd30c346ebece6c2b58ab606780cb72ba53a,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,trajectory_074,near_singular,single_gn_k0,1,96,orientation_tolerance,"[0.25878390269727286,0.02560027261487645,-1.967934579510384,-1.0598816938104494,-0.1800237514200091,3.406763968314493,0.34656265905717654]",0.0008666992799708165,0.009094924015238986,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
016894bfe7220eb5304b71d9dc330e9a2a7872794dd09c7fb3f449f4be61911d,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,trajectory_094,joint_limit_return,single_gn_k0,0,53,orientation_tolerance,"[-0.380856846714828,-0.1456240815058321,-0.7915184101817916,-1.7584102890493407,2.897299999999,1.9174127459789105,-0.8466715507098628]",0.00026077928565498756,0.00952695583525228,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,trajectory_074,near_singular,single_gn_k1,0,97,position_tolerance+orientation_tolerance,"[0.07935690460874967,0.031212225704258835,-1.8162044413124854,-1.0571848998769158,-0.17726414934818305,3.404454918192594,0.3645034263511736]",0.0011648612843855486,0.010115652266452002,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,trajectory_104,joint_limit_return,single_gn_k1,2,126,position_tolerance,"[1.7369974990334673,-0.33027566507946926,1.58837015913655,-1.4259883719899853,0.3603728004366731,2.008843252673804,1.0935763402162744]",0.0010609369203293723,0.006718837372984205,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
09356f4513b62701731efafd2203596a897cfefe0acf13426c5f18d02b61686e,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,trajectory_120,high_curvature,single_gn_osqp,2,53,position_tolerance,"[-0.39133749874092144,-0.01507147449526017,-1.389043887558399,-1.6125676508271156,0.4810949964210193,2.112027065625866,1.4570620592025765]",0.001332146250290152,0.008051598942486861,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
45a6400afbe2a6553d656117bcbb5cd6eb766305192d712c5c29a37e44b96fae,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,trajectory_092,joint_limit_return,single_gn_osqp,0,78,orientation_tolerance,"[-0.10740589937324335,0.00044827350494523255,0.9328121853468921,-1.868285444389829,-0.9278682291802447,2.114281978245768,2.897299999999]",0.00027719655656781333,0.008978081352416106,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
0fadcee75ebee19eeaf8f75e6cb4051343a5b42ad78fcbf01575d902138cfeb5,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,trajectory_144,high_curvature,single_gn_clip,0,48,position_tolerance+orientation_tolerance,"[-0.735344962939976,-0.029242335090631587,-1.3522668795434094,-1.6249480350214554,0.9557141945096514,1.5138535956652506,-0.27917166097207513]",0.0015732506130654174,0.011149613095387447,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
5920dd051364a2dc65b383b67ee2307d07472209a36afe30ad84d89588e685f2,c6cfd91b767095758b663e0ee9d436d5e7a392ae0b0f544dc5c1085014080e48,trajectory_125,high_curvature,single_gn_k0,0,146,orientation_tolerance,"[0.7597875293818591,-0.054312161456237,-1.3383788044046134,-0.6165267482755991,0.2767574111482283,1.1641717353368228,-0.04768350447268712]",0.000948644744289054,0.009980288793048669,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
0fadcee75ebee19eeaf8f75e6cb4051343a5b42ad78fcbf01575d902138cfeb5,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,trajectory_144,high_curvature,single_gn_clip,1,48,position_tolerance+orientation_tolerance,"[-0.735344962939976,-0.029242335090631587,-1.3522668795434094,-1.6249480350214554,0.9557141945096514,1.5138535956652506,-0.27917166097207513]",0.0015732506130654174,0.011149613095387447,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
7ade05b4a35b609b65f62a72b9938ae9cfaaadc9380544f3dc0319f559c13519,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,trajectory_104,joint_limit_return,single_gn_clip,2,126,position_tolerance,"[1.7369974990334673,-0.33627616895251117,1.5830672782599309,-1.4247344475395418,0.3695337392237034,2.0043389896906914,1.0888784043806143]",0.0012323073636101166,0.0049737137960904,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
5be03d09d1d94309b2e2bcdbd947cd30c346ebece6c2b58ab606780cb72ba53a,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,trajectory_074,near_singular,single_gn_k0,2,96,orientation_tolerance,"[0.25878390269727286,0.02560027261487645,-1.967934579510384,-1.0598816938104494,-0.1800237514200091,3.406763968314493,0.34656265905717654]",0.0008666992799708165,0.009094924015238986,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
2377abf039b320ecbf2e642f1611dc1077ccf851439e8f61cddae7c22bda8d5b,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,trajectory_074,near_singular,single_gn_clip,1,97,position_tolerance+orientation_tolerance,"[0.10581817668532573,0.03055719224223526,-1.8412860019973818,-1.0581100237508092,-0.1780195628352699,3.404159660010651,0.3642444710163665]",0.0012330257495125527,0.010891588230393127,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
2fd3a57eec6395bc3eb33f31da38087b302c57fc3e36e858c612b5478ea52b46,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,trajectory_120,high_curvature,single_gn_clip,1,53,position_tolerance+orientation_tolerance,"[-0.405940589848204,-0.012106365060791697,-1.3764747478151664,-1.611382049754448,0.4810949964205539,2.109265879034782,1.4560031648090934]",0.0013286158389925046,0.009391302884481291,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
10fa3fce33e1e01e44e4352b9ece7fac8d666b9b0ae0006cd95a27e4ae80f955,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,trajectory_144,high_curvature,single_gn_osqp,0,48,position_tolerance+orientation_tolerance,"[-0.713489906323465,-0.03546657026702523,-1.3675165977787287,-1.626463104940574,0.946222713517412,1.5227189742475853,-0.27479394677853436]",0.0013528943289944839,0.01251391452395586,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
99d76050ae371288ad457fc997446305c1a6ea08b5db988906cc87e12168bd95,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,trajectory_042,near_singular,single_gn_clip,2,91,position_tolerance,"[-1.9382406160825567,0.0750687516701895,0.6487234102061137,-0.5067575827757537,2.897299999999,2.38539889817484,1.6662619430858108]",0.001037936025745475,0.0038882288070868597,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
2377abf039b320ecbf2e642f1611dc1077ccf851439e8f61cddae7c22bda8d5b,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,trajectory_074,near_singular,single_gn_clip,0,97,position_tolerance+orientation_tolerance,"[0.10581817668532573,0.03055719224223526,-1.8412860019973818,-1.0581100237508092,-0.1780195628352699,3.404159660010651,0.3642444710163665]",0.0012330257495125527,0.010891588230393127,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
eeeb3d4a230c224f507d58ab1a2cf7380a60fe5bd391ab0cd921f3cfab8c60c7,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,trajectory_144,high_curvature,single_gn_k0,2,48,position_tolerance+orientation_tolerance,"[-0.7089053852697986,-0.037544556917282444,-1.3704920214439396,-1.6269646907861466,0.944318098452881,1.5245325570524988,-0.2739873352273435]",0.0013832753858933071,0.01279007827995759,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
0d2f0b8c4906d449cde87c2f3b3eb6368cf63ec256a2ba134f1429a0a8661022,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,trajectory_092,joint_limit_return,single_gn_clip,2,78,orientation_tolerance,"[-0.1374395678575515,0.0008510495991837781,0.9631851889915306,-1.8680405534230915,-0.9291872450134618,2.1135338662372343,2.897299999999]",0.000235374683896826,0.009173886411483822,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
0fadcee75ebee19eeaf8f75e6cb4051343a5b42ad78fcbf01575d902138cfeb5,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,trajectory_144,high_curvature,single_gn_clip,2,48,position_tolerance+orientation_tolerance,"[-0.735344962939976,-0.029242335090631587,-1.3522668795434094,-1.6249480350214554,0.9557141945096514,1.5138535956652506,-0.27917166097207513]",0.0015732506130654174,0.011149613095387447,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
1339de0a2b7e0c7fe442d1cc16653ecd1e53cb39b6001175c3ee189d588f0123,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,trajectory_052,near_singular,single_gn_clip,2,107,position_tolerance,"[-0.9297679185765548,-1.7627999999989998,0.8372330173559834,-0.3043397696736338,-0.9880512890601584,1.1155755605524977,-0.7143609448973386]",0.0010464377736997433,0.0006732418695296179,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
0d2f0b8c4906d449cde87c2f3b3eb6368cf63ec256a2ba134f1429a0a8661022,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,trajectory_092,joint_limit_return,single_gn_clip,1,78,orientation_tolerance,"[-0.1374395678575515,0.0008510495991837781,0.9631851889915306,-1.8680405534230915,-0.9291872450134618,2.1135338662372343,2.897299999999]",0.000235374683896826,0.009173886411483822,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
155366d9e36c3f00bb36d11c0390273736b0dcdcef6bce568f7f9c1042a2ae95,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,trajectory_042,near_singular,single_gn_k1,0,96,position_tolerance,"[-2.32373417286239,0.08945778797871529,1.0657396268929569,-0.5411136800413667,2.897299999999,2.3847069737773836,1.6162520937357456]",0.0010495305637705464,0.0017599075157499313,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
2fd3a57eec6395bc3eb33f31da38087b302c57fc3e36e858c612b5478ea52b46,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,trajectory_120,high_curvature,single_gn_clip,2,53,position_tolerance+orientation_tolerance,"[-0.405940589848204,-0.012106365060791697,-1.3764747478151664,-1.611382049754448,0.4810949964205539,2.109265879034782,1.4560031648090934]",0.0013286158389925046,0.009391302884481291,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
39c75753efb5d6819f9e2fa625acc562639c1984188f4add89936eef1680ed81,6292d6a262da269233959d5b381d94998db141290bc3e30dd2208b51a11c8100,trajectory_092,joint_limit_return,single_gn_osqp,2,78,orientation_tolerance,"[-0.10740589937231401,0.00044827350494759476,0.932812185345964,-1.8682854443898265,-0.9278682291802457,2.114281978245764,2.897299999999]",0.00027719655656746763,0.00897808135241635,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
6bbddc027841533c944d5fccacaa71c6ae80d2814987226ff64e72d169d46a50,700234aadb2ef0f2c5056fb078594221aa97a092642689035f4bffd6e6845062,trajectory_144,high_curvature,single_gn_osqp,1,48,position_tolerance+orientation_tolerance,"[-0.7134899063241248,-0.03546657026673399,-1.3675165977782944,-1.6264631049405032,0.9462227135176793,1.5227189742473308,-0.27479394677864727]",0.0013528943289899482,0.012513914523917265,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
38a05d1395bf5c619495c550deeb27ab986b2f0ac6adb5ae722cd2a37e61e49e,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,trajectory_042,near_singular,single_gn_osqp,0,96,position_tolerance,"[-2.323734160948875,0.08945778842047471,1.0657396147661646,-0.5411136779454772,2.897299999999,2.384706974746876,1.616252094120531]",0.0010495305921100267,0.001759907569247285,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
12c8309cfc40ab3f04aa67bfde8845b4ac42a2b7671ea5e61b1a7471afc4c358,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,trajectory_104,joint_limit_return,single_gn_osqp,1,126,position_tolerance,"[1.7369974990330819,-0.3302756180786781,1.5883702002154045,-1.4259883757920997,0.36037273356005833,2.0088432674069647,1.0935763740804127]",0.0010609369206934732,0.006718837374508666,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
2fd3a57eec6395bc3eb33f31da38087b302c57fc3e36e858c612b5478ea52b46,4f1940d91117f91ea27fc47a289476bf2361c47cbbb34e21aa92e2a9bf8c25da,trajectory_120,high_curvature,single_gn_clip,0,53,position_tolerance+orientation_tolerance,"[-0.405940589848204,-0.012106365060791697,-1.3764747478151664,-1.611382049754448,0.4810949964205539,2.109265879034782,1.4560031648090934]",0.0013286158389925046,0.009391302884481291,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
155366d9e36c3f00bb36d11c0390273736b0dcdcef6bce568f7f9c1042a2ae95,617dfe3c6044a249e2b35c9a35fdace22f1d096e467cd2c20a564e43995edf0f,trajectory_042,near_singular,single_gn_k1,2,96,position_tolerance,"[-2.32373417286239,0.08945778797871529,1.0657396268929569,-0.5411136800413667,2.897299999999,2.3847069737773836,1.6162520937357456]",0.0010495305637705464,0.0017599075157499313,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
ee0ecb2eb3773a23b878ecc7049713169d9807a4f2d86e48059a242608725f29,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,trajectory_071,near_singular,single_gn_clip,2,100,position_tolerance,"[-2.525416534020935,3.783298491013776,1.9386257144860792,-5.968400641552179,-0.039676052569930856,2.942789131093167]",0.0011525835382059915,0.005851278416735033,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,trajectory_071,near_singular,single_gn_k1,1,100,position_tolerance,"[-2.5215644649073305,3.7694325056821,1.9429270222534627,-6.021654413170218,-0.03633711360999212,3.0057784773206477]",0.001091729157524516,0.004492888493228415,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
051833cbe006de8ff0b74c24491dc92760ae8fa05993116db6211ab7fa33682b,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,trajectory_131,high_curvature,single_gn_k0,1,98,position_tolerance,"[-2.081781543171953,1.4367599611749244,0.09518575068795057,1.2052697705968753,0.6600789490530781,2.275703822476913]",0.0015165967921019197,0.007053610088858627,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
6a7217fc67b9b7666d71bab36d05ac04297bba7ad75a01c4adcae0a4a9b88de5,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,trajectory_131,high_curvature,single_gn_osqp,2,98,position_tolerance,"[-2.081759823302708,1.4367330315367308,0.09523031534192297,1.2052365558082556,0.6600618824501926,2.2757202641815546]",0.0015160615352726257,0.007050709315811979,deadline,outputs/single_solver_evidence/reports/first_failure_inputs.csv
e151f586479c16aa2176b3b307283c59ff0a56b30e9f612130cfe3184a9a803a,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,trajectory_131,high_curvature,single_gn_osqp,0,98,position_tolerance,"[-2.0817598233027077,1.4367330315345994,0.09523031534624112,1.2052365558054878,0.6600618824502406,2.275720264182014]",0.0015160615352755198,0.007050709315763946,deadline,outputs/single_solver_evidence/reports/first_failure_inputs.csv
051833cbe006de8ff0b74c24491dc92760ae8fa05993116db6211ab7fa33682b,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,trajectory_131,high_curvature,single_gn_k0,2,98,position_tolerance,"[-2.081781543171953,1.4367599611749244,0.09518575068795057,1.2052697705968753,0.6600789490530781,2.275703822476913]",0.0015165967921019197,0.007053610088858627,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,trajectory_071,near_singular,single_gn_osqp,1,100,position_tolerance,"[-2.52156446490734,3.7694325056821283,1.942927022253453,-6.021654413170108,-0.03633711361000033,3.005778477320519]",0.0010917291575246128,0.004492888493230241,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,trajectory_071,near_singular,single_gn_k1,2,100,position_tolerance,"[-2.5215644649073305,3.7694325056821,1.9429270222534627,-6.021654413170218,-0.03633711360999212,3.0057784773206477]",0.001091729157524516,0.004492888493228415,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
ee0ecb2eb3773a23b878ecc7049713169d9807a4f2d86e48059a242608725f29,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,trajectory_071,near_singular,single_gn_clip,0,100,position_tolerance,"[-2.525416534020935,3.783298491013776,1.9386257144860792,-5.968400641552179,-0.039676052569930856,2.942789131093167]",0.0011525835382059915,0.005851278416735033,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
f6f620eab81798b95df8b98f45cf60e2b8b5522631ea729c5f4585b884619b10,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,trajectory_071,near_singular,single_gn_osqp,2,100,position_tolerance,"[-2.5215644649073417,3.7694325056821345,1.9429270222534507,-6.021654413170083,-0.0363371136100019,3.0057784773204896]",0.0010917291575246548,0.004492888493230744,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,trajectory_131,high_curvature,single_gn_k1,0,98,position_tolerance,"[-2.0817598233036985,1.4367330305917316,0.0952303172603924,1.2052365545802437,0.6600618824565134,2.2757202643768206]",0.0015160615356383969,0.007050709310467525,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
e3a6c3ac62eaae83cb8a529c34daff20c378b173b9307bcc628ba8730512d8fa,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,trajectory_109,joint_limit_return,single_gn_clip,1,53,position_tolerance,"[2.2548588263157736,6.283185307178586,-0.056452047173322424,0.5968946087252379,2.3790488716826323,-2.9892330762921517]",0.0010155691534328019,0.0010208960587105218,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
4d824fcbe98ef5c10812f59139ebd51a12365b7e6d7efadfc76ffdcdccd427c6,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,trajectory_131,high_curvature,single_gn_osqp,1,98,position_tolerance,"[-2.081759823302745,1.436733031537144,0.09523031534110278,1.205236555808788,0.6600618824502128,2.2757202641814467]",0.0015160615352729917,0.007050709315825829,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,trajectory_131,high_curvature,single_gn_k1,1,98,position_tolerance,"[-2.0817598233036985,1.4367330305917316,0.0952303172603924,1.2052365545802437,0.6600618824565134,2.2757202643768206]",0.0015160615356383969,0.007050709310467525,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
e3a6c3ac62eaae83cb8a529c34daff20c378b173b9307bcc628ba8730512d8fa,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,trajectory_109,joint_limit_return,single_gn_clip,2,53,position_tolerance,"[2.2548588263157736,6.283185307178586,-0.056452047173322424,0.5968946087252379,2.3790488716826323,-2.9892330762921517]",0.0010155691534328019,0.0010208960587105218,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
94df3da8818589a2259a85811e69046fb88819748d2f5675d92475eea5c7c7c6,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,trajectory_071,near_singular,single_gn_k1,0,100,position_tolerance,"[-2.5215644649073305,3.7694325056821,1.9429270222534627,-6.021654413170218,-0.03633711360999212,3.0057784773206477]",0.001091729157524516,0.004492888493228415,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
051833cbe006de8ff0b74c24491dc92760ae8fa05993116db6211ab7fa33682b,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,trajectory_131,high_curvature,single_gn_k0,0,98,position_tolerance,"[-2.081781543171953,1.4367599611749244,0.09518575068795057,1.2052697705968753,0.6600789490530781,2.275703822476913]",0.0015165967921019197,0.007053610088858627,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
ee0ecb2eb3773a23b878ecc7049713169d9807a4f2d86e48059a242608725f29,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,trajectory_071,near_singular,single_gn_clip,1,100,position_tolerance,"[-2.525416534020935,3.783298491013776,1.9386257144860792,-5.968400641552179,-0.039676052569930856,2.942789131093167]",0.0011525835382059915,0.005851278416735033,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
6b6aaf1e1768445f8c978d98191ac18f2fdd9339e124c9caf1411cec09edf352,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,trajectory_131,high_curvature,single_gn_k1,2,98,position_tolerance,"[-2.0817598233036985,1.4367330305917316,0.0952303172603924,1.2052365545802437,0.6600618824565134,2.2757202643768206]",0.0015160615356383969,0.007050709310467525,stationary,outputs/single_solver_evidence/reports/first_failure_inputs.csv
627e5c96e87407119a14e91c76336465ed5c018ce852ee1b241cf08a79550502,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,trajectory_071,near_singular,single_gn_osqp,0,100,position_tolerance,"[-2.521564464907341,3.769432505682133,1.9429270222534516,-6.021654413170089,-0.0363371136100014,3.0057784773204967]",0.0010917291575246741,0.004492888493230691,no_descent,outputs/single_solver_evidence/reports/first_failure_inputs.csv
e3a6c3ac62eaae83cb8a529c34daff20c378b173b9307bcc628ba8730512d8fa,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,trajectory_109,joint_limit_return,single_gn_clip,0,53,position_tolerance,"[2.2548588263157736,6.283185307178586,-0.056452047173322424,0.5968946087252379,2.3790488716826323,-2.9892330762921517]",0.0010155691534328019,0.0010208960587105218,iteration_limit,outputs/single_solver_evidence/reports/first_failure_inputs.csv
