robot,method,uid,family,search_repeats,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,intervention_normalized_mean,optimization_call_rate,partial_correction_rate,effective_command_adjustment_rate,normalized_shortfall_reduction_mean,successful_prefix,frame_deadline_success
panda,cr_ik_mu0_analytic,d327aa7724e24a5dc5b459ba3ca9cf4d8e67bf63dc0c03cb9e2af7aa43b377de,high_curvature,3,0.6666666666666666,0.6666666666666666,218934779.66666666,0.9811111111111112,13.476709343276108,0.0010037296218637394,0.036666666666666674,0.0,0.006666666666666667,0.0,260.0,0.9811111111111112
panda,cr_ik_mu0_analytic,d336c77291a684cac8fe6576f8499e8aee1d6193519a30c3d89afdc825dc98b4,high_curvature,3,1.0,1.0,171087945.66666666,1.0,7.016004870070276,0.0,0.0,0.0,0.0,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,d4eac3eeb55ccb0dbd9c113488386430706d5d57de866ae435ce705a92c53f22,smooth,3,0.0,0.0,1565036205.0,0.1688888888888889,8.784482048105305,0.014385880902605655,0.8522222222222222,0.0,0.008888888888888889,0.0,47.666666666666664,0.1688888888888889
panda,cr_ik_mu0_analytic,d589735c5d94004985df1837a8fb25e9c501f2fb87f6d3c595407b49ce522129,smooth,3,1.0,1.0,171866153.33333334,1.0,2.8442934299897797,0.0,0.0,0.0,0.0,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,d83094db346b2b9c419572321d69028e319ff7aeef2d95b771f840a679e97c7e,joint_limit_return,3,1.0,0.6666666666666666,216206220.66666666,1.0,3.723328803751535,0.006535201035860065,0.04666666666666667,0.0,0.04666666666666667,0.0,300.0,0.9988888888888888
panda,cr_ik_mu0_analytic,d88ce07aceb5f504f581a71bbaef8d34b77a0589d32b782b5c29db28bf5c59fe,high_curvature,3,1.0,1.0,183878771.66666666,1.0,12.393686299302372,0.001759175785354029,0.02666666666666667,0.0,0.02666666666666667,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,d9034c2be2361e7dd9233d1a748489d4eb6845dd310fe740a3b713b5155eb50c,smooth,3,0.0,0.0,1540368577.6666667,0.18666666666666668,6.376410442291944,0.019359538524583116,0.86,0.0,0.016666666666666666,0.0,55.0,0.18666666666666668
panda,cr_ik_mu0_analytic,dc3ffb381a65c726c173e65d26e12666e46e652506213d8429069bd65832c839,near_singular,3,1.0,1.0,169031813.0,1.0,2.2821755616009907,0.0,0.0,0.0,0.0,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,dc41d0396df0621918569f49d85df6e0cb930e350ebc37589e14b325054559f4,joint_limit_return,3,1.0,1.0,174403753.33333334,1.0,2.438782936145276,9.859528801839223e-05,0.0033333333333333335,0.0,0.0033333333333333335,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,de3dd70a1a86eee5d46385c84e6765f8965f819e1c136911b63a348d32f3be2e,smooth,3,0.0,0.0,590213242.6666666,0.7511111111111112,4.157479667625072,0.0030085233363285856,0.25333333333333335,0.0,0.0044444444444444444,0.0,225.33333333333334,0.7511111111111112
panda,cr_ik_mu0_analytic,df901881db857f57232f297a498a706de9f0951888ed7597f1256dcd11a68afd,smooth,3,1.0,1.0,184871749.0,1.0,4.022108820609628,0.004904199295578331,0.034444444444444444,0.0,0.031111111111111107,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,e29875a15d1ede7fbb8d174919a5f2c1e1eea465afcbb82cb5ca88ffa82ebcab,near_singular,3,1.0,0.6666666666666666,232233093.66666666,1.0,3.038633478464961,0.017156781820426938,0.11,0.0,0.11,0.0,300.0,0.9988888888888888
panda,cr_ik_mu0_analytic,e38fb0cae9404d208371bef90bef9cdb89f619fa83a32c81d88e03c1f49f4d29,high_curvature,3,1.0,1.0,193636977.66666666,1.0,11.24433094901947,0.0029821334161654997,0.04,0.0,0.02666666666666667,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,e45b457cca6f893f039312a9fc8c04cae68c8a4389c1963d366af1a4f9b87f8c,smooth,3,1.0,1.0,175827287.33333334,1.0,2.2878765982479856,0.0,0.0,0.0,0.0,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,e893af14040d7bd1277a70db7a851c40062a4eb123908f2baf66802fd1b4614a,joint_limit_return,3,0.0,0.0,1667080346.6666667,0.09666666666666666,2.325182475675195,0.0,0.91,0.0,0.0,0.0,29.0,0.09666666666666666
panda,cr_ik_mu0_analytic,e946d8c087c7892198e7343b98812b03f43e7c216805aed82c24a4888dcc6400,smooth,3,1.0,1.0,174303088.33333334,1.0,2.2393914523292975,0.000910214115585823,0.006666666666666667,0.0,0.006666666666666667,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,ea24264974f8ccdfc5f0c7fa4810b5d7f6903cf38b2db851b0a7cb6bc6142f4d,smooth,3,0.0,0.0,1218120643.0,0.3955555555555555,11.844184426277835,0.03637783154134278,0.6677777777777778,0.0,0.04,0.0,90.66666666666667,0.3955555555555555
panda,cr_ik_mu0_analytic,eadbd58774f9092cb9258a06da420d6f77239dd5c6cb8128cacb6999e4fd5e8a,smooth,3,1.0,1.0,177247182.0,1.0,2.9218152174902747,0.0025211947251942927,0.016666666666666666,0.0,0.016666666666666666,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,eb802dcf0a8fc2cd71a16320d22be79365623e21267238d823c027ab85a8e307,near_singular,3,0.0,0.0,1362119225.6666667,0.3344444444444445,15.6312550428067,0.13642253832773427,0.7966666666666667,0.0,0.07666666666666666,0.0,75.0,0.3344444444444445
panda,cr_ik_mu0_analytic,efe0479c66a754818a5f7d29835478f10ed02b96d8411f6a900fceb91d183fbe,smooth,3,1.0,1.0,181897501.0,1.0,2.7577296661104325,0.0027049083007617963,0.023333333333333334,0.0,0.02,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,f338989071d183a807769bcffe987a4e859c3e28c4a65c9e8071bdf8c61b1074,joint_limit_return,3,1.0,1.0,257014879.33333334,1.0,2.2772961197514943,0.016013362850351372,0.13333333333333333,0.0,0.13333333333333333,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,f389e29401259f4c881c56f3750ff3f9b015d886d8dd2ace0b1fd20ee9562c97,high_curvature,3,0.3333333333333333,0.3333333333333333,904271617.0,0.5633333333333334,7.698210683310836,0.0019320677660300562,0.45555555555555555,0.0,0.011111111111111112,0.0,169.0,0.5633333333333334
panda,cr_ik_mu0_analytic,f614bc0d5448b98eb1a3664183a40fb025019f1c5d90230f364bfbeb3021132e,near_singular,3,0.0,0.0,932365727.3333334,0.5788888888888889,8.126205329687323,0.06855416053976109,0.5333333333333333,0.0,0.09777777777777778,0.0,173.66666666666666,0.5788888888888889
panda,cr_ik_mu0_analytic,f677d47f7042cfcb30fe0290e13150bcd1a0eef0a3a73ac79b67cfded7a9d686,high_curvature,3,0.6666666666666666,0.6666666666666666,232186210.66666666,0.9788888888888888,12.464139367474408,0.002374121901358822,0.06666666666666667,0.0,0.021111111111111112,0.0,243.0,0.9788888888888888
panda,cr_ik_mu0_analytic,f6a1b23b4b28f464edf09a8c2f3501f08b0c6beb10e8127c939523e305d329ca,smooth,3,1.0,1.0,173272737.0,1.0,4.080927005506346,0.00250207622580687,0.006666666666666667,0.0,0.006666666666666667,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,f6b231569baa61a444834d1d85faf611a43514a73277e39209070c4742e0ed6f,joint_limit_return,3,0.0,0.0,1259024227.6666667,0.35333333333333333,2.853987355673585,0.002220126896815762,0.65,0.0,0.0033333333333333335,0.0,106.0,0.35333333333333333
panda,cr_ik_mu0_analytic,f99362d069800eadfd7d5dffaa64872a9f42f9c276f8ee76fb87e8af9d8de541,near_singular,3,1.0,1.0,196261690.33333334,1.0,5.530104950615176,0.0074615746477673895,0.04555555555555555,0.0,0.03222222222222223,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,f9e40eb2fc186c680a7b418b66f0e090516fe78b76e1574e4732b002bf8af3b7,joint_limit_return,3,1.0,1.0,289586877.3333333,1.0,8.655852087271343,0.06971645729536892,0.2722222222222222,0.0,0.26555555555555554,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,faab78b3a8c787051fb351c786c3988fd2fd6fc2c8ec04623a8442e82afe3020,smooth,3,1.0,1.0,176969914.33333334,1.0,2.333974834468854,0.000739547124555167,0.006666666666666667,0.0,0.006666666666666667,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,fb98c40fdea859008cdad9dc6cd4bd25fd1f708efe39bf62b27561f26608c7cf,smooth,3,1.0,1.0,184744335.66666666,1.0,3.3249345992123653,0.0006076862923770081,0.006666666666666667,0.0,0.0033333333333333335,0.0,300.0,1.0
panda,cr_ik_mu0_analytic,feacf4bfc4daa29c3b09a4d3081e2dc2839e02e2317d60e216b6e67c2297a865,joint_limit_return,3,0.0,0.0,1115960903.0,0.4366666666666667,4.765259112606213,0.00883228632152857,0.5766666666666667,0.0,0.011111111111111112,0.0,130.66666666666666,0.4366666666666667
panda,cr_ik_mu0_analytic,febdf0d62a4a914e1819853b882b597e9f307ef02a0c092ff59dcd8564a63adf,high_curvature,3,1.0,1.0,172954003.0,1.0,10.42526605285318,0.000246808004962505,0.0044444444444444444,0.0,0.0044444444444444444,0.0,300.0,1.0
panda,two_step_predictive,01ca7a090550753e75668b98421b47b50bc8fafb46c8161ebbff7bc759500ccc,smooth,3,1.0,1.0,1152846122.6666667,1.0,2.434644203591965,0.04730638339803631,1.0,,,,300.0,1.0
panda,two_step_predictive,020cecde743907024f6fe1664ce378bc1922a869d74c2236737c0c776c80db3f,joint_limit_return,3,0.0,0.0,1864546676.3333333,0.09777777777777778,3.947671637370766,0.2177655425606997,0.9977777777777778,,,,29.333333333333332,0.09777777777777778
panda,two_step_predictive,059722acd40185cc619cfcd9c098553c60874e0faf5853d4887b4041f6ac69c0,joint_limit_return,3,0.3333333333333333,0.3333333333333333,1577741748.6666667,0.4611111111111111,3.47364856745487,0.3159517618574579,1.0,,,,138.33333333333334,0.4611111111111111
panda,two_step_predictive,065bd3f9c569fc61ffcee42b364885a7a33f00cbe0bffd83788d9d78d1ddc985,high_curvature,3,1.0,1.0,1120751510.6666667,1.0,8.188095919910673,0.017540674673816915,1.0,,,,300.0,1.0
panda,two_step_predictive,090ebcbbfdc2cf2943e003099e72ddb1c565e09c3fc51ba8e7356f5fe5088aa0,smooth,3,1.0,1.0,1138479393.0,1.0,1.6780451974850161,0.031141287346953577,1.0,,,,300.0,1.0
panda,two_step_predictive,09934560516da0f3bbe8545deca9f7ed7c73d8de25438bf1e75ca255cd60f90d,joint_limit_return,3,0.0,0.0,1294131318.6666667,0.8333333333333334,4.779508654102917,0.06340993148711518,1.0,,,,250.0,0.8333333333333334
panda,two_step_predictive,09e2beccf623d83b818dd36dc03beef6e02042da0c0e4049e1fd47905f128b17,smooth,3,1.0,1.0,1141916223.0,1.0,2.256365687889953,0.1461456897741601,1.0,,,,300.0,1.0
panda,two_step_predictive,0df9c044a0bae360c1d803593b642faa1b351b24eabbf03d27ca89d9f363671a,high_curvature,3,1.0,1.0,1121411538.3333333,1.0,12.679280724266372,0.030185030707329658,1.0,,,,300.0,1.0
panda,two_step_predictive,0f9140f6ab6493321f519096ce8d28c966f12304e9c6480e3dd295d8b37c2730,smooth,3,0.0,0.0,1829367315.3333333,0.10666666666666667,7.897154656611711,0.2577355771816061,1.0,,,,27.0,0.10666666666666667
panda,two_step_predictive,12365ded82d5776896c0aaa6860530471800b8d3550960e5211183f96bac0058,near_singular,3,1.0,1.0,1126933295.3333333,1.0,2.252783268446368,0.3446874840582596,1.0,,,,300.0,1.0
panda,two_step_predictive,1347163f63135c7e7c6ff8c4726da35daf22856d79af6ff0a8453ba578f81aec,joint_limit_return,3,1.0,1.0,1125216620.3333333,1.0,2.263362382957676,0.06515905962160533,1.0,,,,300.0,1.0
panda,two_step_predictive,13fbac2c77001acafad2ab940a4739fd1f0306c5475e9626e8d444ca21b24410,joint_limit_return,3,0.6666666666666666,0.6666666666666666,1180286586.0,0.9988888888888888,22.006221396161248,0.41635733316830753,1.0,,,,205.33333333333334,0.9988888888888888
panda,two_step_predictive,15d9874ccdad195f03ffc88a38d389dea5e47b056c64a791a2587bc55cb42b11,joint_limit_return,3,1.0,1.0,1145191350.3333333,1.0,4.003795882299804,0.05927521500828118,1.0,,,,300.0,1.0
panda,two_step_predictive,17d4c95c8e2682b79ce2a3276de6fa262a1226633d09866de42f7131075fe6b0,joint_limit_return,3,0.0,0.0,1605513309.6666667,0.36666666666666664,4.198593213448228,0.09481379644142156,1.0,,,,110.0,0.36666666666666664
panda,two_step_predictive,1963d66d56ea9cf7549e39c49cc94b70c0b74ae497b493707e0343ccda8d121c,joint_limit_return,3,1.0,1.0,1124360331.3333333,1.0,2.8528333377637414,0.0539408849402521,1.0,,,,300.0,1.0
panda,two_step_predictive,1e85678ad83e7cbf6ff6312b102dad678b85905e267257ed723fd965f0fd79b6,smooth,3,1.0,1.0,1130692537.6666667,1.0,1.8927516313204868,0.04292126595298773,1.0,,,,300.0,1.0
panda,two_step_predictive,208bc51cb2482dc7b34e88819421298eb5bb43d57b2f005b02ad15b24943641f,high_curvature,3,1.0,1.0,1143049977.6666667,1.0,9.60765780633734,0.035081180236259175,1.0,,,,300.0,1.0
panda,two_step_predictive,2321b4805303976bef6990c5c19d6504e8005a47837c84604e0cffa7e9724918,near_singular,3,1.0,0.6666666666666666,1149692476.6666667,1.0,3.4449755538320006,0.2652903216068296,1.0,,,,300.0,0.9988888888888888
panda,two_step_predictive,24d24d6ead4e0958147fb64b95a551a3d3e8c71b1da4bf59e85680dfd16314a6,high_curvature,3,1.0,1.0,1118424888.3333333,1.0,12.761241242607356,0.03946804082939556,1.0,,,,300.0,1.0
panda,two_step_predictive,2743b60c9d517fc19248ed57feb1c66e95480be1d5193156ab18e2557e734a87,near_singular,3,1.0,1.0,1138942563.3333333,1.0,4.842522954414783,0.1874051516110228,1.0,,,,300.0,1.0
panda,two_step_predictive,275f4b98fa6647cb6004435f32d88d7c18d9d09fff38ed2c30f96ffddbb3438d,joint_limit_return,3,1.0,1.0,1143210660.3333333,1.0,3.743519794626333,0.2880842609871972,1.0,,,,300.0,1.0
panda,two_step_predictive,2aa59947781f5e9fab972f984b9a307436279781a4aaeee82c85ef60af8574dc,joint_limit_return,3,0.0,0.0,1628331748.3333333,0.34,3.9093622892086466,0.05376924366893663,1.0,,,,102.0,0.34
panda,two_step_predictive,2d630550f2ca45175c9a55b0e6790dbfa692abd926fd88e5681179d547ca02b9,smooth,3,1.0,1.0,1136869938.3333333,1.0,2.6153295069174503,0.030418847219337963,1.0,,,,300.0,1.0
panda,two_step_predictive,30f82d1f3d6e14e52a65ff421811917f3d2ce71531f99236c63b8f9716e4f4f7,near_singular,3,1.0,1.0,1110539037.6666667,1.0,1.7749246309332871,0.2167670787271548,1.0,,,,300.0,1.0
panda,two_step_predictive,321f6d38e35e5c221426fb1d9f955d035893421993d50b18faa07b6cde0e3b8b,smooth,3,1.0,1.0,1128720643.3333333,1.0,2.473844325911354,0.03713316825369148,1.0,,,,300.0,1.0
panda,two_step_predictive,32370da0f17eef839e5824e94a8495750fed02936589fc9dcf90525917de6f08,high_curvature,3,1.0,1.0,1121084006.0,1.0,7.010582931365416,0.02886352165745056,1.0,,,,300.0,1.0
panda,two_step_predictive,352e7641986f7cb89593bf2c33680b63da4e1eb9f2147b07b71bf801ee406d37,joint_limit_return,3,1.0,0.6666666666666666,1179938022.6666667,1.0,2.239242544259752,0.36344307737706877,0.9988888888888888,,,,300.0,0.9988888888888888
panda,two_step_predictive,366095c67af368381351cc77cd85a4586b24d4c71f24773535e5208b94b285ec,smooth,3,0.0,0.0,1555371466.6666667,0.45777777777777784,7.268974779890403,0.07709552517180995,1.0,,,,135.33333333333334,0.45777777777777784
panda,two_step_predictive,37a55e72daff86890ee691448e40cf67efa9fb53a80de4f56fce7da43e2a9f54,near_singular,3,0.6666666666666666,0.6666666666666666,1147423792.3333333,0.9933333333333333,7.655815936934284,0.3452226009857245,1.0,,,,298.0,0.9933333333333333
panda,two_step_predictive,382b73aa838edd56e27f26c97236b15224160d355af74cef7cec883baca7749b,near_singular,3,1.0,1.0,1171004409.6666667,1.0,12.209921276115823,0.6462298555053761,1.0,,,,300.0,1.0
panda,two_step_predictive,387526bd4814f31b247e11fc80b6000dcb70ae68d7afab333ca9746d4bf381e7,joint_limit_return,3,1.0,1.0,1129475298.6666667,1.0,2.0405341576303915,0.05769827014436743,1.0,,,,300.0,1.0
panda,two_step_predictive,3a67c5d8a3584c8a808eabed595421113ce94630430749b5d3638ab782659d54,near_singular,3,1.0,1.0,1168509537.3333333,1.0,10.53360853014596,0.6240305017230613,1.0,,,,300.0,1.0
panda,two_step_predictive,3ee4382740a5fb4d5a52c0579f24b1f6d760c7c19e18419bcff95de369973180,joint_limit_return,3,1.0,1.0,1141276725.0,1.0,1.6587811553124086,0.12265199714427899,1.0,,,,300.0,1.0
panda,two_step_predictive,40b2fab4264c4b807c0c45ed78535d13afda599f84a7b6bf20924a9ebf66c389,near_singular,3,1.0,1.0,1133268299.6666667,1.0,9.528262289313135,0.26835639497204095,1.0,,,,300.0,1.0
panda,two_step_predictive,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,joint_limit_return,3,0.0,0.0,1623550233.6666667,0.38000000000000006,4.848429878406599,0.29028744467202555,1.0,,,,114.0,0.38000000000000006
panda,two_step_predictive,422ce04a9cc3eb04ea49019d8a14e52c7a46a47a92beb0ee351fe77eb0c2fbfe,joint_limit_return,3,1.0,1.0,1120502658.6666667,1.0,1.8470897938017992,0.04263358815961229,1.0,,,,300.0,1.0
panda,two_step_predictive,432e0721de97b6d7fd4339a72d1fe54f8a36e1bfb97d180333cd49eae3cf1151,near_singular,3,1.0,1.0,1132127323.3333333,1.0,6.294249832674393,0.091135729312437,1.0,,,,300.0,1.0
panda,two_step_predictive,4789ccf38badbf5d2e0abc9053022e8a23c2d3b68d56dcd7aa30a83eacc3cef8,high_curvature,3,1.0,1.0,1125553096.0,1.0,9.006520653938061,0.03659481795406033,1.0,,,,300.0,1.0
panda,two_step_predictive,4824683c7b37e2f78c6a76e1fc35dfb94e7466bc8681f853e91a1206d347ec9d,near_singular,3,1.0,1.0,1127325546.3333333,1.0,0.3227470185717655,0.2081770397279239,1.0,,,,300.0,1.0
panda,two_step_predictive,48fffa68aac1970b631c3cb8ffb76de02d78157f66ff38469927755e56882eb1,high_curvature,3,1.0,1.0,1123841443.6666667,1.0,7.6142348983010235,0.03292215699953929,1.0,,,,300.0,1.0
panda,two_step_predictive,4a5a274b027b4aa250495c5a794a53cd479d72ef5cb4bc2cd11ef47dd636f93d,smooth,3,1.0,1.0,1123869832.3333333,1.0,2.1100668138648753,0.045964720972884954,1.0,,,,300.0,1.0
panda,two_step_predictive,4a8d952b7aea409e36705cbd04b1c33cd79ef883b35a22d161df57e774f51fe0,near_singular,3,1.0,1.0,1119422919.3333333,1.0,6.233950904174995,0.38176764263076013,1.0,,,,300.0,1.0
panda,two_step_predictive,4b5b1ecc488bc8d5f6e306043799fd381bc23349879c828576567a70e65bff03,joint_limit_return,3,1.0,1.0,1137304030.0,1.0,2.8236332142843654,0.059621249597016195,1.0,,,,300.0,1.0
panda,two_step_predictive,502d4f2b9dfbf2defaf3963193e10c2fa2f78dd98605e0f012e148d10d1a3226,joint_limit_return,3,0.0,0.0,1290034842.0,0.81,2.9111421583303936,0.18640223599028763,1.0,,,,243.0,0.81
panda,two_step_predictive,53f58c8f6839cf8e75e9b787d498316685f863cba3c455baf360cb698c23fc2f,high_curvature,3,1.0,1.0,1121815237.6666667,1.0,10.04131622142137,0.03608798309210805,1.0,,,,300.0,1.0
panda,two_step_predictive,5511d0df780c71ff6b9209d8f5ce09bd161c1896ea42a8615825dcc54f7c0311,near_singular,3,1.0,1.0,1116654327.0,1.0,7.6440145374087045,0.24045353976392417,1.0,,,,300.0,1.0
panda,two_step_predictive,55583c8398ab320fa18a2853a845f17088e3c54632454863d37098266ec1f9a9,joint_limit_return,3,1.0,1.0,1135431786.6666667,1.0,2.390628668303287,0.03306349659261323,1.0,,,,300.0,1.0
panda,two_step_predictive,565104274b41861d92d2faf00ea9bb17207527a6024f91b85a19c9acdeeda625,near_singular,3,0.0,0.0,1356605393.0,0.7144444444444443,13.049853919039812,0.24264647915837764,1.0,,,,93.33333333333333,0.7144444444444443
panda,two_step_predictive,57dca9769fc531c600e40112a4606d9cada18d4a017f5d83cde22287b3115a32,near_singular,3,0.0,0.0,1368282269.6666667,0.7077777777777778,11.291545017683582,0.3544761301155876,0.9988888888888888,,,,104.66666666666667,0.7066666666666667
panda,two_step_predictive,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,near_singular,3,0.3333333333333333,0.3333333333333333,1320581161.0,0.7744444444444444,5.360049209719388,0.2750808520150587,1.0,,,,166.0,0.7744444444444444
panda,two_step_predictive,592287a37470a8521b1317bd4eea5c90ce9d95e74acc5570347decafa038941c,smooth,3,1.0,1.0,1130991303.6666667,1.0,1.9025638345139455,0.06753924650444199,1.0,,,,300.0,1.0
panda,two_step_predictive,5bba289626fed02243ed978a6264946bf53f992f87f38c234bd24d25f21fa067,high_curvature,3,1.0,1.0,1115823264.0,1.0,10.411185723259218,0.03526615590064646,1.0,,,,300.0,1.0
panda,two_step_predictive,5fc56ab29ea1d1649007c8595e7f1ca957e422d7a8ae7ead261c2c3d513a99a1,joint_limit_return,3,0.0,0.0,1826694328.3333333,0.07666666666666666,3.6997343135558047,0.36139150059426656,1.0,,,,23.0,0.07666666666666666
panda,two_step_predictive,6030a9d0ad34dcd67d04e40a918a35e4d27b9e9c4bc710b2582e682b26dde256,near_singular,3,1.0,1.0,1117306536.6666667,1.0,0.22851365084064046,0.18382497393969713,1.0,,,,300.0,1.0
panda,two_step_predictive,621f852ffdd9dcb3f8c97fe3adfd7eafaa58a02c5f6dce82febed210ccee8079,near_singular,3,1.0,0.6666666666666666,1180148575.3333333,1.0,3.6353391343707533,0.5129646577023729,1.0,,,,300.0,0.9988888888888888
panda,two_step_predictive,63ff4f77b29c406abda453ccf91ba286604dc5b29929ab2ef92cb856344b784c,high_curvature,3,1.0,1.0,1122817568.0,1.0,9.974679493374403,0.05270614793580012,1.0,,,,300.0,1.0
panda,two_step_predictive,6578102eb0456634c88b1e8bd9e27df8ed03c09b9532990cbfdef2b32597d20e,near_singular,3,0.0,0.0,1268939468.6666667,0.8533333333333334,12.977563314889744,0.2794342268362994,1.0,,,,117.33333333333333,0.8533333333333334
panda,two_step_predictive,67a88a9e41b9738151caf204b1541e456249991699147ff22ca694f4e74c5b0a,near_singular,3,1.0,1.0,1130447681.0,1.0,8.04031787080059,0.26674547369133145,1.0,,,,300.0,1.0
panda,two_step_predictive,67e4dcf8ce3431dde48ca969ee1cf0305866aa9f1d81ada85caeb112a20221c3,smooth,3,0.0,0.0,1217790597.3333333,0.9866666666666667,8.987892132686815,0.2018791024137899,1.0,,,,296.0,0.9866666666666667
panda,two_step_predictive,6869b226ce834c3dc5f3792428fc738905b53b8d6b3219a4b6e1afa1c3ce6a37,high_curvature,3,1.0,1.0,1123129749.6666667,1.0,10.341016306422402,0.026809807039273475,1.0,,,,300.0,1.0
panda,two_step_predictive,68c9060dfe6a8e777cb3d9698392f0d65adaed816b9852b33c7fada9101858a8,smooth,3,1.0,1.0,1121515529.0,1.0,2.3824113228488364,0.048722729522150655,1.0,,,,300.0,1.0
panda,two_step_predictive,69318676c886cb65f110e3c03a48062ef26fbcafe24f1d4fd1507a83ddf68581,high_curvature,3,1.0,1.0,1128097443.3333333,1.0,7.221877325783352,0.05475767319198205,1.0,,,,300.0,1.0
panda,two_step_predictive,6956e029adaae52b344dcc34d2f79dbbc9ad5ba9315c02ee84cef9e5d82f1bfe,high_curvature,3,1.0,1.0,1131994755.3333333,1.0,9.311692586233262,0.04294198999222414,1.0,,,,300.0,1.0
panda,two_step_predictive,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,near_singular,3,0.0,0.0,1437322301.0,0.6188888888888889,11.888000780896425,0.378725066800534,1.0,,,,92.33333333333333,0.6188888888888889
panda,two_step_predictive,742aa25eebb9c965a2dd213f28c09d410a3ba708c95ac10cbe827bbd4074c61a,joint_limit_return,3,1.0,1.0,1147708344.3333333,1.0,2.249509560799932,0.05183310741607473,1.0,,,,300.0,1.0
panda,two_step_predictive,75d1ab45e2c1e852a7346ed944e2a96e9391f8e94f0b4f0128ec0007f0cb16b0,high_curvature,3,0.0,0.0,1365774719.0,0.6911111111111111,9.835056649650996,0.14503524539966037,1.0,,,,207.33333333333334,0.6911111111111111
panda,two_step_predictive,77efe130d856feb102b34bb9c9fc0b887da24d7abb2ae6e7bd4d15530ec845f5,smooth,3,1.0,1.0,1139737558.6666667,1.0,2.645799223637218,0.0575243885325436,1.0,,,,300.0,1.0
panda,two_step_predictive,7935a355df8e86c38ab05f0ff3b9cf22119ecc10c7b70b3eea9686dc2c1e16a2,joint_limit_return,3,0.0,0.0,1762115797.0,0.15777777777777777,2.9421512664246166,0.3664500679677736,1.0,,,,47.333333333333336,0.15777777777777777
panda,two_step_predictive,7b54a084addb6d39ded2cb22148cdbcb2193583000fef53ffc3f93affdc09fe1,smooth,3,1.0,1.0,1128846814.0,1.0,2.2151693669840715,0.05904027943237198,1.0,,,,300.0,1.0
panda,two_step_predictive,7c194aab39071decbc1dabc6271d87b61cc0bde17f280a9145d715a6e279549b,high_curvature,3,1.0,1.0,1129824299.0,1.0,10.598035852428493,0.019365559123941566,1.0,,,,300.0,1.0
panda,two_step_predictive,7fd10fc27e12387d033e307d8257c0ebcdbc03b6f0a50494ade6d2d4533f40b7,high_curvature,3,1.0,1.0,1123609596.3333333,1.0,11.920858297111723,0.028903983192028374,1.0,,,,300.0,1.0
panda,two_step_predictive,80e6fbc6a8435a42312749c3cf4742facbabd01b3567a0316c9e095b422deafb,high_curvature,3,1.0,1.0,1115588806.3333333,1.0,7.860850288920223,0.03471662089692187,1.0,,,,300.0,1.0
panda,two_step_predictive,8283ba8c46ec8b783143ddc6efff1d4c411614504244238421258c8275827ae8,smooth,3,1.0,1.0,1131277194.3333333,1.0,2.970393165573062,0.07425089440065534,1.0,,,,300.0,1.0
panda,two_step_predictive,85d72769d656157cb422d6ba7d7371e699e89b4a59008119724236942b2c346d,high_curvature,3,1.0,1.0,1135472289.3333333,1.0,12.051272041202003,0.04698771364748681,1.0,,,,300.0,1.0
panda,two_step_predictive,880bcc38b7e27887876032ee34da2333cbc4dda1e4d9d8c6fad5ff77daadaa48,joint_limit_return,3,1.0,0.6666666666666666,1147987910.0,1.0,2.1052790903861998,0.03888197291403254,0.9988888888888888,,,,300.0,0.9988888888888888
panda,two_step_predictive,8aa4e137e70e4adc01c926e2a884c539f7ab1046567279853538ae5748f3ff98,joint_limit_return,3,1.0,1.0,1198665208.3333333,1.0,3.322512190366732,0.16687016068511903,1.0,,,,300.0,1.0
panda,two_step_predictive,8d31794c602c326b4484e55f383172f9be8923a40fe25684003fedc8f32aa08f,near_singular,3,1.0,1.0,1123970451.6666667,1.0,0.41753372558324076,0.16111619173871305,1.0,,,,300.0,1.0
panda,two_step_predictive,8eeeab00099c4b90437f1e6792732d868718ac1477a8947b256e213502f25fb1,near_singular,3,1.0,1.0,1137337023.0,1.0,9.026688074479312,0.16674465988110446,1.0,,,,300.0,1.0
panda,two_step_predictive,93ef23eb1df4f3eb203bb655b6e1ff877a7a64b5d8ff2d1433caa3002c205e5f,near_singular,3,1.0,1.0,1140564736.0,1.0,6.264566554167172,0.28248446331767707,1.0,,,,300.0,1.0
