robot,uid,site_id,family,method,repeat,frame,previous_q,target_position,target_rotation,q,failure_kind,position_error,orientation_error,velocity_utilization,decision,fallback_reason,native_status,demand,demand_met,initial_pair_legal
panda,a1aa40046ea1a09ab9550a71975721e9acb1f54954d8644912ac3250248796f9,trajectory_045,near_singular,cr_ik_mu0_analytic,1,140,"[0.7515412942174999,0.4850305995082327,-2.8972990875041433,-0.803627128293195,0.8225228605406433,2.5238230325623925,-1.0156017746446766]","[0.063204973629366,-0.060366950653194855,1.170197161406616]","[[0.6988991421051222,-0.7135376726748166,0.049030386889459994],[0.44783803310636816,0.38313839302742336,-0.8078651297659672],[0.5576567808860066,0.5865739181570977,0.5873244020723869]]","[0.7515412942174999,0.4850305995082327,-2.8972990875041433,-0.803627128293195,0.8225228605406433,2.5238230325623925,-1.0156017746446766]",position_tolerance+orientation_tolerance,0.0018309922387995587,0.009065102563584263,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":9,""native_seconds"":0.000148602,""primal_residual"":0.049780141865846124,""dual_residual"":2.1785197998886234e-16}]",0.32955855896198216,False,False
panda,a1aa40046ea1a09ab9550a71975721e9acb1f54954d8644912ac3250248796f9,trajectory_045,near_singular,cr_ik_mu0_analytic,2,140,"[0.7442432848753892,0.4844394382553252,-2.8972999999999995,-0.8004202696829584,0.8274836644498279,2.5202870235755093,-1.0116572079978254]","[0.063204973629366,-0.060366950653194855,1.170197161406616]","[[0.6988991421051222,-0.7135376726748166,0.049030386889459994],[0.44783803310636816,0.38313839302742336,-0.8078651297659672],[0.5576567808860066,0.5865739181570977,0.5873244020723869]]","[0.7442432848753892,0.4844394382553252,-2.8972999999999995,-0.8004202696829584,0.8274836644498279,2.5202870235755093,-1.0116572079978254]",position_tolerance,0.0018558135495533108,0.007163609345626706,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":9,""native_seconds"":0.000151569,""primal_residual"":0.0507953109222462,""dual_residual"":9.3751793068939e-17}]",0.32955855896198216,False,False
panda,a1aa40046ea1a09ab9550a71975721e9acb1f54954d8644912ac3250248796f9,trajectory_045,near_singular,trac_task_20ms,0,140,"[0.7528923563673066,0.483203846951792,-2.8972999999999995,-0.7997380871898815,0.8173775805663219,2.5210746028000637,-1.0099536852621758]","[0.063204973629366,-0.060366950653194855,1.170197161406616]","[[0.6988991421051222,-0.7135376726748166,0.049030386889459994],[0.44783803310636816,0.38313839302742336,-0.8078651297659672],[0.5576567808860066,0.5865739181570977,0.5873244020723869]]","[0.7528923563673066,0.483203846951792,-2.8972999999999995,-0.7997380871898815,0.8173775805663219,2.5210746028000637,-1.0099536852621758]",internal_nonconvergence+position_tolerance,0.00167749102384342,0.007148818153995486,0.0,,,,,,
panda,a1aa40046ea1a09ab9550a71975721e9acb1f54954d8644912ac3250248796f9,trajectory_045,near_singular,trac_task_20ms,1,140,"[0.7482138961029512,0.4820790561001182,-2.8972999767932737,-0.7965779267845875,0.817561699576457,2.5172567654198006,-1.0085446669966733]","[0.063204973629366,-0.060366950653194855,1.170197161406616]","[[0.6988991421051222,-0.7135376726748166,0.049030386889459994],[0.44783803310636816,0.38313839302742336,-0.8078651297659672],[0.5576567808860066,0.5865739181570977,0.5873244020723869]]","[0.7482138961029512,0.4820790561001182,-2.8972999767932737,-0.7965779267845875,0.817561699576457,2.5172567654198006,-1.0085446669966733]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.0018344226074220073,0.009153756474264257,0.0,,,,,,
panda,a1aa40046ea1a09ab9550a71975721e9acb1f54954d8644912ac3250248796f9,trajectory_045,near_singular,trac_task_20ms,2,140,"[0.7482185806056264,0.48207906540241513,-2.8972999767737613,-0.7965789177300115,0.817555850175757,2.517257564484873,-1.0085432241028829]","[0.063204973629366,-0.060366950653194855,1.170197161406616]","[[0.6988991421051222,-0.7135376726748166,0.049030386889459994],[0.44783803310636816,0.38313839302742336,-0.8078651297659672],[0.5576567808860066,0.5865739181570977,0.5873244020723869]]","[0.7482185806056264,0.48207906540241513,-2.8972999767737613,-0.7965789177300115,0.817555850175757,2.517257564484873,-1.0085432241028829]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.0018344256292978452,0.00915387503878071,0.0,,,,,,
panda,a1aa40046ea1a09ab9550a71975721e9acb1f54954d8644912ac3250248796f9,trajectory_045,near_singular,trac_task_5ms,0,139,"[0.726001794572597,0.482130724183235,-2.8972995925498917,-0.7934790364812402,0.8341122763039642,2.5094962788917368,-1.0123263349515084]","[0.06350620623137658,-0.061427684357100575,1.1701830278223113]","[[0.7016874394528352,-0.7110029709938391,0.045929430129905656],[0.443320536484934,0.38522898669219,-0.8093611862097284],[0.5577648601739214,0.5882800379496507,0.5855125598184239]]","[0.726001794572597,0.482130724183235,-2.8972995925498917,-0.7934790364812402,0.8341122763039642,2.5094962788917368,-1.0123263349515084]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.00162709136659279,0.011406765389018478,0.0,,,,,,
panda,a1aa40046ea1a09ab9550a71975721e9acb1f54954d8644912ac3250248796f9,trajectory_045,near_singular,trac_task_5ms,1,140,"[0.7480003169993537,0.4803843110418042,-2.8968830827754397,-0.7943066411047076,0.8194930641593019,2.519361453337736,-1.0093127700192555]","[0.063204973629366,-0.060366950653194855,1.170197161406616]","[[0.6988991421051222,-0.7135376726748166,0.049030386889459994],[0.44783803310636816,0.38313839302742336,-0.8078651297659672],[0.5576567808860066,0.5865739181570977,0.5873244020723869]]","[0.7480003169993537,0.4803843110418042,-2.8968830827754397,-0.7943066411047076,0.8194930641593019,2.519361453337736,-1.0093127700192555]",internal_nonconvergence+position_tolerance,0.0016144970614524958,0.008676821533341102,0.0,,,,,,
panda,a1aa40046ea1a09ab9550a71975721e9acb1f54954d8644912ac3250248796f9,trajectory_045,near_singular,trac_task_5ms,2,139,"[0.726001794572597,0.482130724183235,-2.8972995925498917,-0.7934790364812402,0.8341122763039642,2.5094962788917368,-1.0123263349515084]","[0.06350620623137658,-0.061427684357100575,1.1701830278223113]","[[0.7016874394528352,-0.7110029709938391,0.045929430129905656],[0.443320536484934,0.38522898669219,-0.8093611862097284],[0.5577648601739214,0.5882800379496507,0.5855125598184239]]","[0.726001794572597,0.482130724183235,-2.8972995925498917,-0.7934790364812402,0.8341122763039642,2.5094962788917368,-1.0123263349515084]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.00162709136659279,0.011406765389018478,0.0,,,,,,
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,cr_ik_elastic_mu025,0,90,"[0.8900534828907587,-0.06497070075111332,1.7968163653833966,-0.2820547057318976,1.4578465456292893,1.3344579578591342,-0.32013498859886136]","[-0.21196603944954884,-0.09496057778727086,1.0816820791576318]","[[-0.14746218823238139,-0.8767381972937608,-0.4578045832533838],[-0.30710700937968827,0.4805738196164437,-0.821421991846533],[0.9401809335609724,0.01946631206337008,-0.34011891282766055]]","[0.8900534828907587,-0.06497070075111332,1.7968163653833966,-0.2820547057318976,1.4578465456292893,1.3344579578591342,-0.32013498859886136]",position_tolerance+orientation_tolerance,0.00744829578034906,0.029166872041966458,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000143848,""primal_residual"":0.18597565846167322,""dual_residual"":9.196939655455082e-17}]",0.32955855896198216,False,False
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,cr_ik_elastic_mu025,1,91,"[0.9027597108964309,-0.07713880016713723,1.7643375602292526,-0.2677079391870808,1.4608726553547529,1.324373807028687,-0.31324182677160095]","[-0.21253216074997439,-0.10236748140517703,1.0791465173826589]","[[-0.15701034760689095,-0.87147034118546,-0.46463662703069497],[-0.32458806054337225,0.48987156377728047,-0.8091158396392288],[0.9327327279006861,0.023775942389310634,-0.3597837723778613]]","[0.9027597108964309,-0.07713880016713723,1.7643375602292526,-0.2677079391870808,1.4608726553547529,1.324373807028687,-0.31324182677160095]",position_tolerance+orientation_tolerance,0.0071700739001436115,0.027509664231050716,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000146724,""primal_residual"":0.23252638994499078,""dual_residual"":1.426331541459814e-16}]",0.32955855896198216,False,False
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,cr_ik_elastic_mu025,2,92,"[0.9782956724739754,-0.08998984876920846,1.6546006604761374,-0.2665637434982804,1.4848774497953967,1.3099378437542146,-0.31062397883613757]","[-0.21296053269057238,-0.10968771721681352,1.0765856833754934]","[[-0.16646646381554203,-0.8660946661688371,-0.4713480090746534],[-0.3416001987098814,0.4990703180978541,-0.7963906841714539],[0.9249855245711247,0.02844023255174665,-0.3789365811138906]]","[0.9782956724739754,-0.08998984876920846,1.6546006604761374,-0.2665637434982804,1.4848774497953967,1.3099378437542146,-0.31062397883613757]",position_tolerance+orientation_tolerance,0.007135503234345455,0.02875950497112998,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000141991,""primal_residual"":0.17496808560723043,""dual_residual"":1.2603029433837562e-16}]",0.32955855896198216,False,False
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,cr_ik_mu0_analytic,0,90,"[0.811072009577644,-0.07107154286311294,1.8469167766442007,-0.2681479206098385,1.48347968727886,1.3330735443112425,-0.30854828363933795]","[-0.21196603944954884,-0.09496057778727086,1.0816820791576318]","[[-0.14746218823238139,-0.8767381972937608,-0.4578045832533838],[-0.30710700937968827,0.4805738196164437,-0.821421991846533],[0.9401809335609724,0.01946631206337008,-0.34011891282766055]]","[0.811072009577644,-0.07107154286311294,1.8469167766442007,-0.2681479206098385,1.48347968727886,1.3330735443112425,-0.30854828363933795]",position_tolerance+orientation_tolerance,0.0072312919075248,0.028136576790615347,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000140234,""primal_residual"":0.25648550019363253,""dual_residual"":2.2699601513328655e-16}]",0.32955855896198216,False,False
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,cr_ik_mu0_analytic,1,90,"[0.8694576687164175,-0.06753022163359491,1.7996846384184997,-0.2773841696252958,1.4758420635169787,1.3323412090714584,-0.3189519709601983]","[-0.21196603944954884,-0.09496057778727086,1.0816820791576318]","[[-0.14746218823238139,-0.8767381972937608,-0.4578045832533838],[-0.30710700937968827,0.4805738196164437,-0.821421991846533],[0.9401809335609724,0.01946631206337008,-0.34011891282766055]]","[0.8694576687164175,-0.06753022163359491,1.7996846384184997,-0.2773841696252958,1.4758420635169787,1.3323412090714584,-0.3189519709601983]",position_tolerance+orientation_tolerance,0.007640453868085693,0.02977270382231308,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000140395,""primal_residual"":0.1935929941651565,""dual_residual"":1.7408884450596323e-16}]",0.32955855896198216,False,False
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,cr_ik_mu0_analytic,2,90,"[0.8511450207355061,-0.06795682217170335,1.8165590968912382,-0.27383176223235467,1.4718448262456914,1.3338280048803628,-0.31539637184381414]","[-0.21196603944954884,-0.09496057778727086,1.0816820791576318]","[[-0.14746218823238139,-0.8767381972937608,-0.4578045832533838],[-0.30710700937968827,0.4805738196164437,-0.821421991846533],[0.9401809335609724,0.01946631206337008,-0.34011891282766055]]","[0.8511450207355061,-0.06795682217170335,1.8165590968912382,-0.27383176223235467,1.4718448262456914,1.3338280048803628,-0.31539637184381414]",position_tolerance+orientation_tolerance,0.007896416980745455,0.02732544279429846,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000146019,""primal_residual"":0.20279213830829335,""dual_residual"":1.092139067937264e-16}]",0.32955855896198216,False,False
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,trac_task_20ms,0,91,"[0.8779372042283248,-0.06549492671599212,1.8661062646815334,-0.27275457501470274,1.3878582240446733,1.3332132133733878,-0.31573423064737804]","[-0.21253216074997439,-0.10236748140517703,1.0791465173826589]","[[-0.15701034760689095,-0.87147034118546,-0.46463662703069497],[-0.32458806054337225,0.48987156377728047,-0.8091158396392288],[0.9327327279006861,0.023775942389310634,-0.3597837723778613]]","[0.8779372042283248,-0.06549492671599212,1.8661062646815334,-0.27275457501470274,1.3878582240446733,1.3332132133733878,-0.31573423064737804]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.007505327386012558,0.03025993262873492,0.0,,,,,,
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,trac_task_20ms,1,92,"[0.9019066174302958,-0.06930314683743184,1.8775186772450512,-0.2634190970421026,1.3370257717027014,1.3282700987954617,-0.30599489073881053]","[-0.21296053269057238,-0.10968771721681352,1.0765856833754934]","[[-0.16646646381554203,-0.8660946661688371,-0.4713480090746534],[-0.3416001987098814,0.4990703180978541,-0.7963906841714539],[0.9249855245711247,0.02844023255174665,-0.3789365811138906]]","[0.9019066174302958,-0.06930314683743184,1.8775186772450512,-0.2634190970421026,1.3370257717027014,1.3282700987954617,-0.30599489073881053]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.007208288033682407,0.028366555409229187,0.0,,,,,,
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,trac_task_20ms,2,90,"[0.7832335381043204,-0.058399090371602264,1.9565951535832322,-0.27453701520364626,1.4065592869195747,1.3413993045539654,-0.3143449828210028]","[-0.21196603944954884,-0.09496057778727086,1.0816820791576318]","[[-0.14746218823238139,-0.8767381972937608,-0.4578045832533838],[-0.30710700937968827,0.4805738196164437,-0.821421991846533],[0.9401809335609724,0.01946631206337008,-0.34011891282766055]]","[0.7832335381043204,-0.058399090371602264,1.9565951535832322,-0.27453701520364626,1.4065592869195747,1.3413993045539654,-0.3143449828210028]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.007353381974754197,0.03043077934623395,0.0,,,,,,
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,trac_task_5ms,0,89,"[0.8242132251144905,-0.07595600145953814,1.7420107813817567,-0.27733801851751716,1.5869681794641013,1.3298349183059268,-0.3219786588065462]","[-0.21125971968195445,-0.08747212909446873,1.0841888536304107]","[[-0.13782872459539952,-0.8818950878775771,-0.4508484187105532],[-0.28917175091832503,0.47119009952681407,-0.8332824182585047],[0.947302982760656,0.015522373700948795,-0.31996267714758914]]","[0.8242132251144905,-0.07595600145953814,1.7420107813817567,-0.27733801851751716,1.5869681794641013,1.3298349183059268,-0.3219786588065462]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.007420503560707024,0.02652820862472272,0.0,,,,,,
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,trac_task_5ms,1,90,"[0.8367450398771601,-0.0643663945903439,1.859765580397368,-0.2749233178690754,1.4454300888830605,1.3368770135429422,-0.31250523521025986]","[-0.21196603944954884,-0.09496057778727086,1.0816820791576318]","[[-0.14746218823238139,-0.8767381972937608,-0.4578045832533838],[-0.30710700937968827,0.4805738196164437,-0.821421991846533],[0.9401809335609724,0.01946631206337008,-0.34011891282766055]]","[0.8367450398771601,-0.0643663945903439,1.859765580397368,-0.2749233178690754,1.4454300888830605,1.3368770135429422,-0.31250523521025986]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.007384025272292857,0.027893158783260107,0.0,,,,,,
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,trac_task_5ms,2,89,"[0.7368442770925288,-0.05033213697719364,1.9973773144579428,-0.28177140817676366,1.418625587712328,1.3506778103160662,-0.31708335737191257]","[-0.21125971968195445,-0.08747212909446873,1.0841888536304107]","[[-0.13782872459539952,-0.8818950878775771,-0.4508484187105532],[-0.28917175091832503,0.47119009952681407,-0.8332824182585047],[0.947302982760656,0.015522373700948795,-0.31996267714758914]]","[0.7368442770925288,-0.05033213697719364,1.9973773144579428,-0.28177140817676366,1.418625587712328,1.3506778103160662,-0.31708335737191257]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.007554870622823184,0.026339962850660342,0.0,,,,,,
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,two_step_predictive,0,92,"[0.9081767740254373,-0.05689525637503834,1.9442833317500412,-0.2706723137244389,1.2620819601753261,1.336279003741825,-0.3003736291199338]","[-0.21296053269057238,-0.10968771721681352,1.0765856833754934]","[[-0.16646646381554203,-0.8660946661688371,-0.4713480090746534],[-0.3416001987098814,0.4990703180978541,-0.7963906841714539],[0.9249855245711247,0.02844023255174665,-0.3789365811138906]]","[0.9081767740254373,-0.05689525637503834,1.9442833317500412,-0.2706723137244389,1.2620819601753261,1.336279003741825,-0.3003736291199338]",position_tolerance+orientation_tolerance,0.0077958341783762,0.027475788751069836,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000136712,""primal_residual"":0.13477173569475753,""dual_residual"":8.902484951524882e-17}]",,,
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,two_step_predictive,1,93,"[0.9159781524392898,-0.06540061286490824,1.9516647637786255,-0.2613094302831034,1.2361815636989746,1.328770985117619,-0.3005992656032796]","[-0.21325387272327148,-0.11691640829924342,1.0740030998387997]","[[-0.17582418358544816,-0.8606144796302228,-0.4779420194095847],[-0.35813044923222986,0.5081574691539066,-0.7832742609557765],[0.9169669774856845,0.033447032662068964,-0.3975586223525665]]","[0.9159781524392898,-0.06540061286490824,1.9516647637786255,-0.2613094302831034,1.2361815636989746,1.328770985117619,-0.3005992656032796]",position_tolerance+orientation_tolerance,0.007148938872657292,0.028113578094808925,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000135258,""primal_residual"":0.17116302822241217,""dual_residual"":2.486984140163366e-16}]",,,
panda,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,trajectory_046,near_singular,two_step_predictive,2,92,"[0.8954987365353824,-0.05853161933921663,1.9552178082390823,-0.2683707040301199,1.2627442062250944,1.3364798012732488,-0.303971613573799]","[-0.21296053269057238,-0.10968771721681352,1.0765856833754934]","[[-0.16646646381554203,-0.8660946661688371,-0.4713480090746534],[-0.3416001987098814,0.4990703180978541,-0.7963906841714539],[0.9249855245711247,0.02844023255174665,-0.3789365811138906]]","[0.8954987365353824,-0.05853161933921663,1.9552178082390823,-0.2683707040301199,1.2627442062250944,1.3364798012732488,-0.303971613573799]",position_tolerance+orientation_tolerance,0.007118498091438528,0.02589875584320642,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000136988,""primal_residual"":0.14595149042072159,""dual_residual"":2.235108699770297e-16}]",,,
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,cr_ik_elastic_mu025,0,99,"[0.7467542653730698,0.986060768779377,1.770891988055691,-0.2913851926230106,1.474270080072112,0.7177146697481805,2.897096956673606]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7467542653730698,0.986060768779377,1.770891988055691,-0.2913851926230106,1.474270080072112,0.7177146697481805,2.897096956673606]",position_tolerance+orientation_tolerance,0.0031780070183854326,0.012984786480842909,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000132128,""primal_residual"":0.19763180584484916,""dual_residual"":2.316562717086965e-16}]",0.32955855896198216,False,False
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,cr_ik_elastic_mu025,1,99,"[0.7529843082140653,0.9919625754501054,1.8100974941219798,-0.2852242292221024,1.4347865111484779,0.7244658639024572,2.8916261690258054]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7529843082140653,0.9919625754501054,1.8100974941219798,-0.2852242292221024,1.4347865111484779,0.7244658639024572,2.8916261690258054]",position_tolerance+orientation_tolerance,0.003244437575999667,0.02298447907784896,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000143528,""primal_residual"":0.30776130035313276,""dual_residual"":3.070569194974544e-16}]",0.32955855896198216,False,False
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,cr_ik_elastic_mu025,2,99,"[0.7566618637697108,0.9866357968429601,1.7784736571834805,-0.27675896140994316,1.4654686234506304,0.7215117687261577,2.8971944069144984]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7566618637697108,0.9866357968429601,1.7784736571834805,-0.27675896140994316,1.4654686234506304,0.7215117687261577,2.8971944069144984]",position_tolerance+orientation_tolerance,0.0033890746173759175,0.021018411141177543,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000141881,""primal_residual"":0.28704417396875326,""dual_residual"":1.8354162151609886e-16}]",0.32955855896198216,False,False
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,cr_ik_mu0_analytic,0,99,"[0.753525109782334,0.9899831335690292,1.7996760344949698,-0.28208415804319203,1.4445041573880484,0.7219087938688463,2.8929341748343136]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.753525109782334,0.9899831335690292,1.7996760344949698,-0.28208415804319203,1.4445041573880484,0.7219087938688463,2.8929341748343136]",position_tolerance+orientation_tolerance,0.0032986286347805745,0.02239505576505177,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000141528,""primal_residual"":0.3133490297850898,""dual_residual"":1.8647502953584892e-16}]",0.32955855896198216,False,False
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,cr_ik_mu0_analytic,1,99,"[0.7462327555028473,0.9887053145949916,1.7854511355398617,-0.29202767339922553,1.463365471853777,0.7188105321248115,2.8944810974972857]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7462327555028473,0.9887053145949916,1.7854511355398617,-0.29202767339922553,1.463365471853777,0.7188105321248115,2.8944810974972857]",position_tolerance+orientation_tolerance,0.0037711025775183666,0.018597939857730093,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000138986,""primal_residual"":0.18555578695108363,""dual_residual"":2.004462349901598e-16}]",0.32955855896198216,False,False
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,cr_ik_mu0_analytic,2,99,"[0.7476605324359964,0.9935860971936352,1.817193401198687,-0.291253136845298,1.4261486213146937,0.7241122274726497,2.8902371091501378]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7476605324359964,0.9935860971936352,1.817193401198687,-0.291253136845298,1.4261486213146937,0.7241122274726497,2.8902371091501378]",position_tolerance+orientation_tolerance,0.0034778855502593966,0.019976212890126074,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000146772,""primal_residual"":0.2438040788876349,""dual_residual"":2.6823590496858795e-16}]",0.32955855896198216,False,False
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,pink_qp,0,99,"[0.7581886746530999,1.018515300349463,1.9717032536359411,-0.2925805565766033,1.2722600026335251,0.7428094845714586,2.8972999999999995]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7467558728561188,1.010170716430439,1.9281032536359413,-0.3050510424568584,1.306662903734599,0.7317563524274753,2.8972999999999995]",orientation_tolerance,0.0009118604450277529,0.008803053354753652,0.9999999999999968,,,solved,,,
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,pink_qp,1,99,"[0.7581886746530999,1.018515300349463,1.9717032536359411,-0.2925805565766033,1.2722600026335251,0.7428094845714586,2.8972999999999995]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7467558728561188,1.010170716430439,1.9281032536359413,-0.3050510424568584,1.306662903734599,0.7317563524274753,2.8972999999999995]",orientation_tolerance,0.0009118604450277529,0.008803053354753652,0.9999999999999968,,,solved,,,
