robot,method,baseline,uid,family,completion_fraction,baseline_completion_fraction,change,stable_all_vs_none
panda,cr_ik_elastic_mu025,trac_task_5ms,9e06a9430b38264961e75185bd1d946ed68a64c366ea43db0aa789b852230375,smooth,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,9ee9ab9c757e27514fdf27b11cc2ff8cd7dc94dafeff5020bd27fc724a6525c4,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,9f73a63d8f3fba3e58f6e16b6ccbbd374fbf96215a3e567f889c0540e6d11216,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,9fc792077d2991f7aaa0f616f0361d47f379758ebbada639ea236cf42c04542a,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,a00967b9ca4a1bd733f21ab389ae8e485736152e107c1ba6c8210581c41a1c6a,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,a1aa40046ea1a09ab9550a71975721e9acb1f54954d8644912ac3250248796f9,near_singular,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,a1f94e00cd442e508d184a5c04d08699cdd90be38e31625fab33e2492a524655,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,a20602ecd73dfd692a51d25664cba5ef0f6347f6c8605071891762f02266d15e,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,a65bfebee579009cf83f2ad4174a1b0ca3c1ffe7831d902dae1cc34375598760,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,a8bb823f53aecd70ce0f49a1ef5edafbe22790690f6f874d6d03f358461bc80f,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,aabfc6c4a306c0b611db111a3c09c676dfac549f1c0850a980c72e63b54f3800,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,ac5f65f616411e9015d817beb96cb69de79a3b5264453249f350769545da2e89,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,acd7cc7b59eea3284a8d6ba91a8b8a6fc67c14fa3f6941ef00ff0f1299afe45b,smooth,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,af4ca06aa0b3e267b1f2cf661283788c05693f428d8aca264091232d695dd38b,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,afa079b805b8f2efce0d381b1e03dd4478184b619e4f2f25fa88108a7dd3e7b9,near_singular,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,b0b4b20e1b453398d2f5b67bd46ac82667c290036f1525024d724e093610bbc2,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,b40ba775cefd2cab8e75a85624400d0886e4c5b71660e9a3fb100d12cafcb0b6,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,b42f4ce82d2dd43ec9f4ff5c4201161c668757ed8cb4d6fcfb6d2db566dbefe6,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,b549a86ad4d650f0c82c115620bb68bf8cc5e1402cc6d3074957e3c9bb0c6ab0,smooth,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,b62d7d3acd6f6c92183a02ac05de9deef9337c35ffc43a575d74e97ba90c8f6e,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,b74e44c68cc8eb2e977c1966e6502b791cfd985d048597dd0871b3bf8f7322b8,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,bbac39ced154323f4f1394d69028a133b5e0db163c0da807666b1390011c25ff,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,bbb8ef7f7abdebc4b39a597524bd140e46ddc3b681b23ee46e397c4ba0bea985,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,bbd0d3b033f7717195b3aaa0bbd8b2a3401e83b2dcfe191076d8acbc310735f0,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,bc0575e2207588675428d3c35cf71356a82baab53f83a39e1422837656c06c37,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,bcab21aec575f58d557be53f6594f81ced7c705db80424986f5a003c1061aad3,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,bcd4408618aff01be37badbed59a1d4e9774a0f52e7d210055e6e3f3ea028d3d,joint_limit_return,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,bd4103f3c650e4e5de76141379f61f4d37d6bd9b775b40355dcd628fd7fa2046,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,c1aea05c1c1c8c836bd765a2adf5216ad1db6aee6da89f51e76359f4ee420718,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,c2b84ed2bc768c09d3ea88a80ebd2576343aa5e2d5ba4168f4f3a5a2c058507a,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,c3e87817b9528c62189386539c5002d55119978e1e8d123d62ed93a1caaa2582,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,c44304a665df7de58559fa8902647a110050fc9ecd7853a2d9f23536274ae1fc,high_curvature,1.0,0.0,gained,True
panda,cr_ik_elastic_mu025,trac_task_5ms,c58f8b13ab00cb03b7a9e584ccb55e042b547a84ceffe58a3fe2377f1f53b478,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,c675d266d9514069267fa3b2a9496d6b4aaa950bad2a9e212a8782aedd64071c,near_singular,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,c99fbfd04bac5ce07843523144376c3468f028f9ef8ef7e12f666fe8943f43a6,joint_limit_return,0.6666666666666666,0.3333333333333333,gained,False
panda,cr_ik_elastic_mu025,trac_task_5ms,ca17d9acd19c4e4f75c778668b027ca5448de1503dee2f44a43383d6377d323d,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,ca7cfc8d9a6d57e1f0854f30512530e3cf57c1cbe6bc51d06bb0794bf6cc7e45,smooth,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,cc905e8af21c5231300d40d96a3cc205ca286596a53460dbf5a4b3d0fd78da18,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,cd7b9b992cd92b3f20b2acfacbf013b181b416e8889495fc6f95ff5433e903f0,smooth,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,cdc7fe79e42f9f59982e2cd43e5732f898df3943539dbeab87df970e10c6cd05,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,ced690430b69f3438964e3a3982753286dcef982988afaa2e40df791d82a6bbc,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,cedd5deca10153ca31b97782e562e1c463c14b137455fceb5b1f467da8a41224,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,d1a9076ac13d832cf172cdaf7c41283d34a17516d02b90dcebe1ac534a34efb2,near_singular,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,d327aa7724e24a5dc5b459ba3ca9cf4d8e67bf63dc0c03cb9e2af7aa43b377de,high_curvature,0.0,0.3333333333333333,lost,False
panda,cr_ik_elastic_mu025,trac_task_5ms,d336c77291a684cac8fe6576f8499e8aee1d6193519a30c3d89afdc825dc98b4,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,d4eac3eeb55ccb0dbd9c113488386430706d5d57de866ae435ce705a92c53f22,smooth,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,d589735c5d94004985df1837a8fb25e9c501f2fb87f6d3c595407b49ce522129,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,d83094db346b2b9c419572321d69028e319ff7aeef2d95b771f840a679e97c7e,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,d88ce07aceb5f504f581a71bbaef8d34b77a0589d32b782b5c29db28bf5c59fe,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,d9034c2be2361e7dd9233d1a748489d4eb6845dd310fe740a3b713b5155eb50c,smooth,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,dc3ffb381a65c726c173e65d26e12666e46e652506213d8429069bd65832c839,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,dc41d0396df0621918569f49d85df6e0cb930e350ebc37589e14b325054559f4,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,de3dd70a1a86eee5d46385c84e6765f8965f819e1c136911b63a348d32f3be2e,smooth,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,df901881db857f57232f297a498a706de9f0951888ed7597f1256dcd11a68afd,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,e29875a15d1ede7fbb8d174919a5f2c1e1eea465afcbb82cb5ca88ffa82ebcab,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,e38fb0cae9404d208371bef90bef9cdb89f619fa83a32c81d88e03c1f49f4d29,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,e45b457cca6f893f039312a9fc8c04cae68c8a4389c1963d366af1a4f9b87f8c,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,e893af14040d7bd1277a70db7a851c40062a4eb123908f2baf66802fd1b4614a,joint_limit_return,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,e946d8c087c7892198e7343b98812b03f43e7c216805aed82c24a4888dcc6400,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,ea24264974f8ccdfc5f0c7fa4810b5d7f6903cf38b2db851b0a7cb6bc6142f4d,smooth,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,eadbd58774f9092cb9258a06da420d6f77239dd5c6cb8128cacb6999e4fd5e8a,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,eb802dcf0a8fc2cd71a16320d22be79365623e21267238d823c027ab85a8e307,near_singular,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,efe0479c66a754818a5f7d29835478f10ed02b96d8411f6a900fceb91d183fbe,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,f338989071d183a807769bcffe987a4e859c3e28c4a65c9e8071bdf8c61b1074,joint_limit_return,1.0,0.6666666666666666,gained,False
panda,cr_ik_elastic_mu025,trac_task_5ms,f389e29401259f4c881c56f3750ff3f9b015d886d8dd2ace0b1fd20ee9562c97,high_curvature,0.6666666666666666,0.6666666666666666,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,f614bc0d5448b98eb1a3664183a40fb025019f1c5d90230f364bfbeb3021132e,near_singular,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,f677d47f7042cfcb30fe0290e13150bcd1a0eef0a3a73ac79b67cfded7a9d686,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,f6a1b23b4b28f464edf09a8c2f3501f08b0c6beb10e8127c939523e305d329ca,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,f6b231569baa61a444834d1d85faf611a43514a73277e39209070c4742e0ed6f,joint_limit_return,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,f99362d069800eadfd7d5dffaa64872a9f42f9c276f8ee76fb87e8af9d8de541,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,f9e40eb2fc186c680a7b418b66f0e090516fe78b76e1574e4732b002bf8af3b7,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,faab78b3a8c787051fb351c786c3988fd2fd6fc2c8ec04623a8442e82afe3020,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,fb98c40fdea859008cdad9dc6cd4bd25fd1f708efe39bf62b27561f26608c7cf,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,feacf4bfc4daa29c3b09a4d3081e2dc2839e02e2317d60e216b6e67c2297a865,joint_limit_return,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_5ms,febdf0d62a4a914e1819853b882b597e9f307ef02a0c092ff59dcd8564a63adf,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,01ca7a090550753e75668b98421b47b50bc8fafb46c8161ebbff7bc759500ccc,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,020cecde743907024f6fe1664ce378bc1922a869d74c2236737c0c776c80db3f,joint_limit_return,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,059722acd40185cc619cfcd9c098553c60874e0faf5853d4887b4041f6ac69c0,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,065bd3f9c569fc61ffcee42b364885a7a33f00cbe0bffd83788d9d78d1ddc985,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,090ebcbbfdc2cf2943e003099e72ddb1c565e09c3fc51ba8e7356f5fe5088aa0,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,09934560516da0f3bbe8545deca9f7ed7c73d8de25438bf1e75ca255cd60f90d,joint_limit_return,0.0,1.0,lost,True
panda,cr_ik_elastic_mu025,trac_task_20ms,09e2beccf623d83b818dd36dc03beef6e02042da0c0e4049e1fd47905f128b17,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,0df9c044a0bae360c1d803593b642faa1b351b24eabbf03d27ca89d9f363671a,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,0f9140f6ab6493321f519096ce8d28c966f12304e9c6480e3dd295d8b37c2730,smooth,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,12365ded82d5776896c0aaa6860530471800b8d3550960e5211183f96bac0058,near_singular,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,1347163f63135c7e7c6ff8c4726da35daf22856d79af6ff0a8453ba578f81aec,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,13fbac2c77001acafad2ab940a4739fd1f0306c5475e9626e8d444ca21b24410,joint_limit_return,0.3333333333333333,1.0,lost,False
panda,cr_ik_elastic_mu025,trac_task_20ms,15d9874ccdad195f03ffc88a38d389dea5e47b056c64a791a2587bc55cb42b11,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,17d4c95c8e2682b79ce2a3276de6fa262a1226633d09866de42f7131075fe6b0,joint_limit_return,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,1963d66d56ea9cf7549e39c49cc94b70c0b74ae497b493707e0343ccda8d121c,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,1e85678ad83e7cbf6ff6312b102dad678b85905e267257ed723fd965f0fd79b6,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,208bc51cb2482dc7b34e88819421298eb5bb43d57b2f005b02ad15b24943641f,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,2321b4805303976bef6990c5c19d6504e8005a47837c84604e0cffa7e9724918,near_singular,0.6666666666666666,0.0,gained,False
panda,cr_ik_elastic_mu025,trac_task_20ms,24d24d6ead4e0958147fb64b95a551a3d3e8c71b1da4bf59e85680dfd16314a6,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,2743b60c9d517fc19248ed57feb1c66e95480be1d5193156ab18e2557e734a87,near_singular,0.3333333333333333,0.3333333333333333,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,275f4b98fa6647cb6004435f32d88d7c18d9d09fff38ed2c30f96ffddbb3438d,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,2aa59947781f5e9fab972f984b9a307436279781a4aaeee82c85ef60af8574dc,joint_limit_return,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,2d630550f2ca45175c9a55b0e6790dbfa692abd926fd88e5681179d547ca02b9,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,30f82d1f3d6e14e52a65ff421811917f3d2ce71531f99236c63b8f9716e4f4f7,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,321f6d38e35e5c221426fb1d9f955d035893421993d50b18faa07b6cde0e3b8b,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,32370da0f17eef839e5824e94a8495750fed02936589fc9dcf90525917de6f08,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,352e7641986f7cb89593bf2c33680b63da4e1eb9f2147b07b71bf801ee406d37,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,366095c67af368381351cc77cd85a4586b24d4c71f24773535e5208b94b285ec,smooth,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,37a55e72daff86890ee691448e40cf67efa9fb53a80de4f56fce7da43e2a9f54,near_singular,0.3333333333333333,1.0,lost,False
panda,cr_ik_elastic_mu025,trac_task_20ms,382b73aa838edd56e27f26c97236b15224160d355af74cef7cec883baca7749b,near_singular,0.3333333333333333,0.3333333333333333,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,387526bd4814f31b247e11fc80b6000dcb70ae68d7afab333ca9746d4bf381e7,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,3a67c5d8a3584c8a808eabed595421113ce94630430749b5d3638ab782659d54,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,3ee4382740a5fb4d5a52c0579f24b1f6d760c7c19e18419bcff95de369973180,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,40b2fab4264c4b807c0c45ed78535d13afda599f84a7b6bf20924a9ebf66c389,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,41798b795b241b9e1221a983a4d3ce265806a5df75121e78781c642793b522c2,joint_limit_return,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,422ce04a9cc3eb04ea49019d8a14e52c7a46a47a92beb0ee351fe77eb0c2fbfe,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,432e0721de97b6d7fd4339a72d1fe54f8a36e1bfb97d180333cd49eae3cf1151,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,4789ccf38badbf5d2e0abc9053022e8a23c2d3b68d56dcd7aa30a83eacc3cef8,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,4824683c7b37e2f78c6a76e1fc35dfb94e7466bc8681f853e91a1206d347ec9d,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,48fffa68aac1970b631c3cb8ffb76de02d78157f66ff38469927755e56882eb1,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,4a5a274b027b4aa250495c5a794a53cd479d72ef5cb4bc2cd11ef47dd636f93d,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,4a8d952b7aea409e36705cbd04b1c33cd79ef883b35a22d161df57e774f51fe0,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,4b5b1ecc488bc8d5f6e306043799fd381bc23349879c828576567a70e65bff03,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,502d4f2b9dfbf2defaf3963193e10c2fa2f78dd98605e0f012e148d10d1a3226,joint_limit_return,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,53f58c8f6839cf8e75e9b787d498316685f863cba3c455baf360cb698c23fc2f,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,5511d0df780c71ff6b9209d8f5ce09bd161c1896ea42a8615825dcc54f7c0311,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,55583c8398ab320fa18a2853a845f17088e3c54632454863d37098266ec1f9a9,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,565104274b41861d92d2faf00ea9bb17207527a6024f91b85a19c9acdeeda625,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,57dca9769fc531c600e40112a4606d9cada18d4a017f5d83cde22287b3115a32,near_singular,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,near_singular,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,592287a37470a8521b1317bd4eea5c90ce9d95e74acc5570347decafa038941c,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,5bba289626fed02243ed978a6264946bf53f992f87f38c234bd24d25f21fa067,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,5fc56ab29ea1d1649007c8595e7f1ca957e422d7a8ae7ead261c2c3d513a99a1,joint_limit_return,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,6030a9d0ad34dcd67d04e40a918a35e4d27b9e9c4bc710b2582e682b26dde256,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,621f852ffdd9dcb3f8c97fe3adfd7eafaa58a02c5f6dce82febed210ccee8079,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,63ff4f77b29c406abda453ccf91ba286604dc5b29929ab2ef92cb856344b784c,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,6578102eb0456634c88b1e8bd9e27df8ed03c09b9532990cbfdef2b32597d20e,near_singular,1.0,0.0,gained,True
panda,cr_ik_elastic_mu025,trac_task_20ms,67a88a9e41b9738151caf204b1541e456249991699147ff22ca694f4e74c5b0a,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,67e4dcf8ce3431dde48ca969ee1cf0305866aa9f1d81ada85caeb112a20221c3,smooth,0.3333333333333333,0.0,gained,False
panda,cr_ik_elastic_mu025,trac_task_20ms,6869b226ce834c3dc5f3792428fc738905b53b8d6b3219a4b6e1afa1c3ce6a37,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,68c9060dfe6a8e777cb3d9698392f0d65adaed816b9852b33c7fada9101858a8,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,69318676c886cb65f110e3c03a48062ef26fbcafe24f1d4fd1507a83ddf68581,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,6956e029adaae52b344dcc34d2f79dbbc9ad5ba9315c02ee84cef9e5d82f1bfe,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,6ef7daa1bf8170cb221a5914421749fed357f77ba85cc7639c8ff37cce60538b,near_singular,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,742aa25eebb9c965a2dd213f28c09d410a3ba708c95ac10cbe827bbd4074c61a,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,75d1ab45e2c1e852a7346ed944e2a96e9391f8e94f0b4f0128ec0007f0cb16b0,high_curvature,0.0,0.6666666666666666,lost,False
panda,cr_ik_elastic_mu025,trac_task_20ms,77efe130d856feb102b34bb9c9fc0b887da24d7abb2ae6e7bd4d15530ec845f5,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,7935a355df8e86c38ab05f0ff3b9cf22119ecc10c7b70b3eea9686dc2c1e16a2,joint_limit_return,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,7b54a084addb6d39ded2cb22148cdbcb2193583000fef53ffc3f93affdc09fe1,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,7c194aab39071decbc1dabc6271d87b61cc0bde17f280a9145d715a6e279549b,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,7fd10fc27e12387d033e307d8257c0ebcdbc03b6f0a50494ade6d2d4533f40b7,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,80e6fbc6a8435a42312749c3cf4742facbabd01b3567a0316c9e095b422deafb,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,8283ba8c46ec8b783143ddc6efff1d4c411614504244238421258c8275827ae8,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,85d72769d656157cb422d6ba7d7371e699e89b4a59008119724236942b2c346d,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,880bcc38b7e27887876032ee34da2333cbc4dda1e4d9d8c6fad5ff77daadaa48,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,8aa4e137e70e4adc01c926e2a884c539f7ab1046567279853538ae5748f3ff98,joint_limit_return,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,8d31794c602c326b4484e55f383172f9be8923a40fe25684003fedc8f32aa08f,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,8eeeab00099c4b90437f1e6792732d868718ac1477a8947b256e213502f25fb1,near_singular,0.6666666666666666,1.0,lost,False
panda,cr_ik_elastic_mu025,trac_task_20ms,93ef23eb1df4f3eb203bb655b6e1ff877a7a64b5d8ff2d1433caa3002c205e5f,near_singular,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,953d1dea50a1605bb78a01e87b85d077d990e311e1fa4f3afdb9b9a1e4e87019,smooth,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,9620a66d3dd5b54fab77d71e2d2852ee892b7f28c4a345794e5a1cfe6159c740,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,98b716b9ea6c5123b3f732f8ffe2683606cab3c636e29d8e7dfef3f2e7450c90,high_curvature,1.0,1.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,9b12a2d610715cd64382295b7491a7a640b94abe6dc08057d5c7ab1fd75dbf82,high_curvature,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,9ba3004980b7b6e821f2ca5e4ff07a2e5c47e9dae853fe8fdf14d747df44f7b3,near_singular,0.0,0.0,same,False
panda,cr_ik_elastic_mu025,trac_task_20ms,9c72897a2ea654dd4b5af85e90e3e9ba258a4dcdd9ef4039a0fcac8262122b24,joint_limit_return,1.0,1.0,same,False
