uid,method,robot,anchor_uid,anchor_family,displacement,alpha,accepted,timely,latency_ns,success_by_repeat,split
87467a7e2abe65f5483f612f103fd909a039158999ba568023c515976d14ac38,relative,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.0,1.0,1.0,314638.6666666667,"[true,true,true]",development
87467a7e2abe65f5483f612f103fd909a039158999ba568023c515976d14ac38,tight,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.0,1.0,1.0,318551.0,"[true,true,true]",development
87467a7e2abe65f5483f612f103fd909a039158999ba568023c515976d14ac38,trac_task_20ms,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.0,1.0,1.0,322021.6666666667,"[true,true,true]",development
87467a7e2abe65f5483f612f103fd909a039158999ba568023c515976d14ac38,trac_task_5ms,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.0,1.0,1.0,335776.6666666667,"[true,true,true]",development
87467a7e2abe65f5483f612f103fd909a039158999ba568023c515976d14ac38,weight_0.2,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.0,1.0,1.0,354969.6666666667,"[true,true,true]",development
87467a7e2abe65f5483f612f103fd909a039158999ba568023c515976d14ac38,weight_0.35,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.0,1.0,1.0,344371.3333333333,"[true,true,true]",development
87467a7e2abe65f5483f612f103fd909a039158999ba568023c515976d14ac38,weight_0.5,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.0,1.0,1.0,345643.0,"[true,true,true]",development
87467a7e2abe65f5483f612f103fd909a039158999ba568023c515976d14ac38,weight_0.65,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.0,1.0,1.0,353235.0,"[true,true,true]",development
87467a7e2abe65f5483f612f103fd909a039158999ba568023c515976d14ac38,weight_0.8,panda,2a27ad9b312d85bd3d5332aba6e35118acef56ca03c61dc1542d68f1899a39fa,near_singular,high_utilization,0.0,1.0,1.0,348099.0,"[true,true,true]",development
876620db9ecab5eb1fb3cf80e520b0aba1b200060dfa3e771fbbcba1115f4d55,clarabel,panda,bd806fd3c624524212e8011b3c6976c2edbc48065faee3dd50b1076b727f0e50,near_singular,multijoint_boundary,0.95,1.0,1.0,832337.0,"[true,true,true]",development
876620db9ecab5eb1fb3cf80e520b0aba1b200060dfa3e771fbbcba1115f4d55,gn,panda,bd806fd3c624524212e8011b3c6976c2edbc48065faee3dd50b1076b727f0e50,near_singular,multijoint_boundary,0.95,1.0,1.0,556595.6666666666,"[true,true,true]",development
876620db9ecab5eb1fb3cf80e520b0aba1b200060dfa3e771fbbcba1115f4d55,relative,panda,bd806fd3c624524212e8011b3c6976c2edbc48065faee3dd50b1076b727f0e50,near_singular,multijoint_boundary,0.95,1.0,1.0,556721.0,"[true,true,true]",development
876620db9ecab5eb1fb3cf80e520b0aba1b200060dfa3e771fbbcba1115f4d55,tight,panda,bd806fd3c624524212e8011b3c6976c2edbc48065faee3dd50b1076b727f0e50,near_singular,multijoint_boundary,0.95,1.0,1.0,2789733.6666666665,"[true,true,true]",development
876620db9ecab5eb1fb3cf80e520b0aba1b200060dfa3e771fbbcba1115f4d55,trac_task_20ms,panda,bd806fd3c624524212e8011b3c6976c2edbc48065faee3dd50b1076b727f0e50,near_singular,multijoint_boundary,0.95,1.0,1.0,4105127.0,"[true,true,true]",development
876620db9ecab5eb1fb3cf80e520b0aba1b200060dfa3e771fbbcba1115f4d55,trac_task_5ms,panda,bd806fd3c624524212e8011b3c6976c2edbc48065faee3dd50b1076b727f0e50,near_singular,multijoint_boundary,0.95,1.0,1.0,4530370.0,"[true,true,true]",development
876620db9ecab5eb1fb3cf80e520b0aba1b200060dfa3e771fbbcba1115f4d55,weight_0.2,panda,bd806fd3c624524212e8011b3c6976c2edbc48065faee3dd50b1076b727f0e50,near_singular,multijoint_boundary,0.95,1.0,1.0,447614.3333333333,"[true,true,true]",development
876620db9ecab5eb1fb3cf80e520b0aba1b200060dfa3e771fbbcba1115f4d55,weight_0.35,panda,bd806fd3c624524212e8011b3c6976c2edbc48065faee3dd50b1076b727f0e50,near_singular,multijoint_boundary,0.95,1.0,1.0,445474.6666666667,"[true,true,true]",development
876620db9ecab5eb1fb3cf80e520b0aba1b200060dfa3e771fbbcba1115f4d55,weight_0.5,panda,bd806fd3c624524212e8011b3c6976c2edbc48065faee3dd50b1076b727f0e50,near_singular,multijoint_boundary,0.95,1.0,1.0,542990.6666666666,"[true,true,true]",development
876620db9ecab5eb1fb3cf80e520b0aba1b200060dfa3e771fbbcba1115f4d55,weight_0.65,panda,bd806fd3c624524212e8011b3c6976c2edbc48065faee3dd50b1076b727f0e50,near_singular,multijoint_boundary,0.95,1.0,1.0,582016.3333333334,"[true,true,true]",development
876620db9ecab5eb1fb3cf80e520b0aba1b200060dfa3e771fbbcba1115f4d55,weight_0.8,panda,bd806fd3c624524212e8011b3c6976c2edbc48065faee3dd50b1076b727f0e50,near_singular,multijoint_boundary,0.95,1.0,1.0,598337.3333333334,"[true,true,true]",development
88018c08098eeb9abd071bd61a7c633f532b21d0416eab2635acee018282a4bc,clarabel,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,regular,0.95,1.0,1.0,276808.0,"[true,true,true]",development
88018c08098eeb9abd071bd61a7c633f532b21d0416eab2635acee018282a4bc,gn,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,regular,0.95,1.0,1.0,315183.3333333333,"[true,true,true]",development
88018c08098eeb9abd071bd61a7c633f532b21d0416eab2635acee018282a4bc,relative,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,regular,0.95,1.0,1.0,290365.3333333333,"[true,true,true]",development
88018c08098eeb9abd071bd61a7c633f532b21d0416eab2635acee018282a4bc,tight,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,regular,0.95,1.0,1.0,297232.6666666667,"[true,true,true]",development
88018c08098eeb9abd071bd61a7c633f532b21d0416eab2635acee018282a4bc,trac_task_20ms,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,regular,0.95,1.0,1.0,232521.0,"[true,true,true]",development
88018c08098eeb9abd071bd61a7c633f532b21d0416eab2635acee018282a4bc,trac_task_5ms,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,regular,0.95,1.0,1.0,233621.0,"[true,true,true]",development
88018c08098eeb9abd071bd61a7c633f532b21d0416eab2635acee018282a4bc,weight_0.2,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,regular,0.95,1.0,1.0,332700.6666666667,"[true,true,true]",development
88018c08098eeb9abd071bd61a7c633f532b21d0416eab2635acee018282a4bc,weight_0.35,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,regular,0.95,1.0,1.0,340009.3333333333,"[true,true,true]",development
88018c08098eeb9abd071bd61a7c633f532b21d0416eab2635acee018282a4bc,weight_0.5,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,regular,0.95,1.0,1.0,315190.0,"[true,true,true]",development
88018c08098eeb9abd071bd61a7c633f532b21d0416eab2635acee018282a4bc,weight_0.65,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,regular,0.95,1.0,1.0,315110.3333333333,"[true,true,true]",development
88018c08098eeb9abd071bd61a7c633f532b21d0416eab2635acee018282a4bc,weight_0.8,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,regular,0.95,1.0,1.0,323034.3333333333,"[true,true,true]",development
894c43f2495a0b53452ea06f647dc7c3342ee7b42c28e80c72636e972b34efb7,clarabel,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.5,1.0,1.0,802196.0,"[true,true,true]",development
894c43f2495a0b53452ea06f647dc7c3342ee7b42c28e80c72636e972b34efb7,gn,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.5,1.0,1.0,559383.0,"[true,true,true]",development
894c43f2495a0b53452ea06f647dc7c3342ee7b42c28e80c72636e972b34efb7,relative,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.5,1.0,1.0,573554.0,"[true,true,true]",development
894c43f2495a0b53452ea06f647dc7c3342ee7b42c28e80c72636e972b34efb7,tight,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.5,1.0,1.0,1958026.0,"[true,true,true]",development
894c43f2495a0b53452ea06f647dc7c3342ee7b42c28e80c72636e972b34efb7,trac_task_20ms,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.5,1.0,1.0,3954498.6666666665,"[true,true,true]",development
894c43f2495a0b53452ea06f647dc7c3342ee7b42c28e80c72636e972b34efb7,trac_task_5ms,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.5,1.0,1.0,3835170.3333333335,"[true,true,true]",development
894c43f2495a0b53452ea06f647dc7c3342ee7b42c28e80c72636e972b34efb7,weight_0.2,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.5,1.0,1.0,550033.0,"[true,true,true]",development
894c43f2495a0b53452ea06f647dc7c3342ee7b42c28e80c72636e972b34efb7,weight_0.35,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.5,1.0,1.0,580847.0,"[true,true,true]",development
894c43f2495a0b53452ea06f647dc7c3342ee7b42c28e80c72636e972b34efb7,weight_0.5,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.5,1.0,1.0,580099.0,"[true,true,true]",development
894c43f2495a0b53452ea06f647dc7c3342ee7b42c28e80c72636e972b34efb7,weight_0.65,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.5,1.0,1.0,570314.0,"[true,true,true]",development
894c43f2495a0b53452ea06f647dc7c3342ee7b42c28e80c72636e972b34efb7,weight_0.8,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,multijoint_boundary,0.5,1.0,1.0,584387.6666666666,"[true,true,true]",development
8979c47947f6f4c65e08fa8b9233df80cc8e8a3f83415e6b7fa60a0d99bc85e2,clarabel,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,309901.6666666667,"[true,true,true]",development
8979c47947f6f4c65e08fa8b9233df80cc8e8a3f83415e6b7fa60a0d99bc85e2,gn,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,323466.3333333333,"[true,true,true]",development
8979c47947f6f4c65e08fa8b9233df80cc8e8a3f83415e6b7fa60a0d99bc85e2,relative,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,281515.3333333333,"[true,true,true]",development
8979c47947f6f4c65e08fa8b9233df80cc8e8a3f83415e6b7fa60a0d99bc85e2,tight,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,296088.0,"[true,true,true]",development
8979c47947f6f4c65e08fa8b9233df80cc8e8a3f83415e6b7fa60a0d99bc85e2,trac_task_20ms,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,237952.66666666666,"[true,true,true]",development
8979c47947f6f4c65e08fa8b9233df80cc8e8a3f83415e6b7fa60a0d99bc85e2,trac_task_5ms,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,233508.33333333334,"[true,true,true]",development
8979c47947f6f4c65e08fa8b9233df80cc8e8a3f83415e6b7fa60a0d99bc85e2,weight_0.2,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,322897.3333333333,"[true,true,true]",development
8979c47947f6f4c65e08fa8b9233df80cc8e8a3f83415e6b7fa60a0d99bc85e2,weight_0.35,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,336038.6666666667,"[true,true,true]",development
8979c47947f6f4c65e08fa8b9233df80cc8e8a3f83415e6b7fa60a0d99bc85e2,weight_0.5,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,311711.0,"[true,true,true]",development
8979c47947f6f4c65e08fa8b9233df80cc8e8a3f83415e6b7fa60a0d99bc85e2,weight_0.65,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,326990.6666666667,"[true,true,true]",development
8979c47947f6f4c65e08fa8b9233df80cc8e8a3f83415e6b7fa60a0d99bc85e2,weight_0.8,panda,d93b60ab43917a1e2581f7775aa3d51d66f5b22eb2a63d6c5537d67219199ad5,near_limit,regular,0.0,1.0,1.0,319033.3333333333,"[true,true,true]",development
8a8132550dd0690f3ab22ea4aa56288ce25d89473915ee04328a5c14ef1f3829,clarabel,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,high_utilization,0.0,1.0,1.0,285113.0,"[true,true,true]",development
8a8132550dd0690f3ab22ea4aa56288ce25d89473915ee04328a5c14ef1f3829,gn,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,high_utilization,0.0,1.0,1.0,337976.3333333333,"[true,true,true]",development
8a8132550dd0690f3ab22ea4aa56288ce25d89473915ee04328a5c14ef1f3829,relative,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,high_utilization,0.0,1.0,1.0,307944.6666666667,"[true,true,true]",development
8a8132550dd0690f3ab22ea4aa56288ce25d89473915ee04328a5c14ef1f3829,tight,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,high_utilization,0.0,1.0,1.0,302822.0,"[true,true,true]",development
8a8132550dd0690f3ab22ea4aa56288ce25d89473915ee04328a5c14ef1f3829,trac_task_20ms,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,high_utilization,0.0,1.0,1.0,263056.0,"[true,true,true]",development
8a8132550dd0690f3ab22ea4aa56288ce25d89473915ee04328a5c14ef1f3829,trac_task_5ms,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,high_utilization,0.0,1.0,1.0,248257.33333333334,"[true,true,true]",development
8a8132550dd0690f3ab22ea4aa56288ce25d89473915ee04328a5c14ef1f3829,weight_0.2,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,high_utilization,0.0,1.0,1.0,317322.3333333333,"[true,true,true]",development
8a8132550dd0690f3ab22ea4aa56288ce25d89473915ee04328a5c14ef1f3829,weight_0.35,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,high_utilization,0.0,1.0,1.0,321165.3333333333,"[true,true,true]",development
8a8132550dd0690f3ab22ea4aa56288ce25d89473915ee04328a5c14ef1f3829,weight_0.5,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,high_utilization,0.0,1.0,1.0,336547.0,"[true,true,true]",development
8a8132550dd0690f3ab22ea4aa56288ce25d89473915ee04328a5c14ef1f3829,weight_0.65,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,high_utilization,0.0,1.0,1.0,325065.0,"[true,true,true]",development
8a8132550dd0690f3ab22ea4aa56288ce25d89473915ee04328a5c14ef1f3829,weight_0.8,panda,60865b72e8ef48564a83d02b099e584328696a366c4e910bbdb5220c1c7a5bb1,ordinary,high_utilization,0.0,1.0,1.0,313133.0,"[true,true,true]",development
8aaf3d08c446c8dea4ba1a211d1ca8c3f3f12bdde862d92791449147f10336b6,clarabel,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,regular,0.95,1.0,1.0,286535.0,"[true,true,true]",development
8aaf3d08c446c8dea4ba1a211d1ca8c3f3f12bdde862d92791449147f10336b6,gn,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,regular,0.95,1.0,1.0,313051.3333333333,"[true,true,true]",development
8aaf3d08c446c8dea4ba1a211d1ca8c3f3f12bdde862d92791449147f10336b6,relative,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,regular,0.95,1.0,1.0,292017.0,"[true,true,true]",development
8aaf3d08c446c8dea4ba1a211d1ca8c3f3f12bdde862d92791449147f10336b6,tight,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,regular,0.95,1.0,1.0,302615.6666666667,"[true,true,true]",development
8aaf3d08c446c8dea4ba1a211d1ca8c3f3f12bdde862d92791449147f10336b6,trac_task_20ms,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,regular,0.95,1.0,1.0,235537.0,"[true,true,true]",development
8aaf3d08c446c8dea4ba1a211d1ca8c3f3f12bdde862d92791449147f10336b6,trac_task_5ms,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,regular,0.95,1.0,1.0,214797.33333333334,"[true,true,true]",development
8aaf3d08c446c8dea4ba1a211d1ca8c3f3f12bdde862d92791449147f10336b6,weight_0.2,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,regular,0.95,1.0,1.0,320301.3333333333,"[true,true,true]",development
8aaf3d08c446c8dea4ba1a211d1ca8c3f3f12bdde862d92791449147f10336b6,weight_0.35,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,regular,0.95,1.0,1.0,347784.0,"[true,true,true]",development
8aaf3d08c446c8dea4ba1a211d1ca8c3f3f12bdde862d92791449147f10336b6,weight_0.5,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,regular,0.95,1.0,1.0,319602.3333333333,"[true,true,true]",development
8aaf3d08c446c8dea4ba1a211d1ca8c3f3f12bdde862d92791449147f10336b6,weight_0.65,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,regular,0.95,1.0,1.0,321716.3333333333,"[true,true,true]",development
8aaf3d08c446c8dea4ba1a211d1ca8c3f3f12bdde862d92791449147f10336b6,weight_0.8,panda,70bc4bceb1e6f81ccf4cc76640f413a3dcd20f02394f5a24bb35100b8d2c22fd,near_limit,regular,0.95,1.0,1.0,332824.6666666667,"[true,true,true]",development
8b2802c5325e5bbeaedbcb80f21f31ef44b953546b01d93fe1f90d191b4bfb14,clarabel,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.95,1.0,1.0,344613.3333333333,"[true,true,true]",development
8b2802c5325e5bbeaedbcb80f21f31ef44b953546b01d93fe1f90d191b4bfb14,gn,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.95,1.0,1.0,390145.6666666667,"[true,true,true]",development
8b2802c5325e5bbeaedbcb80f21f31ef44b953546b01d93fe1f90d191b4bfb14,relative,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.95,1.0,1.0,358818.3333333333,"[true,true,true]",development
8b2802c5325e5bbeaedbcb80f21f31ef44b953546b01d93fe1f90d191b4bfb14,tight,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.95,1.0,1.0,364373.3333333333,"[true,true,true]",development
8b2802c5325e5bbeaedbcb80f21f31ef44b953546b01d93fe1f90d191b4bfb14,trac_task_20ms,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.95,1.0,1.0,4285285.333333333,"[true,true,true]",development
8b2802c5325e5bbeaedbcb80f21f31ef44b953546b01d93fe1f90d191b4bfb14,trac_task_5ms,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.95,0.6666666666666666,0.6666666666666666,4867533.333333333,"[true,true,false]",development
8b2802c5325e5bbeaedbcb80f21f31ef44b953546b01d93fe1f90d191b4bfb14,weight_0.2,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.95,1.0,1.0,375904.3333333333,"[true,true,true]",development
8b2802c5325e5bbeaedbcb80f21f31ef44b953546b01d93fe1f90d191b4bfb14,weight_0.35,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.95,1.0,1.0,379313.6666666667,"[true,true,true]",development
8b2802c5325e5bbeaedbcb80f21f31ef44b953546b01d93fe1f90d191b4bfb14,weight_0.5,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.95,1.0,1.0,380432.6666666667,"[true,true,true]",development
8b2802c5325e5bbeaedbcb80f21f31ef44b953546b01d93fe1f90d191b4bfb14,weight_0.65,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.95,1.0,1.0,373980.6666666667,"[true,true,true]",development
8b2802c5325e5bbeaedbcb80f21f31ef44b953546b01d93fe1f90d191b4bfb14,weight_0.8,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.95,1.0,1.0,551237.0,"[true,true,true]",development
8ba9653c2b7575f5e8cb6aa1c45f9733b1ef90f10f3e4b98aba7fe344faecf7d,clarabel,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.95,1.0,1.0,351331.6666666667,"[true,true,true]",development
8ba9653c2b7575f5e8cb6aa1c45f9733b1ef90f10f3e4b98aba7fe344faecf7d,gn,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.95,1.0,1.0,346901.6666666667,"[true,true,true]",development
8ba9653c2b7575f5e8cb6aa1c45f9733b1ef90f10f3e4b98aba7fe344faecf7d,relative,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.95,1.0,1.0,334157.6666666667,"[true,true,true]",development
8ba9653c2b7575f5e8cb6aa1c45f9733b1ef90f10f3e4b98aba7fe344faecf7d,tight,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.95,1.0,1.0,294413.6666666667,"[true,true,true]",development
8ba9653c2b7575f5e8cb6aa1c45f9733b1ef90f10f3e4b98aba7fe344faecf7d,trac_task_20ms,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.95,1.0,1.0,238986.66666666666,"[true,true,true]",development
8ba9653c2b7575f5e8cb6aa1c45f9733b1ef90f10f3e4b98aba7fe344faecf7d,trac_task_5ms,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.95,1.0,1.0,243762.33333333334,"[true,true,true]",development
8ba9653c2b7575f5e8cb6aa1c45f9733b1ef90f10f3e4b98aba7fe344faecf7d,weight_0.2,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.95,1.0,1.0,343954.6666666667,"[true,true,true]",development
8ba9653c2b7575f5e8cb6aa1c45f9733b1ef90f10f3e4b98aba7fe344faecf7d,weight_0.35,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.95,1.0,1.0,346028.0,"[true,true,true]",development
8ba9653c2b7575f5e8cb6aa1c45f9733b1ef90f10f3e4b98aba7fe344faecf7d,weight_0.5,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.95,1.0,1.0,330640.3333333333,"[true,true,true]",development
8ba9653c2b7575f5e8cb6aa1c45f9733b1ef90f10f3e4b98aba7fe344faecf7d,weight_0.65,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.95,1.0,1.0,348073.6666666667,"[true,true,true]",development
8ba9653c2b7575f5e8cb6aa1c45f9733b1ef90f10f3e4b98aba7fe344faecf7d,weight_0.8,panda,f9734ef193dd200be2199c32f4933694d3e4b0026d83fc6fa51e5dabf0b7bfdc,ordinary,high_utilization,0.95,1.0,1.0,351980.6666666667,"[true,true,true]",development
8e0175df15fc28e46ee5e78b82acd3170f2b702d936831f4ab4bc3cbaab18f25,clarabel,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.5,1.0,1.0,791584.0,"[true,true,true]",development
8e0175df15fc28e46ee5e78b82acd3170f2b702d936831f4ab4bc3cbaab18f25,gn,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.5,1.0,1.0,588999.0,"[true,true,true]",development
8e0175df15fc28e46ee5e78b82acd3170f2b702d936831f4ab4bc3cbaab18f25,relative,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.5,1.0,1.0,553134.0,"[true,true,true]",development
8e0175df15fc28e46ee5e78b82acd3170f2b702d936831f4ab4bc3cbaab18f25,tight,panda,4aa2a8b4c68ead365259663eee4d990ac53ebf8fa8e5c922056156e880f2567d,near_singular,high_utilization,0.5,1.0,1.0,2571120.0,"[true,true,true]",development
