robot,method,uid,repeat,abruptness_level,completion,deadline_completion,frame_success,cumulative_ms
panda,cr_ik,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,0,0,True,True,1.0,1686.258295
panda,pink_qp,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,0,0,True,True,1.0,242.103919
panda,ranged_ik_positive_range,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,0,0,False,False,0.006666666666666667,88.856695
panda,ranged_ik_upstream,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,0,0,False,False,0.01,122.702059
panda,single_step_reserve,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,0,0,False,False,0.75,1393.98427
panda,trac_task_20ms,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,0,0,True,True,1.0,51.513851
panda,trac_task_5ms,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,0,0,True,True,1.0,51.725043
panda,two_step_predictive,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,0,0,True,True,1.0,1121.103332
panda,two_step_sigma,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,0,0,True,True,1.0,1803.964975
panda,cr_ik,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,1,0,True,True,1.0,1701.453675
panda,single_step_reserve,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,1,0,False,False,0.75,1390.032112
panda,trac_task_20ms,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,1,0,True,True,1.0,52.094876
panda,trac_task_5ms,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,1,0,True,True,1.0,53.075124
panda,two_step_predictive,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,1,0,True,True,1.0,1135.422425
panda,two_step_sigma,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,1,0,True,True,1.0,1815.972872
panda,cr_ik,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,2,0,True,True,1.0,1700.079247
panda,single_step_reserve,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,2,0,False,False,0.75,1390.580995
panda,trac_task_20ms,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,2,0,True,True,1.0,51.144735
panda,trac_task_5ms,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,2,0,True,True,1.0,50.712257
panda,two_step_predictive,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,2,0,True,True,1.0,1130.868431
panda,two_step_sigma,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,2,0,True,True,1.0,1818.018915
panda,cr_ik,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,0,0,False,False,0.33666666666666667,1858.402794
panda,pink_qp,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,0,0,False,False,0.3333333333333333,262.656464
panda,ranged_ik_positive_range,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,0,0,False,False,0.006666666666666667,93.705406
panda,ranged_ik_upstream,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,0,0,False,False,0.006666666666666667,107.013551
panda,single_step_reserve,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,0,0,True,True,1.0,1254.569588
panda,trac_task_20ms,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,0,0,False,False,0.3333333333333333,4077.991505
panda,trac_task_5ms,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,0,0,False,False,0.33,1067.97405
panda,two_step_predictive,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,0,0,False,False,0.3333333333333333,1632.482031
panda,two_step_sigma,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,0,0,True,True,1.0,1856.103148
panda,cr_ik,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,1,0,False,False,0.33666666666666667,1854.73453
panda,single_step_reserve,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,1,0,True,True,1.0,1249.325037
panda,trac_task_20ms,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,1,0,False,False,0.33,4087.159957
panda,trac_task_5ms,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,1,0,False,False,0.3333333333333333,1063.469884
panda,two_step_predictive,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,1,0,False,False,0.3333333333333333,1634.297263
panda,two_step_sigma,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,1,0,True,True,1.0,1848.243633
panda,cr_ik,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,2,0,False,False,0.33666666666666667,1861.907404
panda,single_step_reserve,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,2,0,True,True,1.0,1259.850066
panda,trac_task_20ms,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,2,0,False,False,0.33,4088.280941
panda,trac_task_5ms,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,2,0,False,False,0.33,1067.546931
panda,two_step_predictive,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,2,0,False,False,0.3333333333333333,1636.70728
panda,two_step_sigma,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,2,0,True,True,1.0,1842.937945
panda,cr_ik,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,0,1,True,True,1.0,1741.574004
panda,pink_qp,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,0,1,True,True,1.0,300.15021
panda,ranged_ik_positive_range,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,0,1,False,False,0.0033333333333333335,87.874692
panda,ranged_ik_upstream,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,0,1,False,False,0.006666666666666667,90.026221
panda,single_step_reserve,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,0,1,True,True,1.0,1223.544628
panda,trac_task_20ms,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,0,1,True,True,1.0,51.246368
panda,trac_task_5ms,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,0,1,True,True,1.0,51.649984
panda,two_step_predictive,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,0,1,True,True,1.0,1124.717613
panda,two_step_sigma,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,0,1,True,True,1.0,1775.969917
panda,cr_ik,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,1,1,True,True,1.0,1733.981156
panda,single_step_reserve,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,1,1,True,True,1.0,1236.887994
panda,trac_task_20ms,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,1,1,True,True,1.0,51.164807
panda,trac_task_5ms,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,1,1,True,True,1.0,51.197121
panda,two_step_predictive,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,1,1,True,True,1.0,1138.874815
panda,two_step_sigma,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,1,1,True,True,1.0,1792.516139
panda,cr_ik,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,2,1,True,True,1.0,1722.908679
panda,single_step_reserve,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,2,1,True,True,1.0,1228.180574
panda,trac_task_20ms,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,2,1,True,True,1.0,50.898497
panda,trac_task_5ms,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,2,1,True,True,1.0,52.673753
panda,two_step_predictive,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,2,1,True,True,1.0,1112.945172
panda,two_step_sigma,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,2,1,True,True,1.0,1778.614332
panda,cr_ik,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,0,3,True,True,1.0,1705.558136
panda,pink_qp,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,0,3,True,True,1.0,300.774529
panda,ranged_ik_positive_range,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,0,3,False,False,0.006666666666666667,86.614731
panda,ranged_ik_upstream,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,0,3,False,False,0.023333333333333334,104.42349
panda,single_step_reserve,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,0,3,False,False,0.9533333333333334,1259.567998
panda,trac_task_20ms,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,0,3,True,True,1.0,53.80384
panda,trac_task_5ms,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,0,3,True,True,1.0,52.283028
panda,two_step_predictive,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,0,3,True,True,1.0,1125.319943
panda,two_step_sigma,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,0,3,True,True,1.0,1820.315414
panda,cr_ik,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,1,3,True,True,1.0,1706.33642
panda,single_step_reserve,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,1,3,False,False,0.9533333333333334,1262.120283
panda,trac_task_20ms,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,1,3,True,True,1.0,52.675792
panda,trac_task_5ms,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,1,3,True,True,1.0,51.674756
panda,two_step_predictive,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,1,3,True,True,1.0,1119.192451
panda,two_step_sigma,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,1,3,True,True,1.0,1792.386314
panda,cr_ik,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,2,3,True,True,1.0,1722.552211
panda,single_step_reserve,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,2,3,False,False,0.7066666666666667,1409.377534
panda,trac_task_20ms,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,2,3,True,True,1.0,52.484815
panda,trac_task_5ms,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,2,3,True,True,1.0,52.502108
panda,two_step_predictive,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,2,3,True,True,1.0,1123.148473
panda,two_step_sigma,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,2,3,True,True,1.0,1794.574128
panda,cr_ik,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,0,0,True,True,1.0,1727.746873
panda,pink_qp,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,0,0,True,True,1.0,286.839239
panda,ranged_ik_positive_range,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,0,0,False,False,0.006666666666666667,88.457232
panda,ranged_ik_upstream,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,0,0,False,False,0.006666666666666667,94.51928
panda,single_step_reserve,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,0,0,True,True,1.0,1263.08535
panda,trac_task_20ms,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,0,0,True,True,1.0,51.602251
panda,trac_task_5ms,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,0,0,True,True,1.0,51.396324
panda,two_step_predictive,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,0,0,True,True,1.0,1125.351369
panda,two_step_sigma,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,0,0,True,True,1.0,1770.366708
panda,cr_ik,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,1,0,True,True,1.0,1732.642187
panda,single_step_reserve,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,1,0,True,True,1.0,1266.882786
panda,trac_task_20ms,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,1,0,True,True,1.0,50.634364
panda,trac_task_5ms,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,1,0,True,True,1.0,50.613699
panda,two_step_predictive,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,1,0,True,True,1.0,1132.331924
panda,two_step_sigma,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,1,0,True,True,1.0,1778.229678
panda,cr_ik,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,2,0,True,True,1.0,1756.14717
panda,single_step_reserve,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,2,0,True,True,1.0,1263.01877
panda,trac_task_20ms,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,2,0,True,True,1.0,50.878299
panda,trac_task_5ms,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,2,0,True,True,1.0,52.216737
panda,two_step_predictive,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,2,0,True,True,1.0,1134.036009
panda,two_step_sigma,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,2,0,True,True,1.0,1761.545813
panda,cr_ik,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,0,3,True,True,1.0,1668.45338
panda,pink_qp,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,0,3,True,True,1.0,250.769084
panda,ranged_ik_positive_range,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,0,3,False,False,0.006666666666666667,95.187207
panda,ranged_ik_upstream,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,0,3,False,False,0.006666666666666667,117.596063
panda,single_step_reserve,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,0,3,True,True,1.0,1195.62076
panda,trac_task_20ms,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,0,3,True,True,1.0,51.751607
panda,trac_task_5ms,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,0,3,True,True,1.0,51.358951
panda,two_step_predictive,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,0,3,True,True,1.0,1114.205148
panda,two_step_sigma,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,0,3,True,True,1.0,1897.850257
panda,cr_ik,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,1,3,True,True,1.0,1662.13362
panda,single_step_reserve,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,1,3,True,True,1.0,1205.331154
panda,trac_task_20ms,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,1,3,True,True,1.0,51.938039
panda,trac_task_5ms,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,1,3,True,True,1.0,52.523315
panda,two_step_predictive,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,1,3,True,True,1.0,1117.575404
panda,two_step_sigma,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,1,3,True,True,1.0,1883.258224
panda,cr_ik,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,2,3,True,True,1.0,1666.257081
panda,single_step_reserve,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,2,3,True,True,1.0,1190.305368
panda,trac_task_20ms,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,2,3,True,True,1.0,54.111951
panda,trac_task_5ms,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,2,3,True,False,1.0,105.626379
panda,two_step_predictive,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,2,3,True,True,1.0,1119.462291
panda,two_step_sigma,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,2,3,True,True,1.0,1891.122853
panda,cr_ik,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,0,2,True,True,1.0,1672.66987
panda,pink_qp,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,0,2,True,True,1.0,201.056468
panda,ranged_ik_positive_range,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,0,2,False,False,0.006666666666666667,98.326437
panda,ranged_ik_upstream,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,0,2,False,False,0.02,108.387892
panda,single_step_reserve,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,0,2,False,False,0.5966666666666667,1484.769574
panda,trac_task_20ms,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,0,2,True,True,1.0,52.491889
panda,trac_task_5ms,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,0,2,True,True,1.0,52.116142
panda,two_step_predictive,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,0,2,True,True,1.0,1116.11518
panda,two_step_sigma,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,0,2,True,True,1.0,1735.044538
panda,cr_ik,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,1,2,True,True,1.0,1669.96998
panda,single_step_reserve,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,1,2,True,True,1.0,1262.955445
panda,trac_task_20ms,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,1,2,True,True,1.0,52.576164
panda,trac_task_5ms,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,1,2,True,True,1.0,50.918239
panda,two_step_predictive,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,1,2,True,True,1.0,1121.297274
panda,two_step_sigma,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,1,2,True,True,1.0,1742.224123
panda,cr_ik,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,2,2,True,True,1.0,1666.618105
panda,single_step_reserve,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,2,2,False,False,0.5966666666666667,1479.383395
panda,trac_task_20ms,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,2,2,True,True,1.0,51.56461
panda,trac_task_5ms,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,2,2,True,True,1.0,50.889945
panda,two_step_predictive,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,2,2,True,True,1.0,1125.219595
panda,two_step_sigma,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,2,2,True,True,1.0,1727.597349
panda,cr_ik,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,0,1,True,True,1.0,1735.186513
panda,pink_qp,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,0,1,False,False,0.33,260.504424
panda,ranged_ik_positive_range,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,0,1,False,False,0.0033333333333333335,81.692007
panda,ranged_ik_upstream,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,0,1,False,False,0.01,100.547287
panda,single_step_reserve,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,0,1,False,False,0.3333333333333333,1675.089124
panda,trac_task_20ms,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,0,1,True,True,1.0,52.684574
panda,trac_task_5ms,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,0,1,True,True,1.0,53.61191
panda,two_step_predictive,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,0,1,True,True,1.0,1127.301978
panda,two_step_sigma,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,0,1,True,True,1.0,1816.141554
panda,cr_ik,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,1,1,True,True,1.0,1742.599761
panda,single_step_reserve,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,1,1,False,False,0.3333333333333333,1625.011026
panda,trac_task_20ms,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,1,1,True,True,1.0,53.043095
panda,trac_task_5ms,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,1,1,True,True,1.0,53.959382
panda,two_step_predictive,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,1,1,True,True,1.0,1121.748357
panda,two_step_sigma,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,1,1,True,True,1.0,1818.97563
panda,cr_ik,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,2,1,True,True,1.0,1736.258984
panda,single_step_reserve,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,2,1,False,False,0.3333333333333333,1627.165791
panda,trac_task_20ms,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,2,1,True,True,1.0,52.038631
panda,trac_task_5ms,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,2,1,True,True,1.0,51.422421
panda,two_step_predictive,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,2,1,True,True,1.0,1117.524765
panda,two_step_sigma,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,2,1,True,True,1.0,1822.421528
panda,cr_ik,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,0,3,True,True,1.0,1734.90661
panda,pink_qp,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,0,3,True,True,1.0,300.402035
panda,ranged_ik_positive_range,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,0,3,False,False,0.006666666666666667,95.430997
panda,ranged_ik_upstream,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,0,3,False,False,0.006666666666666667,105.831217
panda,single_step_reserve,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,0,3,True,True,1.0,1218.209921
panda,trac_task_20ms,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,0,3,True,True,1.0,52.258452
panda,trac_task_5ms,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,0,3,True,True,1.0,51.627934
panda,two_step_predictive,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,0,3,True,True,1.0,1124.925598
panda,two_step_sigma,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,0,3,True,True,1.0,1769.756522
panda,cr_ik,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,1,3,True,True,1.0,1716.199787
panda,single_step_reserve,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,1,3,True,True,1.0,1215.424547
panda,trac_task_20ms,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,1,3,True,True,1.0,52.025272
panda,trac_task_5ms,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,1,3,True,True,1.0,51.94358
panda,two_step_predictive,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,1,3,True,True,1.0,1127.530833
panda,two_step_sigma,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,1,3,True,True,1.0,1769.410833
panda,cr_ik,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,2,3,True,True,1.0,1726.139292
panda,single_step_reserve,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,2,3,True,True,1.0,1224.014773
panda,trac_task_20ms,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,2,3,True,True,1.0,51.36533
panda,trac_task_5ms,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,2,3,True,True,1.0,51.689782
panda,two_step_predictive,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,2,3,True,True,1.0,1126.005214
panda,two_step_sigma,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,2,3,True,True,1.0,1790.557975
panda,cr_ik,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,0,2,True,True,1.0,1694.598279
panda,pink_qp,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,0,2,True,True,1.0,291.562426
