frames,completion,deadline_completion,frame_success,frame_deadline_success,accepted_frames,deadline_frames,total_latency_ns,p50_ms,p95_ms,p99_ms,first_failure_frame,successful_prefix,first_failure_reason,failure_reasons,backup_rate,optimized_command_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,normalized_tolerance_p95,max_accepted_step_utilization,acceleration_rms,velocity_change_rms,accepted_contract_violations,robot,method,repeat,uid,site_id,family,run_id,raw_file,optimization_rate,command_change_rate,mean_intervention,all_nodes_verified_rate,fallback_decisions
150,True,True,1.0,1.0,150,150,25241359,0.160987,0.2126724499999999,0.2913923099999995,,150,,{},0.0,0.0,0.0,0.00013541581241807447,0.0007064419267854968,0.00017726112655598236,0.0015264952385123552,0.13541581241807446,0.7721152160733601,9.919325491100167,0.19838650982200334,0,panda,trac_task_5ms,1,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trajectory_10,near_singular,panda_trajectory_10_trac_task_5ms_r1,runs/panda_trajectory_10_trac_task_5ms_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,26639776,0.1663105,0.23813239999999994,0.35746835999999926,,150,,{},0.0,0.0,0.0,0.00022838119431426704,0.0007064419266205951,0.00046710952404450197,0.0022584784628035945,0.22838119431426704,0.7721143440692538,9.939319315340713,0.19878638630681425,0,panda,trac_task_20ms,0,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,trajectory_10,near_singular,panda_trajectory_10_trac_task_20ms_r0,runs/panda_trajectory_10_trac_task_20ms_r0.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,26398285,0.164855,0.22753244999999997,0.2677119999999999,,150,,{},0.0,0.0,0.0,0.00019959454760744663,0.00020429366191024423,0.004815574202939504,0.004972038100616519,0.5518241555192251,0.5570494947861393,2.179367290933442,0.04358734581866884,0,panda,trac_task_5ms,2,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,panda_trajectory_23_trac_task_5ms_r2,runs/panda_trajectory_23_trac_task_5ms_r2.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,182215705,1.6388095,1.8050415,2.080087439999999,,150,,{},0.4866666666666667,0.0,0.5133333333333333,0.00048191767062208423,0.0006936319537830603,0.0025706831091431934,0.0030782436639041908,0.4819176706220842,0.3526226897473873,7.0164950039984495,0.140329900079969,0,panda,tar_nominal,0,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trajectory_11,near_singular,panda_trajectory_11_tar_nominal_r0,runs/panda_trajectory_11_tar_nominal_r0.jsonl.gz,0.5266666666666666,0.5133333333333333,0.01431882648572418,0.9866666666666667,"{""zero_objective_unchanged"":71,""optimized"":77,""backup"":2}"
150,True,True,1.0,1.0,150,150,32751181,0.1876775,0.34123755,0.48826681999999993,,150,,{},0.0,0.0,0.0,0.00014393043094217676,0.00014818149319344284,0.0002747538297563164,0.00028026499680029607,0.14393043094217675,0.41058339145363587,0.7562521220509175,0.015125042441018349,0,panda,trac_task_5ms,1,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,trajectory_20,joint_limit_return,panda_trajectory_20_trac_task_5ms_r1,runs/panda_trajectory_20_trac_task_5ms_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,False,False,0.7,0.7,105,105,133311363,0.9129705,1.0326068,1.11762555,105,105,position_tolerance+orientation_tolerance,"{""position_tolerance+orientation_tolerance"":45}",0.0,0.0,0.0,0.00023390312300224894,0.0009538083780688717,0.00039835749691406627,0.008304875900969308,0.23390312300224894,0.9999999999999997,12.569781595621395,0.2513956319124279,0,panda,pink_qp,1,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,trajectory_38,high_curvature,panda_trajectory_38_pink_qp_r1,runs/panda_trajectory_38_pink_qp_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,147707276,1.0191695,1.2954332999999965,1.52728754,,150,,{},0.0,0.0,0.0,0.0002768898091500903,0.00037417138981585924,0.0006926542853791169,0.0008261210938534788,0.2768898091500903,0.755514258927789,6.9663474845003,0.139326949690006,0,panda,pink_qp,2,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,panda_trajectory_37_pink_qp_r2,runs/panda_trajectory_37_pink_qp_r2.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,179514177,1.0458595,1.5369453999999996,1.5925595899999998,,150,,{},0.0,0.0,0.0,0.00018788284722292628,0.0001981718022720297,0.00033614596368665916,0.0003579234867976215,0.18788284722292625,0.38817078268504274,0.8836881236719779,0.017673762473439558,0,panda,pink_qp,0,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,panda_trajectory_08_pink_qp_r0,runs/panda_trajectory_08_pink_qp_r0.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,32056722,0.1856145,0.3194769,0.38891677999999935,,150,,{},0.0,0.0,0.0,0.0005390197637246122,0.0007399934778407922,0.0007435632992909235,0.0012002991148117662,0.5390197637246122,0.8245363423460945,8.584091012433275,0.1716818202486655,0,panda,trac_task_5ms,1,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,trajectory_31,high_curvature,panda_trajectory_31_trac_task_5ms_r1,runs/panda_trajectory_31_trac_task_5ms_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,176752138,1.3443565,1.8257492499999997,2.0023365399999995,,150,,{},0.5066666666666667,0.0,0.49333333333333335,0.000483493635821976,0.0006936319537830603,0.0024774401211519023,0.0031848090757092946,0.483493635821976,0.35742864624852017,6.911741094763509,0.13823482189527017,0,panda,tar_nominal,2,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trajectory_11,near_singular,panda_trajectory_11_tar_nominal_r2,runs/panda_trajectory_11_tar_nominal_r2.jsonl.gz,0.5066666666666667,0.49333333333333335,0.014222725506490435,0.9866666666666667,"{""zero_objective_unchanged"":74,""optimized"":74,""backup"":2}"
150,True,True,1.0,1.0,150,150,568361702,3.4170575,4.95860955,5.061976349999999,,150,,{},0.8666666666666667,0.0,0.13333333333333333,0.0009277158488308404,0.000992823283455368,0.0024284557047812173,0.0026633617813564187,0.9277158488308405,0.33849479892380335,0.8379052921228815,0.01675810584245763,0,panda,tar_free,2,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,trajectory_22,joint_limit_return,panda_trajectory_22_tar_free_r2,runs/panda_trajectory_22_tar_free_r2.jsonl.gz,1.0,0.13333333333333333,0.005346156117780025,0.006666666666666667,"{""optimized"":20,""backup"":130}"
150,True,True,1.0,1.0,150,150,29444361,0.173356,0.29228089999999957,0.39335338999999975,,150,,{},0.0,0.0,0.0,0.0006005104779795937,0.0007905665580881316,0.0003731649609487168,0.004547942473359746,0.6005104779795937,0.8689113443310507,6.61502648045483,0.1323005296090966,0,panda,trac_task_5ms,0,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,trajectory_35,high_curvature,panda_trajectory_35_trac_task_5ms_r0,runs/panda_trajectory_35_trac_task_5ms_r0.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,147575975,1.000432,1.0270074,1.0498987699999998,,150,,{},0.0,0.0,0.0,0.00014493285752870797,0.00015650262048398018,0.0005750903961834645,0.0006946293305076279,0.14493285752870796,0.8188979360305191,5.52201960832949,0.11044039216658981,0,panda,pink_qp,1,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,trajectory_30,high_curvature,panda_trajectory_30_pink_qp_r1,runs/panda_trajectory_30_pink_qp_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,616831329,4.344595,4.4304262,4.7154157099999985,,150,,{},0.12666666666666668,0.0,0.8733333333333333,0.000300423269967478,0.00040618229606570927,0.0027356698194490985,0.0037230639950843036,0.3388671972647541,0.3284364559005189,1.7412239455175766,0.034824478910351536,0,panda,tar_fixed,2,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,trajectory_29,joint_limit_return,panda_trajectory_29_tar_fixed_r2,runs/panda_trajectory_29_tar_fixed_r2.jsonl.gz,0.9933333333333333,0.8733333333333333,0.011645275280628793,0.8733333333333333,"{""zero_objective_unchanged"":1,""optimized"":131,""backup"":18}"
150,True,True,1.0,1.0,150,150,193518516,1.653511,1.72624165,1.85753126,,150,,{},0.38,0.0,0.62,0.00047428073479621616,0.0006752342795638285,0.0034862373794804793,0.006245900703832906,0.4998207021019352,0.2500483414535496,2.2487964286679474,0.04497592857335895,0,panda,tar_nominal,1,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,trajectory_16,near_singular,panda_trajectory_16_tar_nominal_r1,runs/panda_trajectory_16_tar_nominal_r1.jsonl.gz,0.6333333333333333,0.62,0.0098364881665951,0.9866666666666667,"{""zero_objective_unchanged"":55,""backup"":2,""optimized"":93}"
150,True,True,1.0,1.0,150,150,145176971,1.004511,1.0277792,1.04044117,,150,,{},0.0,0.0,0.0,0.00015402714717964667,0.00021513749647973678,0.00020273334582976508,0.00029192859801936954,0.15402714717964666,0.5204466271262618,2.961173026746098,0.059223460534921966,0,panda,pink_qp,2,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,trajectory_23,joint_limit_return,panda_trajectory_23_pink_qp_r2,runs/panda_trajectory_23_pink_qp_r2.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,26949214,0.1644065,0.25532799999999994,0.3348902799999993,,150,,{},0.0,0.0,0.0,0.00010277255086875787,0.00010632332315555908,8.538601694525924e-05,8.881161408810338e-05,0.10277255086875788,0.30489558385102616,0.6805518438345494,0.013611036876690987,0,panda,trac_task_5ms,2,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,trajectory_28,joint_limit_return,panda_trajectory_28_trac_task_5ms_r2,runs/panda_trajectory_28_trac_task_5ms_r2.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,605666139,3.5428905,4.8845752,5.29502399,,150,,{},0.5066666666666667,0.0,0.49333333333333335,0.0009739861449554732,0.0009963204067882962,0.005836415978634983,0.006454584384963734,0.9739861449554732,0.27229203559002396,1.2976934399700326,0.02595386879940065,0,panda,tar_free,0,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,trajectory_27,joint_limit_return,panda_trajectory_27_tar_free_r0,runs/panda_trajectory_27_tar_free_r0.jsonl.gz,1.0,0.49333333333333335,0.020893091044269306,0.006666666666666667,"{""optimized"":74,""backup"":76}"
150,True,True,1.0,1.0,150,150,493058066,2.4678715,4.47265405,5.217001519999998,,150,,{},0.5666666666666667,0.0,0.43333333333333335,0.0004056174603028799,0.0007635169551578413,0.0014664872446782046,0.005788890093949114,0.44165537061530863,0.2845812421018246,2.8962079543573394,0.05792415908714678,0,panda,tar_fixed,2,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,trajectory_18,near_singular,panda_trajectory_18_tar_fixed_r2,runs/panda_trajectory_18_tar_fixed_r2.jsonl.gz,0.9266666666666666,0.43333333333333335,0.0028341715351827552,0.49333333333333335,"{""zero_objective_unchanged"":11,""optimized"":65,""backup"":74}"
150,True,True,1.0,1.0,150,150,26529141,0.1668345,0.22402204999999992,0.3375290999999997,,150,,{},0.0,0.0,0.0,9.66830620859172e-05,0.0009085093690778567,0.0001296679466383187,0.005941142604630426,0.09668306208591719,0.3517400159729888,3.8835091319872705,0.07767018263974543,0,panda,trac_task_5ms,1,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,trajectory_03,smooth,panda_trajectory_03_trac_task_5ms_r1,runs/panda_trajectory_03_trac_task_5ms_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,False,False,0.4866666666666667,0.4866666666666667,73,73,844228146,7.0502665,7.1503796500000005,7.497013269999995,72,72,non_finite_or_wrong_shape,"{""non_finite_or_wrong_shape"":77}",0.26666666666666666,0.0,0.22,0.0009549201895157348,0.0009980277919149465,0.003159721011620394,0.007406384552278126,0.9549201895157348,0.9357772706524913,7.167880230895638,0.14335760461791275,0,panda,tar_free,0,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,panda_trajectory_26_tar_free_r0,runs/panda_trajectory_26_tar_free_r0.jsonl.gz,1.0,0.22,0.005112404048475696,0.04,"{""optimized"":33,""backup"":40,""failure"":77}"
150,True,True,1.0,1.0,150,150,112976742,0.6658675,1.0159726,1.0491377899999996,,150,,{},0.0,0.0,0.0,0.0005677173587202358,0.0007579498335587986,0.0011728304235744187,0.0015253651884593329,0.5677173587202359,0.8084640822330211,8.516079573520747,0.17032159147041495,0,panda,pink_qp,0,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,trajectory_31,high_curvature,panda_trajectory_31_pink_qp_r0,runs/panda_trajectory_31_pink_qp_r0.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,649376660,4.3260605,4.425493149999999,4.701733649999999,,150,,{},0.006666666666666667,0.0,0.9933333333333333,0.0003053561261538974,0.00045435464805961765,0.0003946554733128959,0.0029960833587579635,0.3053561261538974,0.34927635262243,1.2398009596810935,0.024796019193621868,0,panda,tar_fixed,2,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,trajectory_02,smooth,panda_trajectory_02_tar_fixed_r2,runs/panda_trajectory_02_tar_fixed_r2.jsonl.gz,0.9933333333333333,0.9933333333333333,0.010198815881914668,1.0,"{""zero_objective_unchanged"":1,""optimized"":149}"
150,True,True,1.0,1.0,150,150,25976797,0.165087,0.22230639999999993,0.29157815999999986,,150,,{},0.0,0.0,0.0,0.0004131633392155356,0.0005825109072773554,0.000396877806789847,0.002605502966195467,0.41316333921553566,0.6475939279198192,6.473237567949788,0.12946475135899577,0,panda,trac_task_5ms,0,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,trajectory_34,high_curvature,panda_trajectory_34_trac_task_5ms_r0,runs/panda_trajectory_34_trac_task_5ms_r0.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,False,False,0.7533333333333333,0.7533333333333333,113,113,733883956,4.4139955,7.151750099999999,7.524809849999996,113,113,non_finite_or_wrong_shape,"{""non_finite_or_wrong_shape"":37}",0.0,0.0,0.7533333333333333,0.0009934099358681042,0.0009987632934192097,0.0034994962118329205,0.0059180546576916605,0.9934099358681041,0.5557995595736708,6.37422114136907,0.12748442282738137,0,panda,tar_free,0,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,panda_trajectory_14_tar_free_r0,runs/panda_trajectory_14_tar_free_r0.jsonl.gz,1.0,0.7533333333333333,0.039736232280161564,0.06,"{""optimized"":113,""failure"":37}"
150,True,True,1.0,1.0,150,150,557260527,3.372144,4.8385882,5.939747019999998,,150,,{},0.82,0.0,0.18,0.0009570802926550785,0.00099901822174451,0.005877797254195134,0.00826430541956215,0.9570802926550784,0.8246066716083504,9.0616588894447,0.18123317778889403,0,panda,tar_free,2,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,trajectory_31,high_curvature,panda_trajectory_31_tar_free_r2,runs/panda_trajectory_31_tar_free_r2.jsonl.gz,1.0,0.18,0.012152335234019034,0.006666666666666667,"{""optimized"":27,""backup"":123}"
150,True,True,1.0,1.0,150,150,117341729,0.673393,1.00707,1.01497518,,150,,{},0.0,0.0,0.0,1.797000187546975e-05,0.00016038028934607898,3.0249903259137738e-05,0.00024869876297512595,0.017970001875469748,0.9999999999999968,8.02606031186952,0.16052120623739038,0,panda,pink_qp,1,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,panda_trajectory_15_pink_qp_r1,runs/panda_trajectory_15_pink_qp_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,27534666,0.166328,0.25111289999999986,0.2895418299999998,,150,,{},0.0,0.0,0.0,0.0001052776299757502,0.0003094691781309085,0.0004635831048080184,0.002567786607613312,0.1052776299757502,0.3197091196370736,0.7469876032325572,0.014939752064651144,0,panda,trac_task_5ms,1,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,trajectory_25,joint_limit_return,panda_trajectory_25_trac_task_5ms_r1,runs/panda_trajectory_25_trac_task_5ms_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,25789240,0.163289,0.23254789999999997,0.2789751099999996,,150,,{},0.0,0.0,0.0,0.0006586281542244348,0.0008351690556756641,0.0005953811611356018,0.004265949950886962,0.6586281542244349,0.901407137557752,7.383482328888243,0.14766964657776485,0,panda,trac_task_20ms,1,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,trajectory_32,high_curvature,panda_trajectory_32_trac_task_20ms_r1,runs/panda_trajectory_32_trac_task_20ms_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,25996384,0.1617495,0.23153859999999996,0.32753336999999966,,150,,{},0.0,0.0,0.0,0.0001247150128149069,0.0005966057679649651,0.000424329753764649,0.0020266336797916604,0.1247150128149069,0.24977309296816025,0.9377555573855765,0.01875511114771153,0,panda,trac_task_5ms,2,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,trajectory_15,near_singular,panda_trajectory_15_trac_task_5ms_r2,runs/panda_trajectory_15_trac_task_5ms_r2.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,650360763,4.332501,4.481924599999999,4.705003949999997,,150,,{},0.006666666666666667,0.0,0.9933333333333333,0.00025149204270135864,0.00045275742153338494,0.0005816726419875364,0.00400625970378944,0.2514920427013586,0.30884200169267384,1.1421262773826673,0.02284252554765335,0,panda,tar_fixed,1,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,panda_trajectory_05_tar_fixed_r1,runs/panda_trajectory_05_tar_fixed_r1.jsonl.gz,0.9933333333333333,0.9933333333333333,0.013211118990957742,1.0,"{""zero_objective_unchanged"":1,""optimized"":149}"
150,True,True,1.0,1.0,150,150,259793917,1.6992985,1.8670007,2.0644686299999973,,150,,{},0.006666666666666667,0.0,0.9933333333333333,0.0009776999308932157,0.00099644352411298,0.0017965587758875191,0.0035869835975377525,0.9776999308932155,0.3600595546718856,1.1838079731654405,0.023676159463308807,0,panda,tar_nominal,1,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,panda_trajectory_08_tar_nominal_r1,runs/panda_trajectory_08_tar_nominal_r1.jsonl.gz,0.9933333333333333,0.9933333333333333,0.0382761403117747,0.52,"{""zero_objective_unchanged"":1,""optimized"":149}"
150,True,True,1.0,1.0,150,150,656377311,4.355663,4.6627597,4.947088559999999,,150,,{},0.006666666666666667,0.0,0.9933333333333333,0.00022353155913641586,0.0007592613432628477,0.0005488500929606222,0.004775502657693124,0.22353155913641587,0.31962063855392997,3.9257267120367945,0.07851453424073589,0,panda,tar_fixed,2,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,trajectory_03,smooth,panda_trajectory_03_tar_fixed_r2,runs/panda_trajectory_03_tar_fixed_r2.jsonl.gz,0.9933333333333333,0.9933333333333333,0.010691735539413758,1.0,"{""zero_objective_unchanged"":1,""optimized"":149}"
150,True,True,1.0,1.0,150,150,155390840,1.0220775,1.2106373999999998,1.2917136299999994,,150,,{},0.0,0.0,0.0,7.201218720702167e-05,7.48998555183256e-05,8.379639829574725e-05,8.668867108196216e-05,0.07201218720702167,0.42788133668302897,1.1460322191025802,0.022920644382051606,0,panda,pink_qp,2,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,panda_trajectory_26_pink_qp_r2,runs/panda_trajectory_26_pink_qp_r2.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,26033795,0.1655725,0.229229,0.25563633999999996,,150,,{},0.0,0.0,0.0,0.00044979476122853273,0.0005250596822020291,0.0005293283585707017,0.0006861372237728431,0.44979476122853274,0.6974500174037849,6.249055618891138,0.12498111237782275,0,panda,trac_task_20ms,1,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,trajectory_36,high_curvature,panda_trajectory_36_trac_task_20ms_r1,runs/panda_trajectory_36_trac_task_20ms_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,25464351,0.162,0.2227615499999999,0.2628894699999996,,150,,{},0.0,0.0,0.0,0.00015423199990690812,0.0004311451236538498,0.0012258610780614605,0.0032411505842076414,0.1542319999069081,0.2529927492410288,0.6544972120843,0.013089944241686002,0,panda,trac_task_20ms,0,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,trajectory_29,joint_limit_return,panda_trajectory_29_trac_task_20ms_r0,runs/panda_trajectory_29_trac_task_20ms_r0.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,25516845,0.164135,0.21230019999999983,0.28268799,,150,,{},0.0,0.0,0.0,0.00015407501020505408,0.00015741021665113033,0.00020213066385443618,0.0002071432122749063,0.15407501020505407,0.29217595023908166,0.7639065356516695,0.015278130713033392,0,panda,trac_task_20ms,0,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,panda_trajectory_00_trac_task_20ms_r0,runs/panda_trajectory_00_trac_task_20ms_r0.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,266601015,1.751414,1.9921874499999999,2.1048957699999993,,150,,{},0.006666666666666667,0.0,0.9933333333333333,0.0009912408731854619,0.0009987736467276151,0.0035909283184554475,0.004148934437357193,0.9912408731854618,0.6468539895688586,6.386646244957814,0.12773292489915627,0,panda,tar_nominal,2,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,trajectory_34,high_curvature,panda_trajectory_34_tar_nominal_r2,runs/panda_trajectory_34_tar_nominal_r2.jsonl.gz,0.9933333333333333,0.9933333333333333,0.03806698942505112,0.34,"{""zero_objective_unchanged"":1,""optimized"":149}"
150,True,True,1.0,1.0,150,150,143766318,1.0028495,1.02433375,1.0717584599999992,,150,,{},0.0,0.0,0.0,0.0003309160980616507,0.0004332447886624802,0.0005762369491960985,0.0006894042572122966,0.3309160980616507,0.6068580222097096,6.6012661805033055,0.1320253236100661,0,panda,pink_qp,0,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,trajectory_36,high_curvature,panda_trajectory_36_pink_qp_r0,runs/panda_trajectory_36_pink_qp_r0.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,25953467,0.1638845,0.2234303,0.33311138999999995,,150,,{},0.0,0.0,0.0,2.8306981683258605e-05,2.8697138864935677e-05,6.203889567096905e-05,6.455308053667287e-05,0.028306981683258604,0.2514866923539194,0.6341075176028448,0.012682150352056895,0,panda,trac_task_20ms,1,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,panda_trajectory_07_trac_task_20ms_r1,runs/panda_trajectory_07_trac_task_20ms_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,True,True,1.0,1.0,150,150,269946006,1.81607,2.0351565,2.09811038,,150,,{},0.006666666666666667,0.0,0.9933333333333333,0.0009713330121233001,0.0009942349471519403,0.0032907641152238702,0.004097468511889454,0.9713330121233,0.8468736454463526,6.452615881479053,0.12905231762958105,0,panda,tar_nominal,1,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,trajectory_35,high_curvature,panda_trajectory_35_tar_nominal_r1,runs/panda_trajectory_35_tar_nominal_r1.jsonl.gz,0.9933333333333333,0.9933333333333333,0.039941113456199835,0.31333333333333335,"{""zero_objective_unchanged"":1,""optimized"":149}"
150,True,True,1.0,1.0,150,150,672693695,4.3513025,5.4683853,5.88461793,,150,,{},0.006666666666666667,0.0,0.9933333333333333,0.0003060935447680456,0.0004985540430238597,0.00039589836271338824,0.003197386474952797,0.3060935447680456,0.34927635262243,1.455427061510622,0.029108541230212438,0,panda,tar_fixed,0,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,trajectory_02,smooth,panda_trajectory_02_tar_fixed_r0,runs/panda_trajectory_02_tar_fixed_r0.jsonl.gz,0.9933333333333333,0.9933333333333333,0.01021230024853853,1.0,"{""zero_objective_unchanged"":1,""optimized"":149}"
150,True,True,1.0,1.0,150,150,28236073,0.170293,0.26206584999999993,0.3270011999999995,,150,,{},0.0,0.0,0.0,0.00010431826884145329,0.0007174928446573739,8.68724959074251e-05,0.002482400066766628,0.10431826884145329,0.3048685540474842,1.5229267559216821,0.030458535118433647,0,panda,trac_task_5ms,1,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,trajectory_28,joint_limit_return,panda_trajectory_28_trac_task_5ms_r1,runs/panda_trajectory_28_trac_task_5ms_r1.jsonl.gz,0.0,0.0,0.0,0.0,"{""baseline"":150}"
150,False,False,0.7733333333333333,0.7733333333333333,116,116,577402176,2.4691305,7.374444700000001,7.5404247799999995,116,116,non_finite_or_wrong_shape,"{""non_finite_or_wrong_shape"":34}",0.6333333333333333,0.0,0.14,0.0006119186642262724,0.0008187265401644835,0.00560007454778501,0.006634831210066586,0.6682045798928442,0.8878470554412186,9.181477793548371,0.18362955587096744,0,panda,tar_fixed,0,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,trajectory_14,near_singular,panda_trajectory_14_tar_fixed_r0,runs/panda_trajectory_14_tar_fixed_r0.jsonl.gz,0.8933333333333333,0.14,0.0009385231478495528,0.24,"{""zero_objective_unchanged"":16,""optimized"":21,""backup"":79,""failure"":34}"
