robot,uid,site_id,family,method,repeats,completion,deadline_completion,total_latency_ns,frame_success,successful_prefix,acceleration_rms
panda,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,trajectory_33,high_curvature,single_gn_k1,3,1.0,1.0,42782510.666666664,1.0,150.0,8.237653269798528
panda,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,trajectory_05,smooth,single_gn_k1,3,1.0,1.0,40976364.666666664,1.0,150.0,1.0125556746158961
panda,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,trajectory_02,smooth,single_gn_k1,3,1.0,1.0,40819630.0,1.0,150.0,0.7200396927714937
panda,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,trajectory_19,near_singular,single_gn_k1,3,1.0,1.0,39955694.666666664,1.0,150.0,2.9727122105010024
panda,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,trajectory_01,smooth,single_gn_k1,3,1.0,1.0,40539586.333333336,1.0,150.0,0.7811608770288648
panda,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,trajectory_08,smooth,single_gn_k1,3,1.0,1.0,40614328.333333336,1.0,150.0,0.7389855951065226
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,single_gn_k1,3,1.0,1.0,41465731.0,1.0,150.0,5.496886886682039
panda,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,trajectory_31,high_curvature,single_gn_k1,3,1.0,1.0,42680605.333333336,1.0,150.0,8.621277394176985
panda,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,trajectory_00,smooth,single_gn_k1,3,1.0,1.0,41079703.0,1.0,150.0,0.7971990321424749
panda,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,trajectory_34,high_curvature,single_gn_k1,3,1.0,1.0,42651679.333333336,1.0,150.0,6.420446661618587
panda,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,trajectory_37,high_curvature,single_gn_k1,3,1.0,1.0,41873796.666666664,1.0,150.0,6.912978513197525
panda,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,trajectory_18,near_singular,single_gn_k1,3,1.0,1.0,39945623.333333336,1.0,150.0,1.0224659786266785
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,single_gn_k1,3,1.0,1.0,39196256.666666664,1.0,150.0,2.9475452711093353
panda,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,trajectory_07,smooth,single_gn_k1,3,1.0,1.0,41742009.666666664,1.0,150.0,0.6175829368778354
panda,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,trajectory_11,near_singular,single_gn_k1,3,1.0,1.0,34843303.0,1.0,150.0,11.110068307177846
panda,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,trajectory_35,high_curvature,single_gn_k1,3,1.0,1.0,42743724.0,1.0,150.0,6.6120378998215115
panda,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,trajectory_03,smooth,single_gn_k1,3,1.0,1.0,40774623.666666664,1.0,150.0,0.6778726426007479
panda,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,trajectory_12,near_singular,single_gn_k1,3,1.0,1.0,40059831.0,1.0,150.0,2.3950420960552603
panda,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,trajectory_04,smooth,single_gn_k1,3,1.0,1.0,40532814.666666664,1.0,150.0,0.5712854544727238
panda,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,trajectory_30,high_curvature,single_gn_k1,3,1.0,1.0,41726920.666666664,1.0,150.0,5.428278342244997
panda,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,trajectory_32,high_curvature,single_gn_k1,3,1.0,1.0,40889408.0,1.0,150.0,7.451561313178097
panda,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,trajectory_36,high_curvature,single_gn_k1,3,1.0,1.0,40913595.333333336,1.0,150.0,6.062948517556353
ur5e,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,trajectory_22,joint_limit_return,trac_task_5ms,3,0.6666666666666666,0.6666666666666666,39666280.333333336,0.9977777777777778,114.0,25.11985125277189
ur5e,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,trajectory_23,joint_limit_return,trac_task_5ms,3,1.0,1.0,26523607.0,1.0,150.0,15.9048562732032
ur5e,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,trajectory_35,high_curvature,trac_task_5ms,3,1.0,1.0,23989399.0,1.0,150.0,8.191319611980452
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trajectory_08,smooth,trac_task_5ms,3,1.0,1.0,24019392.333333332,1.0,150.0,6.540128134691172
ur5e,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,trajectory_31,high_curvature,trac_task_5ms,3,1.0,1.0,24103741.333333332,1.0,150.0,6.298408272787879
ur5e,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,trajectory_18,near_singular,trac_task_5ms,3,1.0,1.0,25837608.0,1.0,150.0,23.211164457845356
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trajectory_37,high_curvature,trac_task_5ms,3,1.0,1.0,25017203.333333332,1.0,150.0,29.905963487137655
ur5e,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,trajectory_01,smooth,trac_task_5ms,3,1.0,1.0,24279152.333333332,1.0,150.0,20.539498301982913
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trajectory_07,smooth,trac_task_5ms,3,1.0,1.0,24049274.666666668,1.0,150.0,1.8477751204568331
ur5e,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,trajectory_26,joint_limit_return,trac_task_5ms,3,1.0,1.0,23788246.0,1.0,150.0,1.7006365327984316
ur5e,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,trajectory_21,joint_limit_return,trac_task_5ms,3,1.0,1.0,32197018.333333332,1.0,150.0,21.666375467269884
ur5e,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,trajectory_30,high_curvature,trac_task_5ms,3,1.0,1.0,24317884.333333332,1.0,150.0,27.06708962044209
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trajectory_05,smooth,trac_task_5ms,3,1.0,1.0,23718006.333333332,1.0,150.0,3.038653400101886
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trajectory_36,high_curvature,trac_task_5ms,3,1.0,1.0,24028302.0,1.0,150.0,6.08788210036793
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,trac_task_5ms,3,1.0,1.0,24380460.666666668,1.0,150.0,18.848618569683513
ur5e,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,trajectory_09,smooth,trac_task_5ms,3,1.0,1.0,24241780.333333332,1.0,150.0,1.7365189873838764
ur5e,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,trajectory_27,joint_limit_return,trac_task_5ms,3,1.0,1.0,24184961.333333332,1.0,150.0,3.073370015018446
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,trac_task_5ms,3,1.0,1.0,24529683.0,1.0,150.0,6.449402810756259
ur5e,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,trajectory_10,near_singular,trac_task_5ms,3,1.0,1.0,24222286.333333332,1.0,150.0,8.462363598835523
ur5e,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,trajectory_14,near_singular,trac_task_5ms,3,1.0,1.0,24707034.0,1.0,150.0,10.33970791690559
ur5e,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,trajectory_29,joint_limit_return,trac_task_5ms,3,1.0,1.0,24226551.666666668,1.0,150.0,0.8194022243313728
ur5e,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,trajectory_13,near_singular,trac_task_5ms,3,1.0,1.0,24354267.0,1.0,150.0,1.5129592797933789
ur5e,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,trajectory_00,smooth,trac_task_5ms,3,1.0,1.0,24706920.0,1.0,150.0,12.247765420117924
ur5e,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,trajectory_12,near_singular,trac_task_5ms,3,1.0,1.0,24385802.333333332,1.0,150.0,13.89848898768958
ur5e,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,trajectory_33,high_curvature,trac_task_5ms,3,1.0,1.0,23835525.666666668,1.0,150.0,8.361858883389782
ur5e,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,trajectory_28,joint_limit_return,trac_task_5ms,3,1.0,1.0,24163776.0,1.0,150.0,22.176982113160232
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trajectory_39,high_curvature,trac_task_5ms,3,1.0,1.0,23899628.0,1.0,150.0,7.3118296282583275
ur5e,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,trajectory_34,high_curvature,trac_task_5ms,3,1.0,1.0,23839530.666666668,1.0,150.0,8.090411875906762
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trajectory_04,smooth,trac_task_5ms,3,1.0,1.0,24274515.0,1.0,150.0,1.2366282474188555
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trajectory_03,smooth,trac_task_5ms,3,1.0,1.0,24605220.666666668,1.0,150.0,17.50633938967554
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,trac_task_5ms,3,0.0,0.0,151879725.33333334,0.8333333333333334,125.0,11.22446351147976
ur5e,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,trajectory_20,joint_limit_return,trac_task_5ms,3,1.0,1.0,23876769.333333332,1.0,150.0,15.262416997156796
ur5e,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,trajectory_16,near_singular,trac_task_5ms,3,1.0,1.0,24249823.666666668,1.0,150.0,0.6466141241143099
ur5e,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,trajectory_19,near_singular,trac_task_5ms,3,1.0,1.0,24942195.666666668,1.0,150.0,6.300910750917031
ur5e,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,trajectory_24,joint_limit_return,trac_task_5ms,3,1.0,1.0,24129490.0,1.0,150.0,4.676098985027524
ur5e,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,trajectory_25,joint_limit_return,trac_task_5ms,3,1.0,1.0,24351050.0,1.0,150.0,1.286881565116837
ur5e,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,trajectory_32,high_curvature,trac_task_5ms,3,1.0,1.0,24136346.0,1.0,150.0,5.539031128216806
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trajectory_06,smooth,trac_task_5ms,3,1.0,1.0,24361796.333333332,1.0,150.0,0.768098104348713
ur5e,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,trajectory_11,near_singular,trac_task_5ms,3,1.0,1.0,24318761.0,1.0,150.0,15.058689539382895
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,trac_task_5ms,3,1.0,1.0,24072412.666666668,1.0,150.0,10.37959059116906
ur5e,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,trajectory_22,joint_limit_return,pink_qp,3,1.0,1.0,95374520.33333333,1.0,150.0,27.947951413687118
ur5e,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,trajectory_23,joint_limit_return,pink_qp,3,1.0,1.0,94998217.33333333,1.0,150.0,0.9220917467049237
ur5e,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,trajectory_35,high_curvature,pink_qp,3,1.0,1.0,94400558.33333333,1.0,150.0,8.190145362200631
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trajectory_08,smooth,pink_qp,3,1.0,1.0,94551578.0,1.0,150.0,8.31257429303549
ur5e,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,trajectory_31,high_curvature,pink_qp,3,1.0,1.0,94476643.66666667,1.0,150.0,6.171233288713939
ur5e,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,trajectory_18,near_singular,pink_qp,3,1.0,1.0,95615046.66666667,1.0,150.0,24.5045520636521
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trajectory_37,high_curvature,pink_qp,3,1.0,1.0,95604167.33333333,1.0,150.0,37.68858836658844
ur5e,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,trajectory_01,smooth,pink_qp,3,1.0,1.0,95318686.66666667,1.0,150.0,27.37046262718599
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trajectory_07,smooth,pink_qp,3,1.0,1.0,95276359.66666667,1.0,150.0,0.7907816828614044
ur5e,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,trajectory_26,joint_limit_return,pink_qp,3,1.0,1.0,95334057.33333333,1.0,150.0,0.8821542494017126
ur5e,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,trajectory_21,joint_limit_return,pink_qp,3,1.0,1.0,97909656.0,1.0,150.0,18.19834678970561
ur5e,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,trajectory_30,high_curvature,pink_qp,3,1.0,1.0,94565831.33333333,1.0,150.0,32.48988449807168
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trajectory_05,smooth,pink_qp,3,1.0,1.0,94563634.0,1.0,150.0,0.7396093039834724
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trajectory_36,high_curvature,pink_qp,3,1.0,1.0,94408348.33333333,1.0,150.0,4.8831149253271775
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,pink_qp,3,0.0,0.0,103526174.66666667,0.5133333333333333,77.0,26.644342435124017
ur5e,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,trajectory_09,smooth,pink_qp,3,1.0,0.6666666666666666,111280262.66666667,1.0,150.0,0.8462150224287952
ur5e,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,trajectory_27,joint_limit_return,pink_qp,3,1.0,1.0,94867985.0,1.0,150.0,4.8095061780366715
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,pink_qp,3,0.0,0.0,94965220.33333333,0.9933333333333333,73.0,17.81766101825688
ur5e,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,trajectory_10,near_singular,pink_qp,3,1.0,1.0,94969188.66666667,1.0,150.0,8.837007331056807
ur5e,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,trajectory_14,near_singular,pink_qp,3,1.0,1.0,94922737.0,1.0,150.0,6.590886996035068
ur5e,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,trajectory_29,joint_limit_return,pink_qp,3,1.0,1.0,94693535.66666667,1.0,150.0,0.8188331419501326
ur5e,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,trajectory_13,near_singular,pink_qp,3,1.0,1.0,95166804.0,1.0,150.0,7.776803818040356
ur5e,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,trajectory_00,smooth,pink_qp,3,1.0,1.0,95547543.66666667,1.0,150.0,24.50904832694427
ur5e,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,trajectory_12,near_singular,pink_qp,3,1.0,1.0,94874929.66666667,1.0,150.0,21.61464275313161
ur5e,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,trajectory_33,high_curvature,pink_qp,3,1.0,1.0,94492368.66666667,1.0,150.0,8.212473567789708
ur5e,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,trajectory_28,joint_limit_return,pink_qp,3,1.0,1.0,95916624.66666667,1.0,150.0,27.221260012382732
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trajectory_39,high_curvature,pink_qp,3,1.0,1.0,95850736.0,1.0,150.0,7.255937848155331
ur5e,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,trajectory_34,high_curvature,pink_qp,3,1.0,1.0,94914136.66666667,1.0,150.0,7.987277553619626
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trajectory_04,smooth,pink_qp,3,1.0,1.0,95120599.33333333,1.0,150.0,1.237271660082086
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trajectory_03,smooth,pink_qp,3,1.0,1.0,95617247.33333333,1.0,150.0,20.157487123000806
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,pink_qp,3,1.0,1.0,94875268.0,1.0,150.0,7.984099048140724
ur5e,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,trajectory_20,joint_limit_return,pink_qp,3,1.0,1.0,96014451.0,1.0,150.0,20.09211721051614
ur5e,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,trajectory_16,near_singular,pink_qp,3,1.0,1.0,94787044.0,1.0,150.0,6.442563867685372
ur5e,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,trajectory_19,near_singular,pink_qp,3,1.0,1.0,95356683.33333333,1.0,150.0,17.10195381265139
ur5e,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,trajectory_24,joint_limit_return,pink_qp,3,1.0,1.0,95165381.33333333,1.0,150.0,4.1169926367570016
ur5e,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,trajectory_25,joint_limit_return,pink_qp,3,1.0,1.0,94867628.33333333,1.0,150.0,0.6433872219295087
ur5e,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,trajectory_32,high_curvature,pink_qp,3,1.0,1.0,95120627.66666667,1.0,150.0,5.367671176104795
ur5e,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,trajectory_06,smooth,pink_qp,3,1.0,1.0,95215053.66666667,1.0,150.0,0.7664541556589248
ur5e,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,trajectory_11,near_singular,pink_qp,3,1.0,1.0,95359959.0,1.0,150.0,13.78409346165507
ur5e,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,trajectory_02,smooth,pink_qp,3,1.0,1.0,94540848.0,1.0,150.0,16.498409709574368
ur5e,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,trajectory_22,joint_limit_return,single_gn_k0,3,1.0,1.0,39745907.0,1.0,150.0,2.1799375882485315
ur5e,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,trajectory_23,joint_limit_return,single_gn_k0,3,1.0,1.0,39489016.0,1.0,150.0,1.8600807872110467
ur5e,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,trajectory_35,high_curvature,single_gn_k0,3,1.0,1.0,39686975.0,1.0,150.0,8.19104494559606
ur5e,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,trajectory_08,smooth,single_gn_k0,3,1.0,1.0,39396527.333333336,1.0,150.0,3.171000083991039
ur5e,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,trajectory_31,high_curvature,single_gn_k0,3,1.0,1.0,39595751.666666664,1.0,150.0,6.175777559355084
ur5e,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,trajectory_18,near_singular,single_gn_k0,3,1.0,1.0,37530281.666666664,1.0,150.0,2.7457547661030204
ur5e,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,trajectory_37,high_curvature,single_gn_k0,3,1.0,1.0,39407111.0,1.0,150.0,27.7685625715451
ur5e,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,trajectory_01,smooth,single_gn_k0,3,1.0,1.0,39690864.0,1.0,150.0,16.93368569970191
ur5e,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,trajectory_07,smooth,single_gn_k0,3,1.0,1.0,39430718.333333336,1.0,150.0,0.7939589741715891
ur5e,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,trajectory_26,joint_limit_return,single_gn_k0,3,1.0,1.0,39587039.333333336,1.0,150.0,0.8459099858581064
ur5e,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,trajectory_21,joint_limit_return,single_gn_k0,3,1.0,1.0,38842756.0,1.0,150.0,6.982636991096077
ur5e,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,trajectory_30,high_curvature,single_gn_k0,3,1.0,1.0,39790972.333333336,1.0,150.0,32.113157957812206
ur5e,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,trajectory_05,smooth,single_gn_k0,3,1.0,1.0,38949308.0,1.0,150.0,4.830706707308558
ur5e,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,trajectory_36,high_curvature,single_gn_k0,3,1.0,1.0,39424123.666666664,1.0,150.0,5.25362830629543
ur5e,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,trajectory_38,high_curvature,single_gn_k0,3,1.0,1.0,39728357.0,1.0,150.0,28.070222583950425
ur5e,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,trajectory_09,smooth,single_gn_k0,3,1.0,1.0,39716921.666666664,1.0,150.0,0.8456037763209429
ur5e,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,trajectory_27,joint_limit_return,single_gn_k0,3,1.0,1.0,39257092.0,1.0,150.0,2.6689384202065676
ur5e,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,trajectory_17,near_singular,single_gn_k0,3,1.0,1.0,36466384.333333336,1.0,150.0,4.147984221239468
ur5e,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,trajectory_10,near_singular,single_gn_k0,3,1.0,1.0,37106330.666666664,1.0,150.0,2.418663703486158
ur5e,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,trajectory_14,near_singular,single_gn_k0,3,1.0,1.0,38910632.333333336,1.0,150.0,9.51128841092386
ur5e,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,trajectory_29,joint_limit_return,single_gn_k0,3,1.0,1.0,39825090.333333336,1.0,150.0,0.81937289244329
ur5e,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,trajectory_13,near_singular,single_gn_k0,3,1.0,1.0,36826152.333333336,1.0,150.0,2.655842714285338
ur5e,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,trajectory_00,smooth,single_gn_k0,3,1.0,1.0,39517024.666666664,1.0,150.0,2.0743068898663806
ur5e,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,trajectory_12,near_singular,single_gn_k0,3,1.0,1.0,37831079.0,1.0,150.0,1.18187889078657
ur5e,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,trajectory_33,high_curvature,single_gn_k0,3,1.0,1.0,39626961.666666664,1.0,150.0,8.21848592985355
ur5e,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,trajectory_28,joint_limit_return,single_gn_k0,3,1.0,1.0,39160614.0,1.0,150.0,8.103383785968804
ur5e,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,trajectory_39,high_curvature,single_gn_k0,3,1.0,1.0,39717143.333333336,1.0,150.0,7.255797513668394
ur5e,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,trajectory_34,high_curvature,single_gn_k0,3,1.0,1.0,39711400.333333336,1.0,150.0,7.986834842321801
ur5e,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,trajectory_04,smooth,single_gn_k0,3,1.0,1.0,39413103.0,1.0,150.0,1.201036801322881
ur5e,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,trajectory_03,smooth,single_gn_k0,3,1.0,0.6666666666666666,55404056.0,1.0,150.0,1.0657566765909954
ur5e,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,trajectory_15,near_singular,single_gn_k0,3,1.0,1.0,36473485.333333336,1.0,150.0,3.0094924023244896
ur5e,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,trajectory_20,joint_limit_return,single_gn_k0,3,1.0,1.0,39251522.0,1.0,150.0,2.053402933300667
ur5e,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,trajectory_16,near_singular,single_gn_k0,3,1.0,1.0,38512719.666666664,1.0,150.0,0.7136302433390975
ur5e,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,trajectory_19,near_singular,single_gn_k0,3,1.0,1.0,37340623.0,1.0,150.0,2.783832909248877
ur5e,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,trajectory_24,joint_limit_return,single_gn_k0,3,1.0,1.0,39229569.0,1.0,150.0,3.053370653380631
