robot,method,family,calls,units,verified_success,internal_success,accepted_within_20ms,returned_within_5ms,returned_within_20ms,total_latency_ns,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_mean_ms,latency_max_ms,internal_failure__task_reject,internal_failure__task_accept,internal_success__task_reject,internal_success__task_accept,accepted_position,accepted_orientation,all_returned_position,all_returned_orientation,joint_rejections,velocity_rejections,native_failure_task_accept,completion_counts,deadline_completion_counts,completion_rate,cumulative_latency_ns_per_sweep,per_trajectory_cumulative_ms,paired_unit_cumulative_ms
panda,trac_task_5ms,near_singular,4500,10,0.9431111111111111,0.9431111111111111,0.9431111111111111,0.9428888888888889,1.0,2295736814,0.178979,5.198102950000001,5.3740502900000005,0.5101637364444445,5.700302,256,0,0,4244,"{'p50': 1.8100340814053756e-05, 'p95': 0.0005964242794056759, 'p99': 0.0008083033135864839, 'mean': 8.82572052504877e-05, 'max': 0.0009566968939288339}","{'p50': 2.246120043643734e-05, 'p95': 0.003934874240851698, 'p99': 0.006204985997602026, 'mean': 0.00044220916835385353, 'max': 0.008139200422681337}","{'p50': 1.9252868750438373e-05, 'p95': 0.011125971252337653, 'p99': 0.0651518606168453, 'mean': 0.0030248903958152618, 'max': 0.1915586202012382}","{'p50': 2.458557011116254e-05, 'p95': 0.019563187252722665, 'p99': 0.12064357913623819, 'mean': 0.005586635766705271, 'max': 0.3509786411707091}",0,0,0,"[7, 8, 8]","[7, 8, 8]",0.7666666666666666,765245604.6666666,"{'p50': 32.221751, 'p95': 217.9008655, 'p99': 294.7613664500001, 'mean': 76.52456046666666, 'max': 325.888602}","{'p50': 33.177884, 'p95': 204.6200284833333, 'p99': 213.73550436333335, 'mean': 76.52456046666666, 'max': 216.01437333333334}"
panda,trac_task_5ms,smooth,4500,10,1.0,1.0,1.0,0.9997777777777778,1.0,986066581,0.177764,0.45327485,0.53387638,0.2191259068888889,5.82614,0,0,0,4500,"{'p50': 4.488378858383079e-05, 'p95': 0.00013276822372279708, 'p99': 0.00015510996194954, 'mean': 5.6471673947964265e-05, 'max': 0.0009568544527927205}","{'p50': 6.141173660593128e-05, 'p95': 0.0001447378926243225, 'p99': 0.00020381969015860078, 'mean': 9.450804002422055e-05, 'max': 0.0072828176243003775}","{'p50': 4.488378858383079e-05, 'p95': 0.00013276822372279708, 'p99': 0.00015510996194954, 'mean': 5.6471673947964265e-05, 'max': 0.0009568544527927205}","{'p50': 6.141173660593128e-05, 'p95': 0.0001447378926243225, 'p99': 0.00020381969015860078, 'mean': 9.450804002422055e-05, 'max': 0.0072828176243003775}",0,0,0,"[10, 10, 10]","[10, 10, 10]",1.0,328688860.3333333,"{'p50': 32.348124, 'p95': 37.83834675, 'p99': 63.88546069000003, 'mean': 32.86888603333333, 'max': 74.312828}","{'p50': 32.5472945, 'p95': 39.80390384999999, 'p99': 43.61019117, 'mean': 32.86888603333334, 'max': 44.561763}"
ur5e,dls_strict,high_curvature,1500,10,1.0,0.93,1.0,0.9213333333333333,1.0,2130980732,0.8013945,7.72472595,7.80550497,1.4206538213333333,8.501687,0,105,0,1395,"{'p50': 6.298403105089949e-08, 'p95': 1.9638914875753027e-05, 'p99': 0.00020079761573246025, 'mean': 6.831837192998143e-06, 'max': 0.000496789162257253}","{'p50': 4.486007811325632e-08, 'p95': 1.1504250027595069e-05, 'p99': 8.610325897278054e-05, 'mean': 3.691424706275255e-06, 'max': 0.00021360082827831834}","{'p50': 6.298403105089949e-08, 'p95': 1.9638914875753027e-05, 'p99': 0.00020079761573246025, 'mean': 6.831837192998143e-06, 'max': 0.000496789162257253}","{'p50': 4.486007811325632e-08, 'p95': 1.1504250027595069e-05, 'p99': 8.610325897278054e-05, 'mean': 3.691424706275255e-06, 'max': 0.00021360082827831834}",0,0,105,[10],[10],1.0,2130980732.0,"{'p50': 121.5830995, 'p95': 417.91671639999987, 'p99': 464.64841288, 'mean': 213.0980732, 'max': 476.331337}","{'p50': 121.5830995, 'p95': 417.91671639999987, 'p99': 464.64841288, 'mean': 213.0980732, 'max': 476.331337}"
ur5e,dls_strict,joint_limit_return,1500,10,0.9093333333333333,0.6,0.9093333333333333,0.6713333333333333,1.0,5115431059,1.2589385,7.8317484,7.99921262,3.410287372666667,9.39644,136,464,0,900,"{'p50': 1.227089069232703e-06, 'p95': 0.00035771427610201996, 'p99': 0.0008783422413366174, 'mean': 6.30035908683122e-05, 'max': 0.0009773293282137716}","{'p50': 1.970555518587193e-06, 'p95': 0.00037268000851903895, 'p99': 0.001415636936249748, 'mean': 7.875356104847742e-05, 'max': 0.0026601959488423295}","{'p50': 2.3193947835897454e-06, 'p95': 0.05836044795163142, 'p99': 0.40252119866333125, 'mean': 0.012559187606728696, 'max': 0.5152970358979431}","{'p50': 5.101049360962802e-06, 'p95': 0.275253369794363, 'p99': 0.6239305487086313, 'mean': 0.029663023124350513, 'max': 0.639609101799671}",0,0,464,[8],[8],0.8,5115431059.0,"{'p50': 538.223432, 'p95': 829.30675635, 'p99': 833.36140647, 'mean': 511.54310590000006, 'max': 834.375069}","{'p50': 538.223432, 'p95': 829.30675635, 'p99': 833.36140647, 'mean': 511.54310590000006, 'max': 834.375069}"
ur5e,dls_strict,near_singular,1500,10,0.9386666666666666,0.6513333333333333,0.9386666666666666,0.6653333333333333,1.0,5099514356,1.7077715,7.8157535000000005,7.90117803,3.399676237333333,8.120314,92,431,0,977,"{'p50': 7.190166344005589e-06, 'p95': 0.00024598465284115113, 'p99': 0.0006463776033406983, 'mean': 4.227925536999476e-05, 'max': 0.0009760498193084154}","{'p50': 6.19259526503917e-06, 'p95': 0.0001317833039239957, 'p99': 0.00037058377642679044, 'mean': 2.5987111376982747e-05, 'max': 0.0006125138943284213}","{'p50': 7.86553388680987e-06, 'p95': 0.0016223592975822558, 'p99': 0.024358838791169617, 'mean': 0.0008181037198280593, 'max': 0.030504976819269208}","{'p50': 6.880901453135959e-06, 'p95': 0.0006104604921570719, 'p99': 0.07649710173602414, 'mean': 0.0023323537675090126, 'max': 0.08729197405152445}",0,0,431,[8],[8],0.8,5099514356.0,"{'p50': 537.205036, 'p95': 874.98486435, 'p99': 881.34827367, 'mean': 509.95143559999997, 'max': 882.939126}","{'p50': 537.205036, 'p95': 874.98486435, 'p99': 881.34827367, 'mean': 509.95143559999997, 'max': 882.939126}"
ur5e,dls_strict,smooth,1500,10,0.9646666666666667,0.696,0.9646666666666667,0.7146666666666667,1.0,4618624567,0.8297355,7.8380174,8.07445523,3.0790830446666666,9.65248,53,403,0,1044,"{'p50': 5.886051280661482e-07, 'p95': 0.0003225198212826811, 'p99': 0.0005965622689649572, 'mean': 4.76492540665256e-05, 'max': 0.000996391276534537}","{'p50': 1.3435199875579051e-06, 'p95': 0.0001514586472747873, 'p99': 0.0003574461495174059, 'mean': 2.896529869607111e-05, 'max': 0.0011614557247928748}","{'p50': 1.1425526588726532e-06, 'p95': 0.0005609882607405578, 'p99': 0.24253549256861753, 'mean': 0.005308565415867992, 'max': 0.3657283369455981}","{'p50': 2.2239084132338945e-06, 'p95': 0.00032974591687353813, 'p99': 0.11269363974291617, 'mean': 0.0038170430346090955, 'max': 0.41031153871368914}",0,0,403,[9],[9],0.9,4618624567.0,"{'p50': 444.047456, 'p95': 829.7056886499996, 'p99': 975.2747353300001, 'mean': 461.8624567, 'max': 1011.666997}","{'p50': 444.047456, 'p95': 829.7056886499996, 'p99': 975.2747353300001, 'mean': 461.8624567, 'max': 1011.666997}"
ur5e,dls_task,high_curvature,1500,10,1.0,1.0,1.0,1.0,1.0,752514334,0.4932395,0.5273384,0.7428743499999998,0.5016762226666667,1.128384,0,0,0,1500,"{'p50': 0.0001177281479182742, 'p95': 0.0005573316580857999, 'p99': 0.0007398430279511387, 'mean': 0.00018488001829691133, 'max': 0.0009643197229900275}","{'p50': 0.0001448691610021768, 'p95': 0.0008973082515122666, 'p99': 0.001951921952465023, 'mean': 0.0002730207605393393, 'max': 0.008610613045922762}","{'p50': 0.0001177281479182742, 'p95': 0.0005573316580857999, 'p99': 0.0007398430279511387, 'mean': 0.00018488001829691133, 'max': 0.0009643197229900275}","{'p50': 0.0001448691610021768, 'p95': 0.0008973082515122666, 'p99': 0.001951921952465023, 'mean': 0.0002730207605393393, 'max': 0.008610613045922762}",0,0,0,[10],[10],1.0,752514334.0,"{'p50': 74.9609935, 'p95': 77.48649549999999, 'p99': 78.66604629999999, 'mean': 75.2514334, 'max': 78.960934}","{'p50': 74.9609935, 'p95': 77.48649549999999, 'p99': 78.66604629999999, 'mean': 75.2514334, 'max': 78.960934}"
ur5e,dls_task,joint_limit_return,1500,10,0.78,0.78,0.78,0.9386666666666666,1.0,2334612667,0.4987645,5.1303563500000005,7.76444036,1.5564084446666666,9.265378,330,0,0,1170,"{'p50': 0.00010286569045849376, 'p95': 0.0008665297987161963, 'p99': 0.00099678130746309, 'mean': 0.00024722673167042566, 'max': 0.0009999623860613362}","{'p50': 9.005373050718679e-05, 'p95': 0.0024333532367970413, 'p99': 0.004626616868161543, 'mean': 0.0005862340204221125, 'max': 0.008662363667267805}","{'p50': 0.00019364749487752044, 'p95': 0.19003708296301886, 'p99': 0.23738223447639292, 'mean': 0.025005719044293207, 'max': 0.24408668273986941}","{'p50': 0.0003990702400289736, 'p95': 0.5777709139234684, 'p99': 0.7066633267553827, 'mean': 0.06672084891315398, 'max': 0.7484509977123414}",0,0,0,[6],[6],0.6,2334612667.0,"{'p50': 92.764183, 'p95': 535.1450433499999, 'p99': 571.7437006700001, 'mean': 233.46126670000004, 'max': 580.893365}","{'p50': 92.764183, 'p95': 535.1450433499999, 'p99': 571.7437006700001, 'mean': 233.46126670000004, 'max': 580.893365}"
ur5e,dls_task,near_singular,1500,10,0.87,0.87,0.87,0.8993333333333333,1.0,1804604303,0.49470499999999995,5.780162899999998,7.7957100299999995,1.2030695353333334,8.854039,195,0,0,1305,"{'p50': 0.00010618724622683134, 'p95': 0.0008651130869492872, 'p99': 0.0009891966292760112, 'mean': 0.0002474585298708688, 'max': 0.000999586475110042}","{'p50': 0.00016821373744064244, 'p95': 0.0019138457340671844, 'p99': 0.0034426975683493994, 'mean': 0.00045355210228910885, 'max': 0.004692322334938144}","{'p50': 0.00019398405023912267, 'p95': 0.028974487697116302, 'p99': 0.10919141326838849, 'mean': 0.004472155081148814, 'max': 0.11858685642376887}","{'p50': 0.0002634895407701498, 'p95': 0.08027660194928712, 'p99': 0.15443820782448917, 'mean': 0.00847943260204058, 'max': 0.16916575009439597}",0,0,0,[6],[6],0.6,1804604303.0,"{'p50': 85.80014449999999, 'p95': 424.28785959999993, 'p99': 462.82937752000004, 'mean': 180.46043029999998, 'max': 472.464757}","{'p50': 85.80014449999999, 'p95': 424.28785959999993, 'p99': 462.82937752000004, 'mean': 180.46043029999998, 'max': 472.464757}"
ur5e,dls_task,smooth,1500,10,0.8846666666666667,0.8846666666666667,0.8846666666666667,0.95,1.0,1694181564,0.4964555,4.999014,7.92951856,1.129454376,9.643231,173,0,0,1327,"{'p50': 0.00011262360128698641, 'p95': 0.0009070399808544384, 'p99': 0.0009904945020371414, 'mean': 0.00021378848115546, 'max': 0.0009992365817622472}","{'p50': 0.00013301299978478803, 'p95': 0.0012211754848675464, 'p99': 0.0015513416616860553, 'mean': 0.00030715053036194193, 'max': 0.0036057084706548727}","{'p50': 0.00014083545918971416, 'p95': 0.11377837981510393, 'p99': 0.2424310322220296, 'mean': 0.013521601164586883, 'max': 0.36576080559347146}","{'p50': 0.00016961158714035816, 'p95': 0.531925621296978, 'p99': 0.808135014218402, 'mean': 0.046181573799414934, 'max': 0.8332554940109829}",0,0,0,[6],[6],0.6,1694181564.0,"{'p50': 78.6157025, 'p95': 532.6299359499997, 'p99': 640.7261383900001, 'mean': 169.4181564, 'max': 667.750189}","{'p50': 78.6157025, 'p95': 532.6299359499997, 'p99': 640.7261383900001, 'mean': 169.4181564, 'max': 667.750189}"
ur5e,trac_strict_20ms,high_curvature,4500,10,0.9706666666666667,0.9706666666666667,0.9706666666666667,0.9706666666666667,0.9706666666666667,3470604633,0.170126,0.3082585500000001,20.34473993,0.771245474,20.525387,132,0,0,4368,"{'p50': 3.6812297344480045e-08, 'p95': 1.340329827818903e-06, 'p99': 5.9464366650696946e-06, 'mean': 3.2428371613597025e-07, 'max': 1.2524153095323664e-05}","{'p50': 2.731107047128497e-08, 'p95': 2.9168726383996344e-06, 'p99': 9.21203466009647e-06, 'mean': 4.751714706563727e-07, 'max': 1.3324615392341979e-05}","{'p50': 4.070010698118983e-08, 'p95': 3.3700993732094766e-06, 'p99': 0.11527188871529893, 'mean': 0.0023199889355256433, 'max': 0.1560063271793493}","{'p50': 3.092479801320333e-08, 'p95': 6.502581962655195e-06, 'p99': 0.31595355259407, 'mean': 0.006829570426213927, 'max': 0.49170213244637934}",0,0,0,"[9, 9, 9]","[9, 9, 9]",0.9,1156868211.0,"{'p50': 26.758547999999998, 'p95': 914.91311535, 'p99': 917.18818785, 'mean': 115.6868211, 'max': 917.706747}","{'p50': 26.889187666666665, 'p95': 515.9634682166657, 'p99': 835.8085693766667, 'mean': 115.6868211, 'max': 915.7698446666666}"
ur5e,trac_strict_20ms,joint_limit_return,4500,10,1.0,1.0,0.9997777777777778,0.9997777777777778,0.9997777777777778,850443527,0.169001,0.2437399,0.33264905000000033,0.18898745044444445,44.271374,0,0,0,4500,"{'p50': 1.8050748580996862e-08, 'p95': 5.207651449131147e-06, 'p99': 1.0776516375878966e-05, 'mean': 7.110188617602828e-07, 'max': 1.514821054922235e-05}","{'p50': 8.7508977230545e-09, 'p95': 3.4466176413268367e-06, 'p99': 8.869266896672739e-06, 'mean': 4.411001427095075e-07, 'max': 1.2891471415673702e-05}","{'p50': 1.8050748580996862e-08, 'p95': 5.207651449131147e-06, 'p99': 1.0776516375878966e-05, 'mean': 7.110188617602828e-07, 'max': 1.514821054922235e-05}","{'p50': 8.7508977230545e-09, 'p95': 3.4466176413268367e-06, 'p99': 8.869266896672739e-06, 'mean': 4.411001427095075e-07, 'max': 1.2891471415673702e-05}",0,0,0,"[10, 10, 10]","[10, 9, 10]",1.0,283481175.6666667,"{'p50': 26.675734, 'p95': 28.80698835, 'p99': 58.57043985000003, 'mean': 28.348117566666666, 'max': 70.724031}","{'p50': 26.838942833333334, 'p95': 35.29232338333332, 'p99': 39.972459343333334, 'mean': 28.348117566666666, 'max': 41.142493333333334}"
ur5e,trac_strict_20ms,near_singular,4500,10,0.982,0.982,0.982,0.982,0.982,2419145970,0.166367,0.25032860000000007,20.321853110000003,0.5375879933333333,20.607909,81,0,0,4419,"{'p50': 2.2710678897607452e-07, 'p95': 9.1764418923516e-06, 'p99': 1.2457000556396959e-05, 'mean': 2.034479622466092e-06, 'max': 1.473863348892508e-05}","{'p50': 1.3196442199601008e-07, 'p95': 8.977768291742231e-06, 'p99': 1.0989805518970048e-05, 'mean': 1.8744440986393094e-06, 'max': 1.3502283145899677e-05}","{'p50': 2.6707520950560293e-07, 'p95': 1.0033626963161416e-05, 'p99': 0.012392754028000068, 'mean': 0.0002236220855946141, 'max': 0.01807854748382555}","{'p50': 1.5164286345154748e-07, 'p95': 9.758151406814343e-06, 'p99': 0.03974370854053323, 'mean': 0.0007129197696202446, 'max': 0.058049140668023816}",0,0,0,"[9, 9, 9]","[9, 9, 9]",0.9,806381990.0,"{'p50': 25.965877499999998, 'p95': 570.40511325, 'p99': 571.76423731, 'mean': 80.63819900000001, 'max': 572.175272}","{'p50': 26.096497333333332, 'p95': 326.4091019999994, 'p99': 522.0570468000001, 'mean': 80.638199, 'max': 570.969033}"
ur5e,trac_strict_20ms,smooth,4500,10,0.92,0.92,0.92,0.92,0.92,8054801353,0.1701405,20.292154,20.392653669999998,1.7899558562222226,20.602961,360,0,0,4140,"{'p50': 4.536567640698075e-08, 'p95': 5.348780485525168e-06, 'p99': 9.99315687292968e-06, 'mean': 6.997764018907687e-07, 'max': 1.2505039097842488e-05}","{'p50': 1.4701773595492467e-08, 'p95': 6.083427360519308e-06, 'p99': 1.126486652561189e-05, 'mean': 6.799543978383535e-07, 'max': 1.6363983430136342e-05}","{'p50': 5.461290463239584e-08, 'p95': 0.10287297169248484, 'p99': 0.21224172887358392, 'mean': 0.010572070088660462, 'max': 0.21867242463946046}","{'p50': 2.060537101133286e-08, 'p95': 0.5136395754515842, 'p99': 0.8931932397411341, 'mean': 0.046507684308132645, 'max': 0.9109943613162178}",0,0,0,"[9, 9, 9]","[9, 9, 9]",0.9,2684933784.3333335,"{'p50': 26.626452999999998, 'p95': 2444.17574215, 'p99': 2444.4899766, 'mean': 268.4933784333333, 'max': 2444.540744}","{'p50': 26.721234833333334, 'p95': 1357.132932066664, 'p99': 2226.853258146667, 'mean': 268.4933784333333, 'max': 2444.2833396666665}"
ur5e,trac_strict_5ms,high_curvature,4500,10,0.9706666666666667,0.9706666666666667,0.9706666666666667,0.9706666666666667,1.0,1474886466,0.1696875,0.29330265000000016,5.25534632,0.327752548,5.406839,132,0,0,4368,"{'p50': 3.7173453424533985e-08, 'p95': 1.3643123730062165e-06, 'p99': 6.6136344384395214e-06, 'mean': 3.3979725903322685e-07, 'max': 1.2524153095323664e-05}","{'p50': 2.7906732456616315e-08, 'p95': 3.0683106320201737e-06, 'p99': 9.21203466009647e-06, 'mean': 4.836614378793968e-07, 'max': 1.3324615392341979e-05}","{'p50': 4.116523915349162e-08, 'p95': 3.912684782751299e-06, 'p99': 0.11527188871529893, 'mean': 0.0023200039940046153, 'max': 0.1560063271793493}","{'p50': 3.1134427593747246e-08, 'p95': 6.5680592172046445e-06, 'p99': 0.31595355259407, 'mean': 0.006829578667142112, 'max': 0.49170213244637934}",0,0,0,"[9, 9, 9]","[9, 9, 9]",0.9,491628822.0,"{'p50': 26.889721, 'p95': 249.8539949, 'p99': 250.68804149, 'mean': 49.16288220000001, 'max': 250.99826}","{'p50': 27.0106435, 'p95': 149.84720486666643, 'p99': 230.1533567066667, 'mean': 49.1628822, 'max': 250.22989466666667}"
ur5e,trac_strict_5ms,joint_limit_return,4500,10,1.0,1.0,1.0,1.0,1.0,809369888,0.169269,0.24568685000000004,0.33850205000000017,0.1798599751111111,0.594745,0,0,0,4500,"{'p50': 1.7896197957734678e-08, 'p95': 5.332810195559589e-06, 'p99': 1.078140893393339e-05, 'mean': 7.192335513617307e-07, 'max': 1.5148210549117362e-05}","{'p50': 8.7508977230545e-09, 'p95': 3.4466176413268367e-06, 'p99': 8.869266896672739e-06, 'mean': 4.4006317636745323e-07, 'max': 1.2891471415673702e-05}","{'p50': 1.7896197957734678e-08, 'p95': 5.332810195559589e-06, 'p99': 1.078140893393339e-05, 'mean': 7.192335513617307e-07, 'max': 1.5148210549117362e-05}","{'p50': 8.7508977230545e-09, 'p95': 3.4466176413268367e-06, 'p99': 8.869266896672739e-06, 'mean': 4.4006317636745323e-07, 'max': 1.2891471415673702e-05}",0,0,0,"[10, 10, 10]","[10, 10, 10]",1.0,269789962.6666667,"{'p50': 26.768863000000003, 'p95': 28.711706149999998, 'p99': 29.75354183, 'mean': 26.97899626666667, 'max': 30.087092}","{'p50': 26.730618666666665, 'p95': 28.113514566666666, 'p99': 28.229148246666668, 'mean': 26.978996266666666, 'max': 28.25805666666667}"
ur5e,trac_strict_5ms,near_singular,4500,10,0.982,0.982,0.982,0.982,1.0,1192738845,0.1664565,0.24226480000000014,5.19983178,0.26505307666666666,5.586301,81,0,0,4419,"{'p50': 2.2710678897607452e-07, 'p95': 9.169327676843829e-06, 'p99': 1.2535067356520617e-05, 'mean': 2.0284102836058374e-06, 'max': 1.473863348892508e-05}","{'p50': 1.319644220163058e-07, 'p95': 8.977768291742231e-06, 'p99': 1.0977681386054588e-05, 'mean': 1.8690891608959807e-06, 'max': 1.3502283145751127e-05}","{'p50': 2.6582065241520466e-07, 'p95': 1.0033626963057428e-05, 'p99': 0.012392754028000068, 'mean': 0.0002236161255038533, 'max': 0.01807854748382555}","{'p50': 1.518080786815911e-07, 'p95': 9.687640675218512e-06, 'p99': 0.03974370854053323, 'mean': 0.0007129145110713806, 'max': 0.058049140668023816}",0,0,0,"[9, 9, 9]","[9, 9, 9]",0.9,397579615.0,"{'p50': 25.940713, 'p95': 161.38406955, 'p99': 163.94439374, 'mean': 39.75796149999999, 'max': 164.880628}","{'p50': 25.8909155, 'p95': 101.88132029999986, 'p99': 150.40004406000003, 'mean': 39.75796150000001, 'max': 162.529725}"
ur5e,trac_strict_5ms,smooth,4500,10,0.92,0.92,0.92,0.92,1.0,2618533098,0.169614,5.1941947,5.28775543,0.581896244,5.509683,360,0,0,4140,"{'p50': 4.5387899064255833e-08, 'p95': 5.372909892328478e-06, 'p99': 1.0077368048830716e-05, 'mean': 7.089620699315126e-07, 'max': 1.3282384097662556e-05}","{'p50': 1.4704703551236975e-08, 'p95': 6.15657291666276e-06, 'p99': 1.126486652561189e-05, 'mean': 6.859542556291733e-07, 'max': 1.6363983430136342e-05}","{'p50': 5.477861485160239e-08, 'p95': 0.10287297169248484, 'p99': 0.21224172887358392, 'mean': 0.010572078539475059, 'max': 0.21867242463946046}","{'p50': 2.083002382119426e-08, 'p95': 0.5136395754515842, 'p99': 0.8931932397411341, 'mean': 0.04650768982800181, 'max': 0.9109943613162178}",0,0,0,"[9, 9, 9]","[9, 9, 9]",0.9,872844366.0,"{'p50': 26.718472, 'p95': 631.4247676499999, 'p99': 636.33125363, 'mean': 87.28443659999999, 'max': 637.317124}","{'p50': 26.681077666666667, 'p95': 360.4701561333327, 'p99': 578.6574186933335, 'mean': 87.2844366, 'max': 633.2042343333334}"
ur5e,trac_task_20ms,high_curvature,4500,10,1.0,1.0,1.0,1.0,1.0,763086586,0.160819,0.21806005000000003,0.31738692000000046,0.16957479688888888,0.531915,0,0,0,4500,"{'p50': 9.722036769679689e-05, 'p95': 0.0004697923704883627, 'p99': 0.0005863486840834318, 'mean': 0.0001501470422935003, 'max': 0.0009084988237374532}","{'p50': 0.00011303273409303018, 'p95': 0.0006361265948806589, 'p99': 0.0011734430724529678, 'mean': 0.00019972626834900006, 'max': 0.005181512756486966}","{'p50': 9.722036769679689e-05, 'p95': 0.0004697923704883627, 'p99': 0.0005863486840834318, 'mean': 0.0001501470422935003, 'max': 0.0009084988237374532}","{'p50': 0.00011303273409303018, 'p95': 0.0006361265948806589, 'p99': 0.0011734430724529678, 'mean': 0.00019972626834900006, 'max': 0.005181512756486966}",0,0,0,"[10, 10, 10]","[10, 10, 10]",1.0,254362195.33333334,"{'p50': 25.13458, 'p95': 27.545840699999996, 'p99': 28.59419247, 'mean': 25.43621953333333, 'max': 28.830849}","{'p50': 25.369433, 'p95': 26.27341205, 'p99': 26.319287210000002, 'mean': 25.436219533333336, 'max': 26.330756}"
ur5e,trac_task_20ms,joint_limit_return,4500,10,1.0,1.0,0.9997777777777778,0.9997777777777778,0.9997777777777778,859643499,0.160669,0.24302760000000015,0.49177920000000414,0.19103188866666668,45.207754,0,0,0,4500,"{'p50': 3.03642674080907e-05, 'p95': 0.00017632508796966128, 'p99': 0.0006869798525517076, 'mean': 6.553786156754239e-05, 'max': 0.0009256670045473804}","{'p50': 4.833427086912977e-05, 'p95': 0.00012274152930713984, 'p99': 0.0049447078002966115, 'mean': 0.00019329627303960636, 'max': 0.007150604705035154}","{'p50': 3.03642674080907e-05, 'p95': 0.00017632508796966128, 'p99': 0.0006869798525517076, 'mean': 6.553786156754239e-05, 'max': 0.0009256670045473804}","{'p50': 4.833427086912977e-05, 'p95': 0.00012274152930713984, 'p99': 0.0049447078002966115, 'mean': 0.00019329627303960636, 'max': 0.007150604705035154}",0,0,0,"[10, 10, 10]","[10, 10, 9]",1.0,286547833.0,"{'p50': 25.4273595, 'p95': 37.097362799999985, 'p99': 66.62697325000003, 'mean': 28.654783300000005, 'max': 77.686319}","{'p50': 25.422635833333334, 'p95': 39.89583959999999, 'p99': 44.264573520000006, 'mean': 28.654783300000002, 'max': 45.356757}"
ur5e,trac_task_20ms,near_singular,4500,10,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9826666666666667,0.9833333333333333,2317614187,0.16080650000000002,0.2402195500000001,20.28763636,0.5150253748888889,20.48478,75,0,0,4425,"{'p50': 1.170080273253668e-05, 'p95': 0.000474540477834842, 'p99': 0.0007017807914501068, 'mean': 5.954456060426336e-05, 'max': 0.0009367501858205816}","{'p50': 1.3504031384788638e-05, 'p95': 0.00141035754190753, 'p99': 0.004466483925728395, 'mean': 0.00022428033763530607, 'max': 0.007852081861234643}","{'p50': 1.179227393668045e-05, 'p95': 0.0005603278349764142, 'p99': 0.010528770748077308, 'mean': 0.0002454992523934546, 'max': 0.016215521619673552}","{'p50': 1.3785333742943652e-05, 'p95': 0.002024295151190024, 'p99': 0.03584908634626118, 'mean': 0.0008402996752724177, 'max': 0.05440165262646811}",0,0,0,"[9, 9, 9]","[9, 9, 9]",0.9,772538062.3333334,"{'p50': 25.214543499999998, 'p95': 530.4708937, 'p99': 537.8164191, 'mean': 77.25380623333332, 'max': 540.278957}","{'p50': 25.250174666666666, 'p95': 310.18814221666617, 'p99': 488.95180897666677, 'mean': 77.25380623333334, 'max': 533.6427256666667}"
ur5e,trac_task_20ms,smooth,4500,10,1.0,1.0,1.0,1.0,1.0,762543675,0.160582,0.21565395000000004,0.3071977200000001,0.16945415,0.677073,0,0,0,4500,"{'p50': 3.182378063062098e-05, 'p95': 0.00016156980649685066, 'p99': 0.0003947506344308091, 'mean': 5.7240811616370276e-05, 'max': 0.0009352653674899542}","{'p50': 5.4512767541814126e-05, 'p95': 0.0001764686308425139, 'p99': 0.0024265940894968602, 'mean': 0.00012148924300186863, 'max': 0.007445496158174418}","{'p50': 3.182378063062098e-05, 'p95': 0.00016156980649685066, 'p99': 0.0003947506344308091, 'mean': 5.7240811616370276e-05, 'max': 0.0009352653674899542}","{'p50': 5.4512767541814126e-05, 'p95': 0.0001764686308425139, 'p99': 0.0024265940894968602, 'mean': 0.00012148924300186863, 'max': 0.007445496158174418}",0,0,0,"[10, 10, 10]","[10, 10, 10]",1.0,254181225.0,"{'p50': 25.3322345, 'p95': 26.4203037, 'p99': 26.928234670000002, 'mean': 25.4181225, 'max': 27.132881}","{'p50': 25.4063505, 'p95': 26.0625274, 'p99': 26.129720680000002, 'mean': 25.418122500000003, 'max': 26.146519}"
ur5e,trac_task_5ms,high_curvature,4500,10,1.0,1.0,1.0,1.0,1.0,757371095,0.16099049999999998,0.21199660000000004,0.2845621600000003,0.16830468777777777,0.568234,0,0,0,4500,"{'p50': 9.732795250772398e-05, 'p95': 0.0004708732351521446, 'p99': 0.0005879890702108203, 'mean': 0.00015059101286521128, 'max': 0.0008876864566026316}","{'p50': 0.00011368581517000766, 'p95': 0.0006366080369993418, 'p99': 0.0013242209084930034, 'mean': 0.0002070710379633554, 'max': 0.006063912943600592}","{'p50': 9.732795250772398e-05, 'p95': 0.0004708732351521446, 'p99': 0.0005879890702108203, 'mean': 0.00015059101286521128, 'max': 0.0008876864566026316}","{'p50': 0.00011368581517000766, 'p95': 0.0006366080369993418, 'p99': 0.0013242209084930034, 'mean': 0.0002070710379633554, 'max': 0.006063912943600592}",0,0,0,"[10, 10, 10]","[10, 10, 10]",1.0,252457031.66666666,"{'p50': 25.131816, 'p95': 26.09296175, 'p99': 26.12648883, 'mean': 25.24570316666666, 'max': 26.127496}","{'p50': 25.218534499999997, 'p95': 25.651286483333333, 'p99': 25.660915163333332, 'mean': 25.245703166666665, 'max': 25.663322333333333}"
