robot,method,uid,family,search_repeats,completion,deadline_completion,total_latency_ns,frame_success,successful_prefix
panda,single_step_reserve,0f6a0c79afed4b21be7ee2d431001f7fb484154f17b756f5d1b747c684f059d5,high_curvature,3,0.0,0.0,1438824565.3333333,0.7266666666666667,116.0
panda,single_step_reserve,140dabfd29d6d5c2fbd3588d5fff9808e34e13c505070d185fa8d5eea0cd8289,high_curvature,3,1.0,1.0,1210980058.6666667,1.0,300.0
panda,single_step_reserve,1dbf7fd1392f9c76bac68d43d8f91b06649a92d6e9150a42f2a07fbdbdba9fba,high_curvature,3,1.0,1.0,1243812654.0,1.0,300.0
panda,single_step_reserve,21352bbb304315d0ccdccfcd7255175605e8f0250aee148834e1a55b01ce3135,smooth,3,1.0,1.0,1244723284.3333333,1.0,300.0
panda,single_step_reserve,21feb300555127533b2bf2a8a5e73cbd52c673cc58f9af3f6d0e19bdfe2f91d3,smooth,3,0.0,0.0,1591153570.6666667,0.4122222222222222,120.0
panda,single_step_reserve,24c355c532cc7b4fe8ef2ed4e6ab75fcb40c9f4a5b26576f1f6c8fb1f47927b2,smooth,3,1.0,1.0,1259614971.6666667,1.0,300.0
panda,single_step_reserve,24fecc1811b319e44e0d5617288d7c075d3dbdac3e0e105398bce4e31b6e798f,smooth,3,0.0,0.0,1541817752.3333333,0.4988888888888889,146.33333333333334
panda,single_step_reserve,315ff9a23634573934fbf6e59468742652b3c4cb477f05055d46f51021c2f1fe,smooth,3,0.0,0.0,1777625687.6666667,0.07333333333333333,20.0
panda,single_step_reserve,33144a1316cb49fe7786ddd8e54273ed9c977b91b3c6c8d99b4db33487665e0f,joint_limit_return,3,1.0,1.0,1236794686.0,1.0,300.0
panda,single_step_reserve,34eb9af30166b583e8bdfc8113a9006e72bc7b799632e072237b319142c8c172,high_curvature,3,1.0,1.0,1230933565.3333333,1.0,300.0
panda,single_step_reserve,3c602c660fc7198dc4496132dd579f3d963f7ef1158467b741b3bfa3b0776f47,high_curvature,3,0.0,0.0,1582283158.6666667,0.45444444444444443,65.66666666666667
panda,single_step_reserve,3f81a83aecef4ad8ebe9476e340790674b8e3ecb2b1f76ffe99de9f9716a9415,near_singular,3,0.0,0.0,1735474191.3333333,0.4122222222222222,99.0
panda,single_step_reserve,4071c3d68133744ee4c306e955811f94e999148ab2b3df32cfb075c45714e4d1,near_singular,3,0.0,0.0,1542818446.3333333,0.6,90.0
panda,single_step_reserve,4219a14779a0ac637faebf4fbc1d60919ac99a4fb3e80bb25755af29d7ecd3ce,high_curvature,3,1.0,1.0,1240530615.6666667,1.0,300.0
panda,single_step_reserve,4af903f5b095c4031d906b09874d2b75d6e9f9eff0d04ba0c381aff34d9bfaea,smooth,3,1.0,1.0,1254070057.6666667,1.0,300.0
panda,single_step_reserve,4ba88cc9afb6dec1645efb7efc5e1e6a72d6c97f0c59e67c4b8deaf815ae54c8,near_singular,3,0.3333333333333333,0.3333333333333333,1702168429.3333333,0.6244444444444445,163.33333333333334
panda,single_step_reserve,4ced57cd9c400313f5dd5e5ac32a6046f131b8787aa28567b4630a79f2b54765,joint_limit_return,3,0.0,0.0,1571867719.0,0.44,132.0
panda,single_step_reserve,4d5726022b02c15cb1a454c63889654368a8fbcdae89aeb1a95cb2563625cfb6,near_singular,3,1.0,1.0,1549332799.0,1.0,300.0
panda,single_step_reserve,4d9996b01d53260dc4f34a510f4f98fb408f0402cd9aefc444ca7e69d8829238,near_singular,3,0.0,0.0,1643463834.0,0.6833333333333332,58.333333333333336
panda,single_step_reserve,4e60787710ac0931de62ebece84a087b21af34332d9809821839206b91edc0f3,smooth,3,0.0,0.0,1750256320.3333333,0.12111111111111111,33.333333333333336
panda,single_step_reserve,528b294d13074a07a40e0a7339ae08b0d6097234268db4ea1e93ae53bec4dcfc,joint_limit_return,3,1.0,1.0,1240696117.3333333,1.0,300.0
panda,single_step_reserve,587ba8b6832890074f74e4ca536848bd71559842bc1fd8b33761d1d5f78fb3c6,near_singular,3,1.0,1.0,1689286904.6666667,1.0,300.0
panda,single_step_reserve,5eca0902459073bb6385cd4ab9c0876850167c58f176877e32bc8387f19e7d5d,joint_limit_return,3,0.0,0.0,1652213222.0,0.3,90.0
panda,single_step_reserve,62cf2ffefadcb1e65693edf88d9a5ff3c7ce7ecd4608b2fa1753a386424b029c,joint_limit_return,3,0.0,0.0,1659321785.0,0.29777777777777775,89.33333333333333
panda,single_step_reserve,6c3aabc3376e7062b96f34ca650085bfc027153443ef0de8ffb96f45514a3aba,joint_limit_return,3,1.0,1.0,1248996767.0,1.0,300.0
panda,single_step_reserve,722a448034a3fed404996d6168213b64acca2136a9aaad2ce6353057b1ffc678,smooth,3,1.0,1.0,1244265574.6666667,1.0,300.0
panda,single_step_reserve,74c29f013d2517822ab54de8735b63dabbc0a07cdd226d3a70e41c4686849f7c,high_curvature,3,1.0,1.0,1226428440.6666667,1.0,300.0
panda,single_step_reserve,7bdcf203789ad15d75685113185e00a91052d420c457bb26e272c88d62da2c98,joint_limit_return,3,1.0,1.0,1269120858.6666667,1.0,300.0
panda,single_step_reserve,812544c6b72fdd71f051a965144990526e50ca9926205b2a2e7ba406d2ddd8f3,near_singular,3,1.0,1.0,1418067719.6666667,1.0,300.0
panda,single_step_reserve,84523d1d744136e9e35c5a0846ee6fdfd78b2496c84b089c8f8bcc3d8908c904,high_curvature,3,0.0,0.0,1538800548.3333333,0.5333333333333333,95.0
panda,single_step_reserve,85446a938e6594ba12ebfe3207a6173c71f86e8dfd6947fd5a8d061b332f381b,joint_limit_return,3,1.0,0.6666666666666666,1282645427.0,1.0,300.0
panda,single_step_reserve,8655e30c0a88dd37857c82aa2cde84f1d22fbee5d7dbb4afd750e74a10dbca42,smooth,3,0.0,0.0,1684572625.3333333,0.3633333333333333,103.0
panda,single_step_reserve,8b5c315d061bd3688cd962944fbdec36386def0bb36634bc033a0644d0733ac1,smooth,3,1.0,1.0,1248976203.0,1.0,300.0
panda,single_step_reserve,903efc63f245668f0d5df44b9f48b6bb4a5fdb9b31b0971edddcd8cf6b164412,high_curvature,3,1.0,1.0,1263248235.6666667,1.0,300.0
panda,single_step_reserve,93c78d3583b1a2d2e43e833ee9ea0764d227b9a4588ddde91047b592d81ec731,smooth,3,1.0,0.6666666666666666,1262371778.0,1.0,300.0
panda,single_step_reserve,94ea2ce5856235c6dff346ecf93fb77155022b282b96203ebd91f7759fb2289c,joint_limit_return,3,0.0,0.0,1691286370.6666667,0.23222222222222225,69.66666666666667
panda,single_step_reserve,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,high_curvature,3,0.0,0.0,1391532459.0,0.75,221.0
panda,single_step_reserve,9a30ac65bd31ac87ba8a356ba5ab2a24c838f26d4d35dd012d79cb0ecfd1af37,joint_limit_return,3,0.0,0.0,1799661130.6666667,0.10222222222222221,30.666666666666668
panda,single_step_reserve,9b3f40d0a4a73b7cc2e3980d85021ef2d18c830c4e00b031383e0db7fa8f4648,near_singular,3,0.0,0.0,1604717517.3333333,0.67,201.0
panda,single_step_reserve,9f1b36e9cc0ddbf63840ff77df4b27bbec6c67e0eac9898c93c99f790cc53bf3,smooth,3,1.0,1.0,1248175374.0,1.0,300.0
panda,single_step_reserve,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,high_curvature,3,1.0,1.0,1254581563.6666667,1.0,300.0
panda,single_step_reserve,b08d384226627695e9db8f0a97656f925d30a0f1ef52dcde3d3a316d83edcb3e,near_singular,3,0.0,0.0,1689017136.0,0.45999999999999996,60.666666666666664
panda,single_step_reserve,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,high_curvature,3,1.0,1.0,1229537732.0,1.0,300.0
panda,single_step_reserve,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,high_curvature,3,0.0,0.0,1310355271.6666667,0.8711111111111111,184.0
panda,single_step_reserve,bc7b61b631a2c73339b0a18fe9ce2af1ecc47bd2a1fe4a55bbcaf44df1841327,near_singular,3,0.0,0.0,1473319299.3333333,0.7688888888888888,115.33333333333333
panda,single_step_reserve,c5bd51fc1f0b1af9b6d6ed97195efa4e43917678d7c0a6e46c724fb08fb2987a,joint_limit_return,3,0.0,0.0,1805622181.6666667,0.06444444444444446,19.333333333333332
panda,single_step_reserve,c847cede995cb96325c52ddba655ac3f3339bcb88ec454d20da33ff7c4dca452,joint_limit_return,3,1.0,1.0,1254351043.6666667,1.0,300.0
panda,single_step_reserve,ca118da3da91a1cb20f6a15069f4225c4ab380bda8936de41e382e6809a5faee,smooth,3,1.0,1.0,1258650407.0,1.0,300.0
panda,single_step_reserve,d25d583eed966f0a4890611c655aeceee05aa2dc824247686f5206001d639b8e,smooth,3,0.0,0.0,1782870694.0,0.07444444444444444,18.0
panda,single_step_reserve,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,high_curvature,3,1.0,1.0,1264328968.6666667,1.0,300.0
panda,single_step_reserve,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,high_curvature,3,1.0,1.0,1197085760.6666667,1.0,300.0
panda,single_step_reserve,dcbb02363eb3b300284cb187544b9e0543c356b6dd7bca56d057c833d82ec1ce,near_singular,3,0.0,0.0,1750689737.3333333,0.8233333333333333,130.66666666666666
panda,single_step_reserve,debf69dafe061d996b768380f530ab93195d3413240dda7d60d9d3fa00885214,near_singular,3,0.0,0.0,1726512610.0,0.9344444444444444,135.33333333333334
panda,single_step_reserve,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,high_curvature,3,0.3333333333333333,0.3333333333333333,1409036138.0,0.7311111111111112,219.33333333333334
panda,single_step_reserve,df08692c7b2eadcbd67d39e863103437a360bf3bf3789377b3135f5f72f8bffc,joint_limit_return,3,1.0,1.0,1257719023.3333333,1.0,300.0
panda,single_step_reserve,df44e1636782557b5abbc632834a1ece131221f4fc404be790941389867a2cd3,smooth,3,0.0,0.0,1666849763.6666667,0.2966666666666667,86.0
panda,single_step_reserve,e19650a533a455116a834987b098810e9605d1c04733dea4621cc43c343ed94d,joint_limit_return,3,0.0,0.0,1658170463.0,0.41777777777777775,74.66666666666667
panda,single_step_reserve,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,high_curvature,3,0.0,0.0,1642421980.3333333,0.3333333333333333,94.66666666666667
panda,single_step_reserve,e763efcea4c5a3ff0c296248966ee293d0a9f99aecc2f6a554c20c543be0cc43,near_singular,3,0.6666666666666666,0.6666666666666666,1847412946.3333333,0.8933333333333334,268.0
panda,single_step_reserve,e77349617b81f85cf8b145de06bc2cb4284d5ce13b204dfc6903dc267be1d1d1,joint_limit_return,3,1.0,1.0,1360148821.3333333,1.0,300.0
panda,single_step_reserve,e8425231608ebce58ab60b002e394065d5bb879295307ecf60de5cdc1e7a7137,near_singular,3,0.3333333333333333,0.3333333333333333,1450798587.0,0.9966666666666666,239.0
panda,single_step_reserve,ea60fc22a775879ef892b95c88f6967d69d85595d76aeae7dfeadca2575f9489,joint_limit_return,3,1.0,1.0,1250875656.0,1.0,300.0
panda,single_step_reserve,eae9cac6cf5a5c981eef189594a46bad4785e1921cac5a98be1a2a58b884a3f8,near_singular,3,1.0,1.0,1255325478.3333333,1.0,300.0
panda,single_step_reserve,edb8551b11cbe2a492b2fef2c7e20214a3f8e4cea5b1fa49ca5ff404f7d5ac15,smooth,3,0.0,0.0,1625104328.0,0.42444444444444446,49.0
panda,single_step_reserve,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,high_curvature,3,1.0,1.0,1219216413.6666667,1.0,300.0
panda,single_step_reserve,f2c68553f437084ff2273ee212367879dde91e8a8754e9b14110a76538e24f47,near_singular,3,1.0,1.0,1388297931.6666667,1.0,300.0
panda,single_step_reserve,f37eecc6128724e548d6e984280626d79ac0edd3c00e7257663f251fdb9b7b73,joint_limit_return,3,1.0,1.0,1247435378.6666667,1.0,300.0
panda,single_step_reserve,f3b051777058603dc21c7fbb80a89960ffaaf9cbc3fa59cfe0b027639eea6341,near_singular,3,0.0,0.0,1580957719.0,0.7511111111111112,121.66666666666667
panda,single_step_reserve,f3e4e108a041e58c73332f6c32e84dee68ee37ebccb985aed3fc3a289bebc5c0,joint_limit_return,3,1.0,1.0,1258777503.6666667,1.0,300.0
panda,single_step_reserve,f85bc7a2dd13734c7e2d96d76439ed60f384fc1f8e47704220bde66ffe5c8b39,smooth,3,1.0,1.0,1246766497.0,1.0,300.0
panda,single_step_reserve,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,high_curvature,3,0.0,0.0,1475333518.0,0.5944444444444444,178.33333333333334
panda,single_step_reserve,f91e21d1d8b74244a42e85cfb61a758947cfc44d68d87959474904131ea43f76,joint_limit_return,3,0.0,0.0,1671814897.0,0.2688888888888889,77.0
panda,single_step_reserve,fc43b28e1ef0f4315f89dd747d1dce530589fa33f04e25f828aae6278d154bf1,smooth,3,1.0,1.0,1256582706.6666667,1.0,300.0
panda,single_step_reserve,ffaabb719fe344e26a3ace6121ad9aa63deeeaf6be4e90ad76219dafa0642fd9,smooth,3,0.0,0.0,1651543210.6666667,0.5444444444444444,68.33333333333333
panda,single_step_reserve,ffb925c3c350cd58b2a3c0ca3a1d005e853f19a40ad015cec3a82257101a6301,joint_limit_return,3,1.0,1.0,1256910860.3333333,1.0,300.0
panda,single_step_reserve,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,high_curvature,3,0.0,0.0,1460281002.0,0.6255555555555555,169.66666666666666
panda,trac_task_20ms,06aebb8df22d3ad4e9c1848a0460c93838cc094c6b0ae854e4e08d4342c4956b,near_singular,3,0.0,0.0,1658951990.6666667,0.7333333333333333,110.0
panda,trac_task_20ms,0947026b3677880f22d0f6f4f7dd7fb9b0dee71bde71d85a87c811f8ee530ce6,near_singular,3,1.0,1.0,51341046.666666664,1.0,300.0
panda,trac_task_20ms,0a5779597ea40a6c0c2d6bfa5e18333d9546d8140f0a9f2fb0e863954e5c8006,smooth,3,1.0,1.0,51748739.666666664,1.0,300.0
panda,trac_task_20ms,0acf6b3b34916e17c91dc15c1b3ae3376c97fba839f05ad672662e234c5213e9,near_singular,3,1.0,1.0,51709424.333333336,1.0,300.0
panda,trac_task_20ms,0f6a0c79afed4b21be7ee2d431001f7fb484154f17b756f5d1b747c684f059d5,high_curvature,3,0.3333333333333333,0.3333333333333333,1943919118.0,0.6888888888888888,199.0
panda,trac_task_20ms,140dabfd29d6d5c2fbd3588d5fff9808e34e13c505070d185fa8d5eea0cd8289,high_curvature,3,1.0,1.0,52227092.333333336,1.0,300.0
panda,trac_task_20ms,1dbf7fd1392f9c76bac68d43d8f91b06649a92d6e9150a42f2a07fbdbdba9fba,high_curvature,3,1.0,1.0,53068325.666666664,1.0,300.0
panda,trac_task_20ms,21352bbb304315d0ccdccfcd7255175605e8f0250aee148834e1a55b01ce3135,smooth,3,1.0,1.0,51317551.333333336,1.0,300.0
panda,trac_task_20ms,21feb300555127533b2bf2a8a5e73cbd52c673cc58f9af3f6d0e19bdfe2f91d3,smooth,3,1.0,1.0,51932597.333333336,1.0,300.0
panda,trac_task_20ms,24c355c532cc7b4fe8ef2ed4e6ab75fcb40c9f4a5b26576f1f6c8fb1f47927b2,smooth,3,1.0,1.0,51433401.666666664,1.0,300.0
panda,trac_task_20ms,24fecc1811b319e44e0d5617288d7c075d3dbdac3e0e105398bce4e31b6e798f,smooth,3,0.0,0.0,1417939276.6666667,0.7744444444444444,232.33333333333334
panda,trac_task_20ms,315ff9a23634573934fbf6e59468742652b3c4cb477f05055d46f51021c2f1fe,smooth,3,0.0,0.0,4518405887.666667,0.26,61.666666666666664
panda,trac_task_20ms,33144a1316cb49fe7786ddd8e54273ed9c977b91b3c6c8d99b4db33487665e0f,joint_limit_return,3,1.0,1.0,51998128.666666664,1.0,300.0
panda,trac_task_20ms,34eb9af30166b583e8bdfc8113a9006e72bc7b799632e072237b319142c8c172,high_curvature,3,1.0,1.0,52609282.666666664,1.0,300.0
panda,trac_task_20ms,3c602c660fc7198dc4496132dd579f3d963f7ef1158467b741b3bfa3b0776f47,high_curvature,3,1.0,1.0,52435183.0,1.0,300.0
panda,trac_task_20ms,3f81a83aecef4ad8ebe9476e340790674b8e3ecb2b1f76ffe99de9f9716a9415,near_singular,3,1.0,1.0,71540856.0,1.0,300.0
panda,trac_task_20ms,4071c3d68133744ee4c306e955811f94e999148ab2b3df32cfb075c45714e4d1,near_singular,3,1.0,1.0,51375116.666666664,1.0,300.0
panda,trac_task_20ms,4219a14779a0ac637faebf4fbc1d60919ac99a4fb3e80bb25755af29d7ecd3ce,high_curvature,3,1.0,1.0,51995573.666666664,1.0,300.0
panda,trac_task_20ms,4af903f5b095c4031d906b09874d2b75d6e9f9eff0d04ba0c381aff34d9bfaea,smooth,3,1.0,1.0,52417302.0,1.0,300.0
panda,trac_task_20ms,4ba88cc9afb6dec1645efb7efc5e1e6a72d6c97f0c59e67c4b8deaf815ae54c8,near_singular,3,0.0,0.0,1040508212.3333334,0.8377777777777777,125.66666666666667
panda,trac_task_20ms,4ced57cd9c400313f5dd5e5ac32a6046f131b8787aa28567b4630a79f2b54765,joint_limit_return,3,0.0,0.0,3168246927.3333335,0.48333333333333334,145.0
panda,trac_task_20ms,4d5726022b02c15cb1a454c63889654368a8fbcdae89aeb1a95cb2563625cfb6,near_singular,3,1.0,1.0,55659110.666666664,1.0,300.0
panda,trac_task_20ms,4d9996b01d53260dc4f34a510f4f98fb408f0402cd9aefc444ca7e69d8829238,near_singular,3,1.0,1.0,52321676.333333336,1.0,300.0
panda,trac_task_20ms,4e60787710ac0931de62ebece84a087b21af34332d9809821839206b91edc0f3,smooth,3,0.0,0.0,3558151351.6666665,0.41888888888888887,123.66666666666667
panda,trac_task_20ms,528b294d13074a07a40e0a7339ae08b0d6097234268db4ea1e93ae53bec4dcfc,joint_limit_return,3,1.0,1.0,51160189.666666664,1.0,300.0
panda,trac_task_20ms,587ba8b6832890074f74e4ca536848bd71559842bc1fd8b33761d1d5f78fb3c6,near_singular,3,1.0,1.0,56308968.333333336,1.0,300.0
panda,trac_task_20ms,5eca0902459073bb6385cd4ab9c0876850167c58f176877e32bc8387f19e7d5d,joint_limit_return,3,0.0,0.0,3697164745.6666665,0.39666666666666667,119.0
panda,trac_task_20ms,62cf2ffefadcb1e65693edf88d9a5ff3c7ce7ecd4608b2fa1753a386424b029c,joint_limit_return,3,1.0,1.0,52485064.0,1.0,300.0
panda,trac_task_20ms,6c3aabc3376e7062b96f34ca650085bfc027153443ef0de8ffb96f45514a3aba,joint_limit_return,3,1.0,0.6666666666666666,71300327.0,1.0,300.0
panda,trac_task_20ms,722a448034a3fed404996d6168213b64acca2136a9aaad2ce6353057b1ffc678,smooth,3,1.0,1.0,51579829.666666664,1.0,300.0
panda,trac_task_20ms,74c29f013d2517822ab54de8735b63dabbc0a07cdd226d3a70e41c4686849f7c,high_curvature,3,1.0,1.0,52037927.0,1.0,300.0
panda,trac_task_20ms,7bdcf203789ad15d75685113185e00a91052d420c457bb26e272c88d62da2c98,joint_limit_return,3,1.0,1.0,53996867.333333336,1.0,300.0
panda,trac_task_20ms,812544c6b72fdd71f051a965144990526e50ca9926205b2a2e7ba406d2ddd8f3,near_singular,3,1.0,1.0,52195950.333333336,1.0,300.0
panda,trac_task_20ms,84523d1d744136e9e35c5a0846ee6fdfd78b2496c84b089c8f8bcc3d8908c904,high_curvature,3,1.0,1.0,51823924.0,1.0,300.0
panda,trac_task_20ms,85446a938e6594ba12ebfe3207a6173c71f86e8dfd6947fd5a8d061b332f381b,joint_limit_return,3,1.0,0.6666666666666666,73683582.33333333,1.0,300.0
panda,trac_task_20ms,8655e30c0a88dd37857c82aa2cde84f1d22fbee5d7dbb4afd750e74a10dbca42,smooth,3,1.0,1.0,51925942.666666664,1.0,300.0
panda,trac_task_20ms,8b5c315d061bd3688cd962944fbdec36386def0bb36634bc033a0644d0733ac1,smooth,3,1.0,1.0,51592218.333333336,1.0,300.0
panda,trac_task_20ms,903efc63f245668f0d5df44b9f48b6bb4a5fdb9b31b0971edddcd8cf6b164412,high_curvature,3,1.0,0.6666666666666666,70748914.0,1.0,300.0
panda,trac_task_20ms,93c78d3583b1a2d2e43e833ee9ea0764d227b9a4588ddde91047b592d81ec731,smooth,3,1.0,1.0,52033758.0,1.0,300.0
panda,trac_task_20ms,94ea2ce5856235c6dff346ecf93fb77155022b282b96203ebd91f7759fb2289c,joint_limit_return,3,1.0,1.0,55263944.0,1.0,300.0
panda,trac_task_20ms,97ebdfa4a3a9a940fb7522eb9b8401747e322c7ff968f9ea9c1ab4283448f6f6,high_curvature,3,1.0,1.0,51584487.333333336,1.0,300.0
panda,trac_task_20ms,9a30ac65bd31ac87ba8a356ba5ab2a24c838f26d4d35dd012d79cb0ecfd1af37,joint_limit_return,3,1.0,1.0,51494826.333333336,1.0,300.0
panda,trac_task_20ms,9b3f40d0a4a73b7cc2e3980d85021ef2d18c830c4e00b031383e0db7fa8f4648,near_singular,3,1.0,1.0,51731686.666666664,1.0,300.0
panda,trac_task_20ms,9f1b36e9cc0ddbf63840ff77df4b27bbec6c67e0eac9898c93c99f790cc53bf3,smooth,3,1.0,1.0,51820778.333333336,1.0,300.0
panda,trac_task_20ms,a72f800756d93a8e0178233f43a4f5603c6c82ad658b2ff01c4caa1849f2970b,high_curvature,3,0.0,0.0,4084477467.6666665,0.33111111111111113,99.33333333333333
panda,trac_task_20ms,b08d384226627695e9db8f0a97656f925d30a0f1ef52dcde3d3a316d83edcb3e,near_singular,3,1.0,1.0,56459029.666666664,1.0,300.0
panda,trac_task_20ms,b6a6a000490bc47bb8fec594bb1d6757753d9bd36af82ad4c1748474d41782e2,high_curvature,3,1.0,1.0,51103224.0,1.0,300.0
panda,trac_task_20ms,b9c322dc8c438a25dea153e56bc41fc79dc76ea0ace4376381db039feb18b3b0,high_curvature,3,1.0,1.0,52988149.0,1.0,300.0
panda,trac_task_20ms,bc7b61b631a2c73339b0a18fe9ce2af1ecc47bd2a1fe4a55bbcaf44df1841327,near_singular,3,1.0,0.6666666666666666,76708814.33333333,1.0,300.0
panda,trac_task_20ms,c5bd51fc1f0b1af9b6d6ed97195efa4e43917678d7c0a6e46c724fb08fb2987a,joint_limit_return,3,0.6666666666666666,0.3333333333333333,1380441672.6666667,0.7833333333333333,235.0
panda,trac_task_20ms,c847cede995cb96325c52ddba655ac3f3339bcb88ec454d20da33ff7c4dca452,joint_limit_return,3,0.0,0.0,4303735372.333333,0.29444444444444445,88.33333333333333
panda,trac_task_20ms,ca118da3da91a1cb20f6a15069f4225c4ab380bda8936de41e382e6809a5faee,smooth,3,1.0,1.0,56133051.666666664,1.0,300.0
panda,trac_task_20ms,d25d583eed966f0a4890611c655aeceee05aa2dc824247686f5206001d639b8e,smooth,3,1.0,1.0,52184230.333333336,1.0,300.0
panda,trac_task_20ms,d90e435ba578b99631a5a05c3eead70e9cd16754dc13a8814cbeb1915a81a9a2,high_curvature,3,1.0,1.0,51038304.666666664,1.0,300.0
panda,trac_task_20ms,dca441d2100c1f10950c3c449391bbd6a640a265a757197fdd41cd5c559dd7f2,high_curvature,3,1.0,1.0,52600532.333333336,1.0,300.0
panda,trac_task_20ms,dcbb02363eb3b300284cb187544b9e0543c356b6dd7bca56d057c833d82ec1ce,near_singular,3,1.0,1.0,52384403.0,1.0,300.0
panda,trac_task_20ms,debf69dafe061d996b768380f530ab93195d3413240dda7d60d9d3fa00885214,near_singular,3,1.0,1.0,51894170.0,1.0,300.0
panda,trac_task_20ms,dec1d20758f8defc5511ecdd0c280145fbf924733124a98dc39d84e75ed8ee4e,high_curvature,3,1.0,1.0,52210887.666666664,1.0,300.0
panda,trac_task_20ms,df08692c7b2eadcbd67d39e863103437a360bf3bf3789377b3135f5f72f8bffc,joint_limit_return,3,1.0,1.0,53977155.333333336,1.0,300.0
panda,trac_task_20ms,df44e1636782557b5abbc632834a1ece131221f4fc404be790941389867a2cd3,smooth,3,0.0,0.0,5172131988.666667,0.1511111111111111,42.666666666666664
panda,trac_task_20ms,e19650a533a455116a834987b098810e9605d1c04733dea4621cc43c343ed94d,joint_limit_return,3,1.0,1.0,52334824.333333336,1.0,300.0
panda,trac_task_20ms,e35821d52566b007aebb32807a82ddc409386b691a38ddc83a59e9cf6e98fb41,high_curvature,3,1.0,1.0,52588766.666666664,1.0,300.0
panda,trac_task_20ms,e763efcea4c5a3ff0c296248966ee293d0a9f99aecc2f6a554c20c543be0cc43,near_singular,3,1.0,1.0,51066123.666666664,1.0,300.0
panda,trac_task_20ms,e77349617b81f85cf8b145de06bc2cb4284d5ce13b204dfc6903dc267be1d1d1,joint_limit_return,3,1.0,0.3333333333333333,88331829.0,1.0,300.0
panda,trac_task_20ms,e8425231608ebce58ab60b002e394065d5bb879295307ecf60de5cdc1e7a7137,near_singular,3,1.0,1.0,51112940.666666664,1.0,300.0
panda,trac_task_20ms,ea60fc22a775879ef892b95c88f6967d69d85595d76aeae7dfeadca2575f9489,joint_limit_return,3,1.0,0.6666666666666666,69944843.66666667,1.0,300.0
panda,trac_task_20ms,eae9cac6cf5a5c981eef189594a46bad4785e1921cac5a98be1a2a58b884a3f8,near_singular,3,0.0,0.0,2746501619.3333335,0.5555555555555556,83.33333333333333
panda,trac_task_20ms,edb8551b11cbe2a492b2fef2c7e20214a3f8e4cea5b1fa49ca5ff404f7d5ac15,smooth,3,1.0,1.0,52516055.333333336,1.0,300.0
panda,trac_task_20ms,f04fdd99ab579f7ee40055390e8c5cef35503d4edb0b245e0f872a409d1599d0,high_curvature,3,1.0,1.0,51883018.0,1.0,300.0
panda,trac_task_20ms,f2c68553f437084ff2273ee212367879dde91e8a8754e9b14110a76538e24f47,near_singular,3,1.0,1.0,51754186.333333336,1.0,300.0
panda,trac_task_20ms,f37eecc6128724e548d6e984280626d79ac0edd3c00e7257663f251fdb9b7b73,joint_limit_return,3,1.0,1.0,51909270.0,1.0,300.0
panda,trac_task_20ms,f3b051777058603dc21c7fbb80a89960ffaaf9cbc3fa59cfe0b027639eea6341,near_singular,3,1.0,1.0,51642165.0,1.0,300.0
panda,trac_task_20ms,f3e4e108a041e58c73332f6c32e84dee68ee37ebccb985aed3fc3a289bebc5c0,joint_limit_return,3,1.0,1.0,53630180.333333336,1.0,300.0
panda,trac_task_20ms,f85bc7a2dd13734c7e2d96d76439ed60f384fc1f8e47704220bde66ffe5c8b39,smooth,3,1.0,1.0,51714278.666666664,1.0,300.0
panda,trac_task_20ms,f8fed72df3635734707a9bc9597f301ce6bf7d9c25feb44f52a05f522b7ae082,high_curvature,3,1.0,1.0,51604695.666666664,1.0,300.0
panda,trac_task_20ms,f91e21d1d8b74244a42e85cfb61a758947cfc44d68d87959474904131ea43f76,joint_limit_return,3,0.0,0.0,3980653362.3333335,0.35000000000000003,105.0
panda,trac_task_20ms,fc43b28e1ef0f4315f89dd747d1dce530589fa33f04e25f828aae6278d154bf1,smooth,3,1.0,1.0,52055247.666666664,1.0,300.0
panda,trac_task_20ms,ffaabb719fe344e26a3ace6121ad9aa63deeeaf6be4e90ad76219dafa0642fd9,smooth,3,0.0,0.0,2562369541.0,0.5833333333333334,175.0
panda,trac_task_20ms,ffb925c3c350cd58b2a3c0ca3a1d005e853f19a40ad015cec3a82257101a6301,joint_limit_return,3,1.0,1.0,51801877.333333336,1.0,300.0
panda,trac_task_20ms,ffe27a227d9a6794f4dc89435acf02972c4d4f0aca9976152097f76b64c2dcfe,high_curvature,3,1.0,1.0,51919424.0,1.0,300.0
