robot,uid,site_id,family,method,repeat,frame,previous_q,target_position,target_rotation,q,failure_kind,position_error,orientation_error,velocity_utilization,decision,fallback_reason,native_status,demand,demand_met,initial_pair_legal
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_elastic_mu025,2,101,"[2.5097718159618867,0.08817572691542605,1.7556288785873544,-0.581834980721903,0.9976751405653279,0.29473146173233766,-0.045888931742980046]","[-0.05581378831343591,-0.2253438196594375,0.9260840438681422]","[[0.5083599293149796,-0.7320559000669907,0.45350230588606394],[-0.8594437068020314,-0.46438512239139024,0.21378253656441956],[0.05409895660040694,-0.49843817799065265,-0.8652356243336874]]","[2.5097718159618867,0.08817572691542605,1.7556288785873544,-0.581834980721903,0.9976751405653279,0.29473146173233766,-0.045888931742980046]",position_tolerance+orientation_tolerance,0.0026231556917780028,0.01009991866821055,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000147934,""primal_residual"":0.2359658674544965,""dual_residual"":5.829241271020571e-17}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_elastic_mu0,0,119,"[2.893759536550173,0.20543383111742788,1.6860862406077615,-0.6726129753225709,0.8395090828906614,0.3512735839224857,0.09079779141674875]","[-0.06234755816855856,-0.2584147739463928,0.9085985723227469]","[[0.5505424179895927,-0.6860724429890204,0.47561291925814],[-0.8345978352700153,-0.4395820439607435,0.3319850598895969],[-0.01869490189268268,-0.5797173704473346,-0.8146031371440027]]","[2.893759536550173,0.20543383111742788,1.6860862406077615,-0.6726129753225709,0.8395090828906614,0.3512735839224857,0.09079779141674875]",position_tolerance,0.0020266758207897117,0.007410645576190436,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":13,""native_seconds"":0.000199034,""primal_residual"":0.0011247077037219826,""dual_residual"":3.218731042298093e-16}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_elastic_mu0,1,119,"[2.8939960306281938,0.20628736204931353,1.6882095017437977,-0.6752834077003959,0.841936996546902,0.3542186836935163,0.09241398930852675]","[-0.06234755816855856,-0.2584147739463928,0.9085985723227469]","[[0.5505424179895927,-0.6860724429890204,0.47561291925814],[-0.8345978352700153,-0.4395820439607435,0.3319850598895969],[-0.01869490189268268,-0.5797173704473346,-0.8146031371440027]]","[2.8939960306281938,0.20628736204931353,1.6882095017437977,-0.6752834077003959,0.841936996546902,0.3542186836935163,0.09241398930852675]",position_tolerance,0.0015222957252972978,0.007388059104919004,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":14,""native_seconds"":0.000189052,""primal_residual"":2.0418776300260294e-12,""dual_residual"":1.1957730524605112e-13},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000145001,""primal_residual"":4.417460168592786e-13,""dual_residual"":1.0051769345314937e-13}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_elastic_mu0,2,118,"[2.897299999987621,0.1927581752731085,1.6551877485278539,-0.662100046164801,0.8599706466841676,0.3444240849181304,0.08381871166317577]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.897299999987621,0.1927581752731085,1.6551877485278539,-0.662100046164801,0.8599706466841676,0.3444240849181304,0.08381871166317577]",position_tolerance,0.0018564048829650141,0.007913565103245456,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":13,""native_seconds"":0.000177415,""primal_residual"":5.3487960343274826e-12,""dual_residual"":1.9151770289514256e-13},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":12,""native_seconds"":0.000170838,""primal_residual"":1.842896546665243e-11,""dual_residual"":5.856275222249565e-14}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_elastic_mu1,0,118,"[2.89729999999537,0.2059842037875499,1.6876896919086133,-0.6661762909393172,0.8356671265358353,0.3532061541159771,0.09393785354340625]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.89729999999537,0.2059842037875499,1.6876896919086133,-0.6661762909393172,0.8356671265358353,0.3532061541159771,0.09393785354340625]",position_tolerance,0.0018162397288534996,0.008139988859076035,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":9,""native_seconds"":0.000142829,""primal_residual"":1.1269801705642149e-12,""dual_residual"":8.10586698462114e-17},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":12,""native_seconds"":0.000162469,""primal_residual"":1.3364987719593373e-12,""dual_residual"":7.906560735612867e-14}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_elastic_mu1,1,118,"[2.8972999999865805,0.1957346657113586,1.6625060883763991,-0.6629684471600857,0.8546156417301349,0.3463865994287381,0.0862314503542353]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.8972999999865805,0.1957346657113586,1.6625060883763991,-0.6629684471600857,0.8546156417301349,0.3463865994287381,0.0862314503542353]",position_tolerance,0.0018520955877995007,0.00792371528319405,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000153898,""primal_residual"":5.389967728680637e-13,""dual_residual"":2.194258402716533e-13},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":12,""native_seconds"":0.000169843,""primal_residual"":2.4498421125461594e-11,""dual_residual"":4.284886199239193e-16}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_elastic_mu1,2,118,"[2.8810092144556334,0.18462618678307982,1.6507402097495734,-0.6653806009580585,0.876782397445557,0.34170270790364116,0.07808353842878792]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.8810092144556334,0.18462618678307982,1.6507402097495734,-0.6653806009580585,0.876782397445557,0.34170270790364116,0.07808353842878792]",position_tolerance,0.002108778028164665,0.008258836101591924,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000152554,""primal_residual"":4.939084955129273e-13,""dual_residual"":4.576008230846429e-13},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":11,""native_seconds"":0.000163181,""primal_residual"":8.17756758556365e-14,""dual_residual"":3.200877655299769e-14}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_elastic_mu4,0,118,"[2.892095628744629,0.20333890073121294,1.686775952413436,-0.6684004365192617,0.8415066530036921,0.35500310455838646,0.0974785249732091]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.892095628744629,0.20333890073121294,1.686775952413436,-0.6684004365192617,0.8415066530036921,0.35500310455838646,0.0974785249732091]",position_tolerance+orientation_tolerance,0.0015816744200977842,0.01024217981904944,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":9,""native_seconds"":0.000142939,""primal_residual"":7.361051010459485e-13,""dual_residual"":3.6438874424853183e-13},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":11,""native_seconds"":0.000153852,""primal_residual"":7.611468198275194e-12,""dual_residual"":3.409037075990473e-16}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_elastic_mu4,1,118,"[2.8972999999843956,0.20823539519680018,1.6928286896858198,-0.6671497470775497,0.8330059130563637,0.35466617168017556,0.09685940883879486]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.8972999999843956,0.20823539519680018,1.6928286896858198,-0.6671497470775497,0.8330059130563637,0.35466617168017556,0.09685940883879486]",position_tolerance,0.001845485544528243,0.00777187408675753,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.00014673,""primal_residual"":1.515560436119458e-12,""dual_residual"":6.99881969052238e-14},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":12,""native_seconds"":0.000170228,""primal_residual"":4.250888997635855e-11,""dual_residual"":2.713056405383987e-14}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_elastic_mu4,2,118,"[2.896476732187251,0.19529806146580608,1.6621191063615381,-0.6632209924843278,0.8552168775500637,0.34631320931053594,0.0855985969195422]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.896476732187251,0.19529806146580608,1.6621191063615381,-0.6632209924843278,0.8552168775500637,0.34631320931053594,0.0855985969195422]",position_tolerance,0.0017901198945493538,0.007974679486738656,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000147275,""primal_residual"":1.3886992416247294e-13,""dual_residual"":5.807423430044984e-14},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":12,""native_seconds"":0.000166141,""primal_residual"":4.7449086621097375e-11,""dual_residual"":1.615314195892898e-13}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_minimal,0,118,"[2.8909909087494285,0.19225513940135647,1.6609205383289218,-0.6619213589560126,0.8551071478140707,0.34328489224675635,0.08305298275121528]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.8909909087494285,0.19225513940135647,1.6609205383289218,-0.6619213589560126,0.8551071478140707,0.34328489224675635,0.08305298275121528]",position_tolerance+orientation_tolerance,0.0022399716298706954,0.010361959681346407,0.0,,,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":12,""native_seconds"":0.000167884,""primal_residual"":2.921902263664116e-12,""dual_residual"":6.908948647732303e-14},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":12,""native_seconds"":0.000171547,""primal_residual"":3.346418236695449e-11,""dual_residual"":9.317078625545321e-14}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_minimal,1,118,"[2.8889917576190385,0.2028048313389104,1.687078607533883,-0.6669213524562542,0.842923696687904,0.3512655735429671,0.09699915353672399]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.8889917576190385,0.2028048313389104,1.687078607533883,-0.6669213524562542,0.842923696687904,0.3512655735429671,0.09699915353672399]",position_tolerance+orientation_tolerance,0.0023303866641576,0.009620483210150117,0.0,,,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":9,""native_seconds"":0.00015092,""primal_residual"":1.0513676440863182e-12,""dual_residual"":1.1500087473531477e-16},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":11,""native_seconds"":0.000156106,""primal_residual"":2.4971882115767206e-12,""dual_residual"":4.456880611710935e-16}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik_minimal,2,118,"[2.891179213057074,0.19189542879262383,1.6598486530056775,-0.6617508436869892,0.8557810314860379,0.3430208738551429,0.0827789295258774]","[-0.06191101117000993,-0.2569398691732451,0.9094463974840075]","[[0.5485944334063589,-0.6883113438429131,0.4746278980135061],[-0.8359417731707867,-0.44091363393388183,0.32679736730778625],[-0.01566842377641365,-0.5760405032186382,-0.8172709704547085]]","[2.891179213057074,0.19189542879262383,1.6598486530056775,-0.6617508436869892,0.8557810314860379,0.3430208738551429,0.0827789295258774]",position_tolerance+orientation_tolerance,0.0022414448374675033,0.01035341006146269,0.0,,,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":12,""native_seconds"":0.000169849,""primal_residual"":2.3261677243849127e-12,""dual_residual"":1.0303717818883548e-16},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":12,""native_seconds"":0.000166778,""primal_residual"":2.009670321991672e-11,""dual_residual"":7.737956292744289e-14}]",0.32955855896198216,False,False
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik,0,119,"[2.8666303660019516,0.18461426052446955,1.663120231879383,-0.6746398622507168,0.871674685983961,0.34356785248867683,0.06967607262197485]","[-0.06234755816855856,-0.2584147739463928,0.9085985723227469]","[[0.5505424179895927,-0.6860724429890204,0.47561291925814],[-0.8345978352700153,-0.4395820439607435,0.3319850598895969],[-0.01869490189268268,-0.5797173704473346,-0.8146031371440027]]","[2.8666303660019516,0.18461426052446955,1.663120231879383,-0.6746398622507168,0.871674685983961,0.34356785248867683,0.06967607262197485]",position_tolerance+orientation_tolerance,0.0019335466535293834,0.01034381658906185,0.0,,,"[{""update"":0,""stage"":""primary"",""status"":""PrimalInfeasible"",""iterations"":11,""native_seconds"":0.000204097,""primal_residual"":0.008894431576113658,""dual_residual"":2.1470010199416937e-14}]",,,
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik,1,102,"[2.5121080958676973,0.09082792930693157,1.7639019827078706,-0.5922184283812196,0.9947611996030011,0.2987086608443767,-0.04286352309677315]","[-0.05604202970298775,-0.22751560872190718,0.9250271404969971]","[[0.5110467357904374,-0.7292783656147628,0.4549552717402005],[-0.8581530407395744,-0.4630815448243769,0.22165026846925157],[0.04903664453611699,-0.5036948960326373,-0.8624887588851864]]","[2.5121080958676973,0.09082792930693157,1.7639019827078706,-0.5922184283812196,0.9947611996030011,0.2987086608443767,-0.04286352309677315]",position_tolerance+orientation_tolerance,0.0023218453730138814,0.010049280891126843,0.0,,,"[{""update"":0,""stage"":""primary"",""status"":""PrimalInfeasible"",""iterations"":11,""native_seconds"":0.000199257,""primal_residual"":0.006478265870203749,""dual_residual"":5.605753524362972e-13}]",,,
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,cr_ik,2,119,"[2.8671137793492125,0.18356513196519175,1.6601377664700498,-0.6741737222764332,0.8735292015081593,0.34280219496976394,0.06887213164678174]","[-0.06234755816855856,-0.2584147739463928,0.9085985723227469]","[[0.5505424179895927,-0.6860724429890204,0.47561291925814],[-0.8345978352700153,-0.4395820439607435,0.3319850598895969],[-0.01869490189268268,-0.5797173704473346,-0.8146031371440027]]","[2.8671137793492125,0.18356513196519175,1.6601377664700498,-0.6741737222764332,0.8735292015081593,0.34280219496976394,0.06887213164678174]",position_tolerance+orientation_tolerance,0.0019336740223291318,0.010338875077200656,0.0,,,"[{""update"":0,""stage"":""primary"",""status"":""PrimalInfeasible"",""iterations"":11,""native_seconds"":0.000204069,""primal_residual"":0.01487146794924726,""dual_residual"":1.6342278949429566e-14}]",,,
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,pink_qp,0,122,"[2.8972999999999995,0.2208501889085296,1.71267687290282,-0.6933050514508895,0.8237396789143764,0.3642165226420566,0.10348506575471131]","[-0.06365257251620854,-0.26256401938349483,0.9061759282087597]","[[0.5560616649394297,-0.6796655486174742,0.47838286633960614],[-0.8306996908455809,-0.4357232051395866,0.3465303913539789],[-0.02708225274687437,-0.5900847655425395,-0.8068869320175911]]","[2.8972999999999995,0.24092726647793833,1.7562768729028198,-0.7068710601948309,0.7938662328714136,0.37838831385312666,0.11901884516860067]",position_tolerance,0.0010549523841012337,0.008031829089156796,0.9999999999999968,,,solved,,,
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_20ms,0,119,"[2.8844210074609995,0.19404589802941039,1.6675629804329724,-0.6730019401382006,0.858271354549525,0.34711065587542445,0.07681923810083807]","[-0.06234755816855856,-0.2584147739463928,0.9085985723227469]","[[0.5505424179895927,-0.6860724429890204,0.47561291925814],[-0.8345978352700153,-0.4395820439607435,0.3319850598895969],[-0.01869490189268268,-0.5797173704473346,-0.8146031371440027]]","[2.8844210074609995,0.19404589802941039,1.6675629804329724,-0.6730019401382006,0.858271354549525,0.34711065587542445,0.07681923810083807]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.001574325322964513,0.009288773618021906,0.0,,,,,,
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_20ms,1,120,"[2.8941173567227025,0.20458108108419343,1.6800060726312607,-0.678683218906071,0.8459177650637132,0.3521100672899961,0.09185359156433076]","[-0.06278419864550208,-0.25984399442168593,0.9077703885105235]","[[0.5524369471401092,-0.6838838250684958,0.4765672389539591],[-0.8332746424957365,-0.4382716424573086,0.3370034682186163],[-0.02160531434900018,-0.5832845628228616,-0.8119804980197644]]","[2.8941173567227025,0.20458108108419343,1.6800060726312607,-0.678683218906071,0.8459177650637132,0.3521100672899961,0.09185359156433076]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.0017329288727765926,0.008763822323571696,0.0,,,,,,
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_20ms,2,119,"[2.888170467828085,0.19715023669893883,1.6696590621320886,-0.6737637037330888,0.8585601684510251,0.3466141489824656,0.08677022916589042]","[-0.06234755816855856,-0.2584147739463928,0.9085985723227469]","[[0.5505424179895927,-0.6860724429890204,0.47561291925814],[-0.8345978352700153,-0.4395820439607435,0.3319850598895969],[-0.01869490189268268,-0.5797173704473346,-0.8146031371440027]]","[2.888170467828085,0.19715023669893883,1.6696590621320886,-0.6737637037330888,0.8585601684510251,0.3466141489824656,0.08677022916589042]",internal_nonconvergence+position_tolerance,0.0017470047131674076,0.00625169085207249,0.0,,,,,,
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_5ms,0,119,"[2.890802657507227,0.19277031132661832,1.6566476985412846,-0.6708675149837767,0.8648823087828725,0.3429203029333109,0.0817496433655956]","[-0.06234755816855856,-0.2584147739463928,0.9085985723227469]","[[0.5505424179895927,-0.6860724429890204,0.47561291925814],[-0.8345978352700153,-0.4395820439607435,0.3319850598895969],[-0.01869490189268268,-0.5797173704473346,-0.8146031371440027]]","[2.890802657507227,0.19277031132661832,1.6566476985412846,-0.6708675149837767,0.8648823087828725,0.3429203029333109,0.0817496433655956]",internal_nonconvergence+position_tolerance,0.001878943441295821,0.006305869050350369,0.0,,,,,,
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_5ms,1,119,"[2.888046460598127,0.2039734709913405,1.6888375520715073,-0.6755098828712627,0.8474016245642697,0.35446737612148516,0.0938406821078214]","[-0.06234755816855856,-0.2584147739463928,0.9085985723227469]","[[0.5505424179895927,-0.6860724429890204,0.47561291925814],[-0.8345978352700153,-0.4395820439607435,0.3319850598895969],[-0.01869490189268268,-0.5797173704473346,-0.8146031371440027]]","[2.888046460598127,0.2039734709913405,1.6888375520715073,-0.6755098828712627,0.8474016245642697,0.35446737612148516,0.0938406821078214]",internal_nonconvergence+position_tolerance,0.0020504999089943953,0.008576473633067728,0.0,,,,,,
panda,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,trajectory_17,near_singular,trac_task_5ms,2,119,"[2.877725042264634,0.19541720813197486,1.6766177176439665,-0.6746579559876376,0.8546984711226467,0.3479996389341366,0.0803982630565309]","[-0.06234755816855856,-0.2584147739463928,0.9085985723227469]","[[0.5505424179895927,-0.6860724429890204,0.47561291925814],[-0.8345978352700153,-0.4395820439607435,0.3319850598895969],[-0.01869490189268268,-0.5797173704473346,-0.8146031371440027]]","[2.877725042264634,0.19541720813197486,1.6766177176439665,-0.6746579559876376,0.8546984711226467,0.3479996389341366,0.0803982630565309]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.001852700526115659,0.009254138181764323,0.0,,,,,,
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,cr_ik_elastic_mu1,1,74,"[-1.1768950201024102,0.5357358657325025,0.20980433666724982,-0.9752628661019239,2.897299999983303,2.768864258005232,0.5175770422518896]","[0.3569148782906584,-0.6533742062748258,0.6344994544290563]","[[0.5203477485650665,0.6856813383513327,0.5089983524531209],[-0.12868594654447588,0.6522038563142368,-0.7470408670017928],[-0.8442026698164478,0.32322009845546956,0.4276103602921915]]","[-1.1768950201024102,0.5357358657325025,0.20980433666724982,-0.9752628661019239,2.897299999983303,2.768864258005232,0.5175770422518896]",position_tolerance+orientation_tolerance,0.01331893670047903,0.025087696680772223,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000147239,""primal_residual"":5.775490537425205e-12,""dual_residual"":1.3835149233554764e-16},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":9,""native_seconds"":0.000147614,""primal_residual"":3.2820838779102515e-12,""dual_residual"":1.5458686504627274e-16}]",0.5123818774210791,False,False
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,cr_ik_elastic_mu4,0,76,"[-1.219007621850143,0.5436255611118349,0.22028016080901802,-0.9854164406738879,2.8972999999516165,2.7492261474032826,0.5028531191188288]","[0.33570876468685906,-0.6684835635446467,0.6264635741681178]","[[0.5117999843226035,0.7102910084382926,0.48326748222810934],[-0.15251001762113056,0.6287077060809259,-0.7625400414664548],[-0.8454593252029249,0.31656484903756066,0.43009908832877247]]","[-1.219007621850143,0.5436255611118349,0.22028016080901802,-0.9854164406738879,2.8972999999516165,2.7492261474032826,0.5028531191188288]",position_tolerance+orientation_tolerance,0.013576516534878538,0.025768576202674594,0.0,no_legal_command,nonlinear_pair_rejected,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000155562,""primal_residual"":4.176033304915802e-12,""dual_residual"":2.0528149882050662e-16},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000146564,""primal_residual"":1.9385549136570735e-12,""dual_residual"":9.216069583666785e-17}]",0.4945472868799091,False,False
panda,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,trajectory_26,joint_limit_return,cr_ik_minimal,2,76,"[-1.2197196995064299,0.5437829499362816,0.22141901529854852,-0.9852409599952172,2.897299999962496,2.749435743983638,0.5022077675939123]","[0.33570876468685906,-0.6684835635446467,0.6264635741681178]","[[0.5117999843226035,0.7102910084382926,0.48326748222810934],[-0.15251001762113056,0.6287077060809259,-0.7625400414664548],[-0.8454593252029249,0.31656484903756066,0.43009908832877247]]","[-1.2197196995064299,0.5437829499362816,0.22141901529854852,-0.9852409599952172,2.897299999962496,2.749435743983638,0.5022077675939123]",position_tolerance+orientation_tolerance,0.013577815339330975,0.025715942705515218,0.0,,,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":11,""native_seconds"":0.000159796,""primal_residual"":1.5137863321343037e-11,""dual_residual"":1.9170411966538395e-12},{""update"":1,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""Solved"",""iterations"":10,""native_seconds"":0.000154813,""primal_residual"":9.008745593544866e-13,""dual_residual"":3.3232712987112734e-16}]",0.4945472868799091,False,False
