robot,method,uid,family,site_id,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,successful_prefix
panda,task_balance_k1,2ec05e997761d1bdd2b93e3d9bcace5164652aa35f4c6e28f07b46194e26e57c,near_singular,trajectory_034,0.0,0.0,1158177230.6666667,0.6333333333333333,6.35172492358024,95.0
panda,balance_cached_k1,636631a1465f29747d08371a60e932087e17172a296c229e770d617698841afa,joint_limit_return,trajectory_054,1.0,1.0,37230109.0,1.0,0.8535995449044039,150.0
panda,task_balance_k1,d345813515f38124a6da95c088a779111da13b10db6a35d9e0a93a16edf06560,near_singular,trajectory_022,1.0,1.0,71568232.33333333,1.0,2.1936051879484797,150.0
panda,balance_progress_k1,4b594826d26d472b1c3fac5f479afd6aa4c0651a9bb47c3505f6c887d8f23500,near_singular,trajectory_031,1.0,1.0,36040027.666666664,1.0,2.299732971667454,150.0
panda,single_gn_k1,81540560a975502e7b8af103c4dae1234647b417d055ec15bbf8b9c259def50d,high_curvature,trajectory_062,1.0,1.0,40761317.666666664,1.0,5.705956465076601,150.0
panda,task_balance_k1,cd3c263365bdca748e3b3cddb6651f39dfa80d5bf3d1833bc6d5e0205897b70c,high_curvature,trajectory_075,1.0,1.0,75472940.0,1.0,14.454383689715819,150.0
panda,balance_progress_k1,192ef096a8547f2acaebe0b04baf015cadf983ae14399db046c44c583184e2c1,near_singular,trajectory_027,1.0,1.0,36509308.666666664,1.0,8.904937479345374,150.0
panda,single_gn_k1,780a1bcf7a0d6dcff0b6378255c80c77fe00c10aad1ca25fc96aac43cb2c42d5,high_curvature,trajectory_061,1.0,1.0,41146454.666666664,1.0,5.637764840530411,150.0
panda,trac_task_20ms,39016c19816bfbce241efbb04e3e6886e7fecdb1372b34ee952fa61b5352af53,joint_limit_return,trajectory_044,1.0,1.0,26408930.666666668,1.0,0.7065183361585707,150.0
panda,single_gn_k1,2b1ea283b2b59dd97f5080b5f80d91914fe177725dbfafaf17f2dae5a657839e,high_curvature,trajectory_072,1.0,1.0,41299604.666666664,1.0,7.214464915190205,150.0
panda,trac_task_5ms,36a78ea09f714b96c985eaa64b6594d37a6451bde0f2208549dd3918c029ee32,high_curvature,trajectory_079,1.0,1.0,26340049.0,1.0,6.304229294579627,150.0
panda,trac_task_20ms,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,smooth,trajectory_007,1.0,1.0,27051053.333333332,1.0,4.478908509110285,150.0
panda,trac_task_20ms,55591853963166a0c283f464484cff9d63acadb83c3dfb88a76adfcb289c6967,near_singular,trajectory_037,1.0,1.0,26228996.666666668,1.0,0.9148662492953722,150.0
panda,balance_progress_k1,83cfaece94886de707ffc0b3eced578a24c5b54c83d475b85d91a50176548908,joint_limit_return,trajectory_040,1.0,1.0,36942439.333333336,1.0,2.904759542385024,150.0
panda,single_gn_k1,c3cafaabf21a6b92c022b55b49fdd83291dc34c2da5219d4f5154bc3dcd773a1,smooth,trajectory_003,1.0,1.0,41034264.0,1.0,0.8424337928572162,150.0
panda,single_gn_k1,08a1e63762f33866d59121ca79385dce192383bed0e06919fd596cdd2bfaf886,near_singular,trajectory_024,1.0,1.0,39542782.0,1.0,1.8383551170516492,150.0
panda,balance_cached_k1,8d9e872494dec5f153c0bb1c1268d86c4f933be7b0ff7869cec02f040e602395,joint_limit_return,trajectory_056,1.0,1.0,37331522.0,1.0,0.7050189139412696,150.0
panda,single_gn_k1,ddb21431719cc18d09cde65ea71559a08b888b7e51fbc4a0797ece3b2e9dd987,high_curvature,trajectory_064,1.0,1.0,40980069.333333336,1.0,5.9622768072578145,150.0
panda,balance_progress_k1,2607309e15e2bd822ea26d0150c648e144318fc6bb74526e06cb102338bfcba1,high_curvature,trajectory_066,1.0,0.6666666666666666,53400377.666666664,1.0,7.211894152594048,150.0
panda,trac_task_5ms,eaf635c965390c980551e6bf2b4556db424c7555524f0ed99e3f85fd7dd1c2b8,high_curvature,trajectory_073,1.0,1.0,26534106.666666668,1.0,8.609288374672511,150.0
panda,single_gn_k1,725f43bdccc39ba6d34bc7a982483db74a0761aa09d7e94c902b5b9715ee5ad1,joint_limit_return,trajectory_052,1.0,1.0,40647455.333333336,1.0,4.900157477826523,150.0
panda,trac_task_20ms,b6cf87b42306664cc3df4ae39f5c58081d6a305157fa894bf8f35b00a3daf35f,near_singular,trajectory_039,1.0,1.0,26319048.333333332,1.0,1.0687036115941475,150.0
panda,trac_task_20ms,d2086cd2056f9266d9cf66b640894dc51b458dd8589fe4ee63e369aa8acf2d43,smooth,trajectory_017,1.0,1.0,26306370.666666668,1.0,0.6504912196221078,150.0
panda,trac_task_20ms,780a1bcf7a0d6dcff0b6378255c80c77fe00c10aad1ca25fc96aac43cb2c42d5,high_curvature,trajectory_061,1.0,1.0,26444667.333333332,1.0,6.001561846654712,150.0
panda,balance_cached_k1,f4a0c39369a332793c5ecedfe9c51bbf5bf900e1be6f5cfb6792885e469dad36,near_singular,trajectory_023,1.0,1.0,35527652.333333336,1.0,2.9582592267962116,150.0
panda,trac_task_20ms,4b594826d26d472b1c3fac5f479afd6aa4c0651a9bb47c3505f6c887d8f23500,near_singular,trajectory_031,0.0,0.0,1458949130.6666667,0.5533333333333333,16.669633709694395,83.0
panda,trac_task_5ms,af3fb9755bd7011b510909dc75f37a71fc044767aa005ec9ab74a575933054d6,joint_limit_return,trajectory_042,1.0,1.0,26293969.0,1.0,0.667402954787837,150.0
panda,single_gn_k1,021d3271c8f00d77cf7b9bb1abc40f30b1be39c6c83c98d6ec3b4ef10137acf3,joint_limit_return,trajectory_058,1.0,1.0,41054985.666666664,1.0,0.7484387994521636,150.0
panda,balance_progress_k1,d9bbe30920d13feaec5c518a3e724fbb40f8a36056e72a3aec64dd2835b5581b,high_curvature,trajectory_077,1.0,1.0,37085580.333333336,1.0,5.681273154117761,150.0
panda,balance_cached_k1,08a1e63762f33866d59121ca79385dce192383bed0e06919fd596cdd2bfaf886,near_singular,trajectory_024,1.0,1.0,35755100.333333336,1.0,1.8383551170516492,150.0
panda,single_gn_k1,b97c6d2e5ba67047488e0d06510b498e48d98b2d68cf9c0c601a5d5757e2bd71,joint_limit_return,trajectory_047,1.0,1.0,40647177.333333336,1.0,0.6570057322727139,150.0
panda,balance_progress_k1,b97c6d2e5ba67047488e0d06510b498e48d98b2d68cf9c0c601a5d5757e2bd71,joint_limit_return,trajectory_047,1.0,1.0,36790958.666666664,1.0,0.6570057322727139,150.0
panda,task_balance_k1,c4cf52b00f6debbfb860199dc340d1ec021960133c82c92c0a0b1860db14fdea,joint_limit_return,trajectory_045,1.0,1.0,74056240.0,1.0,0.4818267029640557,150.0
panda,trac_task_20ms,725f43bdccc39ba6d34bc7a982483db74a0761aa09d7e94c902b5b9715ee5ad1,joint_limit_return,trajectory_052,1.0,1.0,26169767.333333332,1.0,2.274347134129043,150.0
panda,trac_task_20ms,192ef096a8547f2acaebe0b04baf015cadf983ae14399db046c44c583184e2c1,near_singular,trajectory_027,1.0,1.0,26134098.0,1.0,0.5055182840703916,150.0
panda,balance_cached_k1,b60a2ea44227e9165d9b5c1edbef42c4623cf30c63fdff30658f455f46a0d39d,near_singular,trajectory_036,1.0,1.0,36079473.666666664,1.0,1.4937060426453481,150.0
panda,trac_task_5ms,9e26cb34ddcd00cfea5bd1f81023dde8dc17aa5fd6d49cabfc2e47b0983437bf,smooth,trajectory_004,1.0,1.0,26328142.333333332,1.0,0.5749255304280754,150.0
panda,balance_progress_k1,aae381ea20e0ccd0574b1e42f0fd2f79c6f2148818b45747b1909d5a737696f1,near_singular,trajectory_021,1.0,1.0,35486517.666666664,1.0,23.38551744863962,150.0
panda,balance_cached_k1,9dc7304c02f7b58bec9a3e5148a5cb345149457eec6b10d4e64db2ca4e81f40c,high_curvature,trajectory_060,1.0,1.0,37455287.333333336,1.0,7.431558313799036,150.0
panda,trac_task_5ms,b92f489e8e0ee58220fe2ecac82e69f7be0d3220c25955f9bccab2fdf6b89144,smooth,trajectory_014,1.0,1.0,26395943.333333332,1.0,0.8328157801629269,150.0
panda,task_balance_k1,fead16012d3624edf0dfdeb423ca1bcdcefd6374c7e5b676ff2beaf3ebfa4eee,high_curvature,trajectory_078,1.0,1.0,74192062.33333333,1.0,6.197114538253877,150.0
panda,single_gn_k1,5167d2077436db8a3e391269e307883add677219564d578a56675e8720470102,smooth,trajectory_002,1.0,1.0,40905528.333333336,1.0,0.7396833531299055,150.0
panda,balance_cached_k1,7f239e2f4ff2b54ef3d6855ad53d20d88ab214ee99f65443adaed518871a703d,near_singular,trajectory_029,1.0,1.0,36190738.666666664,1.0,4.048938291087268,150.0
panda,balance_cached_k1,9197cca0176cabb6740d965e85ec01640becf88a7fd2e21a2e33e1b1a205234a,joint_limit_return,trajectory_048,1.0,1.0,37130070.666666664,1.0,2.9442455840824686,150.0
panda,balance_cached_k1,9c66403bc08428fc2b315fc25e612ef8eff62898d4ba977ec31f7f472ac7d6b9,smooth,trajectory_008,1.0,1.0,37105020.333333336,1.0,0.6442678154801743,150.0
panda,trac_task_20ms,d345813515f38124a6da95c088a779111da13b10db6a35d9e0a93a16edf06560,near_singular,trajectory_022,1.0,1.0,26209921.0,1.0,12.125672920607988,150.0
panda,balance_progress_k1,9dc7304c02f7b58bec9a3e5148a5cb345149457eec6b10d4e64db2ca4e81f40c,high_curvature,trajectory_060,1.0,1.0,37048033.666666664,1.0,7.431558313799036,150.0
panda,trac_task_20ms,81540560a975502e7b8af103c4dae1234647b417d055ec15bbf8b9c259def50d,high_curvature,trajectory_062,1.0,1.0,26361254.0,1.0,6.297331303359393,150.0
panda,balance_cached_k1,2b1ea283b2b59dd97f5080b5f80d91914fe177725dbfafaf17f2dae5a657839e,high_curvature,trajectory_072,1.0,1.0,36885015.333333336,1.0,7.214464915190205,150.0
panda,trac_task_5ms,81553f47da5462f4fc3c3158361d719fb6ff2dd3c3ac9beca1cc32d96a5a6847,joint_limit_return,trajectory_041,1.0,1.0,25999801.0,1.0,0.6200292424431688,150.0
panda,task_balance_k1,3506180bab48a9313e47b15297040a4f2920a8ffa3f98d48bcdfeeccd4634022,smooth,trajectory_016,1.0,1.0,74092216.0,1.0,0.8703172516923986,150.0
panda,single_gn_k1,2286803678de09340f4bb9dc3f37d70b78a5dd9f307ee6ffad9c26c2aef32b84,joint_limit_return,trajectory_050,1.0,1.0,40688576.0,1.0,0.9652872451633095,150.0
panda,task_balance_k1,4b594826d26d472b1c3fac5f479afd6aa4c0651a9bb47c3505f6c887d8f23500,near_singular,trajectory_031,1.0,1.0,71050727.33333333,1.0,2.2997329716698003,150.0
panda,task_balance_k1,7a068de6131cb5fe742bccf0b7fafbdbf05bc5d8582199a12ceac52ba6ecc084,high_curvature,trajectory_074,1.0,1.0,74524757.33333333,1.0,6.715209769542771,150.0
panda,task_balance_k1,021d3271c8f00d77cf7b9bb1abc40f30b1be39c6c83c98d6ec3b4ef10137acf3,joint_limit_return,trajectory_058,1.0,1.0,74494714.33333333,1.0,0.7484387994524423,150.0
panda,trac_task_5ms,780a1bcf7a0d6dcff0b6378255c80c77fe00c10aad1ca25fc96aac43cb2c42d5,high_curvature,trajectory_061,1.0,1.0,26330850.0,1.0,5.648417076925026,150.0
panda,single_gn_k1,d88f9a36f2c35a47b016394bab87fdbf8a1a17ab4bfaa31d929a992814995059,smooth,trajectory_005,1.0,1.0,40849276.333333336,1.0,8.200751692270071,150.0
panda,balance_cached_k1,83cfaece94886de707ffc0b3eced578a24c5b54c83d475b85d91a50176548908,joint_limit_return,trajectory_040,1.0,1.0,36850724.0,1.0,2.904759542385024,150.0
panda,trac_task_20ms,edbde7bf236ce436987aa49d6fd24a865d7e51ae1aaade576b09bb5d9c6c8787,near_singular,trajectory_038,1.0,1.0,26192869.333333332,1.0,1.1398701627135113,150.0
panda,single_gn_k1,83cfaece94886de707ffc0b3eced578a24c5b54c83d475b85d91a50176548908,joint_limit_return,trajectory_040,1.0,1.0,40682802.0,1.0,2.904759542385024,150.0
panda,trac_task_5ms,9c66403bc08428fc2b315fc25e612ef8eff62898d4ba977ec31f7f472ac7d6b9,smooth,trajectory_008,1.0,1.0,26236849.333333332,1.0,0.6424764764021967,150.0
panda,balance_progress_k1,2ad947acae5f5fafdb634081fb4b1718850692c6942e44dcb69491c21db414e5,near_singular,trajectory_020,1.0,1.0,35809112.0,1.0,4.092782137560209,150.0
panda,trac_task_20ms,08a1e63762f33866d59121ca79385dce192383bed0e06919fd596cdd2bfaf886,near_singular,trajectory_024,1.0,1.0,26129416.333333332,1.0,1.6698205171231735,150.0
panda,trac_task_5ms,4b14c4d74524363dad80e8fc5287138de0f832721af7d5ffe5be946afb787e6d,smooth,trajectory_012,1.0,1.0,26527386.333333332,1.0,1.7857872496066456,150.0
panda,balance_cached_k1,d88f9a36f2c35a47b016394bab87fdbf8a1a17ab4bfaa31d929a992814995059,smooth,trajectory_005,1.0,1.0,37187514.666666664,1.0,8.200751692270071,150.0
panda,task_balance_k1,9dc7304c02f7b58bec9a3e5148a5cb345149457eec6b10d4e64db2ca4e81f40c,high_curvature,trajectory_060,1.0,1.0,74383196.0,1.0,7.431558313800148,150.0
panda,balance_progress_k1,51988b1435048a079a4ac913eb0ef8fabeb0ac5606f53f27c7eb607de9b8c5e9,smooth,trajectory_009,1.0,1.0,37062084.666666664,1.0,0.7744539228791932,150.0
panda,trac_task_20ms,b816db2175ce1a86efef5d5e648273799f6c086f88015ec4718713d8bab7a120,high_curvature,trajectory_065,1.0,1.0,26380224.333333332,1.0,6.66449113500686,150.0
panda,task_balance_k1,725f43bdccc39ba6d34bc7a982483db74a0761aa09d7e94c902b5b9715ee5ad1,joint_limit_return,trajectory_052,1.0,1.0,72844272.66666667,1.0,4.900157477828786,150.0
panda,balance_progress_k1,2c543db9ae3e36911506230aecc8d24ae76182b25c4491663d5f8b780f3dc916,smooth,trajectory_007,0.0,0.0,638590010.3333334,0.5133333333333333,6.759609438959276,77.0
panda,single_gn_k1,d6cdc156fd5bdf242b3b78a2537995487da58e252b7979672706b06af2612ec0,near_singular,trajectory_025,1.0,1.0,39969040.666666664,1.0,3.3623743575910723,150.0
panda,trac_task_5ms,9af3d54778da9ecccb3b6bb1d38aee379e015809996e0e84f524ee66e879903b,high_curvature,trajectory_069,1.0,1.0,26290893.333333332,1.0,6.629749837493545,150.0
panda,task_balance_k1,55591853963166a0c283f464484cff9d63acadb83c3dfb88a76adfcb289c6967,near_singular,trajectory_037,1.0,1.0,72301351.66666667,1.0,0.9557560067415803,150.0
panda,trac_task_5ms,47a70e850f1111797ee062774d2de1601c0f85ab33cef79647b473b2f0b1435a,high_curvature,trajectory_076,1.0,1.0,26182387.666666668,1.0,7.718142402001583,150.0
panda,trac_task_20ms,4b14c4d74524363dad80e8fc5287138de0f832721af7d5ffe5be946afb787e6d,smooth,trajectory_012,1.0,1.0,26476152.0,1.0,0.892865460335773,150.0
panda,balance_progress_k1,36a78ea09f714b96c985eaa64b6594d37a6451bde0f2208549dd3918c029ee32,high_curvature,trajectory_079,1.0,1.0,37347074.0,1.0,6.344688293190221,150.0
panda,task_balance_k1,08fd5d13e6f23050b434e0f055dd362c39b53f777a10b3cecff7e3540fc3f418,joint_limit_return,trajectory_043,1.0,1.0,74484887.0,1.0,0.6994545073748452,150.0
panda,single_gn_k1,3506180bab48a9313e47b15297040a4f2920a8ffa3f98d48bcdfeeccd4634022,smooth,trajectory_016,1.0,1.0,41151794.666666664,1.0,0.8703172516924086,150.0
panda,balance_cached_k1,81540560a975502e7b8af103c4dae1234647b417d055ec15bbf8b9c259def50d,high_curvature,trajectory_062,1.0,1.0,37136172.0,1.0,5.705956465076601,150.0
panda,trac_task_20ms,fead16012d3624edf0dfdeb423ca1bcdcefd6374c7e5b676ff2beaf3ebfa4eee,high_curvature,trajectory_078,1.0,1.0,26468337.0,1.0,6.272223142694519,150.0
panda,balance_cached_k1,e1bd21bbd59088474366056730add15a07ffbdc65a1fe2847411dab015e66875,joint_limit_return,trajectory_059,1.0,1.0,37386540.0,1.0,0.7663386472241237,150.0
panda,trac_task_20ms,3506180bab48a9313e47b15297040a4f2920a8ffa3f98d48bcdfeeccd4634022,smooth,trajectory_016,1.0,1.0,26317062.666666668,1.0,0.8062868063202483,150.0
panda,single_gn_k1,273cdb65989b6521b743c1e5b4e529da30e8cbf3ae2777e13335ab6c2f740b79,joint_limit_return,trajectory_053,1.0,1.0,41170540.333333336,1.0,0.6622395574102157,150.0
panda,task_balance_k1,26c4ddc7ac9031fe896967ecba1ca3c9688bf4947765eb1c48f785fef55d9e85,smooth,trajectory_019,1.0,1.0,74774960.33333333,1.0,0.6732930911942686,150.0
panda,task_balance_k1,83cfaece94886de707ffc0b3eced578a24c5b54c83d475b85d91a50176548908,joint_limit_return,trajectory_040,1.0,1.0,74873082.33333333,1.0,2.90475954237805,150.0
panda,task_balance_k1,aae381ea20e0ccd0574b1e42f0fd2f79c6f2148818b45747b1909d5a737696f1,near_singular,trajectory_021,1.0,1.0,70432933.0,1.0,23.38551744856387,150.0
panda,balance_progress_k1,c4cf52b00f6debbfb860199dc340d1ec021960133c82c92c0a0b1860db14fdea,joint_limit_return,trajectory_045,1.0,1.0,37139970.666666664,1.0,0.48182670296399066,150.0
panda,balance_progress_k1,9f6b12d25c86286b5f8d49edd852f3be6d802b4c3b01dad2bab91aaa42550f3c,joint_limit_return,trajectory_049,1.0,1.0,37475784.666666664,1.0,0.8199434747418101,150.0
panda,task_balance_k1,b6cf87b42306664cc3df4ae39f5c58081d6a305157fa894bf8f35b00a3daf35f,near_singular,trajectory_039,1.0,1.0,71336423.33333333,1.0,2.236678146720172,150.0
panda,balance_cached_k1,47a70e850f1111797ee062774d2de1601c0f85ab33cef79647b473b2f0b1435a,high_curvature,trajectory_076,1.0,1.0,37229828.0,1.0,7.73106496945077,150.0
panda,trac_task_20ms,9e26cb34ddcd00cfea5bd1f81023dde8dc17aa5fd6d49cabfc2e47b0983437bf,smooth,trajectory_004,1.0,1.0,26485367.333333332,1.0,0.5749255304280754,150.0
panda,single_gn_k1,b6cf87b42306664cc3df4ae39f5c58081d6a305157fa894bf8f35b00a3daf35f,near_singular,trajectory_039,1.0,1.0,39058801.666666664,1.0,2.2366781467206756,150.0
panda,single_gn_k1,2607309e15e2bd822ea26d0150c648e144318fc6bb74526e06cb102338bfcba1,high_curvature,trajectory_066,1.0,1.0,40907938.333333336,1.0,7.211894152594048,150.0
panda,balance_cached_k1,3506180bab48a9313e47b15297040a4f2920a8ffa3f98d48bcdfeeccd4634022,smooth,trajectory_016,1.0,1.0,37396557.333333336,1.0,0.8703172516924086,150.0
panda,trac_task_20ms,9c2eaa677b8c8f4b79b9d9a72fcf394f707ee8de7cd2df28197e204681b4ed4b,near_singular,trajectory_032,1.0,1.0,26128891.666666668,1.0,1.2649032113330076,150.0
panda,single_gn_k1,b01a7b125617e25257289c2ff3b75c9bcef4756919ae45eae15d2847d4098f69,high_curvature,trajectory_070,1.0,1.0,41373423.333333336,1.0,6.920416298141113,150.0
panda,task_balance_k1,eaf635c965390c980551e6bf2b4556db424c7555524f0ed99e3f85fd7dd1c2b8,high_curvature,trajectory_073,1.0,1.0,79443212.33333333,1.0,8.90145427557805,150.0
panda,task_balance_k1,4e1d965d29d558755b7cdad108fcc3c7212903e3c5f00758ade0da5eeaf45a07,smooth,trajectory_010,1.0,1.0,74583263.66666667,1.0,0.8840513825403967,150.0
panda,balance_progress_k1,f4a0c39369a332793c5ecedfe9c51bbf5bf900e1be6f5cfb6792885e469dad36,near_singular,trajectory_023,1.0,1.0,35785461.333333336,1.0,2.9582592267962116,150.0
panda,single_gn_k1,c4cf52b00f6debbfb860199dc340d1ec021960133c82c92c0a0b1860db14fdea,joint_limit_return,trajectory_045,1.0,1.0,41115666.0,1.0,0.48182670296399066,150.0
panda,task_balance_k1,7f239e2f4ff2b54ef3d6855ad53d20d88ab214ee99f65443adaed518871a703d,near_singular,trajectory_029,1.0,1.0,72005773.33333333,1.0,4.048938291085384,150.0
panda,trac_task_20ms,9f6b12d25c86286b5f8d49edd852f3be6d802b4c3b01dad2bab91aaa42550f3c,joint_limit_return,trajectory_049,1.0,1.0,26432001.333333332,1.0,0.7101134355572971,150.0
panda,task_balance_k1,273cdb65989b6521b743c1e5b4e529da30e8cbf3ae2777e13335ab6c2f740b79,joint_limit_return,trajectory_053,1.0,1.0,74134235.66666667,1.0,0.6622395574102842,150.0
panda,trac_task_20ms,12b72dd6dbbeafa3c68d90ea8905e82ec95c09e5ca70a652ac68deaa03d28c21,high_curvature,trajectory_063,1.0,1.0,26404991.333333332,1.0,5.840296618815871,150.0
panda,balance_cached_k1,192ef096a8547f2acaebe0b04baf015cadf983ae14399db046c44c583184e2c1,near_singular,trajectory_027,1.0,1.0,36341966.333333336,1.0,8.904937479345374,150.0
panda,trac_task_5ms,d9cabcfd35b20346151e2c6185914c05229ecff029d4279d6881988a2b61d9d5,near_singular,trajectory_030,1.0,1.0,26269679.666666668,1.0,0.9089321454490591,150.0
panda,single_gn_k1,facfc1e9af9d196961645dc2ab5e481c8c5fdb0cd6bff9c4e6ba0aac4f396a99,near_singular,trajectory_028,1.0,1.0,39593359.0,1.0,2.763094398950835,150.0
panda,trac_task_20ms,36a78ea09f714b96c985eaa64b6594d37a6451bde0f2208549dd3918c029ee32,high_curvature,trajectory_079,1.0,1.0,26337793.333333332,1.0,6.31148434333874,150.0
panda,single_gn_k1,d9cabcfd35b20346151e2c6185914c05229ecff029d4279d6881988a2b61d9d5,near_singular,trajectory_030,1.0,1.0,39534838.333333336,1.0,19.716943812746425,150.0
panda,balance_progress_k1,39016c19816bfbce241efbb04e3e6886e7fecdb1372b34ee952fa61b5352af53,joint_limit_return,trajectory_044,1.0,1.0,37367422.666666664,1.0,0.691036084499896,150.0
panda,balance_progress_k1,4b14c4d74524363dad80e8fc5287138de0f832721af7d5ffe5be946afb787e6d,smooth,trajectory_012,1.0,1.0,36962296.333333336,1.0,0.9041787193465424,150.0
panda,balance_cached_k1,d345813515f38124a6da95c088a779111da13b10db6a35d9e0a93a16edf06560,near_singular,trajectory_022,1.0,1.0,35827419.333333336,1.0,2.193605187951017,150.0
panda,balance_progress_k1,14b6eb57c3487a62c52b4512a951a355cea8eb506dcc64d266b11b7eaf550fcd,near_singular,trajectory_035,1.0,1.0,35997143.333333336,1.0,1.0322998902179794,150.0
panda,balance_progress_k1,81540560a975502e7b8af103c4dae1234647b417d055ec15bbf8b9c259def50d,high_curvature,trajectory_062,1.0,1.0,37155566.0,1.0,5.705956465076601,150.0
panda,single_gn_k1,eaf635c965390c980551e6bf2b4556db424c7555524f0ed99e3f85fd7dd1c2b8,high_curvature,trajectory_073,1.0,1.0,41895807.333333336,1.0,8.901455940493884,150.0
panda,trac_task_5ms,9c2eaa677b8c8f4b79b9d9a72fcf394f707ee8de7cd2df28197e204681b4ed4b,near_singular,trajectory_032,1.0,1.0,26021203.0,1.0,1.2649032113330076,150.0
panda,task_balance_k1,815122b17d5644e24f7a8a1c37161dfbe5fe7304cd691213368aeb4808640a02,smooth,trajectory_018,1.0,1.0,74338342.33333333,1.0,0.8023572190858833,150.0
panda,task_balance_k1,14b6eb57c3487a62c52b4512a951a355cea8eb506dcc64d266b11b7eaf550fcd,near_singular,trajectory_035,1.0,1.0,71598984.66666667,1.0,1.032299890217653,150.0
panda,task_balance_k1,5167d2077436db8a3e391269e307883add677219564d578a56675e8720470102,smooth,trajectory_002,1.0,1.0,74233870.0,1.0,0.7396833531297672,150.0
panda,balance_progress_k1,2591705462f2bf0ed7b214babda1083886e6f4f3d7c33d902cf2ec7fa0d5f922,joint_limit_return,trajectory_055,1.0,1.0,37126841.333333336,1.0,0.765254977097548,150.0
panda,balance_cached_k1,425d354808de50c70592c93a47110dad9e2999850563be54701008e4be2e366e,joint_limit_return,trajectory_051,1.0,1.0,37019552.333333336,1.0,0.9885169011023199,150.0
panda,balance_cached_k1,af3fb9755bd7011b510909dc75f37a71fc044767aa005ec9ab74a575933054d6,joint_limit_return,trajectory_042,1.0,1.0,37002729.333333336,1.0,0.9872637808536983,150.0
panda,balance_cached_k1,b97c6d2e5ba67047488e0d06510b498e48d98b2d68cf9c0c601a5d5757e2bd71,joint_limit_return,trajectory_047,1.0,1.0,37121038.666666664,1.0,0.6570057322727139,150.0
panda,trac_task_5ms,81540560a975502e7b8af103c4dae1234647b417d055ec15bbf8b9c259def50d,high_curvature,trajectory_062,1.0,1.0,26398422.333333332,1.0,6.594767705988395,150.0
panda,balance_cached_k1,d9bbe30920d13feaec5c518a3e724fbb40f8a36056e72a3aec64dd2835b5581b,high_curvature,trajectory_077,1.0,1.0,37109464.666666664,1.0,5.681273154117761,150.0
panda,task_balance_k1,cbcae9dbce27900a8f45f26f78d5867add910a9501243486565f94b9b8166402,joint_limit_return,trajectory_046,0.6666666666666666,0.6666666666666666,90380953.0,0.9977777777777778,1.314902290468199,126.33333333333333
panda,trac_task_5ms,cbcae9dbce27900a8f45f26f78d5867add910a9501243486565f94b9b8166402,joint_limit_return,trajectory_046,1.0,1.0,26329000.0,1.0,0.7640179976646465,150.0
panda,single_gn_k1,4b594826d26d472b1c3fac5f479afd6aa4c0651a9bb47c3505f6c887d8f23500,near_singular,trajectory_031,1.0,1.0,39341120.666666664,1.0,2.299732971667454,150.0
panda,task_balance_k1,9c66403bc08428fc2b315fc25e612ef8eff62898d4ba977ec31f7f472ac7d6b9,smooth,trajectory_008,1.0,1.0,74621371.66666667,1.0,0.6442678154801832,150.0
panda,task_balance_k1,9197cca0176cabb6740d965e85ec01640becf88a7fd2e21a2e33e1b1a205234a,joint_limit_return,trajectory_048,1.0,1.0,74069181.0,1.0,2.944245584065712,150.0
panda,balance_cached_k1,021d3271c8f00d77cf7b9bb1abc40f30b1be39c6c83c98d6ec3b4ef10137acf3,joint_limit_return,trajectory_058,1.0,1.0,37240373.333333336,1.0,0.7484387994521636,150.0
panda,balance_progress_k1,d88f9a36f2c35a47b016394bab87fdbf8a1a17ab4bfaa31d929a992814995059,smooth,trajectory_005,1.0,1.0,37058473.0,1.0,8.200751692270071,150.0
panda,trac_task_20ms,cbcae9dbce27900a8f45f26f78d5867add910a9501243486565f94b9b8166402,joint_limit_return,trajectory_046,1.0,1.0,26413325.0,1.0,0.6389282690701186,150.0
panda,trac_task_20ms,9dc7304c02f7b58bec9a3e5148a5cb345149457eec6b10d4e64db2ca4e81f40c,high_curvature,trajectory_060,1.0,1.0,26326576.333333332,1.0,7.471576419902886,150.0
panda,single_gn_k1,b60a2ea44227e9165d9b5c1edbef42c4623cf30c63fdff30658f455f46a0d39d,near_singular,trajectory_036,1.0,1.0,39640676.333333336,1.0,1.4937060426453481,150.0
panda,trac_task_20ms,ddb21431719cc18d09cde65ea71559a08b888b7e51fbc4a0797ece3b2e9dd987,high_curvature,trajectory_064,1.0,1.0,26188786.0,1.0,5.939653013948672,150.0
panda,balance_cached_k1,872a589932115ff6c348e71f736c3deb14696fa4f9a4111a41608c6efbfd053c,high_curvature,trajectory_067,1.0,1.0,36924691.666666664,1.0,5.926156084507137,150.0
panda,task_balance_k1,d9cabcfd35b20346151e2c6185914c05229ecff029d4279d6881988a2b61d9d5,near_singular,trajectory_030,1.0,1.0,70966581.0,1.0,19.716943813025505,150.0
panda,single_gn_k1,65273a6f279aee0c9af1cc1e92b72a83bc10710d050cc0f69658e7328f2943bf,smooth,trajectory_013,1.0,1.0,40995032.666666664,1.0,0.8394448902666127,150.0
panda,trac_task_20ms,eaf635c965390c980551e6bf2b4556db424c7555524f0ed99e3f85fd7dd1c2b8,high_curvature,trajectory_073,1.0,1.0,26386160.666666668,1.0,8.399578964402023,150.0
