robot,method,uid,family,site_id,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,successful_prefix
panda,task_balance_k1,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trajectory_08,1.0,1.0,73397500.33333333,1.0,0.7389855951069754,150.0
panda,balance_cached_k1,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,trajectory_19,1.0,1.0,35534417.333333336,1.0,2.9727122105010024,150.0
panda,task_balance_k0,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,trajectory_37,1.0,1.0,74080186.0,1.0,6.953002522972246,150.0
panda,single_gn_k1,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trajectory_07,1.0,1.0,40213863.333333336,1.0,0.6175829368778354,150.0
panda,single_gn_k1,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,trajectory_33,1.0,1.0,41889483.333333336,1.0,8.237653269798528,150.0
panda,balance_progress_k0,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,trajectory_33,1.0,1.0,38289817.0,1.0,8.101018623189114,150.0
panda,balance_cached_k0,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,trajectory_12,1.0,1.0,35752763.333333336,1.0,1.9947244982382528,150.0
panda,balance_cached_k1,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,trajectory_14,1.0,1.0,34857164.0,1.0,3.3420234882726674,150.0
panda,task_balance_k0,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,trajectory_01,1.0,1.0,73516736.33333333,1.0,0.7809236465636648,150.0
panda,pink_qp,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,trajectory_32,1.0,1.0,146180826.0,1.0,8.037221038946448,150.0
panda,balance_progress_k0,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,trajectory_34,1.0,0.6666666666666666,53014304.333333336,1.0,6.347260511943346,150.0
panda,balance_progress_k0,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,trajectory_23,1.0,1.0,36841988.666666664,1.0,2.3105983897239093,150.0
panda,balance_cached_k1,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,trajectory_17,1.0,1.0,34652373.0,1.0,2.9475452711093353,150.0
panda,pink_qp,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,trajectory_18,1.0,1.0,138484301.66666666,1.0,2.5554068605522184,150.0
panda,balance_progress_k1,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,trajectory_25,1.0,1.0,36979904.0,1.0,4.428732957097844,150.0
panda,pink_qp,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,trajectory_21,1.0,1.0,149457348.33333334,1.0,0.8109637297348004,150.0
panda,task_balance_k0,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,trajectory_15,1.0,1.0,71141189.33333333,1.0,1.0251896202102562,150.0
panda,balance_progress_k0,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,trajectory_26,1.0,1.0,37007957.0,1.0,3.2004198529189765,150.0
panda,balance_progress_k1,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trajectory_28,1.0,1.0,36850482.333333336,1.0,0.6843366659494864,150.0
panda,task_balance_k0,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trajectory_11,1.0,1.0,62495431.0,1.0,11.105007954635388,150.0
panda,single_gn_k0,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trajectory_28,1.0,1.0,40319205.333333336,1.0,0.6738482607611996,150.0
panda,task_balance_k0,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,trajectory_34,1.0,1.0,74633844.33333333,1.0,6.347260511942955,150.0
panda,balance_progress_k0,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,trajectory_14,0.0,0.0,272875944.3333333,0.8133333333333334,5.869964540599192,122.0
panda,task_balance_k0,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,trajectory_24,1.0,1.0,73486153.33333333,1.0,0.6780255027988473,150.0
panda,balance_progress_k1,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,trajectory_24,1.0,1.0,36843986.333333336,1.0,0.7305322160150866,150.0
panda,single_gn_k0,16ab30a670ddc1bb59f64aa11421a7a95e2a13b391b17e7261a85fb14178c0bc,joint_limit_return,trajectory_29,1.0,1.0,40773057.333333336,1.0,1.27107318488309,150.0
panda,balance_progress_k1,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,trajectory_22,1.0,1.0,37177486.0,1.0,0.7295443579552737,150.0
panda,task_balance_k1,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,trajectory_14,0.6666666666666666,0.6666666666666666,86743244.0,0.9977777777777778,3.69913152957648,128.0
panda,balance_cached_k1,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,trajectory_32,1.0,1.0,38752908.0,1.0,7.451563684619695,150.0
panda,balance_cached_k1,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,trajectory_12,1.0,1.0,36045140.666666664,1.0,2.3950420960552603,150.0
panda,single_gn_k1,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trajectory_06,1.0,1.0,40901733.0,1.0,0.7146861831544493,150.0
panda,task_balance_k1,f786741c9f59d7d552811f1959141226fb4d169d5c149b34b1fb99edb7839b2c,high_curvature,trajectory_32,1.0,1.0,76279364.33333333,1.0,7.451563684621688,150.0
panda,balance_cached_k0,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,trajectory_05,1.0,1.0,37142155.333333336,1.0,0.7635320771316249,150.0
panda,task_balance_k0,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,trajectory_18,1.0,1.0,72459669.66666667,1.0,0.6638108646707703,150.0
panda,single_gn_k1,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trajectory_11,1.0,1.0,35255035.333333336,1.0,11.110068307177846,150.0
panda,single_gn_k1,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,trajectory_04,1.0,1.0,40417807.0,1.0,0.5712854544727238,150.0
panda,balance_progress_k0,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,trajectory_21,1.0,1.0,37168397.333333336,1.0,0.7085798603943708,150.0
panda,balance_progress_k1,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trajectory_06,1.0,1.0,37212331.666666664,1.0,0.7146861831544493,150.0
panda,balance_cached_k1,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,trajectory_02,1.0,1.0,36775229.666666664,1.0,0.7200396927714937,150.0
panda,balance_progress_k1,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trajectory_08,1.0,1.0,37008725.333333336,1.0,0.7389855951065226,150.0
panda,task_balance_k0,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trajectory_27,1.0,1.0,74025459.33333333,1.0,0.5912781024856456,150.0
panda,pink_qp,5560810f9d87891ba612f00a19811ec608860538b5dbf8f478a2cc168f4d1547,joint_limit_return,trajectory_20,1.0,1.0,149678567.0,1.0,1.7294671874173717,150.0
panda,balance_cached_k0,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,trajectory_13,1.0,1.0,35718817.0,1.0,1.520174796545372,150.0
panda,task_balance_k1,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,trajectory_22,1.0,1.0,73981073.33333333,1.0,0.7295443579551858,150.0
panda,single_gn_k0,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trajectory_39,1.0,1.0,40512614.0,1.0,5.52016328584602,150.0
panda,single_gn_k1,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,trajectory_37,1.0,1.0,40611803.333333336,1.0,6.912978513197525,150.0
panda,task_balance_k0,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,trajectory_22,1.0,1.0,73462686.0,1.0,0.7276124649000973,150.0
panda,balance_cached_k0,a62f788b8607be02b7f7a70f0234d741c3a3ffbce60a66d892cb748dca4ac32c,smooth,trajectory_01,1.0,1.0,36730649.0,1.0,0.780923646563579,150.0
panda,task_balance_k0,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trajectory_31,1.0,1.0,79508699.66666667,1.0,8.597701510588003,150.0
panda,task_balance_k1,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trajectory_10,1.0,1.0,71677280.33333333,1.0,1.8352900232669087,150.0
panda,pink_qp,125d0ba81f8f99703f34ce79c430375e614edd8d7281141ad9df7e9828fed992,joint_limit_return,trajectory_24,1.0,1.0,147360779.0,1.0,0.6981899370518191,150.0
panda,single_gn_k1,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,trajectory_36,1.0,1.0,40292443.333333336,1.0,6.062948517556353,150.0
panda,balance_cached_k0,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,trajectory_02,1.0,1.0,36750688.333333336,1.0,0.724096352211599,150.0
panda,pink_qp,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trajectory_09,1.0,1.0,136400232.33333334,1.0,0.5909815334562702,150.0
panda,balance_cached_k1,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trajectory_28,1.0,1.0,36928072.333333336,1.0,0.6843366659494864,150.0
panda,balance_cached_k1,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trajectory_06,1.0,1.0,36600418.666666664,1.0,0.7146861831544493,150.0
panda,balance_cached_k0,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,trajectory_23,1.0,1.0,36577254.666666664,1.0,2.3105983897239093,150.0
panda,single_gn_k0,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,trajectory_00,1.0,1.0,40311808.0,1.0,0.7643183388935593,150.0
panda,task_balance_k1,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,trajectory_15,1.0,1.0,70080001.0,1.0,2.0556181930444697,150.0
panda,balance_cached_k1,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trajectory_30,1.0,1.0,36744220.666666664,1.0,5.428278342244997,150.0
panda,pink_qp,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trajectory_10,1.0,1.0,137518785.66666666,1.0,14.618887942733318,150.0
panda,balance_cached_k0,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trajectory_31,1.0,1.0,39385324.666666664,1.0,8.597701510587928,150.0
panda,balance_progress_k0,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,trajectory_22,1.0,1.0,36919247.666666664,1.0,0.727612464890036,150.0
panda,single_gn_k0,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,trajectory_12,1.0,1.0,39586451.333333336,1.0,1.9947244982382528,150.0
panda,balance_progress_k0,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,trajectory_36,1.0,1.0,36944772.666666664,1.0,6.25840856957178,150.0
panda,balance_cached_k1,e928208c5cfa766679be750c366c336bdeb1caea1f8283ea513bc5392401481b,smooth,trajectory_03,1.0,1.0,36852911.0,1.0,0.6778726426007479,150.0
panda,single_gn_k0,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trajectory_27,1.0,1.0,40139439.333333336,1.0,0.5912781024857772,150.0
panda,balance_cached_k0,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,trajectory_19,1.0,1.0,35664429.333333336,1.0,1.2540898600450565,150.0
panda,single_gn_k0,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,trajectory_23,1.0,1.0,40841061.666666664,1.0,2.3105983897239093,150.0
panda,single_gn_k0,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,trajectory_34,1.0,1.0,41142012.666666664,1.0,6.347260511943346,150.0
panda,task_balance_k1,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trajectory_31,1.0,1.0,81999294.66666667,1.0,8.621278584026308,150.0
panda,single_gn_k1,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,trajectory_17,1.0,1.0,38024034.0,1.0,2.9475452711093353,150.0
panda,single_gn_k1,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,trajectory_14,1.0,1.0,38168008.666666664,1.0,3.3420234882726674,150.0
panda,balance_progress_k1,4e626ba28da6a8d45d22f023c3732e2d796c83a0e74df2aa41168fe26f6dccab,near_singular,trajectory_14,1.0,1.0,34921878.666666664,1.0,3.3420234882726674,150.0
panda,balance_cached_k0,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,trajectory_18,1.0,1.0,35993391.666666664,1.0,0.6638108646714567,150.0
panda,balance_cached_k1,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,trajectory_18,1.0,1.0,35671844.333333336,1.0,1.0224659786266785,150.0
panda,single_gn_k0,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,trajectory_13,1.0,1.0,39369313.0,1.0,1.520174796545372,150.0
panda,balance_cached_k0,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,trajectory_38,1.0,1.0,36624799.0,1.0,6.616783920225601,150.0
panda,balance_progress_k1,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trajectory_30,1.0,1.0,36674340.333333336,1.0,5.428278342244997,150.0
panda,pink_qp,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,trajectory_35,1.0,1.0,143174878.66666666,1.0,6.390171803485504,150.0
panda,balance_progress_k0,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,trajectory_04,1.0,1.0,36932720.666666664,1.0,0.5701619072762077,150.0
panda,balance_cached_k0,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,trajectory_00,1.0,1.0,36759030.0,1.0,0.7643183388935593,150.0
panda,single_gn_k0,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,trajectory_35,1.0,1.0,41178787.666666664,1.0,6.304303146524425,150.0
panda,single_gn_k0,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,trajectory_25,1.0,1.0,40060095.333333336,1.0,3.694036450733654,150.0
panda,balance_cached_k1,49e505b5dd8506da453322d27fabacda172e9baf611dd7b1ccac4b4220f68113,near_singular,trajectory_13,1.0,1.0,35424483.333333336,1.0,2.464423059861715,150.0
panda,single_gn_k0,525ed23e41917cce27c978b0c676be43016f2541aa51a8185bbab7e6ce610192,near_singular,trajectory_10,1.0,1.0,39266724.0,1.0,0.6621002759805037,150.0
panda,balance_progress_k0,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,trajectory_25,1.0,1.0,36592488.666666664,1.0,3.694036450733654,150.0
panda,task_balance_k1,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trajectory_07,1.0,1.0,73766115.33333333,1.0,0.6175829368778466,150.0
panda,balance_progress_k0,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trajectory_31,1.0,1.0,38521307.0,1.0,8.597701506595294,150.0
panda,task_balance_k0,703e80ee1a10cacc408a225bf4b9b1d1a8b7cd7c18ef82408fe61c8b6b1a1fa4,joint_limit_return,trajectory_23,1.0,1.0,74009087.33333333,1.0,2.3105983897031557,150.0
panda,single_gn_k1,1742dca2b4e66648ef384a591bc48af258b7ccf01a3b1f0930d212a06b1f978c,near_singular,trajectory_15,1.0,1.0,38871126.0,1.0,2.055618193045454,150.0
panda,balance_progress_k0,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trajectory_09,1.0,1.0,36839595.0,1.0,0.5888362814118456,150.0
panda,single_gn_k1,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,trajectory_22,1.0,1.0,40503632.666666664,1.0,0.7295443579552737,150.0
panda,task_balance_k0,a74d26d3694c4e4d15b8817c29ef75a4bd43cb4d8d1ebf3ae4154e26d80ab4a4,smooth,trajectory_08,1.0,1.0,73598874.66666667,1.0,0.7052512314112381,150.0
panda,task_balance_k0,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trajectory_06,1.0,1.0,73747624.66666667,1.0,0.657437971482303,150.0
panda,task_balance_k1,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,trajectory_38,1.0,1.0,73963030.66666667,1.0,6.552760851787692,150.0
panda,single_gn_k0,ca9065ec04392f64d1cce7cea6e6ae7ba224495be6a41fa0902e34ddeb925465,near_singular,trajectory_17,1.0,1.0,38607750.666666664,1.0,3.1954339525291204,150.0
panda,balance_cached_k1,ea5e2ac9bfe24625cf9368e4931dfe5a7f878c028b94ce7ca271455c05bad4e6,smooth,trajectory_04,1.0,1.0,37175732.0,1.0,0.5712854544727238,150.0
panda,balance_cached_k0,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trajectory_27,1.0,1.0,36932699.0,1.0,0.5912781024857772,150.0
panda,pink_qp,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,trajectory_19,1.0,1.0,147870966.33333334,1.0,0.7689519509256314,150.0
panda,task_balance_k0,9a94337fb5b3319c8ba9dcce20e827630b16d9a348f1f3aa8709c5d0df3406af,near_singular,trajectory_19,1.0,1.0,71264815.33333333,1.0,1.2540898600491959,150.0
panda,balance_cached_k1,bb2d7133de7083285ff7ede00b959e62fc3bf5dc626bfa521b77361d0f3f759e,high_curvature,trajectory_34,1.0,1.0,36856662.0,1.0,6.420446661618587,150.0
panda,balance_progress_k1,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,trajectory_12,1.0,1.0,36017218.666666664,1.0,2.3950420960552603,150.0
panda,single_gn_k0,972b6c7f62ad2d88a1171405175e002fe4dad516aaa6300e4c090613265f4592,smooth,trajectory_05,1.0,1.0,40414399.666666664,1.0,0.7635320771316249,150.0
panda,single_gn_k1,827f4c481262ed599d5a62ea92d72f83f9d2baecaa5e733c4c0018e796d573d5,high_curvature,trajectory_38,1.0,1.0,40352787.666666664,1.0,6.552760851788023,150.0
panda,balance_progress_k0,ea5503530085a4b7fba1457389f090742de31c9aa6ebe8907aa867289b032370,near_singular,trajectory_12,1.0,1.0,35960399.333333336,1.0,1.9947244982382528,150.0
panda,pink_qp,40c3eae024871d71025c88c09b1bbffc1b50b311548d53112ed8d4118883654a,near_singular,trajectory_16,1.0,1.0,148153854.33333334,1.0,0.4995676857806554,150.0
panda,balance_progress_k1,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trajectory_31,1.0,1.0,38661741.333333336,1.0,8.621277394176985,150.0
panda,balance_cached_k1,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trajectory_39,1.0,1.0,36817858.333333336,1.0,5.518062885121327,150.0
panda,balance_progress_k0,c99e2c9b46eb1858a0dd2f525833e49b6f0b7c25001781f1b00044934372d935,near_singular,trajectory_18,1.0,1.0,35902126.333333336,1.0,0.6638108646714567,150.0
panda,pink_qp,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,trajectory_22,1.0,1.0,101793854.33333333,1.0,0.7364915305379321,150.0
panda,task_balance_k1,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trajectory_30,1.0,1.0,73971192.0,1.0,5.428278342245502,150.0
panda,pink_qp,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trajectory_06,1.0,1.0,153431126.33333334,1.0,0.8146854997603413,150.0
panda,task_balance_k1,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,trajectory_02,1.0,1.0,73605600.66666667,1.0,0.7200396927716549,150.0
panda,balance_cached_k1,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trajectory_11,1.0,1.0,31691028.666666668,1.0,11.110068307177846,150.0
panda,balance_cached_k1,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,trajectory_21,1.0,1.0,36908958.666666664,1.0,0.8797367333301392,150.0
panda,task_balance_k1,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trajectory_09,1.0,1.0,73130190.66666667,1.0,0.6014510211571276,150.0
panda,pink_qp,ba9bbb877bd562764b9ad1fe612339400f4396f8e4e3ccdd742d4a4326684c27,smooth,trajectory_00,1.0,1.0,114680171.33333333,1.0,0.7648179489753625,150.0
panda,balance_progress_k0,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,trajectory_37,1.0,1.0,36645502.666666664,1.0,6.953002522971768,150.0
panda,balance_progress_k1,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,trajectory_21,1.0,1.0,36746926.666666664,1.0,0.8797367333301392,150.0
panda,pink_qp,b88225558b53c7528d4fc1a56455ceac395ea6a65306515006580362af026e1e,high_curvature,trajectory_31,1.0,1.0,113001904.33333333,1.0,8.516079573520747,150.0
panda,task_balance_k0,f77f30aad07c01747cccac5f99de0454266b5b9453dc6357da97f2c8d2529cfc,high_curvature,trajectory_30,1.0,1.0,73426020.33333333,1.0,5.42175342782468,150.0
panda,task_balance_k1,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trajectory_11,1.0,1.0,61964809.666666664,1.0,11.110068307177658,150.0
panda,balance_progress_k0,62749969a81aa229bd98bbc6a77941b40960bf5ae0886a5dfe36f5eff62e5c1c,joint_limit_return,trajectory_27,1.0,1.0,36652624.0,1.0,0.5912781024857772,150.0
panda,single_gn_k0,4afc296390cd2da8318a4ba9544aebe6e73de828b20fea6cbaeedda3bf7a189f,joint_limit_return,trajectory_21,1.0,1.0,40482802.666666664,1.0,0.7085798603943708,150.0
panda,balance_cached_k0,166f9f9c01b7bdb7e23bb78eb834aa40e45e3eac2d5c263419996286861ad9dc,joint_limit_return,trajectory_22,1.0,1.0,36973185.0,1.0,0.727612464890036,150.0
panda,balance_progress_k0,d8e06950cec2579c739f7f6d3dbb3628755dfd76be5740fad3bec38b4ef94cc6,near_singular,trajectory_11,1.0,1.0,31770697.0,1.0,11.10500795463632,150.0
panda,balance_progress_k1,8ffc69b10a990e9806b11a88aa9d56ad2edaf960a5dbd463eff00cf8c0b24859,high_curvature,trajectory_33,1.0,1.0,38363802.0,1.0,8.237653269798528,150.0
panda,task_balance_k1,0c2a95a498c1bf13c2df4295db29a5367cf069e157e300d36211ce1951b2bf0e,smooth,trajectory_06,1.0,1.0,73468015.66666667,1.0,0.7146861831543498,150.0
panda,task_balance_k0,6b43e53a09d43b068012e38e4082dc1a83a7da4ac12d3b1a7c10621fab8498a4,smooth,trajectory_09,1.0,1.0,73214785.33333333,1.0,0.5888362814118466,150.0
panda,pink_qp,41c501982d64297056fe7d1239938d5f0fb508b8c32ed74b2b5c72d3bf1ddba1,joint_limit_return,trajectory_28,1.0,1.0,151510913.33333334,1.0,0.9645233991116013,150.0
panda,balance_cached_k1,6f61a4f090c2631561aee85944d25bbb3ec9ae75f330ddc67dd8f755fa60ea51,joint_limit_return,trajectory_25,1.0,1.0,36815639.0,1.0,4.428732957097844,150.0
panda,balance_progress_k1,b47f91198895baa3999a406c9c32516cd3e78dd7e42a8bccccc4cd058a03020a,joint_limit_return,trajectory_26,1.0,1.0,37192794.666666664,1.0,5.496886886682039,150.0
panda,balance_cached_k1,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,trajectory_37,1.0,1.0,36280673.0,1.0,6.912978513197525,150.0
panda,balance_progress_k0,98b02d6a697ef616fb15325aca1f5748ceba5d966785b4f1677767ebff16420f,smooth,trajectory_02,1.0,1.0,36570377.0,1.0,0.724096352211599,150.0
panda,balance_cached_k0,fd96ca4300b705b343cbde5bb7d97076acca0d187b1d78fc9094c6cac23b640b,high_curvature,trajectory_36,1.0,1.0,36749165.666666664,1.0,6.25840856957178,150.0
panda,balance_progress_k1,cdb906e5ffe0888b5856461ef6bee1b8809232e928fd853beb25f1903a7d798a,smooth,trajectory_07,1.0,1.0,36447214.666666664,1.0,0.6175829368778354,150.0
panda,balance_cached_k0,380513eac133b886f7e375e39250059ba16f3133d3a5d3b8ff244470af2eb5ae,high_curvature,trajectory_39,1.0,1.0,36964312.666666664,1.0,5.52016328584602,150.0
panda,balance_cached_k1,e7257c22abc9d850802582540365f4bc972868280e40708e45700776b6ad2aca,high_curvature,trajectory_35,1.0,1.0,38610626.666666664,1.0,6.612037568380372,150.0
panda,balance_cached_k0,c27c85dfc1ac902402f2c27d5ecd007325d528654413acef4dab0af30af48583,high_curvature,trajectory_37,1.0,1.0,36917984.0,1.0,6.953002522971768,150.0
