robot,method,baseline,uid,family,method_fraction,baseline_fraction,change,stable_all_vs_none
panda,balance_progress_k1,balance_cached_k1,800e38b854136ed5089fe046badc5cbd3469ea60c9c76b4e6dc3143d52086b69,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,80131c0ac2d38f477d02dceff6ca24ebfce560a366cdf28343943b723554c497,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,808cb57fb5b8a9f3dbbfb4d6beb7b722f82abbc299c99bc7f118af06ee198f79,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,808d3f50a0a264a32fcba175a4b15533dabb9c253b1e25dc039058caf4951049,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,80d8acf855536aa7f67d59b928e167f4f837e76bf3cf923b2793ed5c433ada73,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,80ea0c4461b3a2c5016ab6f41741150a93b3e8956eee93d0ec38716c13dbbce9,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8142a6bf5ecd9afdd3345501ee929a22465aed0b593a806f0b5a62560a077034,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,81a349c38310fe5c6ee08b93a96a8111252106f3959dc43e99a4e3fba691c6dc,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,81f37e6b79acf575b9359a7ef3543961e08cfff3cbb7a8da9655f00818c7d5a6,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,821a4d7d6ec03db644d267d4cf9ef9df6f69d79b6b1fb4bb42d453ca4cb217e8,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,824a41d764692d2bcbbb359a62f0d390fedf4f514522719a256c725300158de1,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,824ff841618b1c2e0a41dd1dcc18bf36bad854ae1f5335fbd170234323bccdd8,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8251bf02c13c63bb415fb7168c8d0d1c8927ed58cdbe895d569858adf4d76af4,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8252f5a5d6c85b8865548c7af7448d71ade4b381755a903422e0e2993cb381a7,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,82c9948c0435d675580f2a206353ae58100accd5026deb03e3625385ebd006a6,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,82d1eace2820c6b57f26fef4eb2f23eec4db0665d992d4a86cde709a8957990a,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,82ebe203e9b458be3299dcf5ae1cee2cbc6c3b1df3349c330c230ecbecd7ca25,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,82f63433a720b0bfc14a56900c38ad686991f645b7cfe5f607fb62a6d07740fb,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8311fdfd8827dfb18c85232a663cb13adccd3474a3e5d1628ac12b1adc0cb58d,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8342daf049ffd6fbd0c09557e679834b89ff46ca057aa6a5f570f2199c1cc7db,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,83731a60a628e3adde1a5da4baa7f3858420d0f5c10a774582a87dd79cc16968,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,838310583d8a7bf2ab6016e2e94a8820c38ea46bb400f43f0571354a5b6a38c2,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,838d0d7de52c5938887f8e40164be6359f355e82fe4b9cde3d3d37081bb32dcb,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,83b5f56ec30fdc08cdef15745c1f126b194396065fe511218938697568c486dd,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,83c142f57f65326cf80521d6568c186180528b36de48d770b5521b019a1998a2,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,83edc0ef6af7a1ab00777f14d4223f6dfce212ca2d9a5b68d599c5d5c93e1c80,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,83f38d0846fb12a5b1e418222dd84ce39850258e6e9e598a5cfa922ac1534095,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,83fff2329c168e7be5fe154963003d6140bad5d651d85ce2b64e06b79e65dccb,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,840c380cfd38c9017c1b99777dd498e1b2ddaa6d80ea50f237213c2620431312,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,84176a3a72378c58449c2cd196b67364ece58b02ec841b956230f334d79f7c46,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8418b29f7c6b75c6d7f301180c1477e0d191ddf1127cf9b366f2197eb74753e9,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8428fece87addbc9fc91792854bf6fdf94391e7b4c0597ff919b15c836b89088,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,843cdd3dfee742297a6ee2f7f133b1cd35d3110b3bb2815c60e129d28d442920,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,844575c715e6813921a746e0db8df5e6e0ce6b39d0b999739d1a600c55695d7c,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8455a290cb5b777f5592459e59acda401a7866719f843e90a499473252145455,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,845e3eb933e631afe280cf2b7f351be7e18ad3f7faeca1e7e0dc157e73173f06,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8479d1c82f43a0990b2f1844202e53821ce05334b1ed3c06a71910e4f9916f53,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8479e785a88945c99f7ce3f975f79f3e3427335eb15b67fe5c54da10b453a2f0,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8490010f491a892303dc0f4bad98f6f1c20ccfe0cf275c3fb16ab94d24a766c7,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,84a604d374e32ebe3602d348c2401425510ae08147cd28802657ae0026dcee25,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,84bca63ecb22f2e4db9a1abda5a8e33942a6830910ac9f279552a8be15c7d6ef,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,84db9655da105131a14e73ab0e2bf9a7dc0af2d3cfaa3bb7c64015c27bf3b9b1,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,852dc71712c3349427b686bc5fdc3058e701473485c94b5edd8d9dfd555ace8a,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,85878c9ea81b97144ab1f0e972be3439d48e274ff18f54b27e32a7f0972b2d29,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,85acd3b2d10610dac2465dbce885f674dee2e23cc4f337c36218dc2ed5272aca,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,85d85708b4c54831faf2cf782d4ca45a54d7600a28d68994f08b19bf26f02716,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,85de877fc65ddb37a644c530d9bf784a72bbadcf5db0f6b01a0ae455e4f88c87,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,85e462032e5c94d5dfabdf778a9c081ff2fbc949f9fef8fee333c5b7a78dc24a,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,85eff3c97c5e522941cc4eb87d7205c304cda0aa448122b76595c91bf580b2b1,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,85f1ef1828018776d20167db7ec7ad2cad50e37ff8a4867af413c2a05c189de2,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,85f6bae8ad4d7b5bb9817b0195e7259c438c54b6ce3dd73b227bb0e19b35effb,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8620f5798e463cf7225a3c2cf6e4caef5b5dfeff290d3f05da800027382115eb,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8645c71fbdace7bbb391cdb9238677771a178670ab6638400aa64d17229172f4,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,86a1f93ab8b5da5ec05c0725b1688c97e907048d6135174f774c78fd2187f328,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8714d56c1b6bd58f4380e25d22e20bfe24cda3c19ec9f663d0c575992dfb1350,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,87253f6e8d6e945918a5d9088e820997577b50e4060f361dea7581fb7a54ac59,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,874ef246290ea06ceb30961a9c9ef9b3f8f66abeb3d1a9733a28a4f0c35446eb,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,87682726a75620e568b80a1f7566e0e8408aef4636383718cb619f60c1b3a512,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,87cef0b00b2c8b4abcd0d9f7df75b5bccdbd5bb42751317d8226dc3e00cc44fc,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,882708e390cd47214e8afe7ad56c37a8ca1d1ddd75be93ab20cdb881e0e96905,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8827268f5da18e9bae7a3e204dc5e0118f974dce08ab70b590cab36d82026e56,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8856d06748ecf905baa5dc0854ad465275ba10ea0344a4c739d2ae5c9194efb5,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,886ba88486248a4a7c7d12f2cb2aa50a08e7454098898bf4176b3602f752d735,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,887ef39b725bb45a3c6b200f7990152967f4a6b3ba17e74decc7c704a5b5aef9,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,889520973a8c77afbb12f9d7dacd55b948dee089bc4d6574e3deea61ae7aa88d,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,88a3c3bfbf536ed75d1455f28f4f3868a7bb853589d699c8399bd9a03a7a2b9d,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,88a838af4cfbed37f7e5e22c2696f2bfec7c6662a67fd8ed0008684aa06a40e5,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,88b89a85ccebb3f5b6a023dd3476e643b343bb75a0d488b34a087f71b441460e,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,88d1307b3ec42d4f62d49712227fe715702e81ff48254e6843e9b51188a29fa3,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,891c64ea537f0a7711bb63503c773ccc3abb1d1aac9ce71e7fe1a1e79eed2f7a,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8942da68880603f0bf2e1e0861a6543b7990da0f50b2cffe68087b1d48a565bf,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,895349beb0e5f694830fe72ecd54ee87a319b6341d340e2b16b596a283c578cd,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,89662bec7f9c9a86a993b8f04c266c0beae404113f988a3dca87ade6d2a35a84,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,897040f15ef1950a0a71181742fb89d63b4887b7edc527e469c53d9423568225,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,897185acf560f1f530e881a4d3dd1436a61f09bb27807f8374844aeb71fadc0e,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8976892c532114362d2292164730f85751cc891db753058a097f8575d06957e1,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8988fa72bf57fda6df582df473a5302db22841af403cfd690ee40d1b76b5e274,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,89a73a805e6d96b1c91ea52a036b84493b65244d6ded2095a03fd8c0cac2a7e0,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,89a7aa1a66d66412fd53352edab5e9ae60dad3f2f9f3c71faf822196151c8154,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,89c4b3b00a414f1364e0c1d3aac633cd5c1d1c2a037452eb0aff19bdcb2b9b0a,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,89c50c38c5a0d7c9d37c3c603f6e2024c6226e2c595aae4062eb617661801398,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,89def17611e689db885bddb473f56144adff4fec768fef314d3b7b73f47983d8,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8a151997a43c64cdd4d3a34369227c835b52ff307f650360e0a49730f2389616,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8a41b43f7fe8cace89c1bf8154329a1309b8eac72a31d66dcef41295d7eb66eb,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8a71e9be813b97afff3d2bd773c3b1b8d7cf65263db22bf483623c6c0815bec7,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8b4e62e6621b180ac0e4f8888828926d8c76c2c1f38266366535666e638f60bb,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8b66c19f079f6170f710b7582d4058cef4847592dce763016b6db030884e244e,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8b900fdf83ab26713fe15b84b4983bd333996ceb4efed243447d68ef4364184a,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8bad7199884f18fff001fa766cdc64fd53b2489775c806bb0578c54fba86e44c,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8bb24b6827d02b897df5f9699832355c920867ac0af17976dbb87f22e6dec738,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8bb8c0f02b3ccda381a401fcb14a016c306db2ceda57030ff88bc7846f4b38fd,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8bdb7eaa81ed44fc593f37de4d67c3003e93bfb555f0c5b8a0bdc624ee041ab5,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8be617de330df0806f4e2fec07f40ef53b764aa0d0cc97e7b3e625263e4be567,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8becccd750d73adeda69abbac63b821dc9b53683d090456cb0e1fac1862e740c,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8bfe67ce6b28cc87473d4d804aae74da9d84524e657abf041f3ca346dba22d64,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8c147f7c59536576abd16533a07d5693a6a287b0125094f57992a64d7c86a38e,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8c36ba431485c6a60b30fd1cede2360df3df4add9c1dd12aa01bb49a8c132837,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8c599912f828e16085a64c39b07eb62455983affb343c91997bfe3fe7a5dbb10,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8c605b2cae071d62c7549297a11ee2c1d4cd237dfb125a824c3616a561b1922b,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8c6af97c0aea472a7f0ea8b133853b4052b317644e5da711b4ec3f50f7ace489,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8c842174e04975a398bd080d21d974e558f27d2f82d3bd53b0d2e8ac3d412170,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8cb223834cb2cab729eb809150176fc0964689d594cc2ec68dcd6cefb312a466,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8cc789c82e52e341ed34e5867e69ce6dff7e2f568f1e6d4a81a7174b00315bf0,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8cf3add87d1f6c2b8db2ea4255ebc2cdab7506bf771b579ce92808f44e4048f6,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8cf9bbf58984fcb25225deff618103a48c9e1086d1379b021d2b2aaba758a72c,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8d35faaf8675b2007067052811c2648fe9f00a01d63a069d1c0e856c53e616cf,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8d3f7d58643cb8690da807c548a7d356be5620da4d1acbd63738366b8b755b63,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8d42298a0b15ea238faa5a7498c75896e45f9060d29aa8715ffb1ada30e2482b,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8d4aa82dde757c50ea65d65118bc668cd7176873356c446c7fcdcec4e1367dcd,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8da5f0f7d459dd8e2c2461a6172fec173d71b829ac3c2a35db9f164be1ea7d14,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8de2f805c579759c4bcca197c5b5ecc7670766182d3875dc4fad15a9ef2e4b32,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8e386a8924adcf21b0a416f02a40328f153212285b15150a9a768dcf492d4632,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8e58024db5c9d2e93b8b447267489468aeceaf84c7b6d8db0aadb1323142902c,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8e5f1249abe6d045eef8d302273b3161999121cf35bd526529006a3b232d3260,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8e667c37d5b62dab98f9e5b6709c8c9c4ff16039566eb0ec53c853650b683169,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8e68eef1e81b056cf1315c6299a704dd386142f87a2eb5ca4b3d69a50800d186,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8e7504e240983045a3b0e694683be74c8024a1222eb4dc5315c87720b59c9f02,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8e7a2c1de588d7bf1bf4166515ee3f3d5980684287352b612a61f019b700a108,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8e7cef310f062d4f7d02f516b74486b99f6ce75878671624c1145740f6b70d32,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8e845ee2ee4663195e69eb18851195a85bf98ca5e7da10f85412b3ee1a8aff68,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8ead42dae2807157f34cdafa3fb8b1dcc4173c5ffe7fec6a8e655206a2d29df6,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8ed87e1ad8e56ebf0367bd55f01924b120d0c20c11a0fd3f7924f1f1a155d4df,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8ee22c9ddc0e595b7bd693c25e79a2f3114babc7aa6ffb7dfc36115a2613e3e7,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8f675cd65385ec3cb46b4cef4af79a1bf996556630e637b06fa5153bec70b08a,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8f7462c4417f412aeacf900abf8a33733d731d17db8abb5b95755d86dbd680f3,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8f82d061bff4c0361ba05ee36ecf848cf47dc0e0555dae3ec156177a79c8816a,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8fcace3a451f3ce5b7d8a5b68a0ec408927472d81a53ea0c133e1d5cf7406909,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8fd241e77b62b1ea0cc3c6cd1364f7b848dab51c1dadd68fa89684ecc9774770,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8fd421244240254fcb72957b34c5eb3959eb8c8c10a077980bd4c818a332501b,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,8ff3afdda5a8b83ccae7f9b23228f8b1a682486409a74d076c213f612eaac542,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,9006b711877c3db58872a105711055a965f0e0c76b440c1b8f49dd1adaf09f21,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,901e7634e8c1d2611e2c6572b0fceb86db7d7338e4aa92c28149e1ee5615c059,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,90499f190277d54827c12029ffec93ebfb853ef80a528911a95c0a03f90704cb,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,90b9c4c98c4fc626f8216c0ccfd9e109561e69e9fec252525d3623305cc06303,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,90c5a4f088e08a3ac63d262f85c54f1c03df3fafb5cf1358f58ac4edaa31051b,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,90c7214d157073f77907442c384f9edf628ed943e383b54d795b1feb5bb5cc72,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,90cf9c54c7edc0e5f8761dfb6a61c6e6915231bb675de0900cdddb8efaa4b833,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,9109f5b30dd1a34b7bd5b07260ac8b3f5abe2b6205778428aad2dcfb43e5a0aa,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,916f6975cb1d8f92d0124b9df943fa2f4213e4e53d6cccaba03f58b3657458e6,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,918b1f10ada6166e8e23d8e07bb48f29ade530e65ee3511ceee9ae3aa62d236c,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,9198aaa7f9bbfab5bdf58231b9782bc1a186e4035639905751ee766ebb157f82,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,91a16dbec535a288dc66cf68257787e272a9e80d0a7ce02cbf81fe2ce28b4a56,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,91eb01ae64b1f1f45afc4bff5c09c68a7ae0a83f8fccb17b602bf8a0c363d39d,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,91f57235f1c0b8f5a8a67e2e2c4bb80144473828aae29b8c203d2735caa9a5de,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,921b272a9858dfe8f67007d65875c4fbbdf3cbedae09c8daa3627ae89b3a398f,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,9268883246e112fba7bd6092ca374b7cfb8886a69bda12045d4bf7ca2cb1261d,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,926ac1515d054cbc67808f6c950d119210cae23fdba755f6dd816f71d6c8ebc1,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,92920212d50b9f08e9d59eba6a71b6560ffcbb9d0e720a7cc3beb281334710de,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,92a330a3205b50d9842fc652fb9a9e5caea25de6211cec297b5670e3754339ae,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,92aea0519615e5c30ef72e2a2337e3a7c7c2da230edbee531f1e7d8ceac32fb4,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,92b49a1ee553ac93b7bf255d0de1f597a61f5bfe3fcabd9ed72dc32988b3beb7,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,92c17c6a7abb15d1eca11f968de488fa296271bc0665cff2cfda5e01ce2e4bc4,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,92caf09288c68a9603e19a6b5739d2496334cfb7c2b222efac8e5d4c033e1e38,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,92db489ef0e5be86e119fa6fe90ec2b16c71e504013b3377cc3f770a24f7ad01,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,92f709bf5d7ff25b7ecf4753eb06bd3597dd657bb71e6d668859ee5fff6b1284,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,93587fca7d99d7783ba0b7339711bda7a216210b08c7d00b25a504defc73ca2a,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,935b95fde06e470ee91765c864a629f755a38e827bc6fd8aa89d2774c3cc534e,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,93eb0c149e22ec894f7dff2dca501c7f35b0e72aea0b25a6badfb327cd22693b,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,9423942742e37edb4a6831463d136d8ebcb74c1c3d2b06a17126cfb31791d0e5,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,9429448b5b1c61a18d9572d54cacd1105f39f82dd73e899448e6b232fbf1116d,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,946e4c785b4c953baff39767359c13f6697fa78a5048107c550207064da03b03,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,94a0afe1a2a2423cf99aec04eab199d4da47e87863e3fc6282ba86447c0f1a20,local,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,94a901ba3226f13677ff28035ba0df41443a028fa05a8ee50ecaed292bbf193f,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,94ab7af6bbb21e890244c88658f07bb569d480886831e36fb04599399a724e08,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,94c516dc3300af938d694ad72fca36f99ab8e0343bf93afd683f42e494eca114,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,94c81fc570535527e9acb1522bf5ca81098c841ca56563a321fb55d31149cf3b,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,9526b6c7dff5120d8f2c68f5d9a3eaced0f04ceb81ba6494bae75e11a6414048,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,9528723448f41ae7cdb5c1ac9b103b3f4f05500e5e32022f73964ed0dd9c9ab9,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,9533f290b386a3c7002237650fd63da9e002953ec705886b122592703e795109,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,953dd1b4e76463cab627f10063b7f3d9fe6b0076a972f61faf045b12fdc743a2,hard_feasible,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,95830dc38e96b304949004dbe5c76821ec48ce4a9c2ab51e0a20998f5330459e,near_limit,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,9587da5b4a68a22357a5b5caba8602761600534b0ef9bcc92e72cc9b79cb36ba,near_singular,1.0,1.0,same,False
panda,balance_progress_k1,balance_cached_k1,9599e3669772d49aad90a8e5e2004ea2234ad10b1666b068b2977ca496256a16,near_limit,1.0,1.0,same,False
