slot,method,s,dt_s,scan,sample_utilization,speed_utilization,acceleration_utilization
panda_saddle_p0_v,G,0.13937500000000003,0.02537505966523179,True,0.6434504432997462,0.3505644169587033,0.9585951134745058
panda_saddle_p0_v,G,0.1403125,0.013828922477407968,True,0.5898682587240599,0.3214229709807568,0.9588473599418444
panda_saddle_p0_v,G,0.1409375,0.014692914743338115,False,0.5541189558113492,0.3019708565919827,0.872041898000611
panda_saddle_p0_v,G,0.14187500000000003,0.03157082415878287,False,0.5022319377222617,0.27318876231884487,0.845848540317016
panda_saddle_p0_v,G,0.143125,0.033943406145335864,False,0.43456751134465926,0.22992868970071725,0.8680531594381378
panda_saddle_p0_v,G,0.14414062500000002,0.021991199116886406,False,0.4002114441355049,0.19147892939086103,0.8880831277541303
panda_saddle_p0_v,G,0.144765625,0.01334737402463615,False,0.39892717679689144,0.16606501940488944,0.959199941832108
panda_saddle_p0_v,G,0.145625,0.03606279136832491,False,0.4104124211569459,0.14686567535751735,0.9484604510713734
panda_saddle_p0_v,G,0.14687499999999998,0.03676229541871878,False,0.4272214912175931,0.12680035458387623,0.9599000016570826
panda_saddle_p0_v,G,0.14796874999999998,0.028057107170940565,False,0.4299098319973231,0.1392406778805132,0.9581915465828591
panda_saddle_p0_v,G,0.14859375,0.00939607541199683,False,0.42783260350621966,0.14512084750125567,0.9563814735847663
panda_saddle_p0_v,G,0.14937499999999998,0.03728479017842856,False,0.4254236318599707,0.1491454028446715,0.9590459184192279
panda_saddle_p0_v,G,0.150625,0.0368696335698635,False,0.4084730500394318,0.14211904105421097,0.9588116392903724
panda_saddle_p0_v,G,0.151796875,0.031923302029502665,False,0.3876048724110665,0.13769985906306614,0.9587664313958275
panda_saddle_p0_v,G,0.15242187499999998,0.0045345506889811205,False,0.38188696613157963,0.1643914218116964,0.9426633303181081
panda_saddle_p0_v,G,0.153125,0.03584959300450974,False,0.3927472813478152,0.19246478492641467,0.8369109694813168
panda_saddle_p0_v,G,0.15437499999999998,0.0340524329409746,False,0.4478837157677773,0.2379546107695236,0.8676673622626362
panda_saddle_p0_v,G,0.15562499999999999,0.031056283822292752,False,0.5194188345758746,0.2804054803651776,0.8145291071393517
panda_saddle_p0_v,G,0.156875,0.027642008740538238,True,0.5885147315597496,0.31807165150348,0.9586768743512849
panda_saddle_p0_v,G,0.15812500000000002,0.024665506411212235,True,0.6593533437802408,0.3563097402965312,0.9586836779125908
panda_saddle_p0_v,G,0.159375,0.022485139953837496,True,0.723265404429706,0.39083570211141283,0.9586904646087094
panda_saddle_p0_v,G,0.16062500000000002,0.02079896601475273,True,0.7819215037782843,0.42256035297474204,0.9586972346642003
panda_saddle_p0_v,G,0.161875,0.019444530848772956,True,0.8364035042510092,0.4520737550331051,0.9587039883024971
panda_saddle_p0_v,G,0.16312500000000002,0.018325559594268626,True,0.8874601969365482,0.47978407818070884,0.9587107257459142
panda_saddle_p0_v,G,0.164375,0.01738086754340129,True,0.935636007749841,0.5059875772666675,0.9587174472156695
panda_saddle_p0_v,G,0.16562500000000002,0.01677476628560637,True,0.9691348886674306,0.5243031798794933,0.44151959653157485
panda_saddle_p0_v,G,0.166875,0.01659649563618082,True,0.9793690041723425,0.5300736493667302,0.3141909900661851
panda_saddle_p0_v,G,0.16812500000000002,0.016593542886484958,True,0.9793681566069312,0.530335423347763,0.314671700992744
panda_saddle_p0_v,G,0.169375,0.016589774226348997,True,0.979367321501827,0.5306219851120435,0.3152639165169196
panda_saddle_p0_v,G,0.17062500000000003,0.016585304069076656,True,0.9793664993772043,0.5309297310968082,0.3159564547627647
panda_saddle_p0_v,G,0.171875,0.01658024506346978,True,0.9793656907815868,0.5312551079415707,0.31673824752530244
panda_saddle_p0_v,G,0.17312500000000003,0.01657470792606386,True,0.9793648962930077,0.5315946153936035,0.3175983432053075
panda_saddle_p0_v,G,0.174375,0.016568801288284085,True,0.9793641165190101,0.531944809293106,0.31852591155382426
panda_saddle_p0_v,G,0.175625,0.01656263155767812,True,0.9793633520956034,0.5323023046402475,0.3195102502527354
panda_saddle_p0_v,G,0.176875,0.01655630279247111,True,0.979362603685294,0.5326637787419916,0.3205407933228102
panda_saddle_p0_v,G,0.17812499999999998,0.01654991658871685,True,0.9793618719742678,0.5330259744326811,0.3216071213171979
panda_saddle_p0_v,G,0.179375,0.016543571979390936,True,0.979361157668856,0.5333857033588396,0.3226989732279632
panda_saddle_p0_v,G,0.18062499999999998,0.016537365344797994,True,0.9793604614913316,0.5337398493154304,0.3238062600046737
panda_saddle_p0_v,G,0.181875,0.016531390333740514,True,0.9793597841751571,0.5340853716179654,0.32491907955719646
panda_saddle_p0_v,G,0.18312499999999998,0.016525737794910622,True,0.9793591264597493,0.5344193084923324,0.32602773309091604
panda_saddle_p0_v,G,0.184375,0.016520495718027384,True,0.9793584890848487,0.5347387804619695,0.3271227426001414
panda_saddle_p0_v,G,0.18562499999999998,0.01651574918427645,True,0.9793578727845705,0.5350409937101541,0.328194869325006
panda_saddle_p0_v,G,0.186875,0.016511580325649255,True,0.9793572782812214,0.5353232433935912,0.32923513296034906
panda_saddle_p0_v,G,0.188125,0.016508068292804268,True,0.9793567062789399,0.5355829168822231,0.3302348313891824
panda_saddle_p0_v,G,0.18937500000000002,0.016505289231115938,True,0.9793561574572612,0.5358174968992823,0.3311855607014568
panda_saddle_p0_v,G,0.190625,0.016503316264610657,True,0.9793556324646678,0.5360245645349939,0.33207923524938887
panda_saddle_p0_v,G,0.19187500000000002,0.016502219487499303,True,0.9793551319121846,0.5362018021070704,0.33290810748422534
panda_saddle_p0_v,G,0.193125,0.016502065963070134,True,0.9793546563671293,0.5363469958411914,0.33366478731630905
panda_saddle_p0_v,G,0.19437500000000002,0.01650291972969864,True,0.9793542063470332,0.5364580383450567,0.3343422607406787
panda_saddle_p0_v,G,0.195625,0.016504841813784754,True,0.9793537823138472,0.5365329308502992,0.3349339074741769
panda_saddle_p0_v,G,0.19687500000000002,0.016507890249420676,True,0.9793533846684658,0.5365697851975716,0.3354335173573007
panda_saddle_p0_v,G,0.198125,0.016512120104623218,True,0.9793530137456459,0.5365668255414598,0.33583530528482
panda_saddle_p0_v,G,0.19937500000000002,0.01651758351398458,True,0.9793526698093744,0.536522389753491,0.33613392444328066
panda_saddle_p0_v,G,0.200625,0.01652432971758655,True,0.9793523530487248,0.5364349305034267,0.33632447765096646
panda_saddle_p0_v,G,0.20187500000000003,0.016532405106062686,True,0.9793520635742686,0.5363030160011998,0.33640252661637576
panda_saddle_p0_v,G,0.203125,0.016541853271665907,True,0.9793518014150757,0.5361253303842641,0.3363640989546645
panda_saddle_p0_v,G,0.20437500000000003,0.016552715065243362,True,0.9793515665163394,0.5359006737377597,0.3362056928272984
panda_saddle_p0_v,G,0.205625,0.016565028658984016,True,0.97935135873766,0.5356279617377141,0.3359242790984487
panda_saddle_p0_v,G,0.20687500000000003,0.01657882961482926,True,0.9793511778520122,0.535306224910485,0.33551730093122234
panda_saddle_p0_v,G,0.208125,0.01659415095842487,True,0.9793510235454084,0.5349346075047466,0.33498267077845933
panda_saddle_p0_v,G,0.20937499999999998,0.016699838937202838,True,0.9741590679840653,0.5316787585544915,0.2912832656670971
panda_saddle_p0_v,G,0.210625,0.017212238628583343,True,0.9464789870770594,0.516113908927179,0.9587884134239039
panda_saddle_p0_v,G,0.21187499999999998,0.018128352688123517,True,0.8997948842485755,0.49017454863853943,0.958794934511482
panda_saddle_p0_v,G,0.213125,0.019207635192326933,True,0.8504229824570109,0.46277715050493345,0.9588014442571541
panda_saddle_p0_v,G,0.21437499999999998,0.020505252345904168,True,0.7978323460796908,0.43364552830491643,0.9588079428601292
panda_saddle_p0_v,G,0.215625,0.022106659592853628,True,0.7413028802071133,0.40240330048183476,0.9588144305189056
panda_saddle_p0_v,G,0.21687499999999998,0.02415307153166335,True,0.6798133206783287,0.36851414575650776,0.9588209074312808
panda_saddle_p0_v,G,0.21812499999999999,0.026899332713410384,True,0.6118254141319031,0.33116656066197786,0.9588273737943654
panda_saddle_p0_v,G,0.219375,0.03001160515656398,False,0.5445682475728829,0.2944852618873088,0.8173315983509637
panda_saddle_p0_v,G,0.22062500000000002,0.03274416265168334,False,0.47076472043245926,0.2535479993179101,0.8669506958911142
panda_saddle_p0_v,G,0.221875,0.03458599054456135,False,0.410442712173165,0.20913749012303573,0.8554243885982403
panda_saddle_p0_v,G,0.222578125,0.004402579486898706,False,0.39571623993424226,0.18169809914319754,0.9458148913984966
panda_saddle_p0_v,G,0.223203125,0.03120093372787025,False,0.3983323588224508,0.1557924735236606,0.9562736278851028
panda_saddle_p0_v,G,0.224375,0.0365107641525908,False,0.41422419104430885,0.11930653060626079,0.9602604016344661
panda_saddle_p0_v,G,0.22562500000000002,0.03738171090360076,False,0.4244608080913002,0.14160968499724247,0.9559331192461659
panda_saddle_p0_v,G,0.22640625,0.009473140021159399,False,0.42218942587472164,0.14841682280223883,0.9591960537428942
panda_saddle_p0_v,G,0.22703125000000002,0.028345080917862475,False,0.4208644751362194,0.15182916035124228,0.9559452211850854
panda_saddle_p0_v,G,0.22812500000000002,0.03735852429050146,False,0.41122065833937643,0.14888681069873122,0.9588370054094247
panda_saddle_p0_v,G,0.229375,0.036910792976960316,False,0.3897776085998376,0.1293047236782008,0.958954786823507
panda_saddle_p0_v,G,0.230234375,0.013728420126068563,False,0.37866914131550955,0.15037584943208862,0.958940455749953
panda_saddle_p0_v,G,0.230859375,0.022742642036352123,False,0.3809194793393774,0.1764814320680991,0.8768064215640072
panda_saddle_p0_v,G,0.231875,0.03521730200612616,False,0.41798705217984417,0.21604599536019126,0.8664616541763159
panda_saddle_p0_v,G,0.23312500000000003,0.03268344733711892,False,0.4875853289208335,0.2608453493254966,0.8465958695238271
panda_saddle_p0_v,G,0.2340625,0.015157019361600632,False,0.5398673920335344,0.2905798025035875,0.8704704855510615
panda_saddle_p0_v,G,0.2346875,0.014219331937158408,True,0.5762399370809361,0.31057049937075715,0.9585772209681812
panda_saddle_p0_v,G,0.23562500000000003,0.025985990790513114,True,0.6306575640810674,0.340439676431327,0.9580552183389965
panda_saddle_p0_v,G,0.236875,0.023496604374159347,True,0.6962678455521716,0.37662888615601775,0.9581145233154464
panda_saddle_p0_v,G,0.23812500000000003,0.02161317333431967,True,0.7558422671266981,0.4096614521454582,0.9581734867702281
panda_saddle_p0_v,G,0.239375,0.020123752270492012,True,0.8107402993028472,0.4402477825223811,0.9582321254261957
panda_saddle_p0_v,G,0.24062499999999998,0.018907578924678425,True,0.8618825983866979,0.46886619242022776,0.9582904558086547
panda_saddle_p0_v,G,0.241875,0.01789009614882353,True,0.909928156072235,0.4958569041611016,0.9583484942548914
panda_saddle_p0_v,G,0.24312499999999998,0.01702243985879548,True,0.9553687646526251,0.5214721222160854,0.9584062569235192
panda_saddle_p0_v,G,0.244375,0.016604654572325295,True,0.9782958646361374,0.5348140562223562,0.31625762054121764
panda_saddle_p0_v,G,0.24562499999999998,0.016573566204653112,True,0.9793541998753212,0.5361745300545109,0.32572332631154477
panda_saddle_p0_v,G,0.246875,0.016561541810601987,True,0.9793541037493807,0.5369091752916904,0.3266661319326769
panda_saddle_p0_v,G,0.24812499999999998,0.016550625844550915,True,0.9793540440073353,0.5375961382053545,0.32752508810106673
panda_saddle_p0_v,G,0.249375,0.01654082143488811,True,0.9793540207657931,0.5382350845272535,0.3282983726360435
panda_saddle_p0_v,G,0.250625,0.01653212726673914,True,0.9793540339996083,0.5388258428276839,0.3289847643795055
panda_saddle_p0_v,G,0.251875,0.016524537610534296,True,0.9793540835417684,0.5393684050020853,0.32958364910598326
panda_saddle_p0_v,G,0.25312500000000004,0.01651804236011767,True,0.9793541690842194,0.5398629260832387,0.3300950216418432
panda_saddle_p0_v,G,0.254375,0.01651262708039436,True,0.9793542901796365,0.5403097233792215,0.3305194841739217
panda_saddle_p0_v,G,0.255625,0.016508273064529178,True,0.9793544462440608,0.540709274941829,0.33085824077092535
panda_saddle_p0_v,G,0.25687499999999996,0.01650495740066482,True,0.9793546365604001,0.5410622173746208,0.33111308818224894
panda_saddle_p0_v,G,0.258125,0.01650265304823506,True,0.9793548602827098,0.5413693429939833,0.3312864030191885
panda_saddle_p0_v,G,0.259375,0.016501328923887115,True,0.9793551164411821,0.5416315963605621,0.33138112546035237
panda_saddle_p0_v,G,0.260625,0.01650094999706564,True,0.9793554039477605,0.5418500702020721,0.33140073965711425
panda_saddle_p0_v,G,0.26187499999999997,0.016501477395364894,True,0.9793557216023013,0.5420260007517615,0.33134925104467317
panda_saddle_p0_v,G,0.263125,0.01650286851968108,True,0.9793560680991547,0.5421607625296391,0.3312311607895057
panda_saddle_p0_v,G,0.264375,0.016505077169330917,True,0.9793564420340972,0.5422558625959472,0.3310514376241258
panda_saddle_p0_v,G,0.265625,0.016508053677206647,True,0.979356841911462,0.5423129343082266,0.33081548733488025
panda_saddle_p0_v,G,0.266875,0.016511745055135307,True,0.9793572661513833,0.542333730614664,0.3305291201775671
panda_saddle_p0_v,G,0.268125,0.016516095149580856,True,0.9793577130970248,0.5423201169171963,0.3301985164990663
panda_saddle_p0_v,G,0.26937500000000003,0.016521044807862317,True,0.9793581810216645,0.5422740635380839,0.3298301908406997
panda_saddle_p0_v,G,0.270625,0.016526532055088694,True,0.9793586681355412,0.5421976378233476,0.329430954790988
panda_saddle_p0_v,G,0.271875,0.01653249228199183,True,0.9793591725923233,0.5420929959155785,0.32900787884167443
panda_saddle_p0_v,G,0.273125,0.016538858443889026,True,0.979359692495093,0.541962374227227,0.3285682534820753
panda_saddle_p0_v,G,0.27437500000000004,0.016545561271033016,True,0.9793602259017469,0.5418080806435338,0.32811954974289287
panda_saddle_p0_v,G,0.275625,0.0165525294905553,True,0.9793607708297002,0.5416324854818428,0.3276693793721051
panda_saddle_p0_v,G,0.276875,0.016559690060315546,True,0.9793613252597956,0.5414380122311405,0.3272254547931161
panda_saddle_p0_v,G,0.278125,0.0165669684148968,True,0.9793618871393301,0.5412271280923497,0.32679554895899493
panda_saddle_p0_v,G,0.27937500000000004,0.01657428872408495,True,0.9793624543841225,0.5410023343361985,0.3263874551773532
panda_saddle_p0_v,G,0.280625,0.016581574164060697,True,0.9793630248795443,0.5407661564914344,0.32600894693812255
panda_saddle_p0_v,G,0.281875,0.016588747201695675,True,0.9793635964804475,0.540521134371808,0.3256677377325863
panda_saddle_p0_v,G,0.283125,0.01659572989218283,True,0.9793641670099485,0.5402698119456627,0.32537144080581715
panda_saddle_p0_v,G,0.28437500000000004,0.01660244419037049,True,0.9793647342570208,0.5400147270471746,0.3251275287377137
panda_saddle_p0_v,G,0.285625,0.016608812276067475,True,0.9793652959728674,0.539758400923381,0.3249432927004814
panda_saddle_p0_v,G,0.286875,0.016614756893642557,True,0.9793658498660721,0.5395033276061284,0.3248258011919494
panda_saddle_p0_v,G,0.288125,0.01694483070353936,True,0.960789895566955,0.5290234999812706,0.8051451755403887
panda_saddle_p0_v,G,0.289375,0.017729315774231758,True,0.9186715929573682,0.5056022868787962,0.9591178858562172
panda_saddle_p0_v,G,0.290625,0.01871804639355279,True,0.8704362995804322,0.47884469378099526,0.959061624804177
panda_saddle_p0_v,G,0.291875,0.01989348951730907,True,0.8192706475059275,0.45050810247005313,0.9590053215734285
panda_saddle_p0_v,G,0.29312499999999997,0.021323223671130265,True,0.7645913999119911,0.42027398447666325,0.9589489615406842
panda_saddle_p0_v,G,0.294375,0.02311497353851344,True,0.7055895672656269,0.38769946686565,0.9588925300446975
panda_saddle_p0_v,G,0.295625,0.025453726113497055,True,0.6410831867912667,0.3521365294297055,0.9588360123788728
panda_saddle_p0_v,G,0.2965625,0.013862848802689065,True,0.5880176779946791,0.32291424578865424,0.9589422271938421
panda_saddle_p0_v,G,0.2971875,0.014723708930786117,False,0.5525119845441676,0.30338861707451525,0.8738263730115066
panda_saddle_p0_v,G,0.298125,0.03164402909179653,False,0.5002948624322159,0.2744266386317717,0.8488351977783484
panda_saddle_p0_v,G,0.299375,0.03409534842496864,False,0.43093060257373605,0.2307695167747319,0.8742939791849724
panda_saddle_p0_v,G,0.300390625,0.022192450636900674,False,0.3937172303386493,0.1917636750846177,0.8974749623085806
panda_saddle_p0_v,G,0.301015625,0.013531139044195228,False,0.3898449218144094,0.16599572250401698,0.9554746025599181
panda_saddle_p0_v,G,0.301875,0.036342191746213004,False,0.40264138285434475,0.14263429990484588,0.8930998936788461
panda_saddle_p0_v,G,0.303125,0.036779851555243326,False,0.4215433460319555,0.12301008963181768,0.9599834927965559
panda_saddle_p0_v,G,0.30421875,0.02809494029863746,False,0.42362801816670054,0.1331012621722342,0.957957550641273
panda_saddle_p0_v,G,0.30484374999999997,0.00941214962991399,False,0.42152855670232914,0.14053606995140489,0.9555641840784844
panda_saddle_p0_v,G,0.30562500000000004,0.03740697714204444,False,0.4190893376157412,0.14643902916567272,0.9590337889202976
panda_saddle_p0_v,G,0.306875,0.037098496312839124,False,0.40317077729120504,0.1427642719005098,0.9590284469698054
panda_saddle_p0_v,G,0.308046875,0.032210477983245056,False,0.3839535000004054,0.1360019226118544,0.9589321225640053
panda_saddle_p0_v,G,0.30867187500000004,0.004582352916532528,False,0.37873685449290284,0.16296091411471508,0.9420182432442682
panda_saddle_p0_v,G,0.309375,0.0362789383282891,False,0.38925053382270564,0.19129660781389546,0.8334213973200459
panda_saddle_p0_v,G,0.31062500000000004,0.03449495225712429,False,0.4426435789003356,0.2372469273177613,0.8684169721471471
panda_saddle_p0_v,G,0.311875,0.03144552465239503,False,0.5128066265439934,0.28027792589683714,0.8153191093768529
panda_saddle_p0_v,G,0.313125,0.02797524770766202,True,0.5812485226651202,0.31839394044948943,0.9576015844771189
panda_saddle_p0_v,G,0.314375,0.024957258001509608,True,0.6514232546197499,0.35704610323648084,0.9576889630853027
panda_saddle_p0_v,G,0.31562500000000004,0.022751759316850695,True,0.7146116476408829,0.39194613340051593,0.9577756388465934
panda_saddle_p0_v,G,0.316875,0.021048932767731898,True,0.7725055929382277,0.42402044447397613,0.9578616484092058
panda_saddle_p0_v,G,0.318125,0.019682715101971837,True,0.8261995287753753,0.45386749070248916,0.9579470278268607
panda_saddle_p0_v,G,0.319375,0.018554958147753098,True,0.876450785117931,0.4819003416324241,0.9580318125900248
panda_saddle_p0_v,G,0.320625,0.01760341521192821,True,0.9238102311769282,0.5084182735421796,0.9581160376563289
panda_saddle_p0_v,G,0.321875,0.016881975938249028,True,0.9631061924433083,0.5305678230219864,0.7192776157046171
panda_saddle_p0_v,G,0.323125,0.016597600023962933,True,0.9793700667150048,0.5400800700269659,0.31564481911418835
panda_saddle_p0_v,G,0.32437499999999997,0.016594931435744975,True,0.9793691168538047,0.5406487199840339,0.3159399449300431
panda_saddle_p0_v,G,0.325625,0.016591316402482903,True,0.9793681807755185,0.5412298277646594,0.316361971268328
panda_saddle_p0_v,G,0.326875,0.01658688316616619,True,0.9793672590131368,0.5418193117014137,0.31689829030130034
panda_saddle_p0_v,G,0.328125,0.016581758077610864,True,0.9793663521743207,0.5424131324903098,0.31753643746748167
panda_saddle_p0_v,G,0.329375,0.016576065390895955,True,0.97936546093995,0.5430072979891442,0.3182640909141749
panda_saddle_p0_v,G,0.330625,0.01656992707166438,True,0.9793645860614574,0.543597868256764,0.31906907408980106
panda_saddle_p0_v,G,0.33187500000000003,0.016563462618733205,True,0.979363728357033,0.5441809608231566,0.31993936145066537
panda_saddle_p0_v,G,0.333125,0.01655678889842349,True,0.9793628887068008,0.5447527561752993,0.32086308721122336
panda_saddle_p0_v,G,0.334375,0.016550019991097287,True,0.9793620680470119,0.5453095034390473,0.321828557031131
panda_saddle_p0_v,G,0.335625,0.01654326704938125,True,0.9793612673633857,0.5458475262329369,0.3228242624985745
panda_saddle_p0_v,G,0.33687500000000004,0.016536638167653273,True,0.9793604876836576,0.5463632286656858,0.32383889823497336
panda_saddle_p0_v,G,0.338125,0.016530238262323138,True,0.9793597300694097,0.5468531014453496,0.3248613814139125
panda_saddle_p0_v,G,0.339375,0.016524168962545716,True,0.9793589956072947,0.5473137280646423,0.32588087345481137
panda_saddle_p0_v,G,0.340625,0.016518528510970576,True,0.979358285399725,0.5477417910238137,0.3268868036225999
panda_saddle_p0_v,G,0.34187500000000004,0.016513411674237588,True,0.9793576005551284,0.5481340780497443,0.32786889423622223
panda_saddle_p0_v,G,0.343125,0.016508909662854343,True,0.9793569421778717,0.5484874882676138,0.32881718716368774
panda_saddle_p0_v,G,0.344375,0.01650511006025379,True,0.9793563113579328,0.5487990382796154,0.32972207125873165
panda_saddle_p0_v,G,0.345625,0.01650209676070169,True,0.9793557091604427,0.5490658681038134,0.3305743103752437
panda_saddle_p0_v,G,0.34687500000000004,0.016499949915927736,True,0.9793551366151894,0.5492852469253237,0.3313650715808501
panda_saddle_p0_v,G,0.348125,0.016498745890171307,True,0.9793545947061895,0.5494545786116256,0.33208595318006123
panda_saddle_p0_v,G,0.349375,0.01649855722358229,True,0.9793540843614371,0.5495714069439668,0.33272901215205075
panda_saddle_p0_v,G,0.350625,0.01649945260372565,True,0.9793536064429289,0.5496334205175273,0.33328679060719874
panda_saddle_p0_v,G,0.351875,0.016501496845135577,True,0.979353161737077,0.5496384572642715,0.33375234087147837
panda_saddle_p0_v,G,0.353125,0.016504750876731755,True,0.979352750945597,0.5495845085542187,0.3341192488180314
panda_saddle_p0_v,G,0.354375,0.01650927173705874,True,0.9793523746769837,0.5494697228332296,0.3343816550812208
panda_saddle_p0_v,G,0.35562499999999997,0.016515112577220492,True,0.9793520334386606,0.549292408758278,0.3345342738099515
panda_saddle_p0_v,G,0.356875,0.01652232267144349,True,0.9793517276298769,0.5490510377945649,0.3345724086438676
panda_saddle_p0_v,G,0.358125,0.01653094743522221,True,0.9793514575354472,0.5487442462426764,0.3344919656279883
panda_saddle_p0_v,G,0.359375,0.01654102845093597,True,0.979351223320401,0.5483708366682792,0.3342894628178977
panda_saddle_p0_v,G,0.360625,0.01655260350093979,True,0.979351025025587,0.5479297787114853,0.33396203636826033
panda_saddle_p0_v,G,0.361875,0.016565706608015596,True,0.9793508625642939,0.5474202092580133,0.3335074429416607
panda_saddle_p0_v,G,0.36312500000000003,0.016580368083176644,True,0.9793507357199253,0.5468414319595075,0.332924058321666
panda_saddle_p0_v,G,0.364375,0.016596614580722147,True,0.97935064414475,0.5461929160958159,0.3322108721628977
panda_saddle_p0_v,G,0.365625,0.016790400757833446,True,0.969149005738587,0.5397922636314031,0.4734455717912247
panda_saddle_p0_v,G,0.366875,0.017394072926359527,True,0.936831388414497,0.5210374739722956,0.9590685166670834
panda_saddle_p0_v,G,0.36812500000000004,0.01831113001268303,True,0.89110383542904,0.4948233152156635,0.9589872622702523
panda_saddle_p0_v,G,0.369375,0.019390930019987707,True,0.8427126033192381,0.4671521514234335,0.9589058979100913
panda_saddle_p0_v,G,0.370625,0.020688411781979,True,0.7911274631532711,0.43774880467253724,0.9588243929105446
panda_saddle_p0_v,G,0.371875,0.0222885794571539,True,0.735631364472701,0.40623844346596055,0.9587427164614444
panda_saddle_p0_v,G,0.37312500000000004,0.024331676603010166,True,0.6752104378453283,0.372087373477517,0.9586608375957074
panda_saddle_p0_v,G,0.374375,0.02707021054284997,True,0.6083426218235272,0.3344890854994812,0.9585787251658667
panda_saddle_p0_v,G,0.375625,0.030172610980370607,False,0.5419116140726055,0.29755295942565657,0.818778048038017
panda_saddle_p0_v,G,0.376875,0.032899790374740334,False,0.4678013682542662,0.25636577253087495,0.8676163058607782
panda_saddle_p0_v,G,0.37812500000000004,0.03475198553320347,False,0.40580357375685666,0.21167832870694642,0.857045358572443
panda_saddle_p0_v,G,0.378828125,0.004425216990008529,False,0.38953498772338985,0.1840794755446155,0.946064942661002
panda_saddle_p0_v,G,0.379453125,0.03137297212653145,False,0.3908311432730327,0.15804274159074794,0.9560977759358713
panda_saddle_p0_v,G,0.380625,0.03673871918526572,False,0.4055841126454729,0.11513479273388175,0.9603284352251524
panda_saddle_p0_v,G,0.381875,0.0376394359679324,False,0.41626561704471415,0.13250063187037808,0.9555973499013216
panda_saddle_p0_v,G,0.38265625000000003,0.009541512111104211,False,0.4149871463153682,0.1410546024571837,0.9591983178997131
panda_saddle_p0_v,G,0.38328125,0.028567624174965722,False,0.41447104108148414,0.14598103995178469,0.9555872599397077
panda_saddle_p0_v,G,0.384375,0.03770636598500765,False,0.40614804969482066,0.14577228021792182,0.9586817417946358
panda_saddle_p0_v,G,0.385625,0.03731998721490992,False,0.3860966765539445,0.12963219555890487,0.9592531996678351
panda_saddle_p0_v,G,0.386484375,0.013897594964626947,False,0.3754614965322683,0.1506070295500182,0.9589893522980791
panda_saddle_p0_v,G,0.387109375,0.023045481856443395,False,0.37740686640952487,0.17703118699433917,0.8749577387165869
panda_saddle_p0_v,G,0.388125,0.03571506224839105,False,0.41315851377835283,0.21709430933221704,0.8662011645699899
panda_saddle_p0_v,G,0.389375,0.033149584981949864,False,0.4809659714636378,0.2625301601960048,0.8470950763415104
panda_saddle_p0_v,G,0.3903125,0.015371431345562847,False,0.5322774833986335,0.292707006594929,0.870801517890748
panda_saddle_p0_v,G,0.3909375,0.014419072645611486,True,0.5681863973760155,0.31297854077049614,0.9582026732625336
panda_saddle_p0_v,G,0.391875,0.026350487436808123,True,0.6218785936134398,0.34324313180024896,0.9573840285445573
panda_saddle_p0_v,G,0.393125,0.023828213536215337,True,0.6865450600844062,0.37991776042874886,0.9575305674775476
panda_saddle_p0_v,G,0.39437500000000003,0.02192153960466836,True,0.7451989158811061,0.41340058575340005,0.9576757542235396
panda_saddle_p0_v,G,0.395625,0.020414542411758774,True,0.7992005052807059,0.44441182780413857,0.9578196911135454
panda_saddle_p0_v,G,0.396875,0.019184386553928512,True,0.849471424949996,0.47343573813935075,0.9579624785675169
panda_saddle_p0_v,G,0.398125,0.018155325135444045,True,0.8966718754606691,0.5008163644350763,0.9581042152379646
panda_saddle_p0_v,G,0.39937500000000004,0.01727776145685933,True,0.9412951236011159,0.5268084880078594,0.958244998149274
panda_saddle_p0_v,G,0.400625,0.016729142160463617,True,0.9711021014934249,0.5445305590510376,0.40219055566419
panda_saddle_p0_v,G,0.401875,0.01657432336282305,True,0.9793546332197264,0.5501427871099412,0.32394570612118995
panda_saddle_p0_v,G,0.403125,0.01656218257101738,True,0.9793544548873755,0.5510620127555915,0.32490311897215096
panda_saddle_p0_v,G,0.40437500000000004,0.016551103212199436,True,0.9793543171135974,0.5519148898182564,0.3257829194859902
panda_saddle_p0_v,G,0.405625,0.016541099083777766,True,0.9793542203395713,0.5527006598227472,0.32658213799235036
panda_saddle_p0_v,G,0.406875,0.016532178846177636,True,0.9793541648394732,0.5534187577634322,0.32729846197268075
panda_saddle_p0_v,G,0.408125,0.016524346029217263,True,0.9793541507177553,0.5540688144178553,0.327930249401857
panda_saddle_p0_v,G,0.40937500000000004,0.016517599050878573,True,0.9793541779077336,0.5546506577470186,0.32847653775927566
panda_saddle_p0_v,G,0.410625,0.016511931248446743,True,0.9793542461715432,0.5551643133699294,0.328937048594487
panda_saddle_p0_v,G,0.411875,0.016507330922016727,True,0.9793543551014278,0.555610004107294,0.3293121875889888
panda_saddle_p0_v,G,0.413125,0.016503781390330374,True,0.979354504122327,0.5559881485965888,0.3296030401130144
panda_saddle_p0_v,G,0.41437500000000005,0.016501261058953,True,0.979354692495732,0.5562993589879659,0.32981136233304686
panda_saddle_p0_v,G,0.415625,0.016499743500764552,True,0.9793549193247192,0.5565444377374652,0.3299395679805207
panda_saddle_p0_v,G,0.416875,0.016499197548755618,True,0.9793551835600974,0.5567243735207296,0.3299907109443299
panda_saddle_p0_v,G,0.41812499999999997,0.01649958740112556,True,0.979355484007545,0.5568403362966831,0.3299684638976677
