input_id,robot,q,e,full_direction,isotropic_direction,direction_difference_norm,full_gd,full_dHd,isotropic_gd,isotropic_dHd,initial_phi,full_phi_after_adopted_step,isotropic_phi_after_adopted_step,full_alpha,isotropic_alpha,full_accept_fraction,isotropic_accept_fraction
9d80e946830f388536d3b0fcb43de10b356b07a1aeaa394a31029c39060ef30a,panda,"[-0.4758893823140456,-0.124977354421349,-0.688535995086958,-1.7549982855878385,2.897299999999,1.8998231788544164,-0.8525968198964461]","[-6.897449366317809,-2.4771459414406616,-0.39712438147676554,1.6914946998852312,-1.7946949256922833,-0.464614467565936]","[0.8880823605706611,-0.16061493805045507,-0.9999999999990011,-0.030997986645736556,0.0,0.09914004563575585,0.08233021035398212]","[0.8607900444335308,-0.18613892163625878,-0.9999999999990011,-0.03589577927108825,0.0,0.16571050190794206,0.13645231610065153]",0.09370784710769485,-42.29548741675863,42.200694133982495,-49.34515842087509,49.04680521339919,21.234260628683536,0.017337798289419143,7.112443328226501e-05,1.0,1.0,1.0,1.0
a22d51628b40e5812e67f71d55673cd14a221f59d81c4be6844a498fb5c5660e,panda,"[2.1553392555645745,-0.12465364937541049,1.5150097143652583,-1.4842950905257373,-0.0719991941262553,1.9831611288395048,1.2738325189173565]","[-10.733455618928689,10.11994331004501,-0.2557365132895839,-1.9839483522622448,-0.5171910807499018,-2.375502892477962]","[-0.9999999999990037,0.7176402243054514,0.9999999999989987,0.025228918515116328,-0.5042495292281914,0.23534291279022762,0.2827712543594187]","[-0.9999999999990037,0.773304832818515,0.9999999999989987,0.010915695157297345,-0.5169019406254467,0.27058273846092684,0.4316425113421966]",0.16391460272624409,-192.20006469121356,191.3367928336425,-207.73245784529652,206.73216529320885,96.87405534862057,0.2878265854447549,0.05160567787866376,1.0,1.0,0.0,0.0
a7181c0f75cd6931b2b802d28abf86ef7bebfc26248fc62458f9b39c5b23ce06,ur5e,"[-2.514477589039263,3.788836915361776,1.942340966681047,-5.964240134100226,-0.0259020727580212,2.942846624248786]","[1.2090890565960992,-0.31135282230448924,1.150408832676142,-0.04880816614069996,1.84360201864591,0.15918212541944277]","[-0.005359218418356369,-0.2589043807392347,0.03395158245150101,-0.8813980188765634,-0.03159607406976514,0.9999999999990026]","[-0.08655560239679956,-0.3007438749667614,0.005627892857829879,-0.9151802841005721,-0.13600187691512394,0.9999999999990026]",0.14555906207460206,-1.0666204134735136,1.0587170146789804,-2.04233168844236,2.005042904279601,0.6056029532557556,0.010189057260535294,0.0026842965249246477,1.0,1.0,1.0,1.0
adfda1919c54d142f754a573fd1aa0b0007fdf9d4871403ca32c2d175c02b7c6,panda,"[1.7805974990334237,-0.3164937732644491,1.579692364770448,-1.4328204328176766,0.3191276531138896,2.004432076200169,1.1070805984971408]","[-9.071592551963658,10.160975260177896,0.4111645298254807,-2.1942730574748235,-0.45748258366209876,-1.9018429194651643]","[-0.9999999999989987,0.5732127244450942,0.9999999999989987,0.12171754885219477,-0.33615557834971777,0.2603918752178721,0.18011243063135268]","[-0.9999999999989987,0.6161027470318285,0.9999999999989987,0.08409135673996054,-0.3074724821943781,0.32825843760188045,0.30106523486743375]",0.15268744387737995,-160.3999350656162,158.26139441655033,-173.85470831937744,171.06456691103398,81.607650971823,0.28608105932065925,0.042990265356259307,1.0,1.0,1.0,0.0
b3f003e1e7b251770f17697161638612064e313b5d651355be9eeec2f873853d,panda,"[-2.897299999999,1.2991250620184007,-0.3481258372838117,-0.5866303477744046,1.0147506266950654,1.5342076497601678,2.192244216699888]","[-0.2900464446662365,2.0597111099630583,-2.0898267200614162,0.12455906906216191,-0.10558933295007736,-0.3680229237990907]","[0.0,0.024947604727982745,-0.06537104019926161,-0.031868052231546456,-0.017239175392062375,0.03832352064714802,-2.0762705504946042e-17]","[0.0,0.03775039588099436,-0.09891862058813822,-0.0482223283881279,-0.026086099359461167,0.057990660496411175,-3.1417859987820417e-17]",0.044965302327426966,-3.7967513663284604,3.7967513663284604,-5.745195528912982,5.745195528912982,1.8984140717010751,2.3172714075551098e-07,0.0,1.0,1.0,1.0,1.0
b80af2c9ad9ddbc0f44ff656687f91201f6f75726644d8c801f23dfc4b44479b,panda,"[0.12295693501950317,0.03254462579152285,-1.8596778396508484,-1.0546614287817422,-0.22686985755487762,3.40668298609842,0.4168034141426029]","[-6.4409368583016535,-1.8029276168405328,0.4808461081589055,-0.8665891432811761,-1.0163828935829498,-1.7660272050980113]","[-0.7880189349614959,-0.15484415857200362,0.9999999999989987,0.0010263339284513374,0.7696208987884318,-0.08165232552870093,-0.9999999999990005]","[-0.9635697787921332,-0.060090169506790025,0.9999999999989987,-0.039232592181271134,0.9072907655753628,-0.0937574713965668,-0.9999999999990005]",0.24600147382188828,-32.98350767020324,32.706457285459464,-38.83677590828915,38.43211373035933,17.015136000640634,0.18938306940993804,0.07930804826605932,1.0,1.0,0.0,0.0
cb2737c167ae847af11bc75ead3a073930efac6f76a44fad3cdd855be5fd803a,panda,"[0.12295690460870606,0.0325446271138234,-1.8596778142437158,-1.0546614273029489,-0.22686986538531007,3.4066829862289425,0.41680342635112133]","[-6.440936871280618,-1.8029275864070993,0.4808460864513808,-0.866589100188549,-1.0163828617675252,-1.766027172014225]","[-0.7880189319940574,-0.15484415866780366,0.9999999999989987,0.0010263269248572352,0.7696208970525361,-0.08165232706314617,-0.9999999999990004]","[-0.9635698033611293,-0.06009014975187231,0.9999999999989987,-0.03923260316964759,0.9072907902892996,-0.09375747102991977,-0.9999999999990005]",0.24600151647908805,-32.98350764643864,32.70645727764864,-38.83677593127266,38.432113772754725,17.015135945951478,0.18938303927275527,0.07930802173402253,1.0,1.0,0.0,0.0
dd982443daf4495a5561d3ecec67f47c2c8cfb9c14a38468bb1ec530224e9ffd,panda,"[-2.285028554116237,0.08489562811077883,1.0221396147662294,-0.5384835389053577,2.897299999999,2.3830778480781314,1.624905777256005]","[-2.8220905003634233,-1.5118674431324752,-1.6780730128962418,0.36373247273654835,-0.8507572906717858,-0.3941779231518032]","[-0.859711212887242,-0.20611282603534092,0.32219252620834804,-0.14647842097968355,0.0,0.5273518736875286,0.39566406151830574]","[-0.9999999999990037,-0.19371185110269498,0.4846319497623045,-0.06834641500946442,0.0,0.8487847056952056,0.3038700416534592]",0.40505692467289667,-6.736371409457089,6.736371409457106,-9.264031263017174,9.262170393868473,3.418278612898636,3.3918228570869435,1.4528165181045385,1.0,0.5,1.0,1.0
e151f586479c16aa2176b3b307283c59ff0a56b30e9f612130cfe3184a9a803a,ur5e,"[-2.144691676374441,1.4770198177437965,0.09410529287870492,1.2009754596886097,0.6876832430060396,2.2826505515399553]","[-8.95530403765038,-16.324714730722818,-0.26887107235262775,-4.652465852234474,1.2269802361931574,5.215230273946375]","[0.9999999999990026,-0.6901416484187357,0.20584925494631764,-0.02468564867963635,-0.6047312492235393,-0.05968985849154046]","[0.9999999999990026,-0.7430310293218954,0.26467875760104276,-0.04040305526904159,-0.5537382551151573,-0.14840067913410443]",0.13028863730975596,-340.3169630723613,339.8246446851899,-362.15955995664314,361.6069455832387,173.8404357649426,0.7797654904348914,0.24993269395213513,1.0,1.0,0.0,0.0
e3a6c3ac62eaae83cb8a529c34daff20c378b173b9307bcc628ba8730512d8fa,ur5e,"[2.24348749133799,6.278746895477694,-0.06251048937724761,0.5894970645632238,2.391508893139186,-2.9915416750067996]","[-6.734802442262988,-7.938364073942328,-7.608678022869839,-2.077399878676235,-0.5641694372334528,2.466093240998685]","[0.17392854015889989,0.07052726853329527,0.1235118547299687,0.05163954295161943,-0.09233818800867849,0.06732253137911158]","[0.18096101057583622,0.07052726853329527,0.13643621571927336,0.10961546095512947,-0.19298388598313254,0.04620261384772048]",0.11896768154752975,-146.63843784830792,146.634959567576,-160.79971709904356,160.7947453222815,73.32342994282996,3.45835404184112e-05,0.0,1.0,1.0,1.0,1.0
ee0ecb2eb3773a23b878ecc7049713169d9807a4f2d86e48059a242608725f29,ur5e,"[-2.513101357479498,3.8038494985759206,1.939511167881623,-5.913354464643924,-0.024164283229389544,2.8798572780214338]","[1.2133380422977846,-0.2763991539516675,1.2429248730720932,0.11993452614914007,1.980239608491336,0.15894126291118227]","[-0.05298078153565579,-0.26951911296122943,0.014279761077967846,-0.8648321353687274,-0.07989393031958877,0.9999999999990025]","[-0.12779165058581032,-0.3075834988286982,-0.014100417185090267,-0.890063403619516,-0.17440414003087915,0.9999999999990025]",0.13198407008031393,-1.3211998142669126,1.299647988484355,-2.3236393783790446,2.2647553504094597,0.7781784448569187,0.02435322924807863,0.003911988901732723,1.0,1.0,1.0,1.0
eeeb3d4a230c224f507d58ab1a2cf7380a60fe5bd391ab0cd921f3cfab8c60c7,panda,"[-0.6791770004716553,-0.08114455691723885,-1.3268920214439832,-1.6268243386613497,0.9059462687480789,1.5376577219671825,-0.24967096857047597]","[-25.056299187315417,2.661626990660637,-6.4647020536389155,0.78778969775865,-0.08064863215030622,-4.570922104070828]","[-0.6829033712361605,0.999999999999,-0.9999999999989987,0.05823208180544853,0.7337014659152122,-0.40992289221205536,-0.5888379300881714]","[-0.708973656092847,0.999999999999,-0.9999999999989987,0.04032829495982962,0.7271396429544258,-0.32479287780331817,-0.47301612885073313]",0.14732641260686186,-632.763783356928,629.3529704948751,-663.2020347511559,660.5870281998517,319.4552606454531,1.1036625867322312,0.3716331236157761,1.0,1.0,0.0,0.0
f5bb666660fc518f44cef9187a1158f5e100b99ce44b8bed15a3ce9b6232e076,panda,"[-0.1510059809187399,-0.0004831334760536136,0.9623218545625324,-1.8787790233123012,-0.9128023061474079,2.132314842028999,2.897299999999]","[-3.8277016985469037,4.664899243299991,4.170456293769553,-1.107768095992005,-2.139404471338305,-0.07479416694908556]","[0.1028963698949023,0.020968237498084855,0.17262989118399863,0.21200962732010142,-0.16985207542083572,-0.2902161653744524,0.0]","[0.10570874817438287,0.017943560411470917,0.21574726689737006,0.23631532065685276,-0.2824843794593108,-0.33827464095195314,0.0]",0.13214607806477702,-41.86742594777716,41.86742594777716,-49.167359743872325,49.167359743872325,21.061990329311154,0.051216537760820025,0.0005826791146927067,1.0,1.0,1.0,1.0
f6f620eab81798b95df8b98f45cf60e2b8b5522631ea729c5f4585b884619b10,ur5e,"[-2.514477589039262,3.788836915361782,1.9423409666810454,-5.9642401341002085,-0.025902072758020138,2.9428466242487565]","[1.2090890565961687,-0.3113528223043782,1.150408832676142,-0.0488081661401152,1.843602018645294,0.15918212541944846]","[-0.005359218418289411,-0.25890438073919864,0.03395158245149769,-0.8813980188765115,-0.03159607406969392,0.9999999999990026]","[-0.08655560239672055,-0.3007438749667151,0.005627892857824175,-0.9151802841004957,-0.13600187691504825,0.9999999999990026]",0.145559062074584,-1.0666204134725366,1.0587170146780105,-2.0423316884407594,2.0050429042780014,0.6056029532552412,0.010189057260523132,0.002684296524919572,1.0,1.0,1.0,1.0
faaa7d32220bcfa3d2c5ac8b69577acf0d5a75387e62bc63f89738709774e972,panda,"[-1.0417222784492095,0.9596871210205417,2.897299999999,-1.0942859780704908,0.9614569606751714,1.4611956455314272,-1.353127488233407]","[-1.7460768958255934,-7.925013682701709,-2.01909101410247,0.4705662738358645,-0.5760434735369647,0.7658699871119896]","[-0.4477325896131795,0.17700601576335964,0.0,-0.09970358169794474,0.34276978475891107,-0.14320254167883617,0.06444932630895314]","[-0.4113477591673919,0.15767596144475074,0.0,-0.03694848341826303,0.41773698837621176,-0.25512037398256315,0.011144444587178523]",0.16316495477815374,-54.20709500076187,54.20709500076187,-61.636700068341554,61.636700068341554,27.10547428890073,0.0,0.0,1.0,1.0,1.0,1.0
fd7483419acb37b0698d74d96763247c7210ec891dee628d25e00c0b2f5690a2,panda,"[1.780597499032429,-0.31649377327851486,1.5796923647592267,-1.4328204328162795,0.319127653133883,2.004432076195856,1.1070805984868466]","[-9.071592551928243,10.160975260188831,0.41116452981382334,-2.194273057474552,-0.4574825836354261,-1.9018429194706286]","[-0.9999999999989987,0.5732127244477099,0.9999999999989987,0.12171754887704214,-0.33615557835177906,0.2603918751945701,0.18011243063411156]","[-0.9999999999989987,0.6161027470337344,0.9999999999989987,0.08409135676455722,-0.3074724821959124,0.3282584375791799,0.301065234869775]",0.1526874438772778,-160.39993506577636,158.26139441702475,-173.85470831959225,171.0645669115463,81.60765097162222,0.2860810592377372,0.04299026532479434,1.0,1.0,1.0,0.0
fde1ad725563456ef5767c6ec8259b1928f843da4030295adf56e52df9b4e43e,panda,"[-0.39112216304346065,-0.03840120900737504,-1.3454438875588142,-1.6100820014157458,0.4287949964208516,2.104197608285163,1.4491280856278161]","[-17.318790737137547,-1.0961211584805675,-2.8236900658307196,0.3372572769393754,-4.361096885094334,-5.782695618020524]","[0.0010714224322208865,0.5599313095019279,-0.9999999999989987,0.0048397604984367765,0.9999999999990005,0.061822201354467976,0.00969664045659585]","[-0.009913533247600831,0.5268704063522625,-0.9999999999989986,-0.029996540535797603,0.9999999999990005,0.12924644364709104,0.14417259977162464]",0.15829425927853047,-310.97723835176333,308.96398934593327,-333.220156447137,330.922012400951,157.01151040039147,0.3960050110982221,0.10584696349697173,1.0,1.0,0.0,0.0
